"","ACTB","ACTN4","ANO1","ANP32B","ANXA10","ANXA2","ATP1B3","B4GALT1","BIRC3","BTG2","CALU","CHCHD2","CHPF","CLTB","COX6B1","CYP27A1","DDIT4","FLNC","FSCN1","FURIN","GANAB","HERPUD1","HNRNPF","JOSD1","JUP","KRT16","KRT18","KRT6A","KRT8","LRP10","MAFK","MMP14","MYBL2","MYL12A","NDRG1","ORMDL3","PLSCR1","PRKCD","SERBP1","SERP1","SET","SFN","SHC1","SPINT1","SREBF2","TIMP1","TMEM45A","TMPRSS11E","TNNT1","TNS4","TPM2","TPM4","TUBA4A","YWHAG","YWHAZ","class"
"GSM748078",102.569015829567,39.5092565094294,22.5960650451575,141.916791615781,103.859423954022,20.0580022087599,87.4145555293492,25.2383275273265,30.5623027972075,65.4004143474983,46.4572243114406,252.820367845125,53.7295519813399,85.9602760825005,282.623430244107,69.4736574616486,120.782342662418,14.8432125481791,45.1447535229208,38.5608064019948,50.5957345298462,26.7663886055699,67.6568715169482,52.2326990848263,35.6578376638183,42.4725361335862,88.5665272823681,40.2951456271728,36.468293581506,34.9935222077184,29.0395212631295,38.9107835912207,53.5451395459718,62.882071946565,27.8229679318284,61.2294019017222,48.8200307401434,62.4391496799037,31.1964198502599,43.2074977999433,59.3470739305586,134.393308100996,38.480340607196,65.828255341837,25.7074840411402,194.246508692787,33.3952196646585,42.1100942009691,56.9445125497483,26.3206771372863,53.4416843488738,17.7737751557467,56.4943408779721,71.1678132529272,31.2498891655739,1
"GSM748079",100.601118040827,37.8305295098642,23.7334720380537,134.916550952689,53.659812187724,19.6412659580651,100.221437681766,26.8036931150712,27.4535402130388,72.5160692067486,55.2110985452423,253.799840108376,52.6155736192765,86.5047681679005,284.143501237483,72.2913939029959,117.314124271566,15.4005161199537,44.8369625192313,38.3972325993067,49.7153032208313,25.4110012652566,71.1436543564381,51.5691802961559,31.7099636169947,41.6559900975442,91.3953631988513,39.0615856887818,37.6102257361481,33.4318869735351,30.2195601464122,42.0807550764391,62.4880198461636,64.8446948729248,24.7565353175102,52.5100522958797,50.7344146666387,57.9796703346477,31.3312395077634,41.033394924971,59.9399272514644,144.868193808669,41.1389335610078,59.1869867793818,23.4503235932987,207.414430102764,36.2220939251736,40.0163590468716,72.3035409804008,26.9970186927664,56.9674716343504,17.9680978396586,54.0502174996302,73.1187634073098,33.1621254563394,0
"GSM748080",103.327544538838,38.2887811904562,26.1532160636369,133.030988880265,91.1025675989356,19.730300154725,94.4397543582548,24.6083544769039,30.5239750643731,70.3344205286886,52.6957727235881,254.50297574793,54.8685752976693,102.43909785387,296.295736786862,65.6452946964092,131.102015455846,16.6663991305509,46.9528729417278,41.7378920591552,49.5736315477716,26.308554622655,69.310629581097,51.3544238957802,48.1758349855054,49.7596175866588,95.8157800998606,51.9353577327039,42.5212849569885,35.524616847393,28.5293081845934,40.0835452464068,62.190691380047,66.0935106643642,26.9260960257984,56.5842464679675,52.3351366409164,54.0405453557664,31.791699765344,40.3808192594806,58.5077417324995,160.596599129704,44.31169061112,64.2661645607061,20.9803667799621,208.583402399998,42.9948876995056,48.7685217583731,55.0652778081814,26.1619848393009,60.5735570792102,17.3550339105445,58.5470386234977,75.0291244122756,32.1498320709789,1
"GSM748081",102.023248690504,38.8211609413811,22.4318673227637,129.010190621352,97.9578980782417,19.1763329840878,96.2939027077588,25.7649356957949,20.1174703164614,57.236866485386,55.7874603756052,255.996984246896,63.5388976842175,84.3436280921458,339.562445215636,61.7451230521911,120.578256028304,19.4994638114646,58.1547447352072,48.8331220456246,53.5497088546052,26.2693454345533,66.1520067638623,46.23127774158,44.3564293079204,60.3572620358339,96.8199672736834,61.1092147141147,42.3526568742397,35.0057682962375,29.2831052600518,38.9239490862529,69.5538228637385,62.3734609187741,27.8611439527904,54.2290513005547,49.147670029495,54.3609495091812,32.4142811931825,41.544244936396,60.3757176721865,160.362714025788,45.000161130654,75.6341748027368,21.4180734582034,201.293942677972,37.4331414701998,86.5919845227201,80.605321107386,27.9882833324491,46.3102358835278,19.2878170483925,56.4376422231058,73.0920732960598,35.7187419387476,1
"GSM748083",101.903882768611,39.4884039750231,24.4713226205778,141.192255467705,78.8469545640653,18.3791638903109,94.9117480366847,26.1413816727246,25.3047833497491,63.8998169322878,53.0695617532305,252.235683471149,54.801853716316,103.561738726461,287.8840524937,75.3308075792454,122.056122820308,17.679418059924,46.3628825041658,44.1179231240683,48.9255336877521,23.3521067764084,69.3621583554833,50.3116850720015,37.2651875308507,41.8794600461923,87.9070080252751,40.2917500669488,37.3476709116192,36.6755970391509,28.0969890964725,39.5568344659893,54.1204189658357,65.8593124353726,28.7382274643269,52.669066254022,46.8930003777937,56.1320693100595,32.5275457260341,37.419300513562,64.0991288921509,150.227631519787,49.6674633541718,65.4376115142549,21.7795958471953,206.960431946222,33.8698192396466,60.9946643996649,60.8552460498092,28.6053383666036,62.864107520663,16.6207431914308,54.3667562853944,76.2051530286082,31.9909237164384,0
"GSM748085",99.6993853503295,35.0089645566864,23.8717279634486,128.277482154767,66.6053302479924,20.1350083268351,92.1398029687565,28.8741276577793,22.2538077340507,86.4978883434878,50.3552487142114,246.141504465916,56.1635994075909,93.5778830584032,281.617880070582,60.5389505863717,125.464473296017,20.4730990064156,41.3499056261675,46.8645249409247,48.5570934971863,26.6055849775132,69.3594528991246,50.3486596925655,40.371718691793,45.7875303302848,88.9793663710927,55.1298105894434,37.4367393850135,34.5072323319227,31.6810812654838,38.6074809800778,56.6787931699794,64.8901895641956,25.4619787246135,54.9490692849303,42.6337120273701,55.7654376386551,32.3076086126283,42.5367327466023,55.2702982557774,159.334531019525,44.1998171370301,64.5686786673268,23.6889550672216,193.913597852887,35.0081522753718,48.1468763053854,60.8517054926517,27.9243017355879,50.6100857159121,19.5741661855035,54.2790490453928,72.0940722779798,32.8084918770144,1
"GSM748086",101.332548939263,39.5150453441527,22.9054204070759,138.839900532305,53.7148776342304,20.1865747602822,87.3214043681365,29.7949161277407,24.9529916060122,85.5954360173962,45.1265030831331,244.729792066947,49.4343456907119,85.457321266286,271.315750378538,72.4737835191969,101.607677300549,15.2406752490213,36.659249977268,39.1863505497265,50.770806242859,25.8085714107298,66.979203366748,54.2252499163764,32.9719910826764,58.5554997810682,87.5286882817093,41.8247087601769,35.9223191132465,35.8260631730262,31.3311060977385,36.7229235758091,49.8892195314701,62.6984864349181,25.0572050292229,51.5259114482185,48.3187228400211,57.9859846784138,32.0261852068373,40.7538082668402,61.2524283896426,152.678638958443,46.0257464437454,66.5853650900798,27.4282975433229,184.534514884653,24.8804786392723,42.4417462124506,57.9098103809799,26.6549290299327,44.6534539413638,18.0553445103177,55.0990236520036,68.0469422662896,31.3006592332412,1
"GSM748087",103.385579130478,38.1165457155147,20.2736318808595,139.064038910343,62.4216923308752,18.8968892835098,90.0888038048337,26.266780672126,25.3855278146985,66.1939021445079,51.0404168164943,258.62279522601,47.9370462038781,85.9986827040069,276.43296183593,65.2271209828225,92.5118242628842,14.415760205228,40.7605034106386,39.9337317393402,48.3887788938791,25.5655452696099,66.9118164989038,51.2244526670964,34.6321953127493,49.8952231275546,90.6101002976068,36.8949391407848,35.3335632408536,34.8916608897532,30.2161842032079,37.7804954580225,55.0637920402355,62.0632535892335,23.8106017310285,57.2608053740158,47.9343821041271,62.0949158939097,31.6039202769815,43.5591562114794,61.8997884399054,145.831235146422,43.3513927672801,64.4390153990101,22.0887257268379,194.196519112432,26.7662038321893,44.734250939632,89.3228084388049,28.4573968848469,53.2587444133899,18.8374955615487,52.484335862452,73.4741492482827,32.3226629717912,1
"GSM748089",100.050443132121,36.1102040795232,24.6095705331157,137.151013720819,64.0724889759618,19.1368268568441,98.5292300384276,27.2964151205143,28.9372632926559,73.3679574707948,52.7227640140933,253.055452071115,50.0674035988462,87.0365357571678,273.078779217978,70.4931251016334,123.51448522304,14.992701727868,39.9909826388945,37.0757896827339,47.3126946419996,26.9630101573615,70.9335894772003,51.2964904652858,32.1487868886489,46.1783041650921,87.3007438059761,36.9687190239792,35.4948433105819,32.9870728908209,30.3836463146033,37.7696593976266,60.1212288647575,63.480136226975,26.2703345994307,54.491170223294,51.3018337089646,57.9656439446426,31.2795517331305,40.8283348818786,59.8632434756006,144.542381107792,44.2527768822364,57.8669993157732,22.9181821878783,201.431047743009,35.3760584732135,81.7672143093429,89.4528453791374,26.2957276072675,48.9273841748133,17.6435646191664,54.5782465361617,72.9818770978368,33.5308659608009,0
"GSM748090",101.21816256359,34.790898711119,21.5969528901218,127.880990949548,74.6639420626538,20.0414956130615,89.2186965707068,25.9922582416322,23.1194087237148,66.5933859872042,46.8379406000738,243.475268516787,58.2474383693193,79.325556700939,263.560823095905,73.6375169630643,98.2956148139016,16.8399101025904,39.9615429813496,42.0711447755815,50.5859076184639,25.9776355627647,67.0260677555602,51.8788684036852,35.986370486329,42.8278763804273,92.0023427935004,40.9258170377561,37.4635766254963,37.293403656579,28.6841507332379,38.5307963096818,50.4576069612278,64.4101265162929,26.3708028175404,56.7795348318319,43.0009365682272,55.8954137512125,30.1362199038985,41.466021912325,57.5631420537113,144.825861784981,48.5394065012858,58.6283778325361,23.9969330213587,190.902252063151,29.811969069457,64.2092907444594,57.7505771867683,26.3039832881391,51.0774746485964,18.5531148219952,54.0314074757489,68.802329147096,34.9097370703384,1
"GSM748091",101.596186527507,45.4959342549383,20.7887537806776,137.342167942493,58.2832845427223,20.6315239353114,105.75722091353,27.9636234529077,24.9161550309489,57.7156619066897,52.4509634720491,258.275265386571,47.679711128302,78.1722275005424,303.284720920356,77.1506048652547,111.577092787422,15.576293945864,35.7317998073678,37.9766270495767,51.596935546701,25.3356672340143,69.416886359916,50.5171044032089,38.556762465524,58.7400908239782,92.6408675676877,41.5996377960901,38.0510704468306,33.3307068235141,26.7081371867074,38.1354263907144,73.2053464353865,64.8180322505813,28.0935095736138,52.9976512162536,52.5661654542033,53.0377707267661,32.8541917124871,42.5767662127542,61.2195134890205,142.566256961483,41.911263548426,62.9202199878381,23.5426071338063,187.336125316524,34.629181116735,43.7060150663091,55.9535126651727,25.7956585735606,52.3350776728292,17.8396234641833,59.2180103300152,75.7916048190349,32.6537882331069,1
"GSM748092",99.7079842761321,32.3561061019589,20.3827328156924,135.576378604869,56.806501083159,19.4773196622118,97.5958778472574,26.7349810951557,23.4354267427208,71.1440746341416,47.4249007834188,258.812364145713,51.351392912929,77.7610600893237,272.959645155022,66.6995861170395,107.293299256338,15.2575313927491,41.2305106349935,46.5459707907039,50.5503416282014,24.1879553008262,73.7826431878275,48.9354439305427,34.498083814521,41.8582147325255,87.3095522762205,35.8904531763756,38.1139728899159,33.4036146860582,26.4945604160446,39.0760965532258,75.4308500237247,62.9504364969193,24.6330751360517,52.990208368667,48.2302007378763,53.9025620081606,33.1015613908843,39.1947265743935,60.5105999982123,135.315569576488,41.1466979543576,58.7956787291861,21.2140767167603,196.113720060029,38.8660653942342,37.3152683577775,59.8383846730247,26.9678950262303,51.3547485309028,17.7268548570794,56.3350253788654,67.4867925138843,31.7878094418109,1
"GSM748094",103.504086855495,38.1606989911052,22.2654467053961,142.546494018301,57.8703899262574,19.033669043737,95.996098167316,26.9282526596381,27.6797030612935,69.919904331887,48.1185264777598,252.107801035402,54.0710641635729,94.3091404234922,279.590073458072,66.9816025967178,153.064349480867,14.9212982976064,39.3330053312041,38.4623665454883,51.5653914462925,25.1249961914124,66.6070853341618,50.5892371151474,36.3890468001954,59.9631959678743,92.5368214368082,69.2281684613254,39.036836716362,34.3377676879744,27.5003850056211,36.8462072830036,49.5393755673957,67.0959521852036,27.5538946139158,52.2966454629787,49.6555218979625,58.917541434836,31.9936466406638,41.0732068036716,60.5748580084752,167.209712099878,39.2780739897919,68.8865973689115,23.672635491714,206.853321297487,26.7373999235717,40.174331963388,59.3352244301589,26.9282675234159,49.4784850223881,18.6793678223884,53.2518169994257,72.799121726571,32.6330352913654,1
"GSM748100",102.617809843127,38.4297348487329,20.7892052992261,150.694472374553,55.9397552304497,17.8355733524141,102.561158042215,25.4368521682019,28.8286764044341,65.6324281816435,56.0017718311667,256.705814137791,57.3809844096133,81.1041242833273,293.064665920612,66.2218773903096,107.115593939468,15.0105658200224,41.8512693897195,41.1986358599127,48.0886885092465,25.7904302652419,66.8663748058134,49.4528499040111,31.8940980637621,38.8016247795187,66.9386211864117,38.7110284664905,30.622104956823,34.1991918926814,27.8875073337383,40.3197437200774,64.8268686647406,60.8981526017227,28.5055978780359,54.840175815242,48.9103927018068,58.9602948865566,31.2036433570674,40.4733728430445,65.7779064928137,138.188120600102,39.5996242112412,69.3361933210001,22.5063851343591,191.415354321615,30.0840967105477,42.5457286994456,93.2478436496249,25.007517384206,47.0493376318956,18.6633798082483,52.6182742732327,79.9633855735795,32.8428464591646,0
"GSM748101",102.353697743764,36.226053900365,23.0161658213944,136.13192111044,68.6072390353816,18.9562377205072,95.1225056462205,26.2463580529025,27.5372237619904,62.3751557538249,45.5546309499641,252.256837093846,52.3524361259358,84.6861688214669,277.118414527289,67.7268127725137,122.318353659431,15.8125854010193,45.6901266240375,36.873338431009,46.1085133511962,25.4941944026524,69.4171624668194,51.4945565305225,43.7304757911436,53.2572304684745,85.6451422171115,48.9708137337086,39.3670358503545,33.535866384739,27.2624454386447,38.0416786097735,52.7544567078804,66.2760180524062,25.4388566170066,56.4643488234635,52.0395241165921,56.4352332694086,30.7901931796862,39.5988594061422,60.3193318438922,157.237714761832,39.6782308483861,60.7511112539061,23.4272063409784,196.193711682266,36.1317523812598,74.0469901156131,80.9470666669257,24.8665163771189,55.5358033734826,17.9132770119281,55.0486097894235,70.8901404895012,32.7616653462164,1
"GSM748102",101.253287856687,35.8327358893426,22.0547295604744,135.443364718852,52.3423386277773,19.5345718361277,97.6079529131019,27.3417890111253,23.8955623292232,73.6519949095337,54.2811318141496,252.391266966505,55.3900804326478,81.8467020989494,279.109876631487,65.7108752788927,125.830393671,15.8192810400654,47.5816671683526,46.4425450412398,50.7723496083253,25.3713689986671,72.1667232153015,51.7355753290049,34.3883160420845,42.0636518017691,72.0894067423225,37.3237304107449,30.4398393225323,34.0159920056563,29.2674873219014,38.6407005756064,66.0121057722463,69.0028951136603,26.2573047378119,53.9775276626834,46.407415385328,55.8955133720853,31.0876456110487,43.5633259762432,60.0211868358038,126.711910337855,42.2122193624021,57.6135863249268,22.2811973183371,202.234723853008,38.1762891722146,39.928107089628,85.871219274758,28.1357526699339,52.7827296927691,16.30345547591,55.6810300517159,72.3245241720808,32.2673698058315,1
"GSM748103",102.95656531693,37.5209477287215,22.1298868444734,135.32750437988,54.0034891753623,19.0579405655332,96.9391587150584,26.0973638790028,25.6098532746161,77.6823768937281,49.2737387101089,252.810043895989,52.98037294085,88.095474056916,281.817079345305,69.922075631044,115.420545905636,16.8906743274498,42.9862331157533,39.5003268081639,49.4594990001364,26.9561086032022,67.9599193271645,51.7489120244377,41.7938513091772,43.5502624577742,81.5070709210616,43.8399037721507,35.0201486609891,34.3656531287792,26.763755363072,38.4605175303559,51.5283515128396,63.0292414456854,25.7621360875693,54.7632700746403,50.2306907028572,56.7786441999557,30.8316823423022,41.9012804980337,60.1656257987004,147.263985001087,42.2274533911742,62.9230903255417,23.2391722186462,193.239461894364,39.522769299292,42.5155768626121,68.2440292296047,25.9044038750566,56.0058668499572,18.1296827468228,51.2779085411313,73.209151420525,31.9259749741718,1
"GSM748104",102.037916173845,37.6067045525848,22.4804462112304,133.527577492176,54.5617242650074,19.5840263291923,96.7049831128627,24.992775995866,23.5091380719838,78.3659090713856,52.7874339852299,257.402964843001,55.264108918903,87.2535163122393,274.348077962535,75.5391733813205,104.404334833581,14.7710318826297,40.0024526176385,39.0314493950181,50.1412806482822,24.970608683977,71.5166550572095,51.5907711869084,33.1213362200351,44.7608287231719,86.328697139234,33.9435984877766,35.7656627035915,34.2901442381759,31.1889659638614,36.1107235643546,52.1348615836447,60.3140453688988,26.4500031104276,56.3158345197883,46.2446138318603,58.3572211515518,31.2652768144985,43.068312352119,57.9219084488418,156.806184395875,45.1105515990176,63.2735082409517,23.7631690726688,198.145943690437,30.4399679483984,74.598455456133,92.1412409758318,27.0635504787655,51.1550803752974,17.5165662906664,55.0243102290009,72.2372205680932,33.0420997407879,1
"GSM748108",102.521375969634,37.4519451423837,24.2435683986515,135.397535923535,51.1969613215965,19.0535254394371,100.612310673138,26.7839632510224,31.0121735125498,68.8494732930025,50.5386382819551,250.196621289926,57.0469492298429,90.1338902783139,272.484640652551,63.5155057231981,118.548296263448,16.3000979639491,48.4140731653904,38.7521171070709,49.7925845154904,25.5163609168015,67.9333352752622,51.0711499272387,35.2343810654382,46.328795737801,90.2607982397115,39.3073277443502,37.4679098719025,34.8077320098251,28.9206910758368,41.8627065198432,59.1165456013994,62.5701055530075,26.7361971760225,54.2974140001798,51.1532503680411,58.6045215590694,31.3556954261469,40.9775197516817,61.2762413567393,155.429068511461,41.1164867777669,59.0990345172855,22.0566226794867,200.635098226388,35.2430356302966,55.376416140987,72.8761050067466,26.3760643123303,51.3123799753857,18.2427528058713,60.8933733287517,72.7901917431513,32.5114707223967,1
"GSM748111",103.630345468332,39.4445339572257,25.0349831259002,136.371548362515,53.1897434714001,19.8474249742034,102.176169459605,27.1286015838629,27.1743772168559,64.7273635162394,55.5393579302718,301.588645311441,56.976622789838,97.7591054200949,268.728357173168,61.8831712510038,125.165834143605,15.1310551586788,47.239039488387,38.3274786771092,50.8520656052754,25.2385727696265,69.9540219570242,53.0348838731751,35.5852701547645,49.1528239065839,92.1184834388177,35.4364072572798,38.9588537874982,37.603835228868,31.2516012022884,42.3054173227221,61.1594192162742,62.0408963260122,27.8102892667991,60.9688217379228,50.5438654850515,55.8605357722423,33.5726577106169,40.2853244075419,61.5452735972563,151.987862589252,49.4363143856701,69.3771380843146,22.0903375189283,212.718729783715,33.530219453057,48.3494176284523,74.4506444655645,26.5470759620476,53.8394687885452,16.860593887754,55.1234087492197,76.1308608349025,33.6876759632758,0
"GSM748113",103.300019665648,43.3029295913858,19.6584295265225,141.318426387163,55.412523730166,19.6194945396489,88.3308292946487,28.6917231469491,18.5468853369157,56.4253305422346,56.163500086144,257.169870919532,50.5283968809796,82.3751233745097,329.885188734156,61.6157863639248,116.593502865687,14.8038936059087,49.1980412189999,46.7687238636668,53.8933031902789,25.4622478407529,68.6540624009873,49.3548048908105,48.6658871026767,60.994782820431,93.9017896326727,36.1920078253446,38.368250062407,33.4417951728563,36.0791348327369,39.5867568753818,75.1807920720287,66.315291821525,30.8348946190045,55.2648944053743,47.9812140725758,49.7069793361139,32.420019206373,42.6844420085536,63.0085114195881,146.872115129818,51.4465743180721,66.5259578711863,21.0030044856455,188.477669185028,36.9292234325777,51.5321447578265,55.6683194946589,27.2811680802185,49.9219681608292,17.9391134830879,51.5184245050781,76.4778706023266,33.4408154940707,1
"GSM748116",102.318180673058,39.8661935173101,27.0171046598887,129.311172972596,53.7930789751919,19.8190850040029,100.731381086807,28.3037261443291,24.58280727838,67.3363160152834,56.0834979930368,257.881642428875,55.2482003203225,83.5694056858696,290.958112644722,63.6385029375146,128.803832094756,15.8382805806455,56.6476196980146,39.5593427474914,51.3176986445334,25.5991476960413,71.8523010454672,51.2960525093999,41.4657705858579,47.4256884194827,97.5852819100306,36.5596652914872,43.1510598101023,33.8385437837624,29.1404925458164,40.838342642044,68.3095564436179,61.7368594483642,30.0642852845765,55.9952372987976,45.5025074166344,57.6935620082213,30.4164106873337,43.0596221785278,60.654221882954,144.167230447784,42.9332354549377,67.2196788288982,24.1499752230221,194.442308370889,33.7329439775805,47.9589963439999,68.1663307638637,28.5050846881574,52.6697967440254,17.943550789099,62.3309642286479,74.9110414915473,33.7116704839492,0
"GSM748121",99.7189997415988,35.3641265811073,23.8598217477475,133.825829036369,54.6436208636142,20.21177114797,89.7358910788491,28.6901267421591,22.9138097944266,72.1920237128235,48.1072220974823,251.457953397029,54.9921131095295,83.1052584357889,284.021065891933,61.7132433543031,107.959326517518,15.2401715524425,37.4570985274751,42.3953383425934,48.2739859614347,25.1360656506651,70.806454517485,48.5527086141901,35.4882693130178,44.8278340297665,92.5563453634657,54.9864140269618,39.2542485817718,34.6260502910492,29.2865535789692,37.6730098574885,56.9532654542841,63.4015597650681,25.8290535399827,55.5366143226961,47.0456070867786,54.7347374326777,30.7507317850651,41.1146296434109,59.0980238204977,139.394802948228,44.8823442148628,55.9342524919421,22.5000951288341,194.251843890842,31.1707355332031,41.1139915069515,64.3952405347064,27.3743849636055,48.0268228840024,17.4801085578857,54.4757473845693,69.8236287976913,34.2800533721146,1
"GSM748122",102.369220488212,38.5547828057346,24.7201940307828,132.880082770578,57.0149144774888,20.4927879319435,90.9326252385609,27.7409268752402,28.09643603812,59.53052826962,52.2468664674261,258.515463700707,59.4983215718614,87.4804734214561,278.954250882497,62.3978394463709,136.24344384351,18.0159396804709,44.0841305839678,43.5228069167382,49.5659226221636,26.700656368544,68.3479021733386,51.695206869847,42.1780105791935,43.2779576986329,94.5112623631611,77.2051322959883,41.2363214380996,37.1685588617149,32.5418564734023,39.1333691359313,49.7778948755472,62.4402424465849,27.291940288924,53.1931449043003,46.2522373462979,50.4743600269631,29.7510483789322,42.4367747692504,58.5073449525812,171.44075616782,55.9636340482164,66.5054848547476,23.2286038869598,193.779847590634,36.4241400868765,77.7840606014413,58.3672240130992,28.8523136666998,57.8753804102185,17.927253204424,59.6052532686089,75.0012780591023,34.1320365112344,1
"GSM748123",102.912038970292,41.254780792649,22.0778645681302,140.370527884748,57.7443846313444,19.9911981683333,101.53323901369,25.0368343403183,27.5333036524864,67.0018543144595,53.6713801137496,252.993591551688,52.7483154888513,88.6881661034839,293.195539373243,67.7778289101404,112.404039329704,16.0427287228828,46.0650558653257,38.4525023027373,51.5717646809095,25.9863718103226,71.3093126757498,52.1509607561325,38.1654765636837,50.2798161899495,92.4007950344174,36.9903302963676,39.99752006213,35.0977492532766,26.9069102856728,44.7609001643123,73.0903464193187,70.7434138552361,25.7848563995687,54.9779087520915,52.9033614812801,59.7137886016553,31.2327204843201,41.666717070393,62.6647754823892,160.635084400467,45.0680561575165,64.8358281924572,24.0686244148997,207.688015055299,33.1349414959768,39.3071715345513,88.3989488432638,26.8634726587839,52.2051621742906,17.0356515632714,57.7417292781838,74.0029861748202,31.5745109592364,0
"GSM748124",100.684585448703,36.2219673715572,20.6312353360075,129.005978241286,62.6390716479464,19.2208007668414,92.2933370265907,27.429523259236,23.123154261054,67.817615092814,50.5444553267761,261.268451227004,56.4468932387061,83.6362053985306,279.090032661721,60.6523213316739,118.141204248973,15.8295980270414,42.6867664474892,42.8539507307462,49.0543679777763,23.7962807157318,68.7850092575283,49.9980097094972,40.676855541819,46.4556344378009,87.044280696349,51.2249419662721,35.6076866241294,35.2973739855059,29.3600639637247,37.847759992309,60.8890332644709,63.6039633991132,22.4802230086882,54.2841658058782,49.6366550504559,55.9050824743245,29.4089087119407,41.536426667743,58.2830406015283,141.845127119296,41.8646129055756,58.7376535931488,24.865915024726,198.518531102148,44.1347930856439,40.6564426001415,61.3078577890501,27.1552591528314,51.6662104174985,17.539386958307,54.0374725152894,69.9120580821876,33.4270538281024,1
"GSM748125",101.919581595409,40.2354740955952,23.2605135906898,141.348189125944,54.6129816757824,19.804227563368,99.4478723746918,24.9427004048459,30.3966988617318,63.437026865175,52.4063336713553,252.01860139767,54.252763752608,82.6711800064488,289.175563590994,68.5808081631447,118.382212357867,15.5306876564441,44.38691289835,39.7319636156896,50.5776190700567,27.271574918163,67.0105680228995,54.0072538681005,35.5139307111897,39.4311328840048,88.1454205393315,39.3848193284045,38.2539487486616,35.14752538114,26.9491341397204,38.545482348319,58.2888157406175,65.1764711218546,28.5437025203065,56.04006931823,47.4534241887146,61.6275129746016,30.416233144781,39.8160277425851,62.7327048202204,151.584179690981,37.9550433081314,60.7873312241891,25.3912926643805,201.533058887951,32.09864521143,88.3842786082126,72.0982281906841,29.0655525538645,52.750652805268,17.3885517882077,51.4195095069238,75.8983625861863,32.0715932758451,1
"GSM748126",102.537690909108,39.013185470682,20.7867114196983,132.875744577485,64.5776089299768,19.5682642004638,90.3872245936807,25.691980822495,22.8943085512186,60.5645511288948,48.5444166364386,250.999416029899,57.8039666155789,83.3118477791267,278.389278968936,62.4595270584689,105.358392298194,14.4550610439346,42.8351321549382,42.380650787313,49.4303089705658,26.232727909262,69.2202787548777,51.4183887942162,38.506501983182,43.719368281147,93.0574271493942,37.0045356896432,40.1378940220879,37.1641564038549,28.769761783947,37.8398963335182,55.790136731674,62.1965134091779,26.6178800657025,57.4943821908013,43.1726856723369,60.8504137351518,30.1620774058564,38.8786897169131,58.7015086116782,155.821603436181,39.813699853606,63.0922046896968,24.706547969319,199.094649462133,40.9946190278043,41.3116801773851,59.2942662758306,27.1175720778658,60.1768799838507,18.0090692590533,53.8861238441212,73.2224324661893,33.3787478784953,1
"GSM748127",101.26121752744,37.59208482818,24.7758456376586,130.138582980026,61.7832416540318,19.4087570830445,98.5750423046667,27.5719249936573,24.0977732887536,69.8642605190959,51.1864494056879,254.006640576792,55.7224638182239,88.6879333491141,273.769610478532,66.0853215889666,126.273774684156,18.3579752206903,49.9995549857635,39.0956370214209,49.5041743595726,26.2388535502769,69.0482918236193,48.633571056323,45.4977035729587,65.0466381874312,92.3346283685294,91.1647920060689,40.3614851549042,33.6917688935764,29.1287260529693,43.8554705060135,56.2395701417468,64.9829041928576,26.3050875179007,52.4896044427638,47.3568294248925,55.9004469713152,31.2827308008902,41.399930653925,58.5095496557725,163.424407776932,45.6022434156553,61.8066944319417,20.6178184630919,201.61147716757,39.3886100487505,73.6984111840547,85.1736721954308,28.6699847033575,54.9773448548663,18.3318825955344,55.7226904589936,72.1248234306725,34.5605533462579,0
"GSM748128",102.760979724332,37.0202274290313,21.1868189832135,133.845434577626,56.9803464396503,18.7464114123077,96.3022463722966,26.6776614519595,25.1866716322985,71.606835857678,51.5835536996293,251.400407926049,53.6183417317064,84.2233083486396,267.626202841327,67.3046814622108,108.451190603908,16.3230793434468,46.873026431875,41.3170940659396,48.3997349766961,25.501558946901,70.4646429297948,48.7677833911661,36.7159980368814,41.8045075355693,87.2319023173335,38.0393159452589,37.160963834621,34.3405312543075,29.0202413453598,36.8365361959478,62.4058102845394,61.0427873324698,28.5462456079731,56.6597181191836,48.7415516359109,58.9906889823313,29.8508720006142,41.9554238194765,60.7181595194247,137.85161541509,40.8257417389284,62.8118027369223,23.7384685725917,204.83567695489,39.9457114111818,40.7258587453575,62.8490731588792,27.3951538672524,52.532408138362,17.4764404942231,55.1815756488682,75.1598865967417,34.965212966953,1
