"","AGRN","AMBP","CA9","CDC42EP5","CKAP4","COL1A1","CPXM2","CTSL","CYP4B1","EIF6","ERRFI1","GPD1L","GPI","HSP90AA1","HTATIP2","IER3","MAOB","MARVELD1","MUC13","PCNA","PFDN2","PFN1","PKM","PRR15","PSMB8","PSMD2","PSMD8","PYGB","SEMA3C","SERPINB5","SERPINH1","TIMM23","TM4SF1","TNNC2","TSKU","TXN","class"
"GSM748126",0.00197362395561876,-0.00518956793745813,-0.00200955154769267,-0.257719175016212,-0.00521216290420722,0.00126531484560801,0.0121360629038265,-0.0129220331446753,0.00390128841596037,0.0112521856481005,-0.00559294121932369,0.044954695289308,-0.0318302623749675,-0.00281261690051391,-0.00674612001892414,-0.0623283259056802,0.00785427856810923,-0.0685602703274573,0.000885848482960475,0.00048535673461201,0.042583541699761,-0.0185651700329405,-0.00130024659499501,-0.0348317288599765,-0.0042364270595792,-0.00730478293153392,0.0765342835203495,-0.00668807428074326,-0.011036299257447,-0.00243888283560927,-0.0323709968301338,0.0519491956374324,-0.0167819933462903,0.0797539994852116,-0.00693426783442162,-0.000623303921241505,1
"GSM748127",0.00187896613970794,-0.00446219630373746,-0.00132253519123601,-0.194851770062639,-0.00489371914296084,0.00137513149629614,0.0124616012599397,-0.0138697648872539,0.00335089868676591,0.0115477955516983,-0.00636293396975098,0.0346939174242927,-0.0326676817425672,-0.00271919708777463,-0.00679004308680268,-0.0583178559778306,0.00835148106164976,-0.0810123769225904,0.00053666918742316,0.000474073529448618,0.0399393552472511,-0.0188593647003103,-0.00134535872014871,-0.0415803699244788,-0.00447633506326232,-0.00746605417892074,0.0776954392601924,-0.00584635563956314,-0.0145445446335101,-0.0026273358688064,-0.0331797264150734,0.0549490220361703,-0.0143349820260212,0.0656652090394514,-0.00897736631874163,-0.000662674157738821,0
"GSM748128",0.00187412334264981,-0.00558659360401861,-0.00125407058697005,-0.180953173475155,-0.00506141857438793,0.00138601096527396,0.0125882312913447,-0.0138664932160403,0.00388432478959132,0.0108467117689754,-0.00569920067146786,0.0434988138752799,-0.0299058144651279,-0.00283256326688947,-0.00673034520379661,-0.0638215642080015,0.00850992947695917,-0.0708832567055468,0.00117074294066018,0.000488150185972122,0.041985891927603,-0.0189673671084593,-0.00126208757873371,-0.0311080946710871,-0.00459787048126655,-0.00767795390389325,0.0745250323106403,-0.00554871085899217,-0.0120370542588003,-0.00259874516267912,-0.0324481271944432,0.0528564417467957,-0.0170256905555962,0.073870392559624,-0.00793582433940822,-0.000645156880696326,1
"GSM748130",0.00189906785930961,-0.0045554372097343,-0.00118513584751278,-0.218183667849544,-0.0050984221545438,0.00116008508489389,0.0126694162456299,-0.0133916292085124,0.0031235669211343,0.0113397933448275,-0.00499024547376418,0.0426698191407807,-0.0302777637129223,-0.00279401434820033,-0.00685796798957536,-0.0561141140453421,0.0081323409154066,-0.0689896661370882,0.00105877441145144,0.00046859499085033,0.0423566395895447,-0.0193890249861472,-0.00127748019226672,-0.0406115117344291,-0.00436175311846742,-0.0075134213261816,0.0750896572811109,-0.00725109987602562,-0.011301026496805,-0.00238502196501907,-0.0303705599232018,0.0526112916341573,-0.0187012947010874,0.0699776618060714,-0.00867030895341807,-0.000672006109442674,0
"GSM748131",0.0019518944156877,-0.00484095913005806,-0.00124498916491295,-0.192612759016615,-0.00449691385114497,0.00123302140214049,0.0125529875459328,-0.013413065459476,0.00460850055136109,0.0107455007285234,-0.00673260824124245,0.0450482545187228,-0.0307522081958662,-0.00280775904844046,-0.00653363685703113,-0.0648295245832801,0.0078480961424178,-0.0715417924769074,0.000563269688400463,0.000478437881592492,0.0416478644230039,-0.0189587580923872,-0.00130927570696952,-0.0366683637660414,-0.00498417609392463,-0.00742277927685284,0.0768256794165531,-0.00646054044295817,-0.0128664648038879,-0.00247558372468824,-0.0292496225509682,0.0544400420433056,-0.0178681285043483,0.0774738984056772,-0.0086859005233786,-0.000625973893676121,0
"GSM748135",0.00184706371674621,-0.00707864994466021,-0.00118778519303726,-0.163198308064464,-0.00469931588422966,0.00131670384566422,0.0126747418131542,-0.0138392495889824,0.00537823180963846,0.0117218930657342,-0.00593735653280499,0.0458030527808156,-0.0333334288318666,-0.00285427003026344,-0.00777890315186621,-0.0579079985837872,0.00831767404561045,-0.0700853502481322,0.000508209592350359,0.000476921960178294,0.0443205071350317,-0.0195996393170965,-0.0014457843661649,-0.0317170076657405,-0.00388628537398412,-0.00732400952041761,0.0789690561078757,-0.00628117154675577,-0.0108177859081146,-0.00229760732155841,-0.0309060896938713,0.0537067161672724,-0.0194332633442282,0.0668777920339655,-0.00934484239797792,-0.000755504209299916,1
"GSM748138",0.00200183151159165,-0.00433303125615319,-0.00112564596112277,-0.171118681664624,-0.00493941076075601,0.00133412451720513,0.0125773856897443,-0.014051779301243,0.00289077155078455,0.0117579868009008,-0.00692877586999227,0.040757076210581,-0.0352993175297625,-0.00281541530953329,-0.00685826729487691,-0.0628878181927031,0.00801725007180084,-0.0720475780649853,0.000560420225407694,0.000509421349520813,0.0429746120712944,-0.0198189240480616,-0.00133768158800687,-0.0353963821224674,-0.00430403512372764,-0.00780505046834924,0.0850097804754289,-0.00587907680291746,-0.0131549348600083,-0.00227974051272551,-0.0322018173574807,0.0556032842303604,-0.0153436657573264,0.0988958955629271,-0.00812896150138986,-0.000689436546746859,0
"GSM748139",0.00187287244034666,-0.00440905948510829,-0.00116123265519096,-0.23036938815155,-0.00457479207577329,0.00132440758157361,0.0125338774601367,-0.0134002951912649,0.00354229331020373,0.0113450721993329,-0.00671609627237888,0.0369553924184016,-0.0324725795229357,-0.00267818084949927,-0.00710000432877921,-0.0670640375069161,0.0083305794364424,-0.0694863660343571,0.00060855048308829,0.000502949214669264,0.0449870802862912,-0.0185010172252729,-0.00123369073347992,-0.0336331755520593,-0.00467904687775232,-0.00744917970190138,0.0780206098454981,-0.00541284173887375,-0.0116333713723448,-0.00223236707560316,-0.0333467575899185,0.0536444177631408,-0.0159045642110674,0.0728714646746335,-0.00749173252190012,-0.000645938561788268,1
"GSM748140",0.0019186865016094,-0.00496811089780228,-0.00118693394487291,-0.186760574830347,-0.00488879347636884,0.00133594409508293,0.011727926229284,-0.0127980056903859,0.00369175788996706,0.0117540441911933,-0.00696564603298099,0.041917821703551,-0.0332596234242891,-0.0028166219159716,-0.00685492337133083,-0.0675989992209298,0.00784344146186803,-0.0629508423368581,0.000606531437170384,0.000541356167163507,0.0479428426472849,-0.0193309963824094,-0.00126776208322204,-0.0429894711003345,-0.00395697479499227,-0.00798377121981226,0.0779954990132262,-0.00583431623032559,-0.0166569210215674,-0.00242679719111492,-0.0327146425654252,0.0540413103950217,-0.0169290274474321,0.0681787657870988,-0.00858891368723519,-0.000676213938718272,0
"GSM748142",0.00191652425243178,-0.00471591292053694,-0.00117974368888717,-0.182419178443179,-0.00418197613660453,0.0013058458523293,0.012236668665591,-0.0127166249959799,0.00517067482157678,0.011614140014845,-0.00677929624246907,0.0465957881283236,-0.0293439679855378,-0.00283762639545691,-0.00725761760642423,-0.0643049280698128,0.00797241642483232,-0.0747744548276975,0.000490257703669692,0.000489520819051701,0.0403193983508823,-0.0187178178176275,-0.00121403110053683,-0.0426316976505957,-0.00466301427714332,-0.00727346060358636,0.0726809315509696,-0.00679175829976299,-0.0133313666931764,-0.00227251026107005,-0.0339456987316425,0.0539438713042603,-0.0172871261604036,0.0750347754044794,-0.0079819746419918,-0.000690160849595472,1
"GSM748143",0.00196125355146797,-0.00456519048570047,-0.00116446643647967,-0.185451206885222,-0.00510554782087528,0.00138753141201231,0.011882840506218,-0.0129129025223287,0.0034468719594852,0.0110868648055292,-0.00698780039675137,0.0455838235876312,-0.0332590515492729,-0.00280412871894856,-0.00620504209748942,-0.0635494829703505,0.00812529840907158,-0.0750535940853243,0.000842779790475977,0.000461433204638976,0.0418797808553445,-0.0191275284117566,-0.0012897162389915,-0.0389698438746964,-0.00409528197317019,-0.00785827554391126,0.0769995983212743,-0.00619579952637217,-0.01801681454838,-0.00243516775787208,-0.0337641628528386,0.0532333523699138,-0.0202926407988214,0.0812807150409981,-0.00781632218321833,-0.000674829769905963,1
"GSM748146",0.00193752469097281,-0.0045185629471857,-0.00125844360525886,-0.213316520829386,-0.00472135093516056,0.00135779129015868,0.0131260779755439,-0.0137414470737777,0.00322448210833028,0.0115171994462776,-0.00684328296919989,0.0400460015663665,-0.0317141727412786,-0.00275037601186171,-0.00665723304602847,-0.0611904633781076,0.00806608151323365,-0.072582754751989,0.000548511809278223,0.000486258256742009,0.0425538258015781,-0.0187527458975993,-0.00132022056066414,-0.0337982910074204,-0.00455488225284532,-0.00770392681544298,0.0772010551504503,-0.00604576106350696,-0.0151822651866437,-0.00252837351599982,-0.0334211502404722,0.0557899244364354,-0.019969421407022,0.0759696101140942,-0.00839158754013441,-0.000678991106831202,0
"GSM748147",0.00198866851995402,-0.00557847600361503,-0.00112930069624891,-0.18351011573903,-0.00439096468669238,0.00119270417121218,0.0122970045086271,-0.0125040424565182,0.00397128635767549,0.0115560411251514,-0.00511611282587375,0.049328146255185,-0.0305132459174775,-0.00276929104718517,-0.00702782020104237,-0.0539683625134921,0.0076927462978252,-0.0753334900633049,0.00056130289935982,0.000481375677721332,0.0428249574917514,-0.0193479111557664,-0.0012311120366,-0.0304909894837386,-0.00433613064256344,-0.00710328633058686,0.0769805583344749,-0.00591451943892434,-0.0113373892696942,-0.00236189891923914,-0.0315053282331593,0.0549830938628274,-0.0171254451775756,0.079719558532621,-0.00882692954509801,-0.000694909807405805,1
"GSM748150",0.00189653940624855,-0.00486280049166883,-0.0011528088790768,-0.190142481400802,-0.00471311792006628,0.00126458654250084,0.0123779297132366,-0.0128736979623138,0.00438704255843145,0.0103269127522407,-0.00645783351675198,0.0436526657196042,-0.0283968423801347,-0.00271952532468566,-0.00610002449388971,-0.0612229373669614,0.00876772923252568,-0.0751491734517975,0.000478324895359506,0.000453759818028042,0.0424388275766178,-0.0188210791536626,-0.00126577812830905,-0.030025785127452,-0.00408734813831749,-0.00735292159507054,0.0733274650651231,-0.00573619492157238,-0.0116587419704598,-0.0025860709311314,-0.0319362119991715,0.0545377223186845,-0.0192745682626055,0.0685470898046866,-0.00747511049821996,-0.00062974562479673,1
"GSM748152",0.00194228624864939,-0.00629556428904996,-0.00113247251582592,-0.17297548689033,-0.0049453377648797,0.00127432203430318,0.0119574145944591,-0.0127925226345651,0.00353285136160504,0.01124746620235,-0.00589022226103285,0.0410532361452949,-0.0305420886000764,-0.00290875128347225,-0.00672813383484139,-0.0617889836289776,0.00845471085920754,-0.0679006119819438,0.00102527231455439,0.000525885692662588,0.0425740182961293,-0.0188994577638085,-0.00125415300434007,-0.029791045812983,-0.00441618147939077,-0.00728610048803624,0.0752849910302873,-0.00608331488274836,-0.0102723157456218,-0.00220519291759728,-0.0304441047427136,0.0543889727129763,-0.018052137870606,0.0781528066711919,-0.0082123410392718,-0.000651954988267675,1
"GSM748157",0.00197857480994371,-0.0073444837457075,-0.00114926217763888,-0.158812136766552,-0.00442611184712768,0.0011914857173256,0.0121118945014534,-0.012888240001379,0.00566434883797398,0.011061466476567,-0.00656811862402097,0.0476529632204566,-0.031247129348844,-0.00286621047003622,-0.00757594766382066,-0.0554161392876808,0.00820212623616104,-0.0699816525495746,0.000627130807043646,0.000478213563821266,0.0458279972518018,-0.0193952362802876,-0.00126083544055863,-0.031595755636453,-0.00424030036211765,-0.0078370572107774,0.0801151399133455,-0.00626487736557495,-0.0124701730720767,-0.00233822233428541,-0.031393355715775,0.0545113881235915,-0.0192978768315786,0.0662842846402159,-0.00867211480362366,-0.000695828378169922,1
"GSM748161",0.00189503556890246,-0.00558637074484943,-0.00129869513488583,-0.197746215748579,-0.00568060105231505,0.00137745894210284,0.0123782454378075,-0.0137617314227781,0.00380712280641878,0.011157383542622,-0.00602781007129612,0.0428528502377126,-0.0314330306483338,-0.00281043649184807,-0.00693916767050326,-0.0592521547914529,0.00789508186686681,-0.0718947504515708,0.00100757471077211,0.000487535097295415,0.044695190576369,-0.0187550335061301,-0.00129051079711923,-0.0321367623557932,-0.00422136940197579,-0.00831060528397977,0.0754269039857174,-0.00569112769958179,-0.0111660383130851,-0.00221623349391408,-0.0332729213254476,0.0548342977444064,-0.0168048819793974,0.0717980300682924,-0.00769066854360153,-0.000646692083008575,1
"GSM748162",0.00200533708086479,-0.00408947370104818,-0.00122822998074104,-0.149100325088877,-0.0046070618217788,0.00134898418148792,0.0120976529692112,-0.0133315319285181,0.00362818773189138,0.0116797911718666,-0.00679999135762609,0.0450107234715196,-0.0312312032350697,-0.00288813563103148,-0.00725794953660267,-0.0526415750163875,0.00799402616777123,-0.0697778084517852,0.000497958206365805,0.0004678331290129,0.0417437391546397,-0.0185508666203495,-0.00137913587139587,-0.0291908504414254,-0.00474507658693773,-0.00792649045019411,0.0763241390150177,-0.00524151152224899,-0.00965376827966661,-0.00245103369136635,-0.031424938136263,0.050404290264968,-0.0138223127964228,0.0666418635825518,-0.00774172914609969,-0.000681491236147713,1
"GSM748164",0.00196460970253814,-0.0045913006060763,-0.00122331639157648,-0.213450625700821,-0.0048409574302459,0.00130854314745355,0.0120308527470515,-0.0123512457331816,0.00509847400668822,0.0110526502694978,-0.00614109899071081,0.047921635061195,-0.0293196174506366,-0.00275654576385927,-0.00594015997112034,-0.0682352207563994,0.00835926388406641,-0.0741910310393848,0.000458494825364775,0.000471396752185393,0.0416115775381844,-0.0185450179002816,-0.00122250180849545,-0.0357782879470742,-0.00417777393430576,-0.00720929728018907,0.0747256280879544,-0.00606246856773744,-0.0130972080780621,-0.00257574766255364,-0.0308378393892829,0.0528137041666514,-0.0184215843459103,0.0751763551703953,-0.00739358858937038,-0.000636731133184538,1
"GSM748166",0.00200935458602661,-0.00484943730063942,-0.0013875476025359,-0.201889829496086,-0.00530129686241443,0.00133029846537039,0.0130385629244123,-0.0138822777575726,0.00393491903602431,0.011081268152219,-0.00659989446616542,0.0397702385104843,-0.0316277234326078,-0.00272192297836426,-0.0066659241177255,-0.0683427069598344,0.00823058300350269,-0.076075497154606,0.000985364988073604,0.000543795050658928,0.0402359052047157,-0.0184589181436645,-0.00128749527934122,-0.0405318880307801,-0.00425961068810529,-0.00742441310358931,0.0772550998419891,-0.00626162766803871,-0.0145324157994217,-0.00245259950176798,-0.0319858505356305,0.0531299397114274,-0.0184200040075306,0.0814020507211827,-0.00815646966458112,-0.00062593271996443,1
"GSM748167",0.00197291001209862,-0.00482829237430279,-0.00105604991008834,-0.199626073853166,-0.00471928423869856,0.00127482054649318,0.0121562284233858,-0.0119949962781911,0.00558775054769476,0.0109190038536353,-0.00664779435766827,0.0479830243218272,-0.0292592387255676,-0.00279837435594708,-0.00609097950397195,-0.0666340504497293,0.00801148273615076,-0.07620119238228,0.000497042742480969,0.000487220520680041,0.0425722532488395,-0.0187940054174322,-0.00121818976186991,-0.0340002314857979,-0.00416576871706439,-0.00731666194492548,0.0741148341352947,-0.00652387565851676,-0.0110063229106745,-0.00242829285707291,-0.0316205927775291,0.0523673027497058,-0.0191342910468163,0.0730201890599181,-0.00729159637757688,-0.000641622173970662,1
"GSM748169",0.00192998708523645,-0.00428686869494642,-0.00108609236819163,-0.201506084854303,-0.00446581329020819,0.00140028787724896,0.0129669833690447,-0.0139466081208398,0.00460480284188103,0.0106917326898808,-0.00709326955821345,0.0443255666133025,-0.0298159447418893,-0.00275723580789361,-0.00629458172548275,-0.0602182849011369,0.00797871410855722,-0.0789657806144269,0.00050571999198599,0.000464774731224787,0.0404947903607345,-0.0190885957978079,-0.00132971094114589,-0.0321695816014888,-0.00438557199388659,-0.00748748123794681,0.0747329572460649,-0.0061571109308634,-0.0125416955657387,-0.00235256644308297,-0.0324606464116543,0.0544177700168427,-0.0181880920690401,0.0702575335570079,-0.00794641878452909,-0.000656445345337511,1
"GSM748170",0.00179077792601338,-0.00407241008534913,-0.00135557434171221,-0.228976941473572,-0.00506021652255532,0.00137378732835249,0.0123189985634263,-0.0124248693711632,0.00273299920044992,0.0120462155716775,-0.00510347486760447,0.038089529552507,-0.0305685146416514,-0.00277304449875783,-0.00743192463645062,-0.0696069955483321,0.00837039163405224,-0.0777607439408482,0.00123728550266545,0.000466988884869622,0.0403464524488345,-0.0188600734316985,-0.00134333078407467,-0.0778779191552258,-0.00482936322964275,-0.00756145589308662,0.0721156114050308,-0.00566646863893004,-0.0141154530680071,-0.00242215601386424,-0.0342990123630941,0.0534795052356529,-0.018212085813131,0.0747468413890009,-0.00922485623561427,-0.00070955074460178,0
"GSM748171",0.00198478230688059,-0.00475532478946544,-0.00129070916286634,-0.17385122815948,-0.00475812351890364,0.00132033033291652,0.0129353014886637,-0.0128647349799858,0.00418080100686228,0.0113614219175739,-0.00696151207769305,0.0471686874802487,-0.0306147339584486,-0.00276747337062654,-0.00630089464912287,-0.0709035994983521,0.0076960759959219,-0.0803765038355402,0.000500576993679232,0.000483815667524288,0.0412587082118191,-0.0193857495366746,-0.00127747546044105,-0.0326365391040204,-0.00417867486333374,-0.00730102296041811,0.0752223026502928,-0.00600065036335337,-0.0143266240127238,-0.00228374468387245,-0.0344879878840574,0.0537405038280696,-0.0184386824450337,0.0717373468297558,-0.00753206133670104,-0.000649205076727999,0
"GSM748173",0.00187469591194163,-0.00450116930472009,-0.00141342825647732,-0.220775041659117,-0.00521280241518136,0.00143302742763818,0.0123654401523904,-0.0142038711612857,0.00242952123446498,0.0113112521614042,-0.00715555464457965,0.0395727661514778,-0.0329202903850741,-0.0028106726503316,-0.00675582518827779,-0.0633059467192013,0.0080065341903266,-0.0822272834581328,0.000526474009274601,0.00047092113822482,0.0417822573344717,-0.0185516097521962,-0.00137780775666275,-0.033228075188998,-0.00438508451916803,-0.00771304993248938,0.0750079758797009,-0.00587308365959997,-0.0156960397327951,-0.00227981580485957,-0.0356538183292156,0.0535065464113069,-0.0191357926037393,0.0701074909793907,-0.00886273517431798,-0.000671493011441519,0
"GSM748175",0.00190284877222927,-0.00469717601001344,-0.0013129119231654,-0.224756328327739,-0.00503981049583618,0.00140504623022229,0.0127091060928801,-0.0154428750190391,0.00319739589363653,0.0108616154949794,-0.0061751074382702,0.0336053158288402,-0.0312366144582367,-0.00273148378136344,-0.00667171452101232,-0.0630156594883619,0.00782960547630516,-0.0784682839439705,0.000544275145386417,0.000501298836256689,0.0398722220878898,-0.018529635304597,-0.00129870190451925,-0.0307379749996898,-0.00443482118521868,-0.00762037899220282,0.0738195918472246,-0.0055065646207247,-0.012938391963537,-0.00264421008681329,-0.0351252258938445,0.0563215920631421,-0.0170722840313158,0.0753149611356295,-0.00875325276909643,-0.000628398460394797,1
"GSM748179",0.00194856426993092,-0.00452046088313657,-0.00111501536007584,-0.175080528672476,-0.00450625935565905,0.00135340843537575,0.0126277720422989,-0.0118153410953478,0.00284020471579267,0.0123487971475078,-0.00755800364831137,0.0376864540503898,-0.0331876532112081,-0.00281710702007499,-0.0067598965890692,-0.060452029857279,0.00815044926103173,-0.072751859451934,0.000536677184784088,0.00048654487867277,0.0443676047226707,-0.0202268095256336,-0.00142791323621365,-0.0311902508728574,-0.00448227787390111,-0.00803516134181562,0.0778161898075748,-0.00704195641824726,-0.0120066607985823,-0.00248072822049072,-0.0301154669211932,0.0554335999235739,-0.0201536675219106,0.0665630387402953,-0.00830233867127876,-0.000703126406565664,0
"GSM748180",0.00190456905867719,-0.00457979711792487,-0.00120489762817411,-0.147698426856325,-0.00447341112182893,0.00124958221408322,0.0128379382896458,-0.01287434652407,0.0051055691873895,0.0114422814354812,-0.0055044582357875,0.0515166972114782,-0.0304949021181164,-0.00267201780502398,-0.00643985044434473,-0.0562275487399468,0.00801588394629619,-0.0677407787196971,0.000554468173738485,0.000469877062432018,0.0425544626771082,-0.0185850754473899,-0.00118057799913505,-0.0299882571793221,-0.00441108384643206,-0.00746762131588272,0.0718579065125697,-0.00638763447885151,-0.0114236888803124,-0.00236195985622415,-0.0309813605839725,0.053707410882824,-0.0176493987107285,0.0879073536802319,-0.00787286764187282,-0.00067379863514475,1
"GSM748185",0.00192943391538687,-0.0047988599283603,-0.00191231979546429,-0.19191611182578,-0.00515918421831884,0.00133957620330383,0.0117553159822287,-0.0145636560243933,0.00233805259288962,0.0123744393439236,-0.00536911258232676,0.0332841677789197,-0.0340597706468849,-0.0027569807450122,-0.00816266215035581,-0.0594741079840873,0.00819733682908226,-0.0718214246469392,0.00115479281265479,0.000535369866460534,0.0423369979124401,-0.0194450404466862,-0.00137313105840999,-0.0474294828515829,-0.00476764148042304,-0.00792519679395763,0.0749112030447388,-0.00642284135845309,-0.0136668864690114,-0.00241162146607399,-0.0328448392147119,0.0605098332242587,-0.0182469768857032,0.0628532634440275,-0.00929462606079072,-0.000714364401549419,1
"GSM748186",0.00189131827649259,-0.00416632685914303,-0.00118772449201019,-0.165059173428587,-0.0048948099841272,0.00138106436609541,0.012421133864231,-0.0133334865169831,0.0033378256023895,0.0117170732521098,-0.00756438074912266,0.0379891988637601,-0.0338372045171028,-0.00276357396984824,-0.006362594659052,-0.0623441784094342,0.00808684835350565,-0.076375918557354,0.000515916583492595,0.000511596330016777,0.0424425184811473,-0.0190136100897248,-0.0014804561325892,-0.0352087031862156,-0.00475031925712308,-0.00794299614397727,0.0839091610058278,-0.0063908989420961,-0.0127728032227522,-0.00259570084037367,-0.0315834966895166,0.0562636618737144,-0.0194708426307494,0.0951095665942376,-0.00899721289821472,-0.000695274222347141,0
"GSM748187",0.00186608018448984,-0.00469851941824416,-0.00156290053573151,-0.192326822186964,-0.00468481092756453,0.00136904821935039,0.0126747953957639,-0.0146000268765237,0.00419996044066753,0.0109529306253774,-0.00618275944564144,0.0400213593916315,-0.0313343204924991,-0.00279535775203882,-0.00649772218190207,-0.058929862124767,0.00805633986733916,-0.0764279892545181,0.000537028424721105,0.000526427485366466,0.0418184893375954,-0.0184413829048767,-0.001324769016866,-0.0557260096537102,-0.00468986950884544,-0.00730377722994336,0.0768346025667745,-0.00502507738070049,-0.0108127420580876,-0.00234201525475842,-0.0309532261881219,0.0557415558695024,-0.0162773271510118,0.074156828062729,-0.00811634753275601,-0.000660592941901377,1
"GSM748188",0.00189331010478961,-0.00542266070777597,-0.00118984963980976,-0.207494991543475,-0.0051154235337299,0.00137546347958491,0.0128484144626245,-0.013095082616672,0.0029435435760987,0.0108537810327974,-0.00610696085193789,0.045407641692695,-0.0301980619753169,-0.00277978760467609,-0.00728653464865155,-0.0675126135161321,0.00794738457755088,-0.0649794433662888,0.00112274511554741,0.000500406364099036,0.0417703854076157,-0.0186550599123491,-0.0012535382920828,-0.0336091391538606,-0.00391398683664621,-0.00755295897994084,0.0736936713254267,-0.00551741957338234,-0.0117199856876056,-0.00242467334219461,-0.0304714251729862,0.0529515022776117,-0.0166244678557541,0.0770686716319324,-0.00767801542879176,-0.000613484592021422,1
"GSM748189",0.00194016665958859,-0.00420616141805729,-0.00116430044296938,-0.235862021214522,-0.00445077168509363,0.00129536983321098,0.0121531335200419,-0.014969573306206,0.00322615671336016,0.0118862446847621,-0.006588439576751,0.0363877900941543,-0.0302339629727678,-0.00265657144911247,-0.00681856684234398,-0.0614255534876215,0.00780291433624654,-0.0827926321605219,0.00102910640772458,0.000524283470944635,0.0443594198908963,-0.0192428518623544,-0.0013170455849242,-0.0507712512023566,-0.00490810800545323,-0.00732537325889223,0.0763177675006848,-0.00525204564584316,-0.0143553777841247,-0.00237727170404316,-0.0312974918578604,0.0554270425581086,-0.0146434999761506,0.0692778292122276,-0.00966018651540926,-0.000690541241236669,0
"GSM748239",0.00192998451067111,-0.00441697364866482,-0.00118488725598362,-0.21724170830101,-0.0051090558019807,0.00133297971202987,0.0126559337914308,-0.0140691303340946,0.0027432285376349,0.0124133168068042,-0.00775429683512439,0.0361833420911999,-0.0322049448860129,-0.00282567875814569,-0.0070417227155114,-0.0576337622099965,0.00819488315657577,-0.0786219086464191,0.000504787449835292,0.000539511278137881,0.0468159156477157,-0.0197445584503735,-0.00140106617738048,-0.0308063493918554,-0.00442655454539572,-0.00855951110188851,0.081253103519262,-0.00723926694650704,-0.0185127028477165,-0.00232599414736651,-0.03411391761694,0.0594043964691012,-0.0185994397951422,0.0766373119978022,-0.00810422376155826,-0.000689715292172668,0
"GSM748240",0.00187148651854537,-0.00555171501477897,-0.00117983361192612,-0.197951766642474,-0.00538245740362759,0.00142653982389693,0.0122990615730803,-0.012821786441411,0.0023261331771685,0.01127633595451,-0.00704812376488366,0.0392137178841637,-0.0321180712107551,-0.0028534098028552,-0.00772263948816439,-0.0660183633072421,0.00830478796436179,-0.0696165164806514,0.000598588931707515,0.000508999731833058,0.0441783887116041,-0.0192956429120537,-0.00126207658037494,-0.0430451622576471,-0.00346501459175589,-0.00757972185118069,0.0750059079558573,-0.00565731441709998,-0.0110684478433033,-0.00245844530839141,-0.0323811612895266,0.0598572304476878,-0.0156411405516647,0.0763267833175579,-0.0088343813340471,-0.000655311227664573,0
"GSM748242",0.00177157647077206,-0.00446850774190901,-0.0013014375108195,-0.162268593635386,-0.00493115575089432,0.00136217853281046,0.012297996780841,-0.0132684938731632,0.00470544773177877,0.0117282360315806,-0.0063348248887603,0.0461019422499923,-0.0325033164333178,-0.0028264957374031,-0.00609847488414661,-0.0701446414570446,0.00830708815654872,-0.0703481729637777,0.000542551028418967,0.000558216170644023,0.0430974346017947,-0.0188474014762726,-0.00126580520686483,-0.0443777367659365,-0.00396360367181125,-0.00826489783523996,0.0810683107642406,-0.00575739412732115,-0.0136081775929172,-0.00230818139506722,-0.0347592061834785,0.0537571169706297,-0.018616315585456,0.0693401570945482,-0.0080478083637011,-0.000645825151861468,0
"GSM748243",0.0018898113305005,-0.00488916101406762,-0.00136145874268028,-0.278433841866849,-0.00470158095820352,0.00137716756134838,0.0123261690903654,-0.0145104786678273,0.00367443267054688,0.0107234467694435,-0.0054505017869705,0.0449237702596604,-0.0298031917543176,-0.00279284431590997,-0.00703983580968323,-0.0630638448874586,0.00837962652159663,-0.0703964026838947,0.000869213787830202,0.000491477531012157,0.0422022623215352,-0.017605762070459,-0.00119364061878293,-0.0305917931288813,-0.00416950779597028,-0.0071636322136516,0.0759758164259042,-0.00551012851293871,-0.0129980992341508,-0.00249455150441177,-0.0302610368867584,0.0567372296117003,-0.0169092429169879,0.0796173719998347,-0.00819408609196116,-0.000629862097958302,1
"GSM748264",0.00178765411231749,-0.00998132714171148,-0.0015564880855697,-0.187114081629973,-0.00515913014448949,0.00129003373031872,0.0111104994242709,-0.0124446748241204,0.00400873887981321,0.0112061805882708,-0.00652367243301157,0.0402841438937266,-0.0298400974096398,-0.00283630916874096,-0.00809151810704284,-0.0683895369083218,0.00857123862247795,-0.0698836187504556,0.000826905433422406,0.000500886274211186,0.0432354451264436,-0.0181127001040913,-0.00118072958598155,-0.0357547423124247,-0.00444821304192338,-0.00715614063615514,0.0760260090357087,-0.00579648136632378,-0.0140759845213888,-0.00249209306186296,-0.0292779155390299,0.0542791560017296,-0.0190564988273696,0.0920842817807941,-0.00793422821936001,-0.000687329440406724,0
"GSM748271",0.00190393915312987,-0.0126258869209301,-0.00123040577938557,-0.151625847239522,-0.00477541179353641,0.00124047535460832,0.0126017816238066,-0.0133737782937796,0.00245885642154099,0.0115043607291481,-0.00683925564766641,0.0378062476998651,-0.0324068999735303,-0.00277679447279437,-0.00753216402273034,-0.0492204525979161,0.00824940701425896,-0.0635676655087273,0.00107424743849308,0.000530118273293843,0.0426932087039361,-0.0183018732731495,-0.00113099771626553,-0.0430931669031524,-0.0036329060138496,-0.00847057191183014,0.0818981777784435,-0.00521735810427598,-0.0106699365061773,-0.00239279501845648,-0.0271277940973738,0.0548126187030758,-0.0197281883829162,0.06516118579019,-0.00682557151664474,-0.000710398521466829,0
