"","ACTB","ACTN4","ANO1","ANP32B","ANXA10","ANXA2","ATP1B3","B4GALT1","BIRC3","BTG2","CALU","CHCHD2","CHPF","CLTB","COX6B1","CYP27A1","DDIT4","FLNC","FSCN1","FURIN","GANAB","HERPUD1","HNRNPF","JOSD1","JUP","KRT16","KRT18","KRT6A","KRT8","LRP10","MAFK","MMP14","MYBL2","MYL12A","NDRG1","ORMDL3","PLSCR1","PRKCD","SERBP1","SERP1","SET","SFN","SHC1","SPINT1","SREBF2","TIMP1","TMEM45A","TMPRSS11E","TNNT1","TNS4","TPM2","TPM4","TUBA4A","YWHAG","YWHAZ","class"
"GSM748091",0.000542523636056887,0.00837561951259712,-0.00871622553014738,-0.178913032677495,-0.0136885870575574,-0.000100269206325613,0.04301347113273,-0.00362598712589164,-0.0156275121000313,0.000646415413354925,0.0155113758785526,0.00650853668774159,-0.0133860312195597,0.000610525096779236,0.0049435409510018,0.00208306633136188,-0.00964026081683326,-0.000867599572784625,-0.0107955057486008,-0.00408366468326803,-0.00166142132460377,0.0103787814180812,-0.015526197304577,-0.0233515315103833,0.00324647939959712,0.032717173267321,0.00967930312520715,-0.00293277446462435,-0.00564004381484057,-0.0055332639704784,-0.012861169921573,3.06990182445251e-05,0.01608987629838,-0.000444651701238988,-0.00290913910336686,0.0121100163005652,-0.0226696319476143,0.0779931026091241,-0.00170184713070683,0.0113077504546143,0.0223967916928772,0.0087963380545235,-0.000218357683087299,0.00614730549281178,-0.0100822156754811,-0.0121206473079791,0.00788066663427873,-0.000756114060647147,-0.0144416575723937,-0.00725404873878812,-0.026501959982744,0.0109234690414714,-0.00107776778800628,-0.0127575460895592,0.00273312207511105,1
"GSM748092",0.000532440636034545,0.00595662970894623,-0.00854599068403225,-0.176612772457369,-0.013341745263894,-9.46597735583494e-05,0.0396940978421587,-0.00346667152864665,-0.0146987933947415,0.000796813635902386,0.0140250133335812,0.00652207157647197,-0.0144168522089119,0.000607313879297618,0.00444924221602686,0.00180088882516007,-0.0092701410557476,-0.000849844498576125,-0.012456809256108,-0.00500513478509518,-0.00162772100042809,0.00990862007693875,-0.0165026686712486,-0.0226204089568934,0.00290473865718267,0.0233142721581515,0.00912227664092407,-0.00253027694893448,-0.005649367403662,-0.00554536747764721,-0.0127583230955442,3.14562577253468e-05,0.0165790219575645,-0.000431839994368866,-0.00255080419648843,0.0121083156024488,-0.0207997081400158,0.0792647954842403,-0.00171466088004781,0.0104095314572603,0.022137439945746,0.00834897064286931,-0.000214374296342203,0.00574433781184148,-0.00908501321025947,-0.0126885576878839,0.00884486709996206,-0.000645554142589551,-0.0154443469224923,-0.00758369569611627,-0.0260055311085639,0.0108544191318126,-0.00102529746189535,-0.0113596468631071,0.00266063965027957,1
"GSM748094",0.000552711823808343,0.0070252320414665,-0.00933536743285166,-0.185692609374254,-0.0135916133892506,-9.25036315525618e-05,0.0390434370505126,-0.00349173266586995,-0.0173608204788555,0.000783102928517134,0.0142301399537944,0.00635311658609213,-0.0151803971928589,0.000736554386707474,0.00455731819736657,0.00180850327011138,-0.0132247597951469,-0.000831116315176676,-0.0118835235686954,-0.0041358967370029,-0.00166040560457062,0.0102924798148083,-0.0148977403483506,-0.0233848748564769,0.00306395774057645,0.0333984208165786,0.00966843217736059,-0.00488058587652344,-0.00578615704860932,-0.00570044715164832,-0.0132426728975318,2.96611968628179e-05,0.0108883088953335,-0.000460278231990497,-0.00285326089506021,0.0119498357849361,-0.0214143907181934,0.086639423030755,-0.00165727089598638,0.0109084276289531,0.0221609483532526,0.0103168392365625,-0.000204638765486816,0.00673022056294265,-0.0101379008398685,-0.0133834098879474,0.00608471031280698,-0.000695015942966612,-0.0153144807606484,-0.00757255196679483,-0.0250554100304871,0.0114376571081658,-0.000969183069389548,-0.0122538393655033,0.00273138505388728,1
"GSM748100",0.000547979104562298,0.00707476046671233,-0.00871641484103832,-0.196306825967355,-0.0131381787326891,-8.66808864927325e-05,0.0417135716377716,-0.0032983457469464,-0.0180814611555667,0.000735083195634407,0.0165614599854028,0.00646898651627233,-0.0161096539920145,0.000633423210652786,0.00477695405450598,0.00178799068953836,-0.00925478731637003,-0.000836088516175248,-0.0126443566156384,-0.00443013051265227,-0.00154845576999774,0.0105650755485866,-0.0149557345873171,-0.0228595798681291,0.00268548305696877,0.0216118065729459,0.00699388101879867,-0.00272912750688758,-0.00453890026301518,-0.00567744204529593,-0.013429089719025,3.24573936946623e-05,0.014248362290692,-0.000417761326847818,-0.00295181167146637,0.0125310350139586,-0.0210930470461885,0.0867022928365792,-0.00161634872589609,0.01074912072652,0.0240644524229569,0.00852620704102629,-0.000206314042140567,0.00677414608746171,-0.00963844945932982,-0.0123845734246085,0.00684632814070947,-0.000736041106500409,-0.0240673616938118,-0.00703241397864734,-0.0238253140834156,0.0114278674072876,-0.000957652591772835,-0.0134597569132872,0.00274894624863208,0
"GSM748101",0.0005465687459517,0.0066690716188416,-0.00965012594093096,-0.177336467124069,-0.0161133019815668,-9.2127315321665e-05,0.0386881303739252,-0.00340331275600376,-0.0172714568924154,0.000698601744442839,0.0134719165654638,0.00635687229476492,-0.0146978940899204,0.000661398978495656,0.00451703015679481,0.00182862394485787,-0.0105683057561748,-0.000880761006836775,-0.013804175196414,-0.00396502695482483,-0.00148469412990852,0.010443722231241,-0.0155262590603036,-0.023803358756234,0.00368210606161429,0.0296633187407919,0.00894837574912824,-0.00345244236822646,-0.00583510015484709,-0.00556732271439691,-0.0131280942887522,3.06235512808677e-05,0.0115949547942817,-0.000454653483839507,-0.00263424448040427,0.0129021601705102,-0.0224425131309974,0.0829891392273307,-0.00159493200670775,0.0105168630753803,0.0220674656390969,0.00970156700080503,-0.000206723582720092,0.00593538356950663,-0.0100327948243494,-0.0126937331458426,0.00822261128466044,-0.00128101292900011,-0.0208925188538002,-0.00699276280344236,-0.0281227754702979,0.0109685682135588,-0.00100188469816751,-0.0119325120077548,0.00274215138947831,1
"GSM748102",0.000540692557154708,0.00659666334628442,-0.00924701879119746,-0.176439497795319,-0.0122932786771357,-9.49380191235806e-05,0.0396990090008639,-0.0035453550974946,-0.0149873922751381,0.000824902342986777,0.0160526133925303,0.00636025992755593,-0.0155507096913854,0.000639222743392795,0.00454949098909324,0.0017741936325301,-0.0108717460131744,-0.000881133953931643,-0.0143756587749057,-0.00499401331082956,-0.00163486965738807,0.010393406681673,-0.0161412423146736,-0.0239147696958325,0.00289549621074351,0.023428696907853,0.00753204539525134,-0.00263132299395752,-0.00451188430390371,-0.00564702884885101,-0.014093612182425,3.11057639633632e-05,0.0145088667397878,-0.00047335986047971,-0.0027189964202099,0.0123339190484508,-0.0200136155516612,0.0821954703239189,-0.00161034004265232,0.0115697659294005,0.0219583910767578,0.00781812486784565,-0.000219925662878115,0.00562884738394535,-0.00954201187636714,-0.0130845866332896,0.00868789265578839,-0.000690756252650564,-0.0221634475660343,-0.00791211127981745,-0.0267286464891213,0.00998285033973183,-0.00101339474694123,-0.0121739532067413,0.0027007788527481,1
"GSM748103",0.000549788058792406,0.00690745639306671,-0.00927853043660343,-0.176288568733086,-0.0126834214781931,-9.26215911484914e-05,0.0394269976934298,-0.00338399297946253,-0.0160626024132523,0.000870042621209755,0.0145717720224792,0.00637081310617892,-0.0148741867227707,0.000688025652384514,0.00459361839332847,0.00188789604203819,-0.00997233516624695,-0.000940810560038954,-0.0129872586663301,-0.00424750964200867,-0.00159259586780439,0.0110425968454104,-0.0152003233162296,-0.0239209345832963,0.00351904228023272,0.024256712284256,0.00851602178397436,-0.00309071321593662,-0.00519079149497779,-0.00570507644156176,-0.0128879525763105,3.09607166119365e-05,0.0113254679073585,-0.000432380596317402,-0.00266772071613998,0.0125134619753254,-0.0216624374418235,0.0834941318689189,-0.00159708114533125,0.0111283515810703,0.0220112332046997,0.00908618787456707,-0.000220005032168018,0.00614758592480542,-0.00995226845932411,-0.0125025931845654,0.00899431517774778,-0.000735519479723189,-0.0176138521881902,-0.00728462922251242,-0.0283608109141498,0.0111010766911208,-0.00093325793544859,-0.0123228572037085,0.00267220410533818,1
"GSM748104",0.000544882472368332,0.00692324388131265,-0.00942551156565984,-0.173943838175085,-0.0128145302460524,-9.51783679598746e-05,0.0393317540266804,-0.00324076327783195,-0.0147450254353005,0.000877698181599519,0.015610880639886,0.00648655471404362,-0.0155153433148731,0.000681449962398589,0.00447187367078932,0.00203955768129565,-0.0090205345296214,-0.000822746475862474,-0.0120857809995566,-0.00419709078489569,-0.00161454923687469,0.0102292348179999,-0.0159958441700258,-0.0238478339811484,0.00278881650972696,0.0249309759038897,0.00901979493450145,-0.00239302369338825,-0.00530129382291444,-0.00569254113512382,-0.0150188906150676,2.90691324693055e-05,0.0114587733623309,-0.000413754351230646,-0.002738950722091,0.0128682245036061,-0.0199434059165142,0.0858154608477799,-0.00161954133899102,0.0114382977360375,0.0211903826745581,0.00967494157722549,-0.000235025973830882,0.00618182175514098,-0.0101766722080467,-0.0128200425567713,0.00692731482592087,-0.0012905532793911,-0.0237817464371032,-0.0076105951572346,-0.0259044211512469,0.0107256562882694,-0.00100144244616782,-0.0121592579149037,0.00276562374830395,1
"GSM748108",0.000547464147677846,0.00689475329293227,-0.010164746383913,-0.176379797494406,-0.0120242719268741,-9.26001336356643e-05,0.040920938384668,-0.00347302294683357,-0.0194509592757653,0.000771114100881628,0.0149458420377609,0.00630495485650613,-0.0160158739493292,0.000703945683073631,0.00444149964263658,0.00171491865452635,-0.0102425727971619,-0.000907915456591965,-0.0146271502691667,-0.00416705390464044,-0.00160332122139879,0.0104528027659287,-0.0151943773676768,-0.0236076390538661,0.0029667348857099,0.0258043053076319,0.00943062872168154,-0.00277116660597669,-0.005553606004943,-0.00577846639868308,-0.0139266141841138,3.36994787484738e-05,0.0129932846742772,-0.000429230924093631,-0.00276858668997148,0.0124070133964551,-0.022060299600471,0.0861791210430427,-0.00162422502307441,0.0108830145832504,0.0224175452429149,0.00958997352715714,-0.000214216896112166,0.00577397567233879,-0.0094458368889809,-0.0129810908552473,0.00802036334749349,-0.000958011999239075,-0.0188093955783463,-0.00741726579739903,-0.0259840760957356,0.0111703111843271,-0.00110825939458328,-0.0122523362349742,0.0027212100994646,1
"GSM748111",0.000553386044800893,0.00726158092338942,-0.0104965675850949,-0.177648624992429,-0.0124923027209234,-9.64584853746285e-05,0.0415569894664411,-0.00351771151017633,-0.0170438780879209,0.000724946471381881,0.0164247098600772,0.00760003386184831,-0.0159961298716242,0.000763498613330941,0.00438027222192264,0.0016708456237771,-0.0108143280700075,-0.000842799772338409,-0.0142721420444684,-0.00412139210962823,-0.00163743651248987,0.0103390065736503,-0.0156463362750398,-0.0245153750703752,0.00299627974703117,0.0273772381651369,0.00962472338665455,-0.00249826671163823,-0.00577459818494435,-0.00624265029017961,-0.015049052300956,3.40558609447913e-05,0.0134422899089641,-0.000425600548796444,-0.00287981107415558,0.0139314367359371,-0.0217974968852178,0.0821440350637977,-0.00173906366940996,0.010699177882777,0.0225159690739146,0.00937765112175685,-0.000257563197949341,0.00677814639083754,-0.00946027540383112,-0.0137629018170064,0.00763057263159054,-0.000836444924972225,-0.0192157857872067,-0.00746535632543933,-0.0272637685998314,0.0103239945463801,-0.0010032460392358,-0.0128146510191741,0.00281965847812618,0
"GSM748113",0.00055162210501456,0.00797189612605576,-0.00824230769816225,-0.184092829004456,-0.013014351560838,-9.53507434626937e-05,0.0359258265598902,-0.0037203983570186,-0.0116326806708549,0.000631963702073027,0.0166092880439754,0.00648068074717221,-0.0141857968959381,0.000643349713554921,0.00537712857636674,0.00166362623182597,-0.0100736786475954,-0.000824576873849115,-0.0148640074013316,-0.00502908764578395,-0.00173536436272698,0.0104306352902123,-0.0153555795209792,-0.0228142585607772,0.00409766769404538,0.0339729961248893,0.00981104678440091,-0.00255153655168679,-0.00568705712900015,-0.00555170585844105,-0.0173737269830303,3.18673392846824e-05,0.0165240614703033,-0.000454922901895661,-0.00319301500758715,0.0126280836365224,-0.020692330399725,0.0730951072533422,-0.00167935699489012,0.0113363475308417,0.0230512858517878,0.00906200950350977,-0.000268036652197156,0.0064995860840149,-0.00899462068299563,-0.0121945051962713,0.008404094164222,-0.000891506104310398,-0.014368048929891,-0.0076717918381744,-0.0252799854569623,0.010984388272397,-0.000937635325992421,-0.012873061091266,0.00279899625685372,1
"GSM748116",0.00054637908479413,0.00733920676176272,-0.0113276235733795,-0.168451208119114,-0.0126340039073505,-9.63207531194541e-05,0.0409693665842451,-0.00367008756168287,-0.015418435056229,0.000754166739371174,0.0165856289449788,0.00649861738920765,-0.0155108769917302,0.000652677058406642,0.00474261723610897,0.00171823957931289,-0.0111286510929869,-0.000882192228341954,-0.0171147187488824,-0.0042538556849805,-0.00165242989635398,0.010486716452831,-0.0160709167656355,-0.0237116002724701,0.00349141788332924,0.0264152547872603,0.0101959054245238,-0.00257745640304985,-0.00639597953823279,-0.00561757049208618,-0.0140324584829752,3.28748658268454e-05,0.0150138257202992,-0.000423514855815778,-0.00311321686978847,0.0127949677180126,-0.0196233658459903,0.0848395368043296,-0.00157557007360389,0.0114359897562843,0.0221899831505474,0.00889511811862827,-0.000223682156720225,0.00656736262158335,-0.0103423234891601,-0.0125804173515965,0.00767670725980993,-0.000829690636751198,-0.017593798136484,-0.00801597187532612,-0.026671458373207,0.0109871053014272,-0.00113442354896139,-0.0126093261480232,0.00282166681950655,0
"GSM748121",0.000532499458620137,0.00651039424707553,-0.0100038506231086,-0.174332364794926,-0.012833764726891,-9.82292077791342e-05,0.0364972918836984,-0.00372019135440229,-0.0143716331583035,0.000808550665583623,0.0142267968981105,0.00633674042560513,-0.0154389807633873,0.000649052068383511,0.00462954337403851,0.00166625757056618,-0.00932768581111356,-0.000848877555471047,-0.0113167633497119,-0.00455881312731741,-0.0015544223479582,0.0102970144298606,-0.0158369964561078,-0.0224434895569094,0.0029881122761561,0.0249682966535674,0.00967047207626562,-0.00387654218890081,-0.00581838248753596,-0.00574830523486737,-0.0141027934431847,3.03267729352782e-05,0.0125178151674626,-0.000434934699988367,-0.00267465015217229,0.0126901719093504,-0.0202888414666371,0.0804885260895012,-0.00159288790646637,0.0109194289138453,0.0216206574265862,0.00860065934190567,-0.000233837013359435,0.00546477646846274,-0.00963575573930372,-0.0125680942997375,0.00709361779749763,-0.000711272053070261,-0.0166204759772483,-0.00769800554438543,-0.02432030284023,0.0107033326716218,-0.000991458602399161,-0.0117529924937426,0.00286924046724599,1
"GSM748122",0.000546651637407052,0.00709778129540452,-0.0103645840724505,-0.173100359103659,-0.0133906938589265,-9.95949493492454e-05,0.0369840264044023,-0.00359711050605865,-0.017622197068853,0.000666741916619744,0.0154510180672784,0.00651458968525782,-0.0167040942829785,0.000683222497421572,0.0045469542893847,0.00168474166505201,-0.0117714335480793,-0.00100348784020223,-0.0133189620368119,-0.00468005095056378,-0.00159602270843367,0.0109379505820304,-0.0152871018875019,-0.0238961093755868,0.00355138849076809,0.0241050434349,0.0098747257142278,-0.00544296182686718,-0.00611217127251944,-0.00617038962519215,-0.0156703682754845,3.15023621544247e-05,0.0109407332925914,-0.000428340063183572,-0.00282613500079866,0.0121546868037775,-0.0199466936257271,0.0742235559068498,-0.00154110430602869,0.0112705708270914,0.0214045611068321,0.0105778946555545,-0.000291570533391207,0.00649758587030884,-0.00994774252900608,-0.012537556139114,0.00828915083199075,-0.00134566424840493,-0.0150646388850049,-0.00811361683083998,-0.0293075138859305,0.0109771260458669,-0.00108481560948868,-0.0126245151280203,0.00285685145599032,1
"GSM748123",0.000549550288101359,0.00759484012480351,-0.00925671874466736,-0.182858019635431,-0.0135620194076714,-9.71572230980999e-05,0.041295497438409,-0.00324647623524039,-0.0172689981840541,0.000750420768321946,0.0158722909124193,0.00637543850710254,-0.0148090368251795,0.000692654577268209,0.00477908729178386,0.00183000138057379,-0.00971170899808643,-0.000893579989864572,-0.0139174510683674,-0.00413483602511565,-0.00166061082272529,0.0106453431984705,-0.0159494687289343,-0.0241067816095222,0.00321353312666217,0.0280049525811105,0.009654219866786,-0.00260781828589392,-0.00592855241616909,-0.0058266124512857,-0.0129568881135143,3.60325246322714e-05,0.0160646003298485,-0.00048529981904692,-0.00267007344988814,0.0125625071277617,-0.0228150507690554,0.0878103204145061,-0.00161785492108778,0.0110660550531403,0.0229255321215792,0.00991118470750881,-0.000234804572580661,0.00633446041440307,-0.0103074846801785,-0.0134374145740778,0.00754061804106393,-0.000680014067547738,-0.0228158570953952,-0.00755433087332194,-0.026436172073439,0.0104311849869645,-0.00105089947286295,-0.0124564786448904,0.00264278656728809,0
"GSM748124",0.000537655686296074,0.00666831930523419,-0.00865018182673988,-0.168053636741337,-0.0147116002844516,-9.34130917268492e-05,0.0375374537421179,-0.00355673142197861,-0.0145029348451501,0.000759557289039517,0.0149475623182428,0.0065839649709205,-0.0158474088298735,0.000653198764162524,0.00454916753238605,0.0016376126759552,-0.0102074000471113,-0.000881708610106206,-0.0128967819997141,-0.00460812817602787,-0.0015795506488844,0.00974817019148025,-0.0153848678805943,-0.0231115799882151,0.00342499123662116,0.0258749521804352,0.00909456053571594,-0.00361135840862218,-0.00527787813448833,-0.00585975235270782,-0.0141381920014118,3.04674467938087e-05,0.0133828615102313,-0.000436323188917917,-0.00232787205299568,0.012403986170809,-0.0214062542204046,0.0822095418801437,-0.00152338147127853,0.0110314518765525,0.0213225007058255,0.00875184434326056,-0.000218114633238049,0.00573866875605064,-0.010648927572999,-0.012844148962309,0.0100438872668792,-0.000703356456982448,-0.0158236194032116,-0.00763638473688602,-0.0261632522933171,0.0107396297253757,-0.000983481999778267,-0.0117678772646261,0.00279784440541217,1
"GSM748125",0.000544250565719484,0.00740718983910269,-0.00975257509625006,-0.184131600358774,-0.0128265687153193,-9.62485459579685e-05,0.0404473392043623,-0.00323427007609556,-0.0190649311128736,0.00071049470088996,0.0154981774629636,0.00635086875522128,-0.0152314091707809,0.000645661915850365,0.0047135616865332,0.00185168182040491,-0.0102282231477197,-0.000865059302463936,-0.0134104404463269,-0.00427241777955872,-0.00162859933405583,0.0111718279368004,-0.0149879857074098,-0.0249648531005295,0.00299027296588217,0.0219624312559988,0.00920960982879043,-0.00277662976265252,-0.00567011504537287,-0.00583487583604843,-0.0129772207993117,3.10291132903968e-05,0.0128113571004461,-0.000447110591895923,-0.00295575748338278,0.0128052118792849,-0.0204647162622009,0.0906244903794111,-0.00157556087689966,0.0105745397280145,0.0229503836622487,0.00935274388693353,-0.000197745775635365,0.00593892226060328,-0.0108739226486916,-0.0130391889100504,0.00730478498670076,-0.00152904801992208,-0.0186086247942438,-0.00817358216477734,-0.0267124030740597,0.0106472710881964,-0.000935835073026013,-0.0127755159839572,0.00268439235718824,1
"GSM748126",0.000547551269454637,0.00718217139241067,-0.00871536921720542,-0.173094707821943,-0.0151668909661211,-9.51017640142541e-05,0.0367622015995172,-0.00333142776929128,-0.0143594019005585,0.000678322972643622,0.0143560888763106,0.00632518528395346,-0.0162284058233572,0.000650665531154979,0.00453774524719366,0.00168640723057866,-0.00910296509456396,-0.000805146900147157,-0.0129416071374429,-0.00455723375981055,-0.00159165594885222,0.0107462632207571,-0.0154822228679885,-0.0237681502201264,0.00324224746698392,0.0243509011839698,0.009722826103423,-0.00260881976611985,-0.00594935906563593,-0.00616965876876036,-0.0138539349382508,3.04611165484822e-05,0.0122621699423914,-0.00042666808198696,-0.00275633471656363,0.0131375238249803,-0.0186186092503663,0.0894817504058154,-0.00156239560962336,0.0103255968084664,0.0214755947165308,0.00961419293201237,-0.000207429376237287,0.00616410839818338,-0.0105806779940527,-0.0128814238202,0.00932926843601451,-0.000714692067068762,-0.0153039094200582,-0.0076257866791608,-0.0304729702550222,0.0110272232433572,-0.000980727453963006,-0.0123250927224388,0.00279380119743006,1
"GSM748127",0.000540734901596529,0.00692055244852862,-0.0103879174555749,-0.169529059415003,-0.0145105974845909,-9.43265594235963e-05,0.0400923426311117,-0.00357519637007755,-0.0151142197977994,0.000782479717813874,0.0151374198691935,0.00640096734253516,-0.0156440259945025,0.000692652759456581,0.00446244465080007,0.0017843036829021,-0.0109100541327111,-0.00102253921979245,-0.0151061655496288,-0.00420399294455041,-0.00159403441437824,0.0107487725957245,-0.0154437552390216,-0.0224808682207853,0.00383090664084312,0.0362298066309118,0.00964730664120069,-0.00642711783642786,-0.00598250041411537,-0.00559320424579151,-0.0140267923871771,3.53036537573409e-05,0.0123609513610247,-0.000445782722763003,-0.00272394442265365,0.011993927104776,-0.0204230589009497,0.0822027252802584,-0.00162044545548611,0.0109952005827227,0.0214053676842664,0.0100832859598367,-0.000237587688195564,0.0060385140460007,-0.00882966322809296,-0.0130442625727418,0.0089637841546243,-0.00127498251348415,-0.0219834099673129,-0.00806234373840057,-0.0278399776610557,0.0112248866914846,-0.00101415296635368,-0.0121403387791445,0.00289271831508179,0
"GSM748128",0.000548743631727933,0.00681527578877495,-0.00888312471600582,-0.174357904561016,-0.0133825751058556,-9.11075594638154e-05,0.0391679533422941,-0.00345923900515268,-0.0157971811944641,0.000801996561605994,0.0152548559191451,0.00633529027973643,-0.0150532958228348,0.000657784038202875,0.00436230710631363,0.00181722639947969,-0.00937018286817765,-0.000909195519429987,-0.0141615599837567,-0.00444286844200455,-0.00155847146624961,0.0104467391241569,-0.0157605448255355,-0.0225429078725665,0.00309148703470541,0.0232843582161765,0.00911416361791964,-0.00268177177414075,-0.00550810954245903,-0.00570090593405884,-0.0139745521186513,2.9653411637738e-05,0.0137162354482492,-0.000418753521100743,-0.00295602082519683,0.0129468022499516,-0.0210202328169513,0.0867469879622978,-0.00154627516963182,0.0111427312350957,0.0222133743512244,0.00850544467111105,-0.000212702114459817,0.00613671312739731,-0.0101660941200867,-0.0132528682989814,0.00909056538297688,-0.000704557356294685,-0.0162214086313799,-0.00770384600931778,-0.0266018861571851,0.0107010866612202,-0.0010043046768094,-0.0126512127515099,0.00292658832533397,1
"GSM748130",0.000549789568394733,0.00748408914003244,-0.00943312791052633,-0.185395373205755,-0.02410428501582,-9.32753952638733e-05,0.0388711266277456,-0.00328963167887799,-0.0130375795572517,0.00069531872780593,0.0134788201300331,0.00635578321851971,-0.0156944831347087,0.000741972826784356,0.00467390585962086,0.00174582885766677,-0.00957047676032932,-0.000823152184015976,-0.0117754219898636,-0.00450886784045825,-0.0014823602735343,0.0103888744339,-0.015023059196685,-0.024289035701209,0.00347103326103466,0.0249814703560102,0.00941284308391095,-0.00346534635878034,-0.00582515381858725,-0.00619149329842891,-0.0137625359380526,2.97166313279874e-05,0.0117461516863845,-0.000450135449039625,-0.00326588268953509,0.0130282877076043,-0.0197049668720166,0.0881654325388956,-0.00167246505094232,0.0108888284108454,0.02190605876541,0.00948747995212477,-0.000213068269481072,0.00670485764267555,-0.011080551009276,-0.0107095867327228,0.00517977493071687,-0.000949930310709325,-0.0183471394634448,-0.00716942188265216,-0.0238080279681507,0.0115403610946957,-0.000928788162778585,-0.0126394982453793,0.00283967503525832,0
"GSM748131",0.000544966930280714,0.00700017265180314,-0.0092464032660516,-0.171612881248798,-0.0129673201194266,-9.39990501257821e-05,0.0371919015788708,-0.00349944545168996,-0.0186881575935782,0.00070191967803947,0.0135641321073357,0.00632232475594307,-0.0147853856929535,0.000694015658096026,0.00450834245633517,0.00185064995348329,-0.0112138155820486,-0.000825045918521232,-0.0136093350209526,-0.00422841089163939,-0.00140500769065534,0.00953017233535222,-0.0150970611518198,-0.0236585817370691,0.00293539393008775,0.0246274631635722,0.00927124199627779,-0.00275501598847019,-0.00561770433605676,-0.00571681813995209,-0.0133987394452553,2.79092205663979e-05,0.0122812969499593,-0.000494482581363958,-0.00290358279473412,0.0126867736941983,-0.0232760907558456,0.0863000437788523,-0.00163457705011809,0.0107441786239782,0.0218808710146801,0.0104941877669362,-0.000211232895764293,0.00650583311490722,-0.0105337071021073,-0.0123670913627282,0.00568633206907732,-0.000944950602788898,-0.0250398102397242,-0.0075666462272359,-0.0228706353941676,0.0114136202076901,-0.00104273758963469,-0.0122861716424328,0.00273348577186271,0
"GSM748135",0.00054412452347641,0.00703960283299183,-0.00937883827016971,-0.183906617541012,-0.0135869839410652,-9.7970932050995e-05,0.0386904953323327,-0.0036243763428498,-0.0141445388144362,0.000756842294880053,0.0144492252953326,0.00626860527888402,-0.0155189750136138,0.000689186368032347,0.00462827881446542,0.00159229981901276,-0.00860265762443206,-0.000785977544446088,-0.0123273259707798,-0.00503671057352027,-0.00168854996254165,0.0103919998138786,-0.0153805660689122,-0.0231259913788305,0.00308993678409044,0.0226563482796087,0.00957552357442716,-0.00348385354313396,-0.00590423681310433,-0.00635916388751242,-0.0145567369110647,2.89963501834356e-05,0.010949842222136,-0.000438866292455331,-0.00271339277261977,0.0132632574002262,-0.0200373425075412,0.086001087639135,-0.00165313195008617,0.0113952350052291,0.0222302662042708,0.0106001710016279,-0.000314022130962479,0.00662552632563203,-0.0114835642895472,-0.0119169908646758,0.00665224062558306,-0.000831949470710693,-0.0148761138914859,-0.00757453306787739,-0.0278940363168362,0.0112924821901051,-0.00100234796151024,-0.0125611178050806,0.00284950829568167,1
"GSM748138",0.000551838881254159,0.00798022884648532,-0.00981146009339382,-0.181165109617446,-0.0139711932617888,-9.10350799165726e-05,0.0393635377527272,-0.00338407350411225,-0.0172417327680659,0.000692365798225629,0.0163051838165899,0.00651539097418507,-0.0155999822589692,0.000730910170755479,0.00503821164757595,0.00177779590274662,-0.0094786054033515,-0.000860531593942072,-0.013749556091352,-0.0047459458728928,-0.0016518896929492,0.010454834162333,-0.0153839623912478,-0.026223957719314,0.00304284468096387,0.0286874649267775,0.00952315864971186,-0.00267997814388173,-0.00560633764517992,-0.00601929430405542,-0.014212265367882,3.24602194841767e-05,0.0145669850138378,-0.000446113368602351,-0.00290764518891126,0.0129990323614112,-0.0221348562941771,0.0873081274563017,-0.00154328930636039,0.0105425148896127,0.022798469029797,0.00953440934073353,-0.00023934114055049,0.00670263107043917,-0.0100637763241037,-0.0132087024903569,0.007125179200116,-0.000676259242836218,-0.0232929699958912,-0.00755705926574106,-0.0233154804630232,0.010985652496041,-0.000976239834840814,-0.0129693254709182,0.00279881198076757,0
"GSM748139",0.000529335938374718,0.00683341667318334,-0.00971176198532489,-0.172210952205557,-0.012865457011896,-9.7667067824697e-05,0.0401666186412424,-0.00343032652690049,-0.0170402721136998,0.000870481657505177,0.0165077687189372,0.00640935576434679,-0.0163077083924,0.000663593857221866,0.00472349127324374,0.00169190163215035,-0.0109560371010306,-0.000962867300005301,-0.0141436872499286,-0.00420595217886045,-0.00160484570004921,0.0103515855967065,-0.0161899443602489,-0.02430704279411,0.00304138610432284,0.0270168162665719,0.0088737127697245,-0.00349962780144294,-0.00558369028815432,-0.00558747876182672,-0.0139455637381542,3.40129513494006e-05,0.0147583266932067,-0.000435212850539189,-0.00280596351433387,0.012046340127758,-0.0209854410286506,0.0827386066490187,-0.00164949065212896,0.0108537586240246,0.0217221647467056,0.00927299815429362,-0.000220319198581151,0.00572825722460694,-0.0100188071524211,-0.0121491464771793,0.00841167244098866,-0.000749772232407599,-0.0133498307838206,-0.007730525611112,-0.0308225621950457,0.0107783858933986,-0.00103644650629063,-0.01210432921952,0.00267435935528757,1
