exp(coef)	exp(-coef)	lower95%	upper95%	p-value
ATAD2B	1.08961135237197	0.917758426271081	0.721126583750433	1.64638626001444	0.683437703682088
ATAD3A	1.01374575456298	0.986440629219795	0.668573536957721	1.53712403809882	0.948745912224537
ATAD3B	0.951569646817135	1.05089522700189	0.626997160177075	1.44416091531892	0.815640782328871
ATAD3C	1.57135451810769	0.636393626311811	1.02933268754526	2.39879200520276	0.0351427162601727
ATAD5	0.822441512895622	1.21589193191287	0.539236764737931	1.25438413395788	0.364619429986481
ATAT1	1.22462367184042	0.816577388625157	0.80705128918099	1.8582500985208	0.339825138498151
ATCAY	0.694200132918977	1.44050678266971	0.477051119131431	1.01019325858023	0.0586659104128337
ATE1	0.71684459788027	1.3950024914145	0.470811378306184	1.0914480855557	0.11965191846246
ATF1	0.67998201773416	1.47062712530576	0.44948957193907	1.02866801213465	0.0669315169462851
ATF2	1.07997937232418	0.92594361117096	0.701354284782572	1.66300466105703	0.726669505109575
ATF3	0.97936440110139	1.02107039920524	0.64305381551202	1.49156199218097	0.922611864429778
ATF4	0.98576236896618	1.01444326896831	0.642924027415353	1.51141877832175	0.947572673623951
ATF5	0.789925390716208	1.26594234310322	0.514076763472115	1.21379172768621	0.282479878575667
ATF6	0.793425497730818	1.26035778136697	0.521078728691273	1.20811690400507	0.280371641535736
ATF6B	0.781767294108472	1.27915302614495	0.51275330835472	1.191918398535	0.251459279953508
ATF7	0.605281666008626	1.65212339338517	0.399076534418478	0.918034170413038	0.0173913071333897
ATF7-NPFF	0.956488666228966	1.04549069456576	0.631960756295024	1.44766990594171	0.833375758589687
ATF7IP	0.819249975899784	1.22062865964896	0.530680006473902	1.2647367807794	0.368179567908199
ATF7IP2	1.88335269184377	0.530967993584364	1.22814905917303	2.88810005217408	0.00333804937045042
ATG10	0.565129838599876	1.7695048671957	0.370600061739573	0.861769242500421	0.0075820350662949
ATG101	0.639371900459374	1.56403495255504	0.408002366094746	1.00194621666018	0.0491115374582228
ATG12	0.523949713159257	1.90858010775558	0.341423318343798	0.804055514577463	0.00277949421461659
ATG13	0.714823394810939	1.39894693886521	0.468305763755473	1.09110868435914	0.118904967855566
ATG14	0.792949571700054	1.26111424444815	0.52525030152816	1.1970845546018	0.269531561073959
ATG16L1	0.730070431082191	1.36973086078516	0.480525333564466	1.1092086038145	0.14008531847714
ATG16L2	1.43225608675115	0.698199162321835	0.944955935556871	2.17084989981763	0.0885402615922004
ATG2A	0.896012080393113	1.1160563812502	0.581963685054204	1.37953220936048	0.618163899196747
ATG2B	1.11080051731595	0.900251651319286	0.732100368650432	1.68539430125399	0.621193611401203
ATG3	0.807447468728777	1.23847066060455	0.526542750269695	1.2382117395455	0.326280827633062
ATG4A	1.14779942424898	0.871232358958806	0.756661010332204	1.74112779741074	0.516583374719921
ATG4B	0.853891901836441	1.17110842467217	0.558381654858806	1.30579393803012	0.466076663535726
ATG4C	1.0253151805554	0.975309854925108	0.671865138573788	1.56470571119222	0.907714316057605
ATG4D	0.850574840606582	1.17567549880368	0.559738283398854	1.29252827782262	0.448257223818837
ATG5	0.673592960983687	1.48457608366281	0.441862958998277	1.02685112623016	0.0650886312974559
ATG7	0.843065188494256	1.18614789656543	0.55739723483238	1.27513892720439	0.418706996754152
ATG9A	0.651239168885339	1.53553417511972	0.428281569650413	0.990265482207539	0.044492828819667
ATG9B	1.0103345614058	0.989771149280078	0.663345616389904	1.53882968508388	0.96180065256776
ATIC	0.600115692103558	1.66634536166642	0.392331885143695	0.917944366864367	0.0176003111131895
ATL1	0.905208588765577	1.10471775501345	0.59978346566068	1.36616401766323	0.635340150680934
ATL2	1.33286815706985	0.750261752969162	0.873775763191324	2.03317326821043	0.181379163200946
ATL3	0.748732242498109	1.33559094057917	0.491924808065607	1.13960500012327	0.175463544580709
ATM	0.865136873901461	1.15588646163046	0.575002340883551	1.30166741483852	0.48706260984214
ATMIN	0.77682614795655	1.28728931515824	0.504545823782942	1.19604372031949	0.250836118120261
ATN1	0.820697593728893	1.21847560860564	0.534852739692905	1.25930838596643	0.365213047677499
ATOH1	0.79253020962131	1.26178155464613	0.570016204967409	1.10190574879939	0.174375339845463
ATOH7	1.15884457651601	0.86292848951879	0.760468309569343	1.76591284031424	0.491981302479008
ATOH8	1.40060088392245	0.713979272381618	0.940481363496689	2.08582850461901	0.0963422988373692
ATOX1	0.715525777790318	1.39757368782463	0.464678212059071	1.1017885611933	0.126894660504596
ATP10A	1.04502318360247	0.956916569594887	0.694494668058471	1.57247204981376	0.832722312909544
ATP10B	0.977620882186577	1.02289140731463	0.653218667603798	1.46312810194665	0.912392367476377
ATP10D	0.68180209615545	1.46670126953086	0.449431173850131	1.03431654359824	0.0713038212576628
ATP11A	1.36752700310698	0.731246986515097	0.895112263048371	2.08926877826239	0.146425894603216
ATP11B	0.623451864738667	1.60397306762275	0.412069905676874	0.943267689028752	0.0249748433315554
ATP11C	0.72463295897905	1.3800089929789	0.473835184872698	1.10817630687305	0.137259274556836
ATP12A	1.04320361074475	0.95858563917939	0.666482832337954	1.63286092404409	0.853198032631445
ATP13A1	1.01022551270896	0.989877990032606	0.658914032153562	1.54884482152025	0.962783090286867
ATP13A2	0.90594203597712	1.10382337973912	0.594529323995793	1.38047181093489	0.645525298722001
ATP13A3	0.660963704453142	1.51294237983516	0.426741244635055	1.02374219529221	0.0637370177216593
ATP13A4	1.73970042328614	0.574811609294827	1.14372073187583	2.64623826291765	0.00937532364788849
ATP13A5	1.18014073709598	0.84735656398129	0.779606193823369	1.78645599584474	0.433308753402451
ATP1A1	0.9979662207347	1.00203792395278	0.653069238777381	1.52500916991896	0.99249211154857
ATP1A2	1.30994378423596	0.763391537892032	0.839085392270042	2.04502751885137	0.234454964065295
ATP1A3	0.769644041624355	1.29930194468793	0.508758593376206	1.16430849231838	0.214737603150864
ATP1A4	1.75160707033643	0.570904295224116	1.15186537983367	2.66361623725129	0.00836846171886244
ATP1B1	1.01677244487513	0.983504229525818	0.673491427022671	1.53502503992906	0.93691974296866
ATP1B2	1.48292758727286	0.674341760570401	0.973554536952764	2.25880949204761	0.0657392422988795
ATP1B3	0.599547998115047	1.66792317403103	0.398018009887529	0.903119439608612	0.0139312848966026
ATP1B4	1.32463314080198	0.754926001167815	0.921921122437997	1.903257138822	0.119978372899968
ATP23	0.861450532545231	1.16083276081496	0.564289657544477	1.31509945309244	0.488687643704152
ATP2A1	0.738855663901197	1.35344431782514	0.479353657842395	1.13884119406963	0.169750412253807
ATP2A2	0.778666305408877	1.28424717116134	0.512895136128949	1.18215434787565	0.240560398292332
ATP2A3	1.2439689828461	0.803878564328894	0.833296557886291	1.85703254818236	0.28441761308496
ATP2B1	0.602578492909223	1.65953483532418	0.39325747864421	0.923315791395939	0.0200417941036191
ATP2B2	1.22669820771949	0.815196430309511	0.804874482695563	1.86959398660844	0.340919096345061
ATP2B3	1.23040864393384	0.812738113414759	0.812938943155509	1.86226215857088	0.325223495516028
ATP2B4	0.739581244137713	1.35211649555271	0.485574123857472	1.12646121324381	0.15923613037059
ATP2C1	0.806721598230066	1.23958500949272	0.528073886622428	1.23240280108036	0.320776850149482
ATP2C2	0.964028231996775	1.03731401924684	0.632459267429254	1.46942337625052	0.864749105155437
ATP4A	1.28676213655091	0.7771444088963	0.863982279803709	1.91642448550826	0.206972871073817
ATP4B	1.62898299662421	0.61387994968169	1.07279293693069	2.47353008389749	0.0214925319815561
ATP5F1A	0.920595957529126	1.08625286893937	0.609385149987697	1.39074100679361	0.694204746606347
ATP5F1B	0.59528606910497	1.67986460947008	0.394201221237093	0.898945728677268	0.0130388278327148
ATP5F1C	0.755564330920872	1.32351403987165	0.489808441575917	1.16551167702042	0.203451683548845
ATP5F1D	0.634850994653146	1.57517277033858	0.411115689317208	0.980346398556234	0.0391749140161271
ATP5F1E	0.994275982185547	1.00575697081797	0.653064034747887	1.51376385185976	0.978644489027256
ATP5IF1	1.17817972544975	0.848766939711397	0.771986029667775	1.79809920402086	0.447586643093517
ATP5MC1	0.654725325071238	1.52735805643564	0.427041184064742	1.0038030693186	0.0506378401946753
ATP5MC2	0.817858004819512	1.22270613493681	0.548429730400143	1.21964889751567	0.323307128888634
ATP5MC3	0.830386095510418	1.20425908551049	0.53937522023849	1.2784070193513	0.398321251920546
ATP5MD	0.489870740321218	2.04135482626352	0.317261743687142	0.756389155004773	0.00104294291367024
ATP5ME	0.880465511318478	1.13576282903179	0.575839461558476	1.34624243104705	0.556721057772796
ATP5MF	0.858162380639739	1.16528063051951	0.548242923900036	1.34327802410368	0.502943191003471
ATP5MF-PTCD1	1.11538239193099	0.896553511364621	0.737231964922923	1.68749856140566	0.605024445800201
ATP5MG	0.999739092085469	1.00026097600524	0.637950976985124	1.56670071573099	0.999091632472306
ATP5MGL	0.900338244085364	1.11069368270131	0.612962311355635	1.32244501618699	0.593653987102001
ATP5MPL	0.722394494322886	1.38428519023711	0.465430749047195	1.12122760796602	0.144141051656485
ATP5PB	0.721790807716044	1.38544296950011	0.469265729071215	1.11020672899878	0.135841760695573
ATP5PD	0.771621669112789	1.29597189922077	0.502958152291156	1.18379630100863	0.232977489796491
ATP5PF	0.631575161306916	1.58334282483609	0.414914196004538	0.961372708432215	0.031018782766191
ATP5PO	0.811939315289978	1.23161913848556	0.535690686536855	1.23064572202191	0.325510318990639
ATP6AP1	0.818658087439617	1.22151117217633	0.535515515584936	1.2515063422546	0.354784823527929
ATP6AP1L	0.758731535379532	1.3179892404232	0.506959432898709	1.13554163394845	0.179201324303417
ATP6AP2	0.788397199964756	1.26839618411215	0.5188880713639	1.19788867621965	0.263933704022076
ATP6V0A1	1.09953402684458	0.909476174075102	0.719727565845634	1.67976764203632	0.660840734186709
ATP6V0A2	1.14014518717115	0.877081279868519	0.73621534165614	1.76569404938681	0.55606616038067
ATP6V0A4	1.4464957398166	0.691325921310207	0.96398951054269	2.17051109210686	0.0733634676375941
ATP6V0B	1.27978941264481	0.781378553471075	0.837577061616613	1.9554749237718	0.254191456284554
ATP6V0C	1.17842130044505	0.848592943476443	0.780849853993763	1.77841713645718	0.433934049938641
ATP6V0D1	1.07648797396423	0.928946745514896	0.699079058700195	1.6576470767759	0.737893227342859
ATP6V0D2	1.45416209481532	0.687681245141384	0.962546258837129	2.19686833602402	0.0751451129072097
ATP6V0E1	1.123851125481	0.889797569559765	0.728313200292008	1.73420082423127	0.597909327557337
ATP6V0E2	1.08028186093083	0.925684338658009	0.717513203365362	1.62646330908274	0.711424445589854
ATP6V1A	1.13198614400439	0.88340303924791	0.731525814234348	1.75167110344438	0.5776711047738
ATP6V1B1	0.853204924928104	1.17205136864894	0.556708149528423	1.30761269533815	0.465687165962659
ATP6V1B2	1.36559427212249	0.73228192327267	0.901517550387391	2.06856507147578	0.14035404841377
ATP6V1C1	0.637028762077846	1.56978783303006	0.411938314044974	0.98511264885676	0.0414209089956446
ATP6V1C2	0.878095218897985	1.13882865830315	0.587051530762667	1.31343020679938	0.526461020900624
ATP6V1D	0.632543974986467	1.58091775361767	0.414705788733718	0.964809007159993	0.0319861109068651
ATP6V1E1	0.69045787657348	1.44831427655323	0.456536028145374	1.04423758461962	0.077704791533171
ATP6V1E2	1.09144868379355	0.916213482913642	0.716586673981	1.66240913012884	0.683554041743801
ATP6V1F	0.958858113714298	1.04290716811722	0.627833766397949	1.46441451773236	0.84580651448872
ATP6V1FNB	0.433302578476556	2.30785610257822	0.280739919418279	0.668772452822068	0.000128183426579234
ATP6V1G1	0.805234976608223	1.2418735264235	0.528945210240111	1.22584221390134	0.31125676955016
ATP6V1G2	1.22890155785906	0.813734829779331	0.823752665146462	1.83331611878903	0.311765394041171
ATP6V1G2-DDX39B	NA	NA	NA	NA	NA
ATP6V1G3	1.06282718014605	0.940886739331022	0.731173560738915	1.5449158387451	0.747996153811292
ATP6V1H	0.917051891290344	1.09045083435022	0.598443692410118	1.40528537936843	0.690801521454843
ATP7A	0.955277826410222	1.04681588157221	0.628576996565828	1.45178033974629	0.830328071389423
ATP7B	1.08867267050196	0.918549741437826	0.717414208792296	1.65205563114376	0.689375252874244
ATP8A1	1.47732512940538	0.676899065815321	0.969027787158912	2.2522465990077	0.0689866145597677
ATP8A2	2.15741126774803	0.46351848391143	1.3775312418208	3.3788151127912	0.000581310157026288
ATP8B1	1.06533471054364	0.938672128208138	0.697970954533279	1.62605340253452	0.769192007950314
ATP8B2	1.45695170572817	0.686364548713855	0.958320405076084	2.21502981839952	0.0762448126747427
ATP8B3	0.568654350474326	1.75853750026863	0.379043329330192	0.853115581495132	0.00587241074400805
ATP8B4	1.05063735318087	0.951803204952153	0.694649111708997	1.58905961195748	0.81491692251165
ATP9A	0.95019613159597	1.05241430347688	0.617302167666029	1.46261059136344	0.816448375452221
ATP9B	1.14718344349643	0.871700167631573	0.747203607127671	1.76127342062932	0.529987937863201
ATPAF1	1.10845604963913	0.902155751078777	0.736611889293335	1.6680083933485	0.621676409103347
ATPAF2	0.908693651958936	1.10048089127092	0.6021216929394	1.37135758899418	0.648018011084267
ATPSCKMT	0.831630732942645	1.20245676402746	0.543185662597148	1.27324729571821	0.395538068452214
ATR	0.764875577274409	1.30740218371652	0.512277719016062	1.14202634038924	0.190360724901868
ATRAID	1.00635849655067	0.993681678474953	0.6527971346954	1.55141217654438	0.97710435653015
ATRIP	0.751446287757726	1.33076710377257	0.487372150096321	1.15860441199455	0.194802716479491
ATRN	0.758436487716	1.31850196581583	0.497611805024548	1.15597319052872	0.198012743407491
ATRNL1	1.38875674169	0.72006851162651	0.920136412413582	2.096042784059	0.11653505760001
ATRX	1.05432846599713	0.948471024211847	0.691445997324336	1.60765774697287	0.805764075794441
ATXN1	1.23970253846673	0.806645117656047	0.803278403301229	1.91323752458031	0.330402363545174
ATXN10	0.821565848618936	1.21718788783761	0.537902704665563	1.25481883203508	0.362196294291398
ATXN1L	0.895028795270763	1.11728248888069	0.578764400946594	1.38411509597625	0.618248022631977
ATXN2	0.884655603938176	1.13038338936457	0.590736174961819	1.32481397068633	0.551992618745429
ATXN2L	0.754900711947213	1.32467751609423	0.502020588290144	1.13516277656933	0.175764988677915
ATXN3	1.12344510176036	0.890119150845085	0.743809791832156	1.69684361583955	0.580111333579223
ATXN3L	0.860270570836967	1.16242497872162	0.380487968683632	1.94504298679549	0.723799391995209
ATXN7	0.94085404659042	1.06286411120186	0.601415087209861	1.47187251502502	0.789440728198655
ATXN7L1	0.794816188845278	1.25815253140832	0.520011072620498	1.21484485102795	0.287979473111817
ATXN7L2	1.0773362550313	0.928215304488153	0.70917380575792	1.63662757561163	0.726743940490373
ATXN7L3	0.646705214554391	1.54629957744974	0.416352865189869	1.00450283761375	0.0509974773056544
ATXN7L3B	0.764137867125814	1.30866436937793	0.506177652875818	1.15356076400876	0.20069149718214
AUH	1.01810157604684	0.982220265175181	0.668639853226221	1.55020795447318	0.933339892142662
AUNIP	0.673541326693437	1.48468989261464	0.441599936950608	1.02730521633814	0.0657661430822031
AUP1	0.722460943011604	1.3841578699486	0.464530290329731	1.12360770662927	0.146450122697521
AURKA	0.488595744350927	2.04668176414112	0.31315709031354	0.762319643342002	0.00143381516068247
AURKAIP1	0.818331133617274	1.22199921146797	0.537049530008802	1.246934978672	0.349412869840998
AURKB	0.546668577837378	1.82926189750287	0.353780227356819	0.844723675564062	0.00604585326209053
AURKC	1.03447637581396	0.966672631081756	0.680885747039467	1.57169007688915	0.873801908053706
AUTS2	1.07512069086929	0.930128132118312	0.711430499025482	1.62473284673427	0.730899031685335
AVEN	0.468236845836518	2.13567131440387	0.302064610001842	0.725824001022807	0.000552451462424677
AVIL	1.08305011087971	0.923318311825618	0.716777573966409	1.63648750362761	0.704648484600602
AVL9	0.650946845505425	1.53622374377366	0.427913518529778	0.990227644897309	0.0444761337432404
AVP	1.20936896489767	0.826877511351231	0.841345348440782	1.73837449267197	0.295805907744106
AVPI1	0.592893425701366	1.68664376539012	0.389626307741519	0.9022045155973	0.0133571903942964
AVPR1A	0.961870048501895	1.03964147917642	0.634937508459652	1.45714180982872	0.854447737362486
AVPR1B	0.854719658140817	1.1699742605373	0.565586911879842	1.29165947561311	0.456070209896946
AVPR2	1.39382571683627	0.717449813072626	0.912908190873034	2.1280892737486	0.122053402669833
AWAT1	0.757915540812807	1.31940822710612	0.536755397683933	1.07020063418873	0.119593957246753
AWAT2	1.35894834246233	0.735863144133988	0.892162710352071	2.06995940992908	0.152026643699607
AXDND1	1.01416074022173	0.986036986386758	0.667274735457279	1.54137711553286	0.947505878422984
AXIN1	0.86504957628772	1.15600310943034	0.563914945804218	1.32699226187093	0.505958716799108
AXIN2	1.2430209118666	0.80449169475221	0.826678738069482	1.86904648224764	0.2951791158409
AXL	0.712142098021939	1.40421413475993	0.47171490830124	1.07511201967614	0.104907200077009
AZGP1	0.926679952255383	1.07912121932299	0.610354066150815	1.40694685517152	0.720705384784083
AZI2	0.854562750706244	1.17018908111026	0.563514841653626	1.29593302769388	0.4592639246895
AZIN1	0.75880578223276	1.31786027915804	0.501448359536536	1.14824628339006	0.19067460527347
AZIN2	1.77206707094431	0.564312726305056	1.16929906552809	2.68555906397389	0.00644949895625374
AZU1	1.19271231646111	0.838425147622432	0.788163343809214	1.8049084380945	0.40441428629683
B2M	0.723843467146121	1.38151416071029	0.467806171518096	1.12001379381086	0.144691467422676
B3GALNT1	0.731231699979039	1.36755559151588	0.488522124122023	1.094525247992	0.127723700243446
B3GALNT2	0.879926430824058	1.13645864582507	0.579141054250945	1.33692909176366	0.548867565012387
B3GALT1	1.18760512498297	0.842030721292436	0.788585017057976	1.78852742871998	0.409774788801804
B3GALT2	2.23387504433832	0.447652612680582	1.44835865496437	3.4454157446522	0.000206950551238106
B3GALT4	0.792098670646958	1.26246897900136	0.518806958184654	1.20935213790515	0.278373186036856
B3GALT5	0.678876034663394	1.47302298054435	0.446538060441566	1.03210165329368	0.0694084647618765
B3GALT6	0.679577976011323	1.47150148371397	0.445253182206504	1.03722161667888	0.0717490167699622
B3GAT1	1.17066797361704	0.854213169350042	0.758118107025317	1.80771767848945	0.476870612341667
B3GAT2	0.847850832244281	1.17945275509488	0.562057004135328	1.27896463961552	0.431857071942765
B3GAT3	0.830353783984304	1.20430594679978	0.546769478142276	1.26102029125634	0.38275226352706
B3GLCT	0.859623776648145	1.16329960520544	0.567351159321175	1.30246149186152	0.475738950795853
B3GNT10	1.11934702121098	0.893377997216751	0.722052327010308	1.73524508823583	0.613945543741386
B3GNT2	0.926359527526088	1.07949448382161	0.607833920654497	1.41180336450183	0.721978705381587
B3GNT3	0.466272274003363	2.14466966138499	0.304921261389073	0.713003194706244	0.000352646350160642
B3GNT4	0.766180417653837	1.30517561785533	0.507615469470024	1.15645102977082	0.204549893072393
B3GNT5	0.596926295110582	1.67524870020133	0.397814275730289	0.895696870456265	0.0127387274517039
B3GNT6	0.74998030500102	1.33336834758433	0.490830761857216	1.14595600275976	0.182044808447261
B3GNT7	1.25635076411926	0.795956056667843	0.825938370373443	1.9110593467033	0.286340375280848
B3GNT8	1.59375910829181	0.627447394526142	1.05059990704705	2.41773112506979	0.0279964696932769
B3GNT9	0.825628935650026	1.21119785998378	0.53754680426528	1.26810006863364	0.380775191340531
B3GNTL1	0.591287951696541	1.69122336609561	0.390765342921598	0.894709441752204	0.012414064454694
B4GALNT1	0.690582701451251	1.44805248943901	0.456481113131099	1.04474085307171	0.0786625903989559
B4GALNT2	0.799268696031289	1.25114370794881	0.528515571712702	1.20872587800085	0.287916591285208
B4GALNT3	1.08782673541398	0.919264040352388	0.720324717660967	1.64282437804446	0.688972732485502
B4GALNT4	1.10619671512238	0.903998345257582	0.730699009849308	1.67465831491942	0.633033256354882
B4GALT1	0.589680345714796	1.69583403494282	0.383774876332604	0.906059597869462	0.0152764643598816
B4GALT2	0.832290176704667	1.20150402826975	0.548352181780414	1.26325190498919	0.387729851749895
B4GALT3	0.644718959032801	1.55106343002568	0.423142359233901	0.982323152163011	0.0397220075833463
B4GALT4	0.4835693923502	2.06795553196593	0.314342316624031	0.743900343196953	0.000831928600808498
B4GALT5	0.872364568133338	1.14630973853027	0.575936163294341	1.32136161650529	0.519360844845594
B4GALT6	0.651189632728114	1.5356509835861	0.429236927148364	0.987911130083191	0.0436947536462281
B4GALT7	1.05474198534529	0.948099169175136	0.696948500676908	1.59621644148689	0.801005653606987
B4GAT1	0.988031673988813	1.01211330195809	0.653189654504573	1.49452242862842	0.954521960532362
B9D1	1.04516055992225	0.956790792100301	0.700300578370814	1.55984534320714	0.828863787020088
B9D2	0.941902506918793	1.06168100483272	0.616853217465601	1.43823572191934	0.781629330335709
BAALC	1.40450710805452	0.711993548672866	0.923031306396709	2.13713251425499	0.111073877349192
BAAT	1.55913962424352	0.641379376452695	1.03402891572123	2.3509172044678	0.0334779263115592
BABAM1	1.04368039754491	0.958147726403928	0.681560760486539	1.59819760081538	0.844122874295485
BABAM2	0.792640616580276	1.2616058010178	0.519696236806615	1.2089353406008	0.279052593748044
BACE1	0.989060478939155	1.01106051782857	0.667399234241761	1.46575030477933	0.956290977275675
BACE2	0.691124874088303	1.44691652332605	0.454833017537405	1.05017352119625	0.0824744295283233
BACH1	0.681810420501531	1.4666833623112	0.457691058525978	1.01567518273484	0.059501238642544
BACH2	0.756923584940661	1.32113732468568	0.49974132195306	1.14645975481939	0.18909630791718
BAD	1.0421930692015	0.959515112460088	0.690770009175522	1.57239946590624	0.843916779554272
BAG1	0.955382472744541	1.04670122022156	0.639737142811757	1.42676672674616	0.823494113406803
BAG2	0.836175776860082	1.19592079521257	0.556842141953023	1.25563400671379	0.38751796540465
BAG3	0.781027534578524	1.28036459116597	0.517057001074214	1.17976162880009	0.239190721516836
BAG4	0.695093521139265	1.43865533138762	0.458372986539272	1.05406517687182	0.0861484695834377
BAG5	0.690235326527694	1.4487812512156	0.452399108836573	1.05310730432694	0.0840973554499615
BAG6	1.04241246771378	0.959313161510049	0.674934869989219	1.60996831125719	0.851434081319156
BAHCC1	1.11518045582688	0.896715858653138	0.72563314408272	1.71385149534526	0.618958227392702
BAHD1	1.21557538862262	0.82265568171227	0.786872318879913	1.87784407961941	0.378589231256006
BAIAP2	0.98206854530192	1.01825886266683	0.645805229444529	1.49342028168614	0.932565693373197
BAIAP2L1	0.691622051850478	1.4458763963995	0.45416016990023	1.05324309419504	0.0853202749890244
BAIAP2L2	0.604046224490959	1.65550244245417	0.396574736147837	0.920058208614083	0.0181488620772076
BAIAP3	1.10285448928997	0.906737932983171	0.719879546558894	1.68957158230296	0.652745992088582
BAK1	0.619800539882727	1.61342227967276	0.411999489989785	0.932410642664739	0.0208896985315367
BAMBI	0.762102171119883	1.31216001987048	0.498092165529739	1.16604869423702	0.209804453918779
BANF1	0.551347509369148	1.81373812886939	0.354314776867365	0.857949190759712	0.00755833401051998
BANF2	0.939904751337738	1.06393759428999	0.669193191330614	1.32012840691142	0.721909848789974
BANK1	1.26930713119356	0.787831388814206	0.839608345163266	1.91891922296882	0.257237184950154
BANP	0.776315407128431	1.28813622764357	0.509205337888802	1.1835414252405	0.239218429216576
BAP1	0.998960329776663	1.00104075226247	0.640984583261646	1.55685763203474	0.996333853329733
BARD1	0.798036850619629	1.2530749666805	0.527396284756736	1.20756029830709	0.285997581136233
BARHL1	0.872148330711652	1.14659395057722	0.619587544398879	1.22765978373741	0.438229983775808
BARHL2	1.01168930197015	0.988445759041452	0.717800231424822	1.4259054245346	0.947032611643687
BARX1	0.800406708064791	1.24936484155384	0.523779635721398	1.22313059657761	0.302715873862167
BARX2	0.602551324216022	1.65960966279694	0.400122864450638	0.907391530381469	0.0143199421651422
BASP1	0.939309945476551	1.06461131899616	0.629087998488302	1.40251153382569	0.759475171871134
BATF	1.04975074482711	0.952607087851785	0.705964836142351	1.56095115485735	0.810420653933173
BATF2	0.655132943553027	1.52640774645926	0.429694924766219	0.998846272066083	0.0481675875649252
BATF3	0.751517819503967	1.33064043732195	0.492799750733949	1.14606192919304	0.183378981807922
BAX	0.932837021307407	1.07199862050764	0.616522057714702	1.41144164662533	0.74206681326414
BAZ1A	0.773562101681843	1.29272103406546	0.504131936147247	1.18698753689679	0.240498680063109
BAZ1B	0.838712006212465	1.19230438171011	0.555569511996947	1.26615628499212	0.403044239458165
BAZ2A	0.886459118872028	1.12808360668955	0.577625501037342	1.36041391527929	0.581398365128886
BAZ2B	1.23427413069035	0.810192788728941	0.79912565077238	1.90637433327157	0.340840524483915
BBC3	1.10914446301644	0.901595809512848	0.720003282771014	1.70860532066667	0.638487140883503
BBIP1	0.967039624996593	1.03408378948642	0.631233321127294	1.48148965685695	0.877620587679308
BBOF1	1.00552776490703	0.994502623298974	0.649876042908138	1.55581375407288	0.980251662060216
BBOX1	0.814999362903044	1.22699482418978	0.527285220235909	1.25970525256747	0.356815048136936
BBS1	1.35205514603775	0.739614802643621	0.887283516835076	2.06028071438517	0.158186654460067
BBS10	0.955331551270153	1.04675701191954	0.628919983204179	1.45115181139974	0.830374266097646
BBS12	0.824013105975581	1.21357293075583	0.547965796656767	1.23912405292849	0.351615055665515
BBS2	0.88883730461936	1.12506529013006	0.592843613184478	1.33261409335141	0.568418782015085
BBS4	0.981301603986734	1.0190546881176	0.639414283665429	1.50599206584318	0.931166696023131
BBS5	1.23453478379293	0.810021728936339	0.807706124320025	1.88691912380597	0.329417826855242
BBS7	0.747871904460953	1.33712737974931	0.497220546260041	1.12487786293034	0.162663612334194
BBS9	0.878972135718277	1.13769249258718	0.587196759702398	1.31572935749971	0.530848970106725
BBX	0.677545055633022	1.47591660759108	0.448027789260183	1.02464024200553	0.0651834497523347
BCAM	1.32926215230279	0.752297053118996	0.863412022653894	2.04645965446896	0.196044397108301
BCAN	0.532595373718324	1.8775979840352	0.346170046198156	0.819417610568733	0.00379619255940878
BCAP29	1.20563221678695	0.829440343478077	0.791001103080338	1.83760684592494	0.384323632385482
BCAP31	0.633024860664607	1.57971678861097	0.412152349919422	0.972262985514429	0.0352534513278091
BCAR1	0.496600094589733	2.01369272961205	0.32772010226718	0.752506947973173	0.000843595508371308
BCAR3	0.48717610263888	2.05264583911919	0.321296521955756	0.738696309370854	0.000616396408584294
BCAS1	0.690764795129007	1.44767076586936	0.459026123860173	1.03949639767119	0.0745687998493225
BCAS2	0.754821174124952	1.32481710142707	0.496729468816589	1.14701269136449	0.186743244001545
BCAS3	0.913537142625922	1.09464624188738	0.602039004446165	1.38620605109276	0.67081546051792
BCAS4	1.3503833785329	0.740530441870836	0.892175113379223	2.04392079724244	0.155328027157455
BCAT1	0.822881220240006	1.21524221892965	0.542552507138215	1.24805155946166	0.358488575831594
BCAT2	1.30446961767213	0.76659508696303	0.849647958374524	2.00276004509576	0.224169176134455
BCCIP	0.669910144166411	1.49273750921376	0.446537034264231	1.00502212990357	0.0518641333175689
BCDIN3D	0.865543436061237	1.15534351984763	0.578917540847164	1.29407970366971	0.480950646420277
BCHE	0.985460998392664	1.01475350280838	0.648572507187363	1.49733972468944	0.945297458714043
BCKDHA	1.05957620364115	0.943773554524515	0.688991874351977	1.62948471979954	0.79202534846536
BCKDHB	1.16299378594296	0.859849822146037	0.768350651590588	1.76033500243928	0.474706519355017
BCKDK	0.790689124350823	1.26471955817152	0.51465839434072	1.21476555758416	0.282946996681656
BCL10	0.864037740438504	1.15735685282971	0.565658095757051	1.3198100097956	0.498899668113904
BCL11A	1.190679999343	0.839856217079138	0.789031423067353	1.79678377741164	0.404894332704305
BCL11B	1.13947978364254	0.877593454798585	0.745907130831211	1.74071827934283	0.545123562571357
BCL2	1.2561921764783	0.796056541924559	0.823299759286715	1.9167001647279	0.287995345639409
BCL2A1	1.00589232721832	0.994142188921341	0.664255824864003	1.52323748785167	0.97786182659211
