exp(coef)	exp(-coef)	lower95%	upper95%	p-value
AC004233.4	0.708020253435437	1.41238897495916	0.490025291597312	1.02299348190935	0.077004048556055
AC004593.2	0.837208418592754	1.19444570526522	0.596785984846378	1.17448793028041	0.312270970316531
AC004687.2	1.39445073144871	0.717128240853006	0.948715411932356	2.04960604411103	0.0890296517445423
AC004691.2	NA	NA	NA	NA	NA
AC004706.3	1.5217749097664	0.657127406676397	1.0318748735606	2.24426326808753	0.0333654136423482
AC004805.1	1.61926157762267	0.617565447003414	0.828327378048071	3.1654248383577	0.12914294590821
AC004832.3	NA	NA	NA	NA	NA
AC004922.1	0.731666168483424	1.36674352741055	0.50869801756949	1.05236380645043	0.09097085674495
AC004997.1	1.08938474847831	0.917949330020303	0.712122385077944	1.66651007619604	0.689832592394873
AC005020.2	NA	NA	NA	NA	NA
AC005041.1	0.920249015149112	1.08666239630581	0.62466785534308	1.35569365806057	0.67399464678502
AC005154.5	NA	NA	NA	NA	NA
AC005192.1	NA	NA	NA	NA	NA
AC005258.1	NA	NA	NA	NA	NA
AC005324.2	1.2403219789749	0.806242263663246	0.857341562250879	1.7943824016758	0.252564014852194
AC005324.3	NA	NA	NA	NA	NA
AC005520.1	1.05344042205312	0.949270579584398	0.719479253380348	1.54241657087616	0.787734305741565
AC005551.1	1.18904571835413	0.841010555409252	0.854230785721462	1.65509104093246	0.298946545543151
AC005670.2	NA	NA	NA	NA	NA
AC005697.1	1.08277049864616	0.923556747482818	0.659326346609131	1.77816639478764	0.750703466859016
AC005702.1	NA	NA	NA	NA	NA
AC005726.1	0.69933601266204	1.42992779135379	0.490025219086497	0.998052425786911	0.0497886208090922
AC005832.4	0.432042737351281	2.31458583502801	0.177548772158015	1.05132198116168	0.102497026282793
AC005833.1	0.992099192777767	1.00796372709478	0.72041977838248	1.36623235208812	0.961267248841481
AC005837.2	NA	NA	NA	NA	NA
AC005943.1	NA	NA	NA	NA	NA
AC006030.1	1.01370077384845	0.986484400326106	0.713535730642767	1.44013707340946	0.939422704171234
AC006059.2	0.180688608742365	5.53438319637433	0.0444993747571476	0.733681619290784	0.0600155919911589
AC006064.6	NA	NA	NA	NA	NA
AC006254.1	1.27222837597719	0.786022398873087	0.880571334602766	1.83808508980332	0.199084379879872
AC006486.1	NA	NA	NA	NA	NA
AC006486.3	NA	NA	NA	NA	NA
AC006538.2	1.29714846421426	0.770921777720906	0.181678972112606	9.2613587508109	0.786381269609229
AC006978.2	0.82784781759337	1.207951484256	0.562233218341791	1.21894613611656	0.338261620377822
AC007040.2	0.729642043130492	1.37053505813556	0.500746989865086	1.0631666727484	0.0998512985002669
AC007192.1	1.0976578670654	0.911030686340827	0.763267846220045	1.57854519759662	0.61156726819863
AC007326.4	NA	NA	NA	NA	NA
AC007375.2	NA	NA	NA	NA	NA
AC007731.4	NA	NA	NA	NA	NA
AC007846.2	1.12864086814124	0.886021433591096	0.711768124225466	1.78967021124298	0.601017320655981
AC007906.2	1.39642816115577	0.716112742364302	0.953316952971013	2.04550186922794	0.0863539027876711
AC007998.2	NA	NA	NA	NA	NA
AC008012.1	1.17596433086947	0.850365928412666	0.656484603036441	2.10651110640066	0.576685145963415
AC008073.3	1.00945659539294	0.990631994048975	0.64872874484427	1.57076840833826	0.96667925010319
AC008162.2	NA	NA	NA	NA	NA
AC008397.1	1.20093637946041	0.83268357683469	0.872265577859524	1.65345076559212	0.254581040815146
AC008397.2	0.955355336073511	1.04673095155356	0.693009631769848	1.31701462190823	0.781133737240099
AC008403.1	NA	NA	NA	NA	NA
AC008481.3	NA	NA	NA	NA	NA
AC008537.1	NA	NA	NA	NA	NA
AC008575.1	1.04448283665536	0.957411615495953	0.46347897650134	2.35381635711467	0.915817143198659
AC008581.2	1.28185305147626	0.780120622132421	0.875574309194	1.87665082029596	0.188755108281337
AC008676.3	1.01089358399295	0.989223807366623	0.691104855919241	1.47865527120176	0.955472105937653
AC008687.1	NA	NA	NA	NA	NA
AC008687.4	0.923210149589433	1.08317699978138	0.631390748477565	1.34990413204515	0.680292824001771
AC008687.8	0.786537851680802	1.27139462883196	0.110093900903042	5.61921947584979	0.817904973537077
AC008695.1	NA	NA	NA	NA	NA
AC008750.7	0.869134928957843	1.15056933817983	0.613501328863963	1.23128588186328	0.436756136300764
AC008758.1	NA	NA	NA	NA	NA
AC008758.5	1.12552291197361	0.88847591582698	0.701776065832621	1.80513683360596	0.618087755553642
AC008758.6	1.09590531524586	0.912487590021091	0.790361255945163	1.51956899575991	0.580399987890256
AC008763.2	1.41025723955057	0.709090492113826	0.906779744934431	2.19328397310927	0.110394026655866
AC008763.3	NA	NA	NA	NA	NA
AC008763.4	0.829072193513569	1.20616757843735	0.599530422879028	1.14649845249987	0.265522684378027
AC008764.1	0.774529344601781	1.29110666622211	0.441681576477503	1.3582085773954	0.390140221286128
AC008764.4	0.896009707989458	1.11605933628095	0.601747556804411	1.33416976559874	0.593771192242349
AC008770.1	NA	NA	NA	NA	NA
AC008770.2	1.11799046756553	0.894462009302766	0.810867261851092	1.54143932598048	0.492480466012516
AC008770.4	NA	NA	NA	NA	NA
AC008878.1	1.10996000125579	0.900933365948875	0.354428696228064	3.47604812335794	0.855450676235945
AC008878.2	NA	NA	NA	NA	NA
AC008878.3	NA	NA	NA	NA	NA
AC008982.1	NA	NA	NA	NA	NA
AC009070.1	NA	NA	NA	NA	NA
AC009133.6	NA	NA	NA	NA	NA
AC009163.3	0.732917608568591	1.36440984403831	0.102625580041218	5.23425271490944	0.768227554657185
AC009163.5	NA	NA	NA	NA	NA
AC009412.1	NA	NA	NA	NA	NA
AC009690.1	1.36005765584228	0.735262946908453	0.943371583012615	1.9607934567078	0.0957268929823438
AC009690.3	NA	NA	NA	NA	NA
AC009779.3	1.01562695090984	0.984613493275423	0.691771430608807	1.49109670878807	0.936921219400533
AC009879.2	NA	NA	NA	NA	NA
AC009879.3	0.987832819303958	1.01231704440091	0.702772031029618	1.38852093681696	0.943844066515722
AC010132.3	0.910802471966669	1.09793290068782	0.661470759042374	1.25411612168854	0.570233478521492
AC010197.2	1.06574657881552	0.938309369110438	0.744352861241218	1.52591039733897	0.72622544038539
AC010255.2	0.668410982858015	1.49608553067779	0.455450505697853	0.980947954642536	0.0383714640925341
AC010319.2	NA	NA	NA	NA	NA
AC010323.1	0.965153159339644	1.03610498533124	0.704550841650258	1.32214819132344	0.825632763483898
AC010325.1	1.05494048309678	0.947920774700483	0.723082047908528	1.53910531466721	0.781421742865974
AC010326.2	NA	NA	NA	NA	NA
AC010327.2	NA	NA	NA	NA	NA
AC010422.3	1.13028549753653	0.884732222238993	0.813441070722533	1.57054438474152	0.46035676022436
AC010422.5	NA	NA	NA	NA	NA
AC010422.6	NA	NA	NA	NA	NA
AC010422.8	1.34789264781435	0.741898846040543	0.912920362882721	1.9901128991088	0.131867911341292
AC010463.1	NA	NA	NA	NA	NA
AC010522.1	NA	NA	NA	NA	NA
AC010531.1	NA	NA	NA	NA	NA
AC010542.3	1.05833419180703	0.944881123317554	0.766878153643146	1.46055961592699	0.729134225856201
AC010547.4	0.887966206995184	1.12616898269578	0.495484518412119	1.59133929611418	0.694824697461149
AC010615.4	NA	NA	NA	NA	NA
AC010616.1	NA	NA	NA	NA	NA
AC010619.1	NA	NA	NA	NA	NA
AC010646.1	NA	NA	NA	NA	NA
AC010973.3	NA	NA	NA	NA	NA
AC010980.1	1.22979527150046	0.813143474506869	0.819541030958365	1.84541878035844	0.31721583091127
AC011005.1	1.31190979120151	0.762247531580773	0.881937316964164	1.95150751322651	0.180029704772287
AC011330.3	1.94519063757798	0.514088429525413	0.272540064607731	13.883340865744	0.456360226406177
AC011448.1	1.25624462369156	0.796023307197474	0.853978127096873	1.84799880053008	0.245822122207405
AC011452.1	NA	NA	NA	NA	NA
AC011455.2	1.23646900699545	0.808754602292816	0.752027242773346	2.03297901765123	0.388859361150715
AC011462.1	1.40486387608204	0.711812736468714	0.348839809109283	5.65773303041211	0.612650289189416
AC011473.4	NA	NA	NA	NA	NA
AC011479.1	NA	NA	NA	NA	NA
AC011498.4	0.996800222494965	1.00321004894745	0.708272414211131	1.40286514571189	0.985336445906527
AC011499.1	NA	NA	NA	NA	NA
AC011511.1	1.10800239916083	0.902525121567761	0.80643040459086	1.52234998774508	0.523229920661208
AC011511.4	1.00603010276159	0.994006041424573	0.6029979859019	1.67844104180332	0.98161827761639
AC011530.1	NA	NA	NA	NA	NA
AC012184.2	NA	NA	NA	NA	NA
AC012213.5	0.70802606787401	1.41237737616455	0.479998570870668	1.04438001113175	0.094517446259363
AC012254.2	NA	NA	NA	NA	NA
AC012309.1	1.01716629912484	0.983123409476301	0.653679417989006	1.58277475411153	0.939724506830992
AC012488.2	NA	NA	NA	NA	NA
AC012531.3	NA	NA	NA	NA	NA
AC012651.1	0.948651373704875	1.05412802607831	0.677412943677414	1.32849458698962	0.759534767667681
AC013271.1	0.858806125804872	1.16440715774215	0.213059110330425	3.46170581758339	0.834577144895075
AC013394.1	0.920152185682443	1.08677674797712	0.630624438701148	1.34260582504545	0.665937799433794
AC013470.2	0.593764326311204	1.68416988978196	0.418250780929379	0.842929867139512	0.00368418260219248
AC013477.1	1.24267898119524	0.804713055529575	0.896033830158147	1.72342940448117	0.185696815189028
AC013489.1	1.24195559922394	0.805181763844756	0.765063478702717	2.01611206570617	0.366523189253893
AC013717.1	NA	NA	NA	NA	NA
AC015688.4	NA	NA	NA	NA	NA
AC015802.6	1.03906929569892	0.96239972073023	0.702950443046273	1.53590485921806	0.847547207322527
AC015813.2	NA	NA	NA	NA	NA
AC017083.3	1.18728092446262	0.842260647329622	0.732075396999047	1.92553389906457	0.476143001161888
AC018362.3	NA	NA	NA	NA	NA
AC018512.1	NA	NA	NA	NA	NA
AC018523.2	NA	NA	NA	NA	NA
AC018630.4	NA	NA	NA	NA	NA
AC018709.1	NA	NA	NA	NA	NA
AC018755.2	2.27095183145243	0.440343994157037	0.723610843022121	7.12706597822426	0.106506393651192
AC018809.3	NA	NA	NA	NA	NA
AC019117.3	NA	NA	NA	NA	NA
AC019257.8	NA	NA	NA	NA	NA
AC020636.2	1.29592466812837	0.771649791530124	0.533247907014283	3.14941835377638	0.550835537469457
AC020765.6	0.932352625353982	1.07255556836163	0.681665874854069	1.27523094535216	0.663025160409816
AC020907.6	NA	NA	NA	NA	NA
AC020909.1	NA	NA	NA	NA	NA
AC020915.4	1.64532398763784	0.607783030888452	1.09033906726971	2.48279742105841	0.0116626945259159
AC020922.1	1.22912235537447	0.813588651794826	0.803394799852744	1.88044752686749	0.328850475941299
AC021072.1	1.23635159633339	0.808831406022097	0.893892486302782	1.71001020053139	0.191768020036827
AC021087.5	1.34235511078244	0.744959356855369	0.930952692807278	1.93556263101841	0.113957328291735
AC021660.3	0.957410022065226	1.04448457500257	0.237549265560866	3.85871094228272	0.951543276479552
AC022335.1	0.951824934218403	1.05061336812022	0.61125601469615	1.48214607892279	0.828121850626404
AC022384.1	NA	NA	NA	NA	NA
AC022400.5	1.23017594905423	0.81289184751889	0.172302748434989	8.78298738341062	0.830665173867837
AC022414.1	NA	NA	NA	NA	NA
AC022415.2	0.961551990289393	1.03998536750887	0.666450190985694	1.38732382784979	0.833976819653001
AC022506.1	NA	NA	NA	NA	NA
AC022826.2	NA	NA	NA	NA	NA
AC023055.1	1.02345734667213	0.977080288935922	0.735797880488199	1.4235770015567	0.89035322006162
AC024592.3	0.766426980698995	1.30475573692354	0.284768110566017	2.06276719530083	0.613502673281627
AC024598.1	0.813802835563491	1.22879886417154	0.454292061723427	1.45781780262401	0.501474520253569
AC025165.3	NA	NA	NA	NA	NA
AC025165.6	0.817331464535462	1.22349382519901	0.582746097768032	1.14634954309999	0.252218916680037
AC025263.2	NA	NA	NA	NA	NA
AC025283.2	1.1833569722924	0.845053541251209	0.856787005740425	1.63440121581078	0.300184985623008
AC025287.4	0.858000891666529	1.16549995426888	0.60980366179244	1.20721729996946	0.380528372565681
AC026316.4	0.75330024827048	1.32749192940786	0.279679610508126	2.0289690157012	0.591880365248828
AC026464.1	NA	NA	NA	NA	NA
AC026464.3	NA	NA	NA	NA	NA
AC026464.4	NA	NA	NA	NA	NA
AC026464.6	NA	NA	NA	NA	NA
AC026786.1	NA	NA	NA	NA	NA
AC026954.2	1.41424560215258	0.707090761659736	0.344954600310041	5.79812711994639	0.610913235419125
AC027644.4	0.817154541563328	1.22375872510831	0.604243739611683	1.10508640971059	0.196516111910853
AC027796.3	1.19905677636953	0.833988865004181	0.867008809108014	1.6582728316646	0.265562419627093
AC034102.2	NA	NA	NA	NA	NA
AC034228.3	0.601176577584816	1.66340479201207	0.0841762419482242	4.29353068124487	0.639716339799571
AC036214.3	NA	NA	NA	NA	NA
AC037459.1	0.713730700597278	1.40108867274892	0.388452407558357	1.31138719457815	0.300895581679721
AC040162.1	1.5775187026004	0.633906906049095	1.08111010604771	2.3018610621925	0.0174471878613826
AC046185.1	NA	NA	NA	NA	NA
AC048338.1	NA	NA	NA	NA	NA
AC048338.2	1.02619312180041	0.974475445952649	0.754313295220393	1.39606756224918	0.868976687923751
AC053503.6	NA	NA	NA	NA	NA
AC055811.2	0.759563396197894	1.31654580118743	0.518827951299987	1.11199975135899	0.156370373234531
AC055839.2	1.37024297882227	0.729797572733785	0.926747042878102	2.0259744397789	0.113638026766077
AC058822.1	NA	NA	NA	NA	NA
AC063943.2	NA	NA	NA	NA	NA
AC067968.1	NA	NA	NA	NA	NA
AC068234.1	NA	NA	NA	NA	NA
AC068533.4	NA	NA	NA	NA	NA
AC068547.1	NA	NA	NA	NA	NA
AC068580.4	0.961808926950098	1.03970754687317	0.646682479161999	1.430495555036	0.847503036323886
AC068631.2	NA	NA	NA	NA	NA
AC068775.1	0.659653352507194	1.51594772648274	0.092378858385973	4.71041267533192	0.697868602355527
AC068831.6	1.26446600875634	0.790847672515566	0.839854397639624	1.90375175958328	0.260209308110805
AC068870.4	NA	NA	NA	NA	NA
AC068896.1	1.99743733245035	0.500641488848739	1.34515569016632	2.9660179310345	0.000520430251689975
AC068946.1	1.15130835753448	0.868577035383894	0.781561887601694	1.69597693433621	0.475581824039405
AC068946.2	0.90422424951912	1.1059203516515	0.636771229659913	1.2840113612782	0.574461282270173
AC069257.3	NA	NA	NA	NA	NA
AC069288.1	1.07599132664926	0.929375521189462	0.442790701637925	2.61468303363595	0.870069865208692
AC069368.1	0.962217396983436	1.03926618156667	0.660129336928196	1.40254684538931	0.841912066385495
AC069444.2	1.79110065287221	0.558315915075124	0.250956281291083	12.7832685925014	0.520373792275186
AC069503.2	1.09787278598263	0.91085234352081	0.786945778071753	1.53164892396356	0.580510082041179
AC069544.2	1.18643485106886	0.842861282352838	0.795176406848556	1.77020802391448	0.401658301084356
AC072022.2	1.46749081598059	0.681435269720439	1.00798718293833	2.13646495852232	0.0443905861752454
AC073082.1	1.17787201912525	0.848988670893682	0.860328852536854	1.61261881354694	0.300564345887764
AC073111.3	1.61521738928343	0.619111710061292	1.11749914010591	2.3346122793404	0.0104605550815736
AC073283.3	2.06303756478821	0.484722148092664	0.509801862987118	8.34858462224729	0.251011398804935
AC073508.2	NA	NA	NA	NA	NA
AC073585.1	1.58791208893563	0.629757785061196	0.507633359545642	4.9670983097816	0.390604909075192
AC073610.2	0.847887705186829	1.17940146305064	0.587461014184441	1.22376386389664	0.387060250235121
AC073612.1	NA	NA	NA	NA	NA
AC073896.1	NA	NA	NA	NA	NA
AC074143.1	1.47825761204396	0.676472078920884	0.599880533596851	3.64280126655103	0.36716444939715
AC078815.1	NA	NA	NA	NA	NA
AC078927.1	NA	NA	NA	NA	NA
AC079447.1	1.22596182827524	0.815686081684013	0.833637338638332	1.80292116814603	0.299598253607883
