,SERPINE1,ROMO1,OST4,PSMC3,PPP1R14B,STIP1,FDCSP,EMC7,RPS4X,ZMAT2,TCEAL8,RNASE7,SPINK7,POMP,S100A10,SMIM14,EIF3D,LMO4,TUBB6,LAMTOR1,RPL12,GSTO1,GSTP1,SPINK5,TOMM34,HSP90AB1,CCL26,ARSI,RNF181,EPHX3,INPP1,SBDS,TMED10,class
TCGA-BA-6871,0.0014202887846863834,0.011935903225612407,-0.12345131725904367,-0.08133561137155869,0.04492891238309274,-0.0792231699379454,-0.07600643294209886,-0.008886446203961769,-0.056153570764090124,-0.07036876180766252,-0.26122930554159646,-0.0026976814610378454,0.0001439668519217139,-0.07727593191797068,-0.014920829738219437,0.005309714927802449,0.024859498809834228,0.05861861633503451,-0.007793555342923167,-0.00903074635807086,-0.15259714793434648,0.055117553824147666,0.012363120914610871,-0.00027813060894968746,-0.03919651339403014,0.13447876993806082,-0.0008514772442081694,-0.004220026093934118,-0.05978078653230924,0.004719989391397447,0.0022431102764677298,-0.023882534119955137,0.014507704712390622,0
TCGA-IQ-A61O,0.025303694913771095,0.022067471714075144,-0.3106602425503482,-0.04724666890872965,0.25392387021289736,-0.15655761528251608,-5.478580447094425e-06,-0.011204082224235752,-0.04125170490947661,-0.07378144786389378,-0.25620767496161806,-0.012633837208891401,0.0,-0.06907234948816075,-0.08209229289574999,0.013207275689787495,0.028441246264359416,0.05662962274367747,-0.02433129026081003,-0.003268805072317999,-0.09346608267023049,0.05740375278727675,0.010565994350938334,-6.280863661893205e-05,-0.04449094752000683,0.05281626628304677,-0.004730475465823175,-0.015945366910378553,-0.06583268165364563,0.0004996319618581416,0.002098965355654322,-0.05730052363147666,0.021440112405582214,0
TCGA-CR-7394,0.001859810403757444,0.007314253228439176,-0.05416667566873442,-0.03883156472873237,0.01970155994658905,-0.03706800095337982,-6.8591892980057025e-06,-0.005806501615982762,-0.012593269956284082,-0.045313188117860025,-0.05448142290739106,-0.3386481793969333,0.31111264591826177,-0.038845469435917865,-0.040882601576244466,0.01469374508485829,0.017866079316633206,0.024670335168536502,-0.019490107973856422,-0.0020009856661208306,-0.043427493241886855,0.02974249726342902,0.013158260689829098,-0.015138616517479456,-0.012018859222297791,0.03867532052884992,-0.0007050702308390425,-0.005548934738664136,-0.021592725937202774,0.005628050355437228,0.0044419704390291125,-0.027217069135810026,0.01610235785639149,1
TCGA-CQ-5330,0.027476294264776293,0.03848854700911691,-0.11472011421807606,-0.08426117730804362,0.07281726664127465,-0.0646160471972369,-5.421569003578533e-07,-0.009113349163377736,-0.0402462167169195,-0.10911135908995237,-0.059624358043271417,-0.025101810993154516,0.0004884739037757087,-0.06056099069808798,-0.0829749403100813,0.013601243819062804,0.02992297345692383,0.020801675502415823,-0.026543622899419108,-0.004239512079455292,-0.08443587455308163,0.06129078360969305,0.02080807659307542,-0.0018070794639145201,-0.058880701851750275,0.10042215212622475,-0.0024074687432552454,-0.031429958569005885,-0.06912078620032655,0.00018709268561901813,0.004280558886091111,-0.03657879298422749,0.032170335046357024,1
TCGA-CQ-A4CH,0.01288857146678822,0.015936723287602088,-0.1014269327592838,-0.059144563371538623,0.06357546905414764,-0.0678562420266431,-1.3959580857040177e-06,-0.007965691789122707,-0.02465059376417338,-0.07794500845502145,-0.11765652429871866,-0.1664677176056454,0.00019649592608107354,-0.10578581278593878,-0.08002985452004927,0.019950127549154418,0.018386234357996398,0.019370940478761697,-0.0273250209482698,-0.004556514083084382,-0.07088717612459862,0.07053964968148958,0.0195611645058212,-0.0012160908209219654,-0.051912987186882045,0.09248518417746596,-0.00017216723470875816,-0.006921271122437035,-0.0577343751492327,0.0001083625716504495,0.0020760783299150834,-0.04320314763702329,0.025601942024143908,0
TCGA-QK-A8Z8,0.0004010473364135796,0.015941907433702385,-0.11487000759739464,-0.061393764142456904,0.03721731158596883,-0.04590514511821956,-1.0116790289286333e-06,-0.011113733847176593,-0.01872048860792546,-0.09198471084967252,-0.09011660976534193,-0.018270348240826937,0.007520629384711218,-0.04834505227976221,-0.05149466658890263,0.02342162309356958,0.01836408931475494,0.018877669165504395,-0.01990186162167331,-0.002598968342115367,-0.03453734447209586,0.06009501005197128,0.02790581420405978,-0.0031545939358029176,-0.029808009153374795,0.0599897212147567,-0.06551880641068472,-0.0004905946410597721,-0.04416748630794381,0.06013151356494815,0.002334532549716893,-0.025595944937288194,0.022240919707885155,0
TCGA-CV-7413,0.00394883282811667,0.018353851720917757,-0.10815318239535374,-0.05687011458096227,0.04445762765248528,-0.04844382095495315,-1.4849014194583776e-05,-0.014790418676365139,-0.039049558240130525,-0.06303362071542634,-0.09598948478160396,-0.05221259677567733,0.0006537777867055165,-0.09424442847124438,-0.10708964364515879,0.009143423394214352,0.015093015426106228,0.04438065353162527,-0.016896161460674575,-0.0032522589788617122,-0.07056038736916175,0.04688710744006492,0.018198811563388435,-0.005235238200629463,-0.03223416000630778,0.06116936285990331,-0.00179830437243965,-0.011335383515860747,-0.07530918602658533,0.0001677030800185017,0.004694021324812247,-0.03562913987781841,0.027876653907128464,0
TCGA-CR-6493,0.012217695931341286,0.021380068567293263,-0.12556473795961592,-0.08302570938768551,0.12201405938017942,-0.1266700250299304,-4.713859642241841e-06,-0.009158468623745374,-0.02578917636755504,-0.08394080612429082,-0.040791686756269395,-0.1612015835133373,0.0006067805354001071,-0.06431510922347689,-0.16498572208711293,0.004418207839358643,0.02115087793894915,0.013889784561709322,-0.06634107015507025,-0.005773883621599809,-0.11526006688832637,0.05409376681769002,0.03748287659865126,-0.0006533325988681581,-0.07543018615116147,0.09344543908829313,-0.0006645303141624645,-0.0052958789236591235,-0.052506624685609266,0.00038344551426362403,0.001483252633277828,-0.052694178524405486,0.02356175540142214,0
TCGA-CN-4734,0.005862253578001842,0.012790271629555582,-0.10135726789528911,-0.052983604596506445,0.052278572073545776,-0.037834409895127034,-8.647649244838359e-07,-0.006902761427864399,-0.017377297101407705,-0.0454729102268294,-0.05345150164128665,-0.17415292054435488,0.002224025216819683,-0.056792138198005625,-0.12261864124533148,0.009564464873284852,0.02723813116523983,0.02004450629306775,-0.03860459620510072,-0.0026403335757560842,-0.06733403211270621,0.063675848119381,0.030920248028489652,-0.00016143179548286837,-0.02879049063441473,0.04816173356563054,-0.0004622477127796771,-0.014823161413981066,-0.03293252952535681,0.00022878222748523572,0.0031431142519790277,-0.03507359558710062,0.022739751544182858,1
TCGA-UF-A71B,0.002618792322863659,0.015598348058676265,-0.1378941761041665,-0.0866465350689998,0.048304996538215135,-0.05498655085953663,-0.00018044889334519314,-0.010237614157556528,-0.020127717247809578,-0.057161833459033654,-0.0646201933373018,-0.048275622693024454,0.00037634989769396056,-0.10469618624411038,-0.08625048943471067,0.007417283607798747,0.05053799328085448,0.054913665881067615,-0.01441699599790524,-0.006275033071900687,-0.10053415704671952,0.029917574089121417,0.07366780138619926,-0.0010536444014307277,-0.029786866697533398,0.08865653608362259,-0.00439670454040824,-0.00533928187517972,-0.051000795917282446,0.014406401368179413,0.003788494823236807,-0.035397550706601014,0.021530788291549467,1
TCGA-RS-A6TO,0.008100761902482776,0.0291550363721286,-0.13483251234898266,-0.07193765758605349,0.042916257061495953,-0.057019333689560296,-9.945481865260217e-06,-0.011668724319132419,-0.04836656664979249,-0.09741954589390246,-0.12907794308507772,-0.034787808180632325,0.016094489949270766,-0.08497666016257673,-0.18463652503394626,0.009575619907636557,0.0327063865385134,0.024773908605309192,-0.056392126427164124,-0.003149644622414675,-0.12241060358701143,0.05791141749391951,0.014843118742828204,-0.0017111463376105886,-0.03155941733583567,0.11413742392844439,-0.03305837929941545,-0.028966227579035445,-0.10092406406572368,0.00345002691931684,0.0031523557449623122,-0.03448634595083708,0.023079572798260495,0
TCGA-F7-8298,0.02126706431923571,0.006107923557514227,-0.14379104102394683,-0.03696997906923869,0.06405629039878363,-0.07179578860091389,-0.00020389156036936226,-0.009060520850484977,-0.02764049824719151,-0.0764578640239486,-0.05635024689969193,-0.015626255248646838,0.0,-0.07531899814135481,-0.12292385466063215,0.007592832907523366,0.02994513086479021,0.03165116224199694,-0.02180675541992479,-0.001676976577663621,-0.10035013172432886,0.04280362345756513,0.018744947166135853,-0.00012840109457175144,-0.02273017212648603,0.10072223811177641,-0.0027612548046750725,-0.016740104449872208,-0.03948051831954582,0.0004175757557007904,0.004905359309585813,-0.06082965384155271,0.029258228084299925,1
TCGA-CQ-A4CI,0.001342624718704233,0.014095985769058484,-0.11110534320277186,-0.058008015755770824,0.0780821733894817,-0.0716535151565774,-4.083992828782616e-07,-0.016432247898039543,-0.03787756215586246,-0.06685301757643551,-0.13279735647099208,-0.003795178045586819,0.0008050429259219378,-0.07611839812388856,-0.08401200507469643,0.0071143470727220125,0.04476555576979029,0.024661421986069135,-0.018552702775779258,-0.003884051124922108,-0.15129880577368324,0.09494724122984194,0.04138412841662166,-0.0005062632751676276,-0.04650492857429759,0.10739102102565022,-0.01440941532085615,-0.004024006367706316,-0.0627182958324677,0.005158693391797436,0.0014764857912144245,-0.08299343562640978,0.024156809399475544,1
TCGA-CV-6960,0.012262818535648815,0.021853264097310202,-0.12223760205174669,-0.05679809971526359,0.06961431500692776,-0.11283718343991876,-2.982137045446635e-07,-0.010027645655107515,-0.017064416040745423,-0.04221917218210886,-0.07750215900388838,-0.22946665355877563,0.0008057402145169736,-0.040395418089335104,-0.09809151265398439,0.013088112238884444,0.02993280333373955,0.028297549132376622,-0.03870957807113243,-0.004339383042168645,-0.06028316555423393,0.044064130132258225,0.030664651470349653,-0.0021052041342056044,-0.10121944248653598,0.0518737862290033,-0.013457584408623446,-0.0020909266548078016,-0.0626292380044832,0.035673321433748566,0.006087934865558777,-0.03648246056235663,0.03556053514368672,1
TCGA-D6-6826,0.023688203421311695,0.008312477623855173,-0.070378635415875,-0.05099464626891279,0.04164379442830689,-0.06067054069149412,-0.00025950266030389473,-0.008624095032224388,-0.047565419206809297,-0.07873907762811085,-0.0425544387537669,-0.18179864348277758,0.0028146751427212966,-0.03584848075677552,-0.12947346179242802,0.01912872618754869,0.032441808294358936,0.035261790916942086,-0.0346099488273162,-0.0033226527474469816,-0.09459571446653797,0.058550105189292115,0.012039727547583099,-0.004974641829269789,-0.02510720676298583,0.057688472870791006,-0.0013700638583349536,-0.00041085318186973133,-0.04977681039182759,0.0020993311186539645,0.0026285406525088564,-0.06873922526629182,0.029309549345441825,0
TCGA-UF-A7JF,0.001649110811362273,0.04804348893980303,-0.13985794507757474,-0.05405868958236264,0.052082518935362636,-0.045627195586844436,-0.00047227430118781396,-0.008380030884884843,-0.025243244077368984,-0.08117686534491063,-0.04361827192596673,-0.008756853757304927,0.11113934161374497,-0.0903978133269467,-0.12268841662561276,0.010234377611450112,0.021716658446287198,0.03263014558717846,-0.004071077257878297,-0.0035613280022775634,-0.11612106006279502,0.08753476492826419,0.04316586631778121,-0.021611521220150032,-0.049624845984349346,0.0666526920696778,-0.02115525745583871,-0.0028238936887678596,-0.061871606913092604,0.028108805087401285,0.005942070272072232,-0.01795310563975506,0.014872791177752231,1
TCGA-P3-A5QE,0.0010359850851304872,0.013924705807227506,-0.10959929793189363,-0.0801990085084831,0.02202358220867796,-0.047073323558019145,-0.013056952933537872,-0.009650271523583501,-0.03097323190264719,-0.1140831806409115,-0.1331925135669367,-0.05826833087372125,0.009516083400078184,-0.06460533578277156,-0.04283741693905127,0.021893953352645056,0.028564719408864812,0.4290359252415974,-0.007209371751730583,-0.00265309607202133,-0.08381547125708445,0.03064864472529734,0.014132028331866366,-0.004905839237374523,-0.022422331051658303,0.05242243992269187,-0.0003331222867481085,-0.005101247298679266,-0.06047062495033283,0.05845920732753128,0.016526753442784946,-0.031274665843577305,0.02541933115395349,1
TCGA-CN-6022,0.01741098555829673,0.019450648022827026,-0.12228817639552877,-0.09807339098562776,0.05975732395561251,-0.07363641941572593,-9.36539042748602e-05,-0.011907511107998882,-0.018240870177984595,-0.09414232689293602,-0.11194253490150696,-0.18428268241974097,0.00011677259671531976,-0.056392323609157816,-0.04826261747238471,0.011909627642611595,0.026062799378327697,0.024433063994753312,-0.03667102828342622,-0.0037442180601547467,-0.09694083277975797,0.06607822281289655,0.01493112211727577,-0.004350618222240032,-0.054003279968289505,0.14655353457387835,-0.0007672932115209213,-0.03625665927085926,-0.06765369039219588,0.02189506013472117,0.002958731786829928,-0.030098447765828807,0.032674890056545246,0
TCGA-CQ-5329,0.014675939731106659,0.03282325039599373,-0.13457646463032627,-0.07006944224962552,0.07675650218016777,-0.06244914997344801,-2.0337736100380543e-06,-0.009740338441524094,-0.023194901524725954,-0.09824426932635467,-0.09051354584652434,-0.06958047726220085,0.0009448260462734374,-0.07013483277438723,-0.12615586414612115,0.02202638885171838,0.029604633823593584,0.01972566257594398,-0.02980171547576382,-0.007938475573811464,-0.10609992745385236,0.0938405512221805,0.030436050802585515,-0.0008650223877739947,-0.04527153217800398,0.07094393022738624,-0.0006898735535019938,-0.015297718528122605,-0.09209798562499395,0.0010877833317404731,0.001387705941828863,-0.04169837333041246,0.15823116918233535,1
TCGA-HD-A634,0.0006313065060604729,0.07056431341778707,-0.14139871921524122,-0.1028051019082434,0.04328137021789735,-0.055900428266101254,-1.2613781877891006e-06,-0.01851230114900981,-0.19480006499581276,-0.12035770500179432,-0.15584411022659211,-6.615567615624145e-05,0.0,-0.12438667002441499,-0.013678788338183739,0.010567766576070914,0.045054541783547564,0.05941899755558513,-0.003731347145500744,-0.0027047404590579477,-0.3373398028016533,0.08191697130969648,0.011894817896040053,-4.949063072756276e-05,-0.07747970728459667,0.08204231956649367,-0.00010373585535869469,-4.843481854440151e-05,-0.09345587766918673,0.0002611738298237203,0.0024582231524750125,-0.0330513022499011,0.01956095508459825,0
TCGA-CV-6953,0.0012649806130411243,0.012512529783389032,-0.09812492867549194,-0.036717664614581313,0.03240126010704892,-0.03148316270863801,-1.7361080924502744e-06,-0.006080197153860055,-0.03334436688415431,-0.06095186622311114,-0.012282002895141099,-0.06152062927572486,0.049830520810664934,-0.04137205141634785,-0.08893991545722008,0.00789796788002708,0.031025415779900527,0.01044895765402224,-0.014359760493353137,-0.0015079549466505754,-0.11863581058776454,0.01855937498613614,0.020839909674352692,-0.012332209141590654,-0.011215445900324651,0.034613859182718,-0.0003926117187626525,-0.0025340284031699933,-0.037600390852275165,0.0001797223677006932,0.0034217571493419,-0.0335858506737604,0.012409443483336143,1
TCGA-CV-5430,0.0007799955288296681,0.01849579819149157,-0.12579907150609557,-0.047023414537967566,0.015760953263618854,-0.0350594721760309,-4.287918376743305e-06,-0.008479151404472592,-0.06730052354200425,-0.074424516426048,-0.2506853712237785,-0.003526405791382161,0.0,-0.03470767820951194,-0.005744289762632534,0.010534220049407397,0.027261475577099053,0.09435122637142368,-0.005246378091340197,-0.0028344858364504053,-0.07472775215386387,0.030275418573857796,0.020275723685158717,-0.0010094016789145208,-0.04605691604376881,0.11885184849246976,-0.0018805424891264223,-0.0020860930879622757,-0.0663526386673002,0.031154636212776757,0.00642167719385527,-0.017295993182030407,0.021378968096890043,1
TCGA-T2-A6WZ,0.0022026688039369574,0.04195925969267824,-0.10015187242645733,-0.09114314107333334,0.09327825622302426,-0.05586903504417666,-4.4993266766654544e-05,-0.006326692795251642,-0.03490432702649281,-0.060371138309627335,-0.03793063374758983,-0.05860349592120098,0.007213636459270146,-0.05511344734793377,-0.12084854610829168,0.003818930081486106,0.034738116977011,0.012990117257977912,-0.01634609180858716,-0.0036347823694969747,-0.15132263860163644,0.07319607746221425,0.04247277756605433,-0.0022627991162114456,-0.019669531417781008,0.03721847520392798,-0.00202407695982818,-0.004711686598452135,-0.09901679554584915,0.004603047013760025,0.003427936786102281,-0.03200214354275086,0.011109939619754731,0
TCGA-BB-A5HZ,0.0023438281801999557,0.012840471715147486,-0.1325011214049701,-0.03579746545610239,0.038937565316922544,-0.043162779858825905,-2.935815247589973e-06,-0.005578723005975704,-0.03144132746461356,-0.06745763929814316,-0.03755693566107607,-0.05748548870587239,0.0054741338441876355,-0.042468619297365146,-0.06261467754526978,0.005700792518979324,0.0338980890888268,0.015591074162031109,-0.03501443999236573,-0.0018518079164481056,-0.08260125074392602,0.03599705006024492,0.01576395949671721,-0.006637222634513387,-0.02584836009229718,0.07641770243466314,-0.0006035582794808914,-0.0010430341502199955,-0.033479147926473524,0.08314070119340503,0.0014560594353164237,-0.031319037461447,0.015221113946499972,1
TCGA-CN-5358,0.004507310271630558,0.0076210522947540976,-0.06763025641824905,-0.03906945963605767,0.023422804042066023,-0.0321767457497784,-5.154053768619349e-05,-0.00721683071263798,-0.014013831500687347,-0.053511602695989466,-0.05501511847872877,-0.22796001138566896,0.11155125322978576,-0.04756238354404702,-0.03801891296572267,0.006045580788777049,0.020059613236905048,0.028882885722765202,-0.012152999203102465,-0.0022589161157197126,-0.05170127026161604,0.03464450897193967,0.01065009142725608,-0.007813500120922068,-0.015121741606579591,0.03154836985450708,-0.0009755062235718253,-0.005844550729432065,-0.031540901032861106,0.014482447930495669,0.0037355484784142683,-0.029015362487923614,0.015747739596364177,0
TCGA-CN-6023,0.0012315777868293952,0.02001130773563957,-0.14137258626080912,-0.051589742644726655,0.02049776489378667,-0.061810863622702744,-1.0555613948271633e-05,-0.007342056565472575,-0.044972330427812894,-0.08222143245562116,-0.130634555168146,-0.0016949131654652827,1.1667962490264835e-05,-0.07125965714464993,-0.026118849421124697,0.008886857604125173,0.025394429577983317,0.07680083161789526,-0.006495769402296827,-0.0028811549646429128,-0.1325520434264884,0.060327338277598126,0.020032357657129962,-0.00023143658893426882,-0.029634545896042093,0.1338207031640475,-0.0007148461421747658,-0.0002623263483395093,-0.06263111669295504,0.0001999812928505505,0.002014295943389919,-0.022630953044037005,0.017865823818621274,1
TCGA-CV-6441,0.00029689439165391836,0.019500108676921864,-0.17050188932288157,-0.07060677756514942,0.053756808642479254,-0.03185698108422553,-0.0,-0.009175606356742404,-0.05511715982469525,-0.09598550454849343,-0.12203227205080105,-0.0,7.781740720598936e-05,-0.06879862498052274,-0.040445748744528144,0.01717346036707693,0.0279439286852335,0.12623063377964192,-0.017058886171581078,-0.0032975478370819594,-0.1396631619306165,0.054237755017931,0.020492386186081193,-0.0017722113556605161,-0.03286627187624898,0.034210495284229044,-0.0007668762295208194,-0.0007263487655100294,-0.06351054275825442,0.005804560020455574,0.011297802067997744,-0.040020079025910725,0.035263492012998034,0
TCGA-CN-A63W,0.007794129945954816,0.01844806016901626,-0.12251336168187038,-0.059074509785266335,0.07010191021260119,-0.04379481943647754,-0.0006082126063818885,-0.007555418213962058,-0.025923647643785352,-0.05810772894701416,-0.05578753163166274,-0.06986169816514459,0.010442222112004662,-0.0538812941575709,-0.15644681068959804,0.012498931008454325,0.03249345533267248,0.017168820283849525,-0.020719872730477967,-0.0032049068599375894,-0.14586762508603865,0.05652037576856419,0.02168458370561163,-0.003755720292626995,-0.02975452609023408,0.048717207572303134,-0.003589288394210843,-0.0006903077081080028,-0.05191971441258573,0.02336050611589704,0.006978571518379001,-0.03278213735222789,0.022250846813142527,0
TCGA-CQ-A4C6,0.016929542663010597,0.019019705721213764,-0.04800855024810581,-0.12391335792297117,0.05003231063792388,-0.04545834148556874,-3.423427545737911e-07,-0.007650293391844794,-0.017707801523583887,-0.09563819282204307,-0.02165325238152181,-0.08552470656721156,0.0003278186114794726,-0.08899959187070584,-0.09596763132183149,0.015229919546215717,0.025773417696572817,0.0190601073433491,-0.02856825840901605,-0.011134200637846625,-0.07986558870951703,0.05677089711356954,0.04415419324458405,-0.0012420788375396951,-0.026458594492594724,0.06770546499327798,-0.0012248614596327878,-0.016240536725745356,-0.05173987995652546,0.00016543528988978635,0.004685450923603845,-0.04077037716979319,0.03530799749432485,1
TCGA-CV-A45U,0.006019438019637022,0.02871961685342872,-0.08435123916816548,-0.06669175996987617,0.03357635104592949,-0.052035651741206224,-8.64655287092459e-06,-0.010733920403291686,-0.02872589362287622,-0.10562229541780038,-0.14588301594730588,-0.0200544174429759,0.010181064290210607,-0.08090451697897154,-0.060170567591736515,0.00887830812524248,0.025521142254219174,0.09847250142418278,-0.009748516114870997,-0.005097354153767708,-0.09829178169835816,0.06341456890174187,0.033767836834955184,-0.00148877741786036,-0.04724742222289541,0.09165455414206232,-0.001696792421081499,-0.013314419295075187,-0.07275980577029112,0.011351839250808389,0.007109420433402539,-0.023375988999626222,0.027419372313275937,1
TCGA-CV-7424,0.001444116799394718,0.019823402753555916,-0.13035145288120933,-0.04804189865699728,0.03685129797674071,-0.03526443645034272,-3.6268049067417166e-06,-0.00920469828396957,-0.033041729805246924,-0.0520939206102067,-0.11553408372345501,-0.0007469189243446615,9.4273418048833e-05,-0.07060540318392952,-0.0538177532878905,0.015460063375376957,0.022552939853118983,0.0732221324447003,-0.007663958076049938,-0.002391379167529602,-0.1168485205694536,0.08671001018310462,0.022242182384887618,-0.0003706574975112364,-0.025756094242060896,0.04777872160565785,-0.0197522520194957,-0.004894122762467895,-0.071738838516081,0.0014921681081925691,0.0014330605609480381,-0.0323477291648838,0.01736641966493452,0
TCGA-CN-4722,0.000566943689605889,0.00970613535778365,-0.06846330043859386,-0.03809843295441589,0.028033470417143977,-0.025348959015861233,-2.9944712519765158e-06,-0.0051117666916597315,-0.027315955084974385,-0.044289831277516664,-0.030123112285228605,-0.13426057358790364,0.18775378653557867,-0.03069430721385057,-0.039178130469207234,0.013214440967327276,0.0234676006173531,0.01769458522432963,-0.012230763200341098,-0.0020579796709381333,-0.07771778261245636,0.018162727807450686,0.020809480545859606,-0.01629883054479765,-0.015702099857620676,0.031833086778608424,-0.00022730152138890404,-0.001522871006608186,-0.025554839952229593,0.00031794417604589506,0.001729403503873449,-0.03713941436113776,0.015225661268300257,1
TCGA-CN-5359,0.003041272435700568,0.00904635119626025,-0.09707391441170687,-0.04197820276732186,0.04342347804582467,-0.07168745808180553,-7.560567099990389e-05,-0.006998097885969228,-0.028064028749844625,-0.08891169875829956,-0.0826000635759371,-0.11650334679224551,0.0008678918712878265,-0.057421246175249255,-0.06132952253965453,0.012384001585188417,0.028834503160112875,0.032384751006589566,-0.020882841716354652,-0.004286932783222757,-0.09652538688763901,0.03312874098244143,0.011786597804530275,-0.0037380624243804994,-0.06092140281955838,0.059305136191857996,-0.005236876939280313,-0.003451191515228028,-0.05839899117521938,0.0006923941227989482,0.0021704086675220727,-0.021717659278850124,0.02516169467694371,0
TCGA-CV-5435,0.022488251992299316,0.018555903408895798,-0.09304498612517163,-0.0785731078640033,0.03862099475381659,-0.07350077519997861,-4.689739416138964e-07,-0.00772431714002722,-0.031953990664292845,-0.08268743912573212,-0.07657619718761745,-0.0010341863138188068,0.0,-0.07017274820259833,-0.07417241816986796,0.005454160409115749,0.04028399746556644,0.04697754873227562,-0.015567446550746603,-0.003223827703594597,-0.1126869204037871,0.048651026789668636,0.0223768725189481,-0.0002057938855294717,-0.05392679529674874,0.19036740425539314,-0.0638200217422694,-0.012269302992983273,-0.047475456985912115,0.00043704095430559736,0.0035354372997913486,-0.032027714075814034,0.03881331663301968,1
TCGA-HD-7753,0.01468992730852743,0.01720679845407066,-0.14567209591701252,-0.03867626454654672,0.08908930874340977,-0.0458542785373143,-3.3943736370230817e-06,-0.013756345693068526,-0.02100850887715747,-0.05625180448663756,-0.11557811360809038,-0.11838178860769263,0.0005587141082489763,-0.05191895792356744,-0.15470912382645247,0.00783054913226642,0.02593292135811093,0.0416995908104603,-0.03840374580846334,-0.004683024542032536,-0.041256813038162476,0.052092221629153834,0.029441670534891797,-0.00017973765889437276,-0.03507131328302059,0.08046514554617437,-0.0012882427236482832,-0.007118926825135632,-0.032932009888119916,0.001018124378286766,0.00308366670558731,-0.06126527841413042,0.04050908265100996,1
TCGA-D6-6516,0.0033188483093404214,0.01698326262457352,-0.06203145217028741,-0.045844160753281404,0.05499272107683793,-0.04306397885581445,-2.5353646755865235e-07,-0.006781241453424236,-0.03277540432841711,-0.06676012588139678,-0.0288422429140181,-0.12805106903829225,0.002198736883773053,-0.05179738626126362,-0.057981438724355745,0.007174681966551299,0.018406883281621874,0.006933102058476941,-0.013458564362010018,-0.0027343176727492374,-0.057215294301712766,0.024229238567063056,0.026927575840358337,-0.007575528159698598,-0.025019437467775116,0.045505661552969166,-0.004597272882457275,-0.005251261383546573,-0.040041726535390704,0.00011372967495507587,0.007037012427108393,-0.03744652518946831,0.02055836901869661,1
TCGA-BB-7864,0.00122862980124785,0.028342157388229493,-0.07730745860096416,-0.07882456598539,0.04008173388713978,-0.08842010911020327,-0.0002824303056820717,-0.010601415704918663,-0.029784775315101184,-0.12337291781625428,-0.033673855633284795,-0.00881731862260902,0.03990164256232559,-0.042894332939507424,-0.06009298489875922,0.029470867944724928,0.03665749006881118,0.055613858417681246,-0.005776238687240552,-0.0023809714175524353,-0.1534340870374874,0.062209687166757795,0.02799292830689567,-0.00582071035846727,-0.06143984696678581,0.10031501248356134,-0.0025706013679617948,-0.0013261076547118405,-0.05199086474194498,0.008275544144703844,0.00164787983430381,-0.05359700079932037,0.013961412155884447,1
TCGA-CV-A6JE,0.0016067504081282858,0.07436124540148732,-0.12788273446991688,-0.13184615310599912,0.1299736735365561,-0.02743971572474872,-0.00020122764585238652,-0.01077659273298958,-0.06353788300159498,-0.04110823911594288,-0.10555742332333809,-0.021198744658495694,0.00021165033154651707,-0.08640844233895263,-0.08036171484841581,0.007769400002353066,0.03528067671873908,0.016275809660695008,-0.020092706139724338,-0.003008096936563761,-0.17012220436754555,0.08829959623169041,0.029525497581245265,-7.006874034268425e-05,-0.037623108260033546,0.045382086201733514,-0.001812064778443014,-0.004202327803022807,-0.1104197550443333,0.0004951341781028561,0.0017699765940965828,-0.011061992416596028,0.0173727255619848,1
TCGA-DQ-5629,0.009189119793960405,0.018937580071314544,-0.13499983920516812,-0.05003848111306536,0.06038921672676916,-0.0714889636796264,-0.00016768161911937473,-0.013069726173330768,-0.043853201849686885,-0.07167533510487951,-0.09228252429235413,-0.011605341705924744,2.486995988960831e-05,-0.06690046339185068,-0.10338324083581492,0.006047779226204027,0.05921923353487707,0.03535746659709812,-0.0074856937189633314,-0.003108219377036034,-0.18937224622653634,0.14235030832369922,0.03378549638855871,-0.00020460873647767892,-0.0375360739786251,0.10084539692563232,-0.0053341727393041,-0.0022689754273791615,-0.07257713329547551,0.00490315124079336,0.002140810724034005,-0.06162051578866051,0.04232834435578696,1
TCGA-CV-6941,0.007466358476152523,0.01402026310838659,-0.12242281116737182,-0.04940153490160381,0.04175637149648491,-0.05788365123816273,-2.0844534942019408e-05,-0.00890610925071703,-0.0329003406827925,-0.06191406936422066,-0.06817026956589382,-0.17664016056242263,0.004807061088270104,-0.045668805858612924,-0.05484578713179193,0.010869237486196332,0.03535232972018197,0.03424410856433896,-0.014997468488589277,-0.002867763773980363,-0.07859651213078087,0.0600042303362473,0.014716246280778576,-0.009951449326591056,-0.03449553805921711,0.07286052381909655,-0.008897005942175141,-0.0024589965732140545,-0.051369178746144724,0.057783254683165516,0.0021426702074935763,-0.03620639400064052,0.02387170168779127,0
TCGA-BA-4076,0.006890358943338324,0.0279822330128178,-0.16150832108550187,-0.06917382814311124,0.040128250461575095,-0.030872349410988185,-7.895536739994096e-06,-0.01066239851394094,-0.034821333499000594,-0.0818440341412777,-0.14696486134503836,-0.29198293761650784,0.0014955445786326703,-0.10856699784907128,-0.061510626434033155,0.005999698585439933,0.027114076883362943,0.013001399767430276,-0.050502685081626086,-0.0019166863205479462,-0.09093236667154676,0.09276671571107238,0.024178717500943765,-0.0044381018326423325,-0.031706376860181094,0.05002488969368121,-0.001151009314281399,-0.00036700405494800853,-0.07568936062351558,0.0014985179205529722,0.0011423939359518458,-0.014220045800947727,0.02865530732358974,0
