,CTTN,BOLA1,TM9SF2,FASN,RPS29,MFSD1,SELENOT,RPL27,S100A11,RPL32,FSTL3,FGA,ATP6V1F,GTF3C6,SOD1,PHPT1,STEAP1,RPL37,GOLIM4,SNRPG,SERPINE1,CDKN1A,BAG4,RGCC,RPS18,PDGFRB,GPI,EIF3D,THYN1,TNFRSF12A,CD14,A2M,EPHA2,FLII,H2AZ1,COLCA2,class
TCGA-33-4533,-0.002246305888536219,0.027265388890764727,-0.06921715050751628,-0.023051781869821736,0.006411439484835245,0.05399707414828117,0.015849489518328323,0.02394432202264775,0.0008989197170938965,-0.08291250631879174,-0.009579514047528204,-2.685979369791711e-07,0.045029086669098384,0.03921778499098154,0.0017885634997836088,-0.034366019029086065,-0.009946180424515153,0.18298046261266193,0.15578121069161,-0.002609726611559249,0.014640398840356719,-0.07452545845312906,0.0025012037953437436,-0.04468698223217466,-0.03835334512932559,0.007565540301926358,-0.0012029742091512784,0.12473336041906151,-0.003692509297920223,-0.033759029151078444,-0.010803514019564787,-0.05078919773386365,-0.034932816041957554,-0.01449637958707452,-0.021967357570740188,0.00032897136841674904,1
TCGA-22-5483,-0.005673973871213387,0.021357039728452397,-0.06776570806037889,-0.11485621635915517,0.0026700362835442642,0.032825490727179996,0.006221239856538018,0.019035597146050576,0.0004937176946616807,-0.03853115317491392,-0.010331038940320995,-1.527644760353987e-05,0.09892901271619182,0.04530091144920668,0.0018525501861824086,-0.044403492723311996,-0.021363499124556314,0.056471662160392004,0.04657171503816086,-0.0032035219938773805,0.025521837267983037,-0.0490604231519086,0.001895707126258252,-0.00602351836627698,-0.015552893399936598,0.02790994506848475,-0.001952974948354068,0.07477278355985556,-0.0037098585831139273,-0.018120684703030538,-0.0259513237204014,-0.016219878602653434,-0.02573655376536961,-0.010426257720190955,-0.041047521031529345,0.0002364959122102638,0
TCGA-43-2581,-0.005249302454826878,0.03680969607320012,-0.056293260365320466,-0.11990177380664771,0.00222819564494432,0.04703588088276171,0.006446185233412122,0.009002186374985604,0.0005667705074598584,-0.020345148783666778,-0.00479415400999926,-0.00839308442859702,0.05881257005720221,0.022085840925010796,0.0009314012684097935,-0.037325494329730195,-0.0025073060505992864,0.027489435000655527,0.03403820863000939,-0.0010655272813462663,0.011062954567815267,-0.06346485721576392,0.0005151450422743178,-0.012074328490301862,-0.020566285346474377,0.009957319654921405,-0.0007257707535719152,0.05007973461936032,-0.0024983094646674016,-0.03747377786638489,-0.05893511869341673,-0.017255350234097296,-0.013302181331434154,-0.02141554000348696,-0.023654372852562246,5.3549576626826466e-05,1
TCGA-22-5472,-0.008068676811331688,0.026926645301360425,-0.09280730750255725,-0.04919730597093402,0.004176560997591914,0.10899394054851164,0.00790808922913178,0.010963446783919669,0.001976431438739549,-0.03057533858829526,-0.010760144824270285,-0.00010037058042511997,0.10814194311761181,0.03440182604482583,0.0009737543860730336,-0.0473831270305987,-0.008570319744107316,0.0498364484179577,0.047642343749571756,-0.0011024271305525404,0.007576371392219215,-0.11136092748619542,0.001566672510727779,-0.03161393545255792,-0.019654372645566895,0.009950228640985322,-0.0008740568276515235,0.11264062022500472,-0.004280686636470058,-0.028206510131474183,-0.016372493185701078,-0.06970181864311355,-0.11569201700710635,-0.020894379913620264,-0.017362451068591786,0.002469241270913026,1
TCGA-43-8118,-0.006706604378428156,0.02672174673996465,-0.10402058730274401,-0.14280293591247212,0.0039752477658588576,0.05078814843576803,0.003890475678201717,0.011256119343543997,0.0010240571785873184,-0.03300041774523935,-0.013656159849153943,-2.7733337614604286e-05,0.060925558303938115,0.05016196512787114,0.0006559535310705671,-0.038724643498308994,-0.010870399200612137,0.05772641036898642,0.07509179493351459,-0.0010152115148391258,0.014590018710254138,-0.05210584986595077,0.001469506016288854,-0.013088208867254475,-0.015149382592492903,0.011837545760739096,-0.0013826499779689494,0.16050562377758787,-0.0021917992278583,-0.0121491909691158,-0.0341216279094459,-0.019632544495831433,-0.03169743864441563,-0.024374942455541677,-0.027349402952091158,0.0003872277267622593,0
TCGA-43-6773,-0.0012262416596694233,0.008101837834286684,-0.035952618934204116,-0.039758501534836885,0.001898256708304436,0.023144415460126095,0.0026101057373217077,0.005833792537897929,0.0005793365994265347,-0.01845984195688142,-0.015307707851681451,-3.819472273787891e-06,0.05759726006323334,0.01145008148418428,0.0006497543405270276,-0.025867809108570144,-0.006650898208262747,0.02784617847952685,0.01993831502724022,-0.0006197880024877705,0.04897658672685096,-0.060751432908752005,0.0003150847187085666,-0.009769354234086909,-0.009702054225395614,0.013222204658353725,-0.00034657363542074557,0.04432358496960446,-0.0010519468517610337,-0.010358979956712686,-0.015465291819823552,-0.033262007389457685,-0.013976332154247286,-0.008729752961633258,-0.010625970763305598,0.0003704493303917167,0
TCGA-34-7107,-0.004295914418274356,0.029023220258610084,-0.04749509819059869,-0.059381790794348153,0.0028053575036495327,0.03868875129683364,0.0037815842918029396,0.011954433506705511,0.0012150245360640014,-0.03439441541243501,-0.012804623505812374,-4.354265661726741e-06,0.07714881272783221,0.013520145320708558,0.0007915533840403354,-0.023594405661351042,-0.0033348898521407995,0.06796165534619024,0.07483104735518487,-0.0012160933523604263,0.00837705314975782,-0.0829940919064436,0.0019977217815598724,-0.004956837423022995,-0.01530783291591313,0.01498381256883256,-0.002167510979881322,0.07131676539997603,-0.002665758889286166,-0.01265037531655855,-0.01361528999975751,-0.017500947199684484,-0.019662784885122887,-0.016390684379740037,-0.02159933219208775,0.0013105340482982863,0
TCGA-85-7697,-0.006639692597843392,0.03051129606074689,-0.05086612106933792,-0.07206598045782556,0.007016494395184183,0.04529069717690693,0.007021002364620803,0.014402514863579064,0.0014326293599942266,-0.02531795884613852,-0.010287029105367275,-4.631993045579981e-07,0.07509118267180905,0.03324443757711872,0.001386908869498496,-0.029634785750764583,-0.004438978805980511,0.052599700741645807,0.045297179184863264,-0.0010593649400057236,0.002407814776267643,-0.16415486406300073,0.0007977816403242789,-0.006203666429765202,-0.0286548511673324,0.012188577742819284,-0.0007496002613987423,0.11225837276519919,-0.0026172875030000754,-0.02014269064521569,-0.007334581675912322,-0.009247744096050317,-0.13384390103816957,-0.016471724782063824,-0.03043336905232174,0.0008211523798442182,1
TCGA-60-2696,-0.00871933863206909,0.02515171151326953,-0.04698443009005271,-0.02026669759919558,0.007556482415563669,0.0417804997710188,0.006213047421829265,0.029401541931017457,0.0009105725194638596,-0.04171348313994524,-0.013603196151321358,-2.6652699403036925e-05,0.07649513417382407,0.02912546591261943,0.001126279097349723,-0.01868326275771007,-0.016323618883063388,0.06449765760122753,0.015510931024625111,-0.0015451600772228952,0.02723276125344863,-0.09234351276839946,0.0016681688092076018,-0.020245542531492473,-0.052092937013724444,0.0090844104809408,-0.00048482044275365054,0.14102373282453326,-0.0037403856390549753,-0.053218592848251825,-0.021994735324177575,-0.01766468288721625,-0.06610167587628163,-0.013271221705910436,-0.019348312748320145,0.0010284273901649424,0
TCGA-85-8072,-0.022631452669343525,0.047111880071636913,-0.07586202108389985,-0.09791016270773391,0.0025734856870928053,0.05631696713996615,0.006073346935683709,0.010797677903863219,0.00124135642506854,-0.029201634873775386,-0.014298919291529776,-3.214526294079883e-06,0.0770498740839206,0.018653554966576433,0.001514302520544622,-0.03539507926439663,-0.0013872591872210616,0.04757079999470787,0.029933610689514615,-0.0016340055087693706,0.011186002970103982,-0.07189966675732423,0.0009911744722214178,-0.007580440143150721,-0.015297160213537301,0.004151100991978117,-0.0012199797765145258,0.06228393847884885,-0.0019102003083744917,-0.02167574177215959,-0.013567556347047208,-0.01891162292125948,-0.029129222510953286,-0.026190611506492236,-0.05876207668140284,0.001876928556093145,1
TCGA-39-5021,-0.0025447773801862777,0.03473683316720877,-0.09667816148111015,-0.061063268091745136,0.002242883535382792,0.07372525032039075,0.012214332619172322,0.017704587551869433,0.000828221558684206,-0.02789778971819506,-0.005416327562274128,-2.1598349315230304e-06,0.09607702086741554,0.01876683544092513,0.0014918629673486797,-0.04274974100621684,-0.009586735908137831,0.0557865700684286,0.0919403145483689,-0.0019351849845385247,0.008600741614258948,-0.07859356912081646,0.001578213572907214,-0.01923557902717961,-0.025519577426321844,0.008223218448375988,-0.0013513537520181869,0.12389740306993256,-0.0038383387487070327,-0.023117354498615458,-0.017323657788365292,-0.008113924687577892,-0.02631111651449777,-0.014841030908640692,-0.03115400893103287,0.00025495214821786064,1
TCGA-98-A53A,-0.006074280748665749,0.0357053919717421,-0.0455829809764823,-0.09831096271831652,0.0018669419738148202,0.02134493362475687,0.007072203431180907,0.014528275354034108,0.0010312969622099009,-0.028331080752563773,-0.003838009366863068,-1.656273861837572e-06,0.03885865372684117,0.01646766751181862,0.002128343636633625,-0.062041387370054886,-0.009818256113699868,0.04333597837789633,0.03551660936464614,-0.001471635426223305,0.009203543133453267,-0.027896396408731573,0.0018821383741582556,-0.009135115684818874,-0.018028166126080842,0.005200320993573516,-0.0022985563766480892,0.10717289841930068,-0.004916027501650437,-0.003608900981738412,-0.007039534935051469,-0.0072324977550220805,-0.028023716063440264,-0.007076899472738527,-0.043758702511188845,0.0021721400248653757,0
TCGA-34-5240,-0.0018576464951769172,0.06249158261408123,-0.14405231465410206,-0.02134293311395377,0.006722102941443277,0.10201825335997436,0.03778574677795107,0.02803887826993237,0.0017379085707456242,-0.07362478061829589,-0.004957881788355691,-2.061333004723871e-07,0.1839239169263864,0.016734789762621344,0.0030634910816779433,-0.026847042365198148,-0.006707038029605436,0.08524382984851041,0.06380459433290313,-0.004603849779178562,0.005997158650090993,-0.12969262271172527,0.0016682501200816094,-0.03742611116392906,-0.05101271815799693,0.004575561584363686,-0.0011886051805805656,0.19445841500869962,-0.004039749135661025,-0.022587889357956747,-0.014701787273228179,-0.012345413464044904,-0.0185568054599512,-0.00933636199827325,-0.07919542859800566,0.0008979444508117121,1
TCGA-O2-A52S,-0.03173897480646552,0.047856289764449784,-0.05970492199680584,-0.21070681751136017,0.00225633370597701,0.07674762986948575,0.013677702143099347,0.01922732675288124,0.000612464824464778,-0.032481510737523055,-0.010297461954525241,-3.443483211737441e-05,0.08079462973383941,0.013709167254236225,0.0013201446554676343,-0.03192635132189279,-0.004240122718416063,0.027770491407838622,0.061815601662872595,-0.0013539343228318457,0.0029510925323397415,-0.022651186297936957,0.001257950367910297,-0.004829152990555307,-0.014054445501100387,0.00576417270121649,-0.0010856083289012177,0.1294629728132346,-0.002345017155940892,-0.006245271062434783,-0.01810709969558898,-0.007016787903463471,-0.011881251338666654,-0.01242297767614759,-0.032342788241613823,0.0009090446846210658,0
TCGA-98-A53B,-0.010663276398961336,0.014558621129883346,-0.06382420910535408,-0.03951323280229502,0.0024543900025567546,0.042056028526496494,0.006391346752247246,0.01673231489944764,0.000843844652788316,-0.017138580349377857,-0.009611652019646996,-5.732187493346006e-05,0.04971919640133685,0.028339560737887935,0.0007871744871819796,-0.02453008785645879,-0.00479147980446703,0.06846668529549023,0.03347415710197587,-0.0007505852006068896,0.008662574895956083,-0.0678760780084735,0.0048774073676898805,-0.011548330400003139,-0.012010803354770467,0.006305483200830908,-0.0028792283417873304,0.047099300136418755,-0.002903745957886479,-0.03967359328023113,-0.016270710667505198,-0.025352177811628965,-0.042878630495189106,-0.012937257764827927,-0.015803028796303145,0.0005822986614071466,0
TCGA-56-7822,-0.014230210031856367,0.014550689572668026,-0.21132120757241826,-0.04511501921520166,0.0030751424109986933,0.16347385702777387,0.013866702470022476,0.008512970865669942,0.0009140350722488973,-0.015381707808573512,-0.011558437661564301,-4.437391678001153e-06,0.07022999918388326,0.02982215833701385,0.0011872167408657705,-0.017126122129052866,-0.0045507711842525,0.03327104396866642,0.02551095986822413,-0.0009717501857209469,0.003479543007449475,-0.19321479393139035,0.0008260422509714998,-0.014302313034845261,-0.007923637144449736,0.004058864226320859,-0.0003696402941450694,0.09610693718013731,-0.000922338579735183,-0.051413321393415395,-0.013166273693500057,-0.013573168492114611,-0.04631370957083283,-0.014722417684304023,-0.015725657120539895,0.0003694867802841435,0
TCGA-43-6771,-0.020278981282593384,0.008461484381768863,-0.05039849426415328,-0.10374979942051271,0.005605413511037841,0.03028386234604359,0.004246724460681865,0.01380695370263987,0.002357719503772446,-0.05602270236062079,-0.014724067887867424,-1.1008190941310929e-06,0.042211383005794176,0.026459753549676,0.0006843680505039233,-0.025645299318270132,-0.004171122597019981,0.058997437258375134,0.011461567619766794,-0.000752355738372161,0.02249151708728157,-0.42991247983282366,0.0006177187098347396,-0.004251070321426992,-0.02400304190124033,0.014892951138371973,-0.0008387522287069292,0.07796696079985563,-0.0010251450264028427,-0.04470219574323107,-0.0207209054501153,-0.00594504072171032,-0.1800500870212665,-0.024905320411075536,-0.01317066942803925,6.702527813285173e-05,0
TCGA-39-5031,-0.0031805971398827667,0.027231514531824298,-0.050702594817721644,-0.028617294705053746,0.00410446487273905,0.06001493656345803,0.014249489195717118,0.013813916176445716,0.0011027336572786558,-0.030955168687630014,-0.0099528981240974,-5.190138597628291e-05,0.10123428594372999,0.025595232057460927,0.0007474737392199278,-0.0425770581945994,-0.007489619482110311,0.059250900031366696,0.03750036172678156,-0.0022276588898649976,0.016125264743749892,-0.10846454449635687,0.0022282787648080496,-0.02047107858510363,-0.020782760199035945,0.008730413490514542,-0.0006357229238869903,0.06715542836837818,-0.0032608412309463207,-0.024333032279469168,-0.01091702879971651,-0.013815095225552854,-0.0432025676382995,-0.011019540929290379,-0.02517369284592205,0.0003298014575003443,1
TCGA-85-8582,-0.009156001491423574,0.024169272483609394,-0.07075217076690517,-0.11243668175352936,0.001752108607786799,0.03904857555483774,0.006691984680588363,0.007828261944690261,0.0007822925742112434,-0.024774193811586322,-0.030473632883580126,-2.652344565518827e-07,0.04965022461474474,0.021390401643979925,0.0007591611254163101,-0.03274279109091668,-0.014585459708999802,0.03655370932576569,0.03247917477066387,-0.0005485008302103326,0.035981174687367494,-0.1766728525290326,0.002075297437292623,-0.008273530054805182,-0.008351226234890608,0.03537503231656595,-0.0008019176176132993,0.08901378751025858,-0.001845210220751773,-0.04889675543372996,-0.015246093123361448,-0.014746881157361558,-0.05713738286473089,-0.01716618742608594,-0.0188016684878493,0.0009698796175666805,1
TCGA-18-3409,-0.0028596411036970774,0.02557117522141725,-0.08705669395830094,-0.023158556138660885,0.005194714410635313,0.059195416985859506,0.008996567395544395,0.01822943729922341,0.0007849255042382252,-0.054361647841286664,-0.023630163507180103,-8.581680061624322e-07,0.0872707754599103,0.020685821787826724,0.0011756830502392234,-0.033819253518733466,-0.008527040222818019,0.04199911370267812,0.04295328243658102,-0.0010725979187947159,0.016781434171723633,-0.05516566198526121,0.0030796544349625016,-0.02487959595547236,-0.03662118559155061,0.03745812929464064,-0.0008903980476342687,0.11706379817648202,-0.003796685588113359,-0.02423748905914499,-0.03482200839590087,-0.04433069219108773,-0.009190639097757178,-0.011787612906393736,-0.023729308249724284,0.00017255256056863277,1
TCGA-22-5481,-0.0046713714449553604,0.059847730208974464,-0.021963328936995367,-0.040569208321624216,0.0028483397542136556,0.01860990871857698,0.003896377399901657,0.018602549682609257,8.643513015352993e-05,-0.043237615434475685,-0.0038755836128726013,-2.767663894454428e-07,0.0550847325482206,0.03634359011521774,0.0032931493619424144,-0.040170291507681255,-0.0005216513591346706,0.07425636520607981,0.013263853190759943,-0.0014875280495310827,0.002524312387951677,-0.06142385955817526,0.0005409917363494419,-0.00547757089955862,-0.027881402949559517,0.004258698644247544,-0.0027620041026995626,0.17358973397752664,-0.004066507572310266,-0.002466430539479763,-0.006408649856736871,-0.006947204503974272,-0.0011532771910379013,-0.008540853511584488,-0.06974853735698966,0.011183869699893392,1
TCGA-77-7335,-0.0023738156840565974,0.019321686478458493,-0.03423735686074864,-0.007869729184047354,0.003502535944249321,0.04299193214265586,0.005345131250625475,0.01648428322880991,0.001853164778433702,-0.03586489402068491,-0.0035057171252915317,-0.0,0.1360101036416566,0.04003617975027083,0.0009986599989558016,-0.043323321798990205,-0.005644523171608157,0.0508920417214205,0.03704377877114552,-0.0016247549606619453,0.005284023959126351,-0.04102303319260169,0.0015448151314086463,-0.011270330715371453,-0.02251930900293654,0.019484998883599648,-0.0013651849755665884,0.06630867511670652,-0.003176289033973359,-0.006841942011997079,-0.033953577758528135,-0.0266502253359179,-0.0071476383777025684,-0.006102243770692337,-0.020548627554789638,0.000153893217657603,1
TCGA-39-5035,-0.003919807167966798,0.015756368889784367,-0.08132570969838994,-0.06174208026182555,0.0033979253837608746,0.04455864590090339,0.008639836705140201,0.013431264299728487,0.0007284848423354317,-0.04599509411614932,-0.0034594288520159583,-7.591855821593745e-08,0.1146364191833626,0.02243696063832879,0.0009262428863272337,-0.026666847470916726,-0.0013358701939089224,0.12255958858312775,0.023896184346671654,-0.0014756575149039498,0.012085324351832865,-0.079335828718599,0.0014728448440527856,-0.011426865231260925,-0.03536550770287242,0.006008750166775132,-0.0008916224887479001,0.06233332570465995,-0.0030150255995737146,-0.02440468261743672,-0.010529957713881424,-0.00936358949146336,-0.019247195182378402,-0.007490968670352502,-0.018270106491649236,0.006810589516646399,1
TCGA-77-8143,-0.007539418338143545,0.02687294204938169,-0.041593635640865774,-0.2851752445988689,0.00565906634292137,0.038712330962638715,0.005102929609183538,0.011174678421971809,0.0011168896326837182,-0.02429054651404823,-0.005678627777502375,-5.79191329579057e-06,0.09937956060305399,0.035373178008783104,0.001672501737488517,-0.02618840387694471,-0.05497633833731724,0.040035979059375046,0.02712970788124548,-0.001433306609759944,0.004253772621012951,-0.0686946804057336,0.00108112462659218,-0.004149652801894657,-0.01604871548036965,0.002315546487808142,-0.0008383733206230281,0.18474774237083225,-0.002661041916784412,-0.011135696797019213,-0.005869910749716623,-0.004964753886709815,-0.0563975407004369,-0.017265630161680038,-0.05712358300409428,2.181191528170537e-05,0
TCGA-85-7696,-0.0063648223391310895,0.0847890902152627,-0.09402355636304678,-0.06098289321088922,0.0067420036178469705,0.040993429274803414,0.006053773552193417,0.023004468792552895,0.002783250619775381,-0.09172402629666214,-0.012829286601331397,-1.1868280936288955e-06,0.08601801395528576,0.017532083799098003,0.0012086831605731276,-0.051848727360542794,-0.002800064951544128,0.12961621105623208,0.03625012568832021,-0.0017983405812052168,0.022322587394047355,-0.08303993400487764,0.0010535348306555208,-0.007136668300346582,-0.03510502776819761,0.007604907039244057,-0.003351467885770386,0.1488725151059656,-0.0030267963364736233,-0.015924266381462486,-0.006714334222672523,-0.008788400426333028,-0.028907763860553028,-0.017970596496833757,-0.019773199736372104,0.0024156298791416764,1
TCGA-NC-A5HG,-0.010953068818726517,0.062133340613189265,-0.0498549573359145,-0.07702717241930192,0.00817638151544404,0.04431297030029818,0.006161133395600711,0.023636534500756135,0.0014261044140984195,-0.058592572123612935,-0.0022610902125268324,-1.7153750179170677e-07,0.0946869654010284,0.017851156213751218,0.0014602416326571699,-0.016419891268985264,-0.004964493475821343,0.10397220782442101,0.01637207420187386,-0.0019851834870530448,0.0035528380263120736,-0.12931272965171328,0.0020461322431720693,-0.002977946323809361,-0.04155125912488357,0.002426180594407881,-0.0008834108962882497,0.17027531133047422,-0.0020217588774764173,-0.007044606875493613,-0.006344889597383538,-0.0019786818994585696,-0.011606503872057123,-0.01032754974200511,-0.04171701039114333,6.0048997536678755e-06,1
TCGA-43-3394,-0.0032347070538490674,0.057409519948752416,-0.04583340770566895,-0.03984025777901751,0.005505153979353428,0.05070500667835746,0.013767152175576064,0.03941026918235377,0.002680735443807536,-0.06803211696668397,-0.006289648973780796,-5.08606290326391e-06,0.1457021083445407,0.01639249733858479,0.0015805400112963671,-0.033718315851039675,-0.01514776284205156,0.1422424874290461,0.031219387848458183,-0.0026480976446022733,0.016735441268356296,-0.08370334701429102,0.0021081368665323893,-0.024954283276058187,-0.06365633528222878,0.006551328832609857,-0.0034285178020952234,0.19295150037318423,-0.0040473483581145745,-0.012433272810879694,-0.010874927381214676,-0.012143957769901943,-0.009496865855204335,-0.008460263983124855,-0.03579782790163045,0.00016240604613192042,1
TCGA-60-2703,-0.003610050998160236,0.023742207699796992,-0.06523874440848804,-0.08760058776102714,0.0034719266678279316,0.03430214025732189,0.007001620424004446,0.020485819728070183,0.0007109542243738926,-0.03384550116600985,-0.017365857163154672,-2.139173551755402e-06,0.023019121945305983,0.022525989102877113,0.0007213960447369574,-0.029156389701619555,-0.031550910238300346,0.07213419586373238,0.07380872244961366,-0.0012027247688003943,0.08873184101732218,-0.07006689328865048,0.001354354572905402,-0.013521451482532417,-0.02949579314730331,0.024283900614705853,-0.0010977599902409034,0.19283906991050984,-0.0025684504118813913,-0.04275815306883044,-0.0070051708216831935,-0.019913911452022235,-0.02084028904289893,-0.014310085186018642,-0.030130499961841344,0.00022445078976320056,1
TCGA-33-6738,-0.002590033886947538,0.034221364568600615,-0.08702249606448059,-0.060980744423495235,0.003690618668978265,0.03179483579338187,0.006864369086349581,0.01213207508386177,0.0009837100399321804,-0.025171233843651553,-0.0025164751675852406,-7.726298939244499e-05,0.15490955941483914,0.06591552520825784,0.0029504269945154734,-0.043909597060569155,-0.02340957460328126,0.07266070272802988,0.007875591118698656,-0.002043588206081724,0.0017192863315323797,-0.044713390401693566,0.0020261907513217372,-0.0099289913623541,-0.015572509626325151,0.0038015693755670257,-0.00205480128322015,0.10718703782897418,-0.002056680589795578,-0.054610070154502026,-0.006625359891571979,-0.007864775672630105,-0.05977917330065179,-0.010849310997024011,-0.03920098049320538,0.0017636655498570507,1
TCGA-85-8276,-0.008304453552438766,0.022034857388811644,-0.03879840510292233,-0.09003818241308333,0.0028907390514040345,0.03140321143562229,0.005484151784494639,0.012797422450248246,0.0007253763590714366,-0.03188186160940845,-0.012330028800630267,-2.322723483644567e-06,0.07469520214436376,0.03854991486394866,0.0006641193726191069,-0.03932565765625396,-0.007052647717102585,0.04029413196848982,0.02733462927627317,-0.0010140563157047039,0.01269607610969027,-0.039666070660206575,0.002989572150421477,-0.011903530380856904,-0.017959231921102315,0.01648076669218057,-0.0009748521298946179,0.10914516479426953,-0.0017532075626130977,-0.012323858130419559,-0.02098787522277082,-0.02068427939209269,-0.012843287896385489,-0.01084338284066198,-0.017590101473700704,0.00011314820668198013,1
TCGA-85-A4QQ,-0.02878255875301628,0.02048803849104887,-0.06818553960289983,-0.02689263701335862,0.004143683272172693,0.04845758330176149,0.007764817343165567,0.017186871433753446,0.0022273668360240305,-0.03724062850726699,-0.03990844611136949,-0.0,0.0555865150054669,0.014451580982821158,0.0007769421128920746,-0.055939484274519946,-0.013401772632772781,0.07539948817494192,0.051129346048298205,-0.0009926371583319177,0.04003370152623926,-0.14471776880353304,0.00036300223314709296,-0.014846351201638871,-0.017815799083110578,0.0026268009181612353,-0.0009906289422002047,0.15176186923200757,-0.002969752580976067,-0.07220437540902655,-0.009383900967036826,-0.0018202578716915495,-0.0386309758019638,-0.030394208736197564,-0.01569052938256888,0.00030472217029384906,1
TCGA-33-AASD,-0.014601450028495586,0.09112161244781934,-0.07566030974008059,-0.062728527160478,0.00402495087742028,0.0409195174783196,0.007653067516614581,0.006456640072873531,0.0018959630752376413,-0.023137790799895325,-0.018605807281469246,-6.197452935880767e-06,0.07084472929656849,0.029387336018442598,0.0027008995869643726,-0.11212434740112073,-0.0051477048952558845,0.035060721744346275,0.013958701113433739,-0.0015090738566428585,0.04199692968405054,-0.11456513993940136,0.002461219173050571,-0.008291528014389963,-0.010458230879116069,0.004823193365748701,-0.002573596192176047,0.11366828541070387,-0.0019441054852267826,-0.11326602059412737,-0.008828115463458724,-0.0013946422566238168,-0.031806328612054305,-0.010785170015090018,-0.03286704140201024,0.0033744357551037988,1
TCGA-33-4566,-0.0026060727364025436,0.0335408204354486,-0.045855541768485414,-0.010612605130863114,0.009187201544017727,0.026126558148305994,0.011576042273036437,0.03553879950880833,0.0018137785407437508,-0.07599902851792723,-0.061431214061242606,-7.20265308643609e-07,0.07166580988953299,0.01415906415032777,0.001577656486719591,-0.04633162563695018,-0.013038899863201253,0.12338456398496579,0.008594485292923443,-0.0026947469651301746,0.02052819448819027,-0.05866841712121834,0.0007989809757158891,-0.004702423208049993,-0.09780555121799758,0.006685165022592396,-0.0013103439620949283,0.11373507498688235,-0.002980320830799313,-0.05224492958311706,-0.011460015472070055,-0.005588489815005191,-0.02101634183806762,-0.01477246468322518,-0.028486068563662852,6.2963140064194045e-06,1
TCGA-85-8664,-0.06803335508762008,0.02690615544522085,-0.04078065611423083,-0.14260606605789947,0.0037317126575274334,0.03163821489390593,0.007076778255720122,0.018959655803741537,0.001691869311511152,-0.03564340907041675,-0.0025149961813061422,-1.0494058933139707e-06,0.07593381341758672,0.03648849403091707,0.0011488772382821795,-0.09272943367306652,-0.0047260297523685005,0.0426769556258844,0.03900399200830046,-0.0028342740402075386,0.012670997657060814,-0.05803104351627792,0.002944414123769579,-0.0019245181682683498,-0.017262260619914278,0.0012510549070808773,-0.0022453783885997,0.06243443658295186,-0.0034894005529301185,-0.03896736610469711,-0.0035026976812909346,-0.0008172536784883051,-0.036381283845073824,-0.0138754093829096,-0.028936644126547166,0.0010166206975610393,0
TCGA-22-5479,-0.004463690960987002,0.04148782766326122,-0.05800816461328006,-0.04697781323936718,0.004207947545178295,0.022345807512752256,0.006460318998691285,0.014283587673018811,0.0022654233981470187,-0.040727119939403686,-0.00795586692129288,-1.417466751500098e-07,0.10496011813049701,0.0211872634190335,0.0012497863296498564,-0.036001275808483196,-0.0071880028102220645,0.0943246955301564,0.06835973197073555,-0.0020255694023072696,0.0066206943230340725,-0.056009529888609584,0.0014583765904090816,-0.005133644211642904,-0.021869967749915745,0.009013661095044517,-0.0016326969587635292,0.11383771662747508,-0.002820228891541366,-0.029256211645435844,-0.010474711296936239,-0.008122919710912502,-0.028056351521887953,-0.010663484168864295,-0.05290635075080533,0.0004286173813879083,1
TCGA-39-5039,-0.0042780803861982115,0.023092563591629665,-0.08066332358759166,-0.042816225996475894,0.013953234009960442,0.03920526856338342,0.007281272252475196,0.019926674307331187,0.0011210546399696496,-0.055126746378699,-0.028944241153185734,-0.0005888637382935305,0.08285886887997826,0.021474657106599453,0.0007202667695951973,-0.062304880801217856,-0.017515084787604166,0.07934473297061323,0.0214376347329099,-0.0014446590318184821,0.039163262005053164,-0.1120974966546788,0.0015592173199672193,-0.02275107751362644,-0.030121992688208348,0.016725201265770727,-0.0010498773684884007,0.1237451727874365,-0.0026391058252158094,-0.11187468483338876,-0.014612953280189307,-0.04198740325818566,-0.08543148448970636,-0.01372065945331254,-0.02106386081859737,0.0002469868253093188,0
TCGA-33-4583,-0.0046297995387445745,0.026363752600235664,-0.07071383232091824,-0.014426242300742869,0.004980838111268085,0.019723056428158012,0.009779199067149167,0.025081179999165957,0.0038351198031158634,-0.05252024011091021,-0.0014069156774441699,-5.137476104081032e-06,0.0865999245691913,0.03512312062201924,0.00343928164209174,-0.03794257863919683,-0.013417974174517991,0.07560929359751999,0.026373201819708952,-0.0030987327674114147,0.002907769741525559,-0.09052844791570469,0.0014708323999211008,-0.004438813467704111,-0.0351792611203394,0.0022698567808849685,-0.0051407804255433065,0.07763333518471077,-0.003581192465911029,-0.010195438272620008,-0.002945845608444119,-0.0027720495232816827,-0.041844123249548594,-0.006185087668472743,-0.043960449042426235,0.008322367183306945,1
