,FAM50A,RAMP3,CKS2,SPP2,HSPA8,MTARC2,PRDX1,RAB10,MMP12,PSMA7,SEC61A1,VASP,RPN2,PAEP,H2AZ1,HDGF,CD63,HTATIP2,APEX1,PKM,PPIA,class
TCGA-DD-AAE9,-0.03223145776871579,0.01044158492307098,-0.053347607325049576,2.8457360711569723e-05,-0.04407485891845913,0.15467275235874864,-0.009360906748455923,-0.02101115788377661,0.0,-0.041925780742354854,-0.17245771859423756,0.009068222752180919,0.11690744789014874,0.0,-0.023039524958382334,-0.02365014395866757,0.06011128157820579,-0.09962657139800088,-0.05539051263836202,0.0009386622947532671,-0.11417385442579771,1
TCGA-EP-A2KA,-0.0480136627911845,0.008836259388852054,-0.0740911199538586,3.199726265322228e-07,-0.11929094757498554,0.09226186650475972,-0.005869934683814315,-0.023628469922103407,0.001143279495660744,-0.08800235328981812,-0.18233572278923388,0.025320580679850876,0.11911195675045727,5.962186296652659e-06,-0.04309181672824371,-0.04556395478346172,0.05198730466558851,-0.09333338975541257,-0.09799957587887066,0.010323899115001714,-0.09115536516603191,0
TCGA-DD-A3A3,-0.015722238331007086,0.010073278964932084,-0.0390506460421317,3.520556936440471e-06,-0.08369412308615844,0.07331397080450786,-0.006442029142440948,-0.01239441623609592,0.0006216014134465602,-0.041934676906004935,-0.14458363109261285,0.010501074806910647,0.13758800980720368,0.0,-0.027319019823079365,-0.018817732453117356,0.04364790722852932,-0.05990021427420224,-0.043153073799654135,0.0023765383309188384,-0.09992868271971343,0
TCGA-2Y-A9GZ,-0.007111268079109802,0.020758962177071006,-0.02226082424611614,0.0002563697595772698,-0.06064140423578796,0.10234352838941646,-0.009864372883613338,-0.02209578751083834,5.3577748984159414e-05,-0.0351102716160056,-0.13698793434768308,0.007880155123236034,0.11276621037716208,5.071198512545041e-05,-0.004693931486209351,-0.02892300002971435,0.011396988110082868,-0.029435765516046937,-0.05233513809401729,0.0028749434980820136,-0.03763342591317444,1
TCGA-DD-A1ED,-0.004831003434583886,0.04963792362949354,-0.016845158754746202,0.00010445686582507478,-0.05232070836533491,0.14573834693189988,-0.004678011455391529,-0.01731337870028336,0.0005468911405596705,-0.03173573928175089,-0.07852370143203856,0.012130108520786565,0.07227413195211917,0.0,-0.006933206250575989,-0.017666329803874583,0.024097506014386958,-0.018931749116816884,-0.03866263412090983,0.0031886010003798924,-0.028790000820842092,1
TCGA-G3-A25Y,-0.021139001637786956,0.031197833526438342,-0.10668295387637745,0.00036561186205452537,-0.12524989319539162,0.14480423888362012,-0.006674857229353642,-0.0592971005823027,0.00011299431147990525,-0.05644708751464858,-0.2187981987297514,0.03755356063020778,0.2510492768195763,2.7422716804211947e-05,-0.04245968286086699,-0.06429961609627845,0.06848012344521585,-0.06187039188053662,-0.12309086635581924,0.02952545834089144,-0.11929275112848169,0
TCGA-DD-A73D,-0.008746905648374584,0.00986877418308537,-0.026629337923160724,0.00037881381405908396,-0.029561115919696297,0.14427759076181362,-0.007620515085156288,-0.028303139152728193,1.8312642377248295e-05,-0.04591976283619113,-0.060790784493016004,0.009193757766923381,0.07653881008598284,5.77847747518717e-06,-0.013864427968247689,-0.029349322549108287,0.02027375051299979,-0.033735426215732923,-0.0531879837558569,0.0006995322361036874,-0.07695544944571853,1
TCGA-2Y-A9GT,-0.008981037245017854,0.05398087499790294,-0.027168485012949974,9.910290162046918e-05,-0.06304957924924694,0.2508126641240836,-0.008239247133510113,-0.01909783064754435,0.0001068900973541558,-0.03222882397899618,-0.17967870492983334,0.01275318005376079,0.09722456744689115,0.0,-0.015135370950042847,-0.018932468776632842,0.02441343634448097,-0.03754123892491009,-0.034580405168920685,0.004361588112530772,-0.034254007114440634,1
TCGA-DD-A114,-0.031671981612376006,0.08767815659390811,-0.1376616786695769,2.205954626604403e-05,-0.13421286965302306,0.08614503413579384,-0.01878270601735036,-0.08105807098146749,0.003551060217501191,-0.05299782740573318,-0.3526773367103263,0.05047538962831582,0.2583051633909139,6.630218374708978e-06,-0.04462005740794796,-0.0277866418124683,0.11550829901545541,-0.05160138528010487,-0.10222835345524041,0.05120476629156956,-0.09014161800499981,1
TCGA-WX-AA46,-0.004948990425886349,0.1215810530700933,-0.017985410710865055,0.00042894467897704186,-0.09034232454842064,0.11949093110691997,-0.005633042852271569,-0.01779869175931627,1.4563858702195654e-05,-0.031743686521278305,-0.07829917685094251,0.008028796371298514,0.0532657216860967,0.0,-0.007764214369906755,-0.018684590820266914,0.028794642295838974,-0.02928867217964738,-0.037783950796814354,0.0015540335025833172,-0.05262846052799969,1
TCGA-NI-A8LF,-0.008326277046967617,0.031599072401798635,-0.019930950285025693,8.073708128913513e-05,-0.0243151992084008,0.09712077567199098,-0.006764844692519976,-0.017381352433757703,7.232166735942262e-06,-0.022064818624008133,-0.0929605027117269,0.01169308200437178,0.07760106350481492,0.0,-0.01764345971689952,-0.01632998348179831,0.03589181268161607,-0.04278342473355367,-0.037704977596795246,0.002187100935408593,-0.039908520180511046,1
TCGA-EP-A2KB,-0.00539362947660005,0.014033493096869616,-0.08525357356557607,0.0001780423795018922,-0.051854625760328954,0.11363411513021925,-0.004438025302636502,-0.017211822224527704,4.455412810261678e-05,-0.0289115434001429,-0.08173571015456424,0.018128433572884975,0.10210914406578578,0.0,-0.02005776426968836,-0.038327593595177414,0.03753842693047469,-0.017409096620113636,-0.05103372303360999,0.0025729063628501907,-0.0521208348610149,0
TCGA-G3-A7M9,-0.02985547820189162,0.007109933136302838,-0.3864683337268267,2.4422289039730287e-06,-0.17597425844429848,0.060532017943171014,-0.013954901507640576,-0.05894482529413633,0.019648171442793377,-0.08291012990875278,-0.3919029158609414,0.04070061190246804,0.27594303119381264,0.0012807511000495772,-0.0785229756217681,-0.0676965194950693,0.06520385803682956,-0.05676353679194407,-0.21961412607593522,0.06223937906943435,-0.11655339061405348,0
TCGA-DD-AAVW,-0.008715213638243851,0.05571534197156306,-0.03240522494647445,0.00032607995388335404,-0.11470831167322869,0.10846742459310103,-0.00422918554923579,-0.046349720853264206,0.0013653202844848796,-0.025864350349706147,-0.107211349371947,0.01531146502450854,0.14143009913200158,1.184921898452398e-05,-0.01258410355817771,-0.023655126962923004,0.04837472685668334,-0.15404146537099475,-0.045405614986023426,0.006897692795984886,-0.06726517498958999,1
TCGA-DD-AACQ,-0.00850090254863968,0.011545022666376586,-0.03072835979380217,1.9114581238716497e-05,-0.03800714030165293,0.10893700141535476,-0.00846589637015398,-0.017066135358192982,8.293769192594337e-06,-0.037472756604174276,-0.2213117822998209,0.012307831752165616,0.06711419680899597,0.0,-0.01831432204459025,-0.03321981279276269,0.026563612958165308,-0.17215450001072868,-0.0495002557506504,0.002109708828706236,-0.05409797208908551,0
TCGA-DD-A1EF,-0.01329479082086699,0.017935612082697498,-0.0468207070420355,0.0002950310645098438,-0.07034195743526957,0.04816952231489319,-0.007919210107620912,-0.032150969746679366,0.005147079985847275,-0.05090005270928587,-0.26509170539244475,0.023916677813993353,0.1590250361620067,1.151520294549582e-05,-0.02513558259815613,-0.04548486284357764,0.06261687569399157,-0.004782291762233586,-0.11962898466684611,0.00573073533752037,-0.05924309371994019,0
TCGA-DD-AAVZ,-0.006439807543794236,0.027563988304492613,-0.03331946997365648,0.0003374456124697763,-0.1088854189497257,0.16073755902438935,-0.00572862408440156,-0.03245361855166708,3.77864124414598e-05,-0.03511703270037966,-0.13231701862220702,0.01810541586919454,0.16837679603458353,3.974790864435106e-06,-0.011554461736335854,-0.03318851528518389,0.03339129348716486,-0.07051815828229245,-0.06779486196401321,0.0030652587742055998,-0.07875502886834418,1
TCGA-DD-AAVP,-0.04368099504332579,0.05481751910843747,-0.03749132084020487,0.00019866719721605734,-0.05854574515275466,0.15805632918901374,-0.010063129164645865,-0.020277914471078372,0.0,-0.06934840288626214,-0.1436690130453713,0.014877404250684637,0.12932526184247814,0.0,-0.026252062768900804,-0.03969655208978498,0.06742771163346037,-0.05587060869418799,-0.09484231089875399,0.003673583835007525,-0.14058196470074275,1
TCGA-UB-A7MA,-0.021837503644475204,0.010303932729741103,-0.1471192308260451,8.167804418378607e-07,-0.07056653748313223,0.05896967710236795,-0.006014706810279416,-0.059200029888006996,0.00041140412702944944,-0.0784311092034614,-0.16867010526745604,0.1239177112045057,0.21720138981324008,0.00022373229334203735,-0.07364818102314516,-0.05180530544116681,0.08627484079434974,-0.047291902189447434,-0.13331702368649045,0.03125361253249436,-0.12720764372663085,1
TCGA-PD-A5DF,-0.01564699766560529,0.023329086507191607,-0.062093053743761,7.357139494317473e-05,-0.05284273719379388,0.17669521015141193,-0.013369107823140585,-0.03180031095633641,0.013874513781983983,-0.1428592614366406,-0.22059769932309126,0.025941571766530006,0.222020261645959,0.0002115240071155581,-0.06360842906034794,-0.020560395062608844,0.06366333106398588,-0.0591832403653297,-0.05921505451293906,0.011563235519823988,-0.07626196032272102,0
TCGA-XR-A8TF,-0.011912005866888106,0.02359353659903682,-0.0581875068824481,6.015446376779151e-05,-0.041804062058654126,0.13416834628444568,-0.007647516954595736,-0.01682034686414367,0.0,-0.040261209677161486,-0.06163379313291502,0.006028336596525556,0.09555249392283392,3.4069635980872334e-06,-0.01343291233628634,-0.03803996822827189,0.04197731891947007,-0.07028393670005359,-0.07715778989416743,0.002408719586034176,-0.07897614229015242,1
TCGA-CC-A5UE,-0.04399357662285245,0.010392617252146283,-0.15270556628762122,0.00015276321593694092,-0.18259352853226044,0.0770109352226906,-0.031169224869333496,-0.05220471638209652,0.0002646375873973001,-0.12828404391262735,-0.12453565455733699,0.04586445666615852,0.18345670854119414,0.0,-0.055375263551421666,-0.04653534375344286,0.06408245695355516,-0.13631217093162057,-0.09269299867697052,0.015488193537825046,-0.1624253679022268,0
TCGA-GJ-A6C0,-0.01340240696215949,0.005515338552639199,-0.11940399704359844,4.274263300800527e-05,-0.0800751323393885,0.06790666138951082,-0.009134423978459554,-0.04497193934592728,0.005779297423860356,-0.04327985592690775,-0.41239225629603654,0.025805457461052898,0.22161622799351244,0.0005418491689124571,-0.044991044786328496,-0.0245524918143692,0.10963542868611624,-0.08483101899285135,-0.0455085194587756,0.0348089597101578,-0.06318945491845383,0
TCGA-ZP-A9CZ,-0.012715092992802905,0.0229664543849785,-0.10436403287314507,8.80497272714648e-05,-0.10551319100997184,0.10742175280600978,-0.00937566352714867,-0.027004606451183893,0.00015685176297034408,-0.038400349703342176,-0.21363844285746159,0.015129271046835771,0.1913566738963991,7.607215288866347e-06,-0.0769210065378015,-0.03243477757979798,0.042458373678636634,-0.038450780202457395,-0.07163660190577469,0.018472294559539488,-0.08183518265134461,1
TCGA-2Y-A9GW,-0.016636284637257713,0.03241511802103739,-0.03317471110524884,1.6613303266414627e-05,-0.08288602229659542,0.09773902939641958,-0.008599277771460264,-0.024235505267239003,0.008366555311028544,-0.031341204308495976,-0.14336030970258473,0.0230669704292979,0.11760754371526214,1.6391837115306957e-05,-0.015636014478170257,-0.020171392064447072,0.045680240214340896,-0.05560225127172119,-0.05464081481814982,0.011348247178041263,-0.06133565987125585,1
TCGA-WX-AA47,-0.008388442715222183,0.00812357625886996,-0.028422189995240363,0.0,-0.0059459988813781416,0.05807257009309098,-0.004617694224102449,-0.019077422362523817,0.0,-0.02109654040308051,-0.14963744526396963,0.008821667733804503,0.042203098246256635,0.016519038773369858,-0.008036997438205365,-0.0068622859986154,0.015337681003390202,-0.03761423990472257,-0.030535411654845013,0.004601064703001406,-0.08304054836484585,0
TCGA-ED-A66Y,-0.013168468518883166,0.006241959583917238,-0.0935914718657779,9.727495463603325e-06,-0.09469261235889807,0.04861454390217232,-0.004092959526688468,-0.031396913924504735,0.0,-0.049967873143525035,-0.15363493089592153,0.026236729551545074,0.1880758096982279,2.013281675242235e-05,-0.03325716323423671,-0.03343601156462813,0.07042797052471904,-0.02665257284467477,-0.11485465519512096,0.021810042855701595,-0.07615699521121488,0
TCGA-DD-AACT,-0.006583275921582497,0.039481510633822804,-0.04539575992009858,0.00011226187339167344,-0.042150993887472205,0.09643132297857215,-0.006710419890944472,-0.01928962811429181,0.0,-0.03309163323753892,-0.1316718875321863,0.011966063117177411,0.10747670164560563,0.0,-0.011742811950161084,-0.02449274877398759,0.030043946226060016,-0.05807694810813831,-0.03019258603257409,0.001992488664703921,-0.05333895334507296,1
TCGA-DD-AADK,-0.009408812521001888,0.04903168659524951,-0.028935017290773673,5.08364895838796e-05,-0.06459509367213696,0.08706961161342137,-0.003977013058668471,-0.01800629049228755,0.00015880909249979636,-0.028980300860531768,-0.15797681683700832,0.011206390365763397,0.15341059734043275,1.0362847610848668e-05,-0.02446225463867522,-0.020227540980482742,0.03647114461058788,-0.060625312876841274,-0.03531221537680189,0.004587757881072882,-0.055654006293487594,1
TCGA-BC-A216,-0.010619661262494674,0.001811803824213736,-0.10352621333549501,3.02731390636948e-05,-0.037873513644032235,0.09843969452589987,-0.0053271383551470024,-0.024073087648432002,0.0008735661215175763,-0.019283838328486985,-0.19489135858476142,0.02526268230210647,0.09559976074285328,8.024735337651548e-06,-0.06926945951323368,-0.029138223405002134,0.028885150551977826,-0.022534808274089633,-0.034119789011028044,0.011299316884908251,-0.05351082145288486,1
TCGA-DD-A39W,-0.009256310508820994,0.019977329606164718,-0.023001211501924353,0.0005589788398586833,-0.14799427577124308,0.09706011639289852,-0.0062395738745795,-0.02336785006052432,7.593775072739374e-05,-0.020379647997651688,-0.0864817547066003,0.0203979791567621,0.11769063175342842,3.423664400038641e-06,-0.017224753342774943,-0.03174915860279747,0.04294968538108492,-0.021933823463540413,-0.0712163849811738,0.0030297277114867266,-0.06406579915158912,1
TCGA-DD-A1EJ,-0.01399357512863001,0.004703239949696641,-0.10726256151944831,6.956690086021892e-05,-0.11277720870152536,0.02501337511205625,-0.010860898540420726,-0.03695584787697973,4.989531546264753e-05,-0.056424174950936476,-0.2528946194078038,0.02771548421921131,0.2813259797877545,8.767921024489204e-05,-0.042348037850660554,-0.03534726935214062,0.07652136925386933,-0.03437121381898344,-0.1508326466916525,0.0061587483407665065,-0.10585028458042,1
TCGA-DD-AAED,-0.015907130677029986,0.0005083016923946358,-0.014045206729165469,0.00015777989061518735,-0.010650517627086242,0.07575323626967727,-0.0030778899749577984,-0.020722289722733454,1.3369555938462072e-05,-0.013212740407124146,-0.09292667319231032,0.03496504279095894,0.06308546214035296,4.225302893706226e-06,-0.010408484190150153,-0.019769295427443902,0.042830465922265935,-0.04482302602916154,-0.04974962772482475,0.0071781063455828575,-0.06710913339703321,1
TCGA-DD-A115,-0.010076543710540231,0.03836499839903604,-0.06237709500164723,2.238529119251857e-05,-0.10716142302533865,0.10870367062091589,-0.013212031852994372,-0.0422277322284629,0.00030985521703532444,-0.03874682562363409,-0.17175484029909813,0.01586110122974731,0.17978587354611933,6.108318313727478e-05,-0.043071309888232726,-0.016837083680813804,0.03058635315921767,-0.0375932005857899,-0.07247788754603986,0.003728566883948304,-0.046533944178307314,1
TCGA-GJ-A9DB,-0.016402732500715285,0.05464841412899727,-0.033098285615716865,0.00012313735450731838,-0.1067111823356472,0.11849347279489299,-0.013036835498660417,-0.03650904787858953,0.0010763653658148928,-0.04567612656769419,-0.19015594411525966,0.01948218440358622,0.17059560213136074,0.001908651151016664,-0.048854268840010755,-0.01987364165697998,0.0624210381046345,-0.07603997907340708,-0.09181719521789886,0.014507462279995664,-0.07322379258432303,0
TCGA-G3-A3CH,-0.00903632368181882,0.039403310373454396,-0.028511611904917352,0.00011681348790429696,-0.0925657995479361,0.1356550031818339,-0.006086970471565279,-0.03086395459212685,0.0,-0.030472404966428845,-0.09373283566774923,0.014235298847351011,0.08676684211283621,3.0645971580833696e-06,-0.02028354999057177,-0.020784937716067955,0.026721841755489435,-0.049150456204556936,-0.04499582236157914,0.004906313033108343,-0.0780903806264521,1
TCGA-2Y-A9H8,-0.013421885736318605,0.008364467597197242,-0.03793499737194775,7.709577407822565e-05,-0.08115223986081717,0.1578570842002017,-0.00641758792172622,-0.01342408493716175,0.0009464517651820953,-0.03640828120031042,-0.08677860694385876,0.010910258754822962,0.19778535205391007,6.354655142510746e-06,-0.024779569422598857,-0.017393377794180792,0.03228089905146023,-0.023587016748895042,-0.08316466103460372,0.01055254081053402,-0.06565479436296884,0
TCGA-DD-A73G,-0.023371379105261134,0.00957422809198166,-0.0483805226749112,0.00014495274808661306,-0.0729896573150282,0.06991906941382067,-0.004380378881824161,-0.008076306012869537,0.0,-0.07312324281551803,-0.23801365305789857,0.02106974198600456,0.17145245973229045,1.1782415776718349e-05,-0.029494007748819193,-0.02550473332544542,0.11429925667705583,-0.021495756952622524,-0.056180609691865946,0.009844137359811317,-0.10077939061408836,1
TCGA-DD-A4NI,-0.004742479760716605,0.024629628376788563,-0.013611665770365872,0.00043399739152790123,-0.03433314120543829,0.15515847508893083,-0.006045522724377673,-0.01960201631866556,2.0767598058256218e-05,-0.026798348686702115,-0.057623091722677225,0.0076671970992847,0.08645906089388361,0.0,-0.008474857561724366,-0.01724258360370207,0.017918286740525355,-0.03045086718051577,-0.031139615449136022,0.0020173927515770972,-0.04438729320006607,1
TCGA-DD-A39Z,-0.01755741818628019,0.016804051848281484,-0.038738813697142924,6.713255036562661e-05,-0.05763325490835216,0.0952313680712753,-0.004368948988042404,-0.016916770959310008,0.0,-0.03370839437877292,-0.1529880760087331,0.009655041401842706,0.15389834404684755,0.0,-0.029898221019006386,-0.023235420176838405,0.07826997623993887,-0.0198501426726471,-0.04585033104406631,0.005476334776622952,-0.13336500834558015,0
TCGA-ED-A459,-0.035068895587129424,0.001179417807007403,-0.06447319687711044,1.2803585304485384e-06,-0.15077770233085844,0.13700935333369701,-0.015196879788142091,-0.03409298981927713,3.2412050004658665e-05,-0.05920444355336561,-0.28618415936159736,0.014904361522891324,0.1784220500028661,0.00770018030292886,-0.029846472820093034,-0.014106874444989525,0.04729414758381928,-0.0854502540483537,-0.028529443700584668,0.02247824861518188,-0.08676533834978768,1
TCGA-BC-A10U,-0.04278458512527262,0.003072012121033924,-0.01842998636601419,0.00010733108117608229,-0.05792419973658641,0.05025458692488126,-0.009956338362238156,-0.03332398139223597,6.810843260958469e-05,-0.034294552717050626,-0.2414789163143157,0.022215890835343977,0.13654388184662694,0.0009050999617565569,-0.013528921632701404,-0.0366513851786073,0.051781482003735516,-0.07135318277895143,-0.055789515909336826,0.026505780052215315,-0.10481966452295889,1
TCGA-FV-A3R2,-0.024368481359299293,0.009010668171440264,-0.028305140475443788,4.221048935656626e-05,-0.12569536296077985,0.12282237010949931,-0.012313315143746702,-0.04830370300975519,0.00028527248514847477,-0.1034123275029975,-0.2897729614150347,0.01656327398675002,0.20961846372355353,0.0,-0.04113849511417687,-0.022796724963899596,0.05307489490932225,-0.06853712754025505,-0.09696282447029936,0.010315212717353929,-0.1495705751809527,0
TCGA-DD-AACH,-0.022251654179113768,0.015065267825547396,-0.1581342281991362,2.2502609288643497e-06,-0.1776139068736326,0.03974180687366158,-0.015561280175589016,-0.05382371977713162,0.0006843023085425735,-0.061348853916591915,-0.23432846201283267,0.05106778564464105,0.202349022122012,3.44120024208762e-05,-0.07922513944572193,-0.08746544384772824,0.0653005698899894,-0.27274657606199687,-0.12569110054196447,0.019697376955455686,-0.1996336360646839,0
TCGA-CC-A3MB,-0.02458904764640231,0.008231995862756126,-0.13001814885448112,9.178838354086092e-05,-0.16335045390369973,0.0965094736579205,-0.009933395341350893,-0.03794429588354863,0.00020007888800214576,-0.07319963120739342,-0.3066605713179346,0.036553928317820956,0.22802107742357564,2.630376307346761e-06,-0.05933416614603495,-0.047870375410566636,0.06314436268796594,-0.10628093812094046,-0.06626236815655463,0.007069156741043062,-0.15662017594711583,0
TCGA-G3-A5SJ,-0.013985165528192131,0.011391705752121178,-0.09557608243886506,7.307107694547173e-05,-0.08694434585056868,0.045397583871780424,-0.014973442378579328,-0.03116757329580861,0.010277041632081036,-0.054080193983159976,-0.15165091218075322,0.06422142947780066,0.1985301755723476,0.0008293033721000917,-0.04650551401042419,-0.026528210593100884,0.0884889152812011,-0.025274588402649734,-0.0844664817098031,0.06282261522639186,-0.08091881433830793,1
TCGA-CC-A8HU,-0.034942097830703886,0.004627629918772615,-0.2688748442694672,2.181375549417591e-05,-0.04032886779782297,0.14345740106391822,-0.014641192086449564,-0.033675650493718554,3.702338567574112e-05,-0.19970821831724228,-0.16779319528325845,0.015227893054186337,0.23504156741851925,1.1673860564034197e-05,-0.06212844861263436,-0.03977171063694829,0.08828434487266443,-0.06131154633989576,-0.09017482036326423,0.010769885568699922,-0.1686264843340095,0
TCGA-XR-A8TG,-0.01010453609079635,0.016080637767744106,-0.06306860263955157,0.00029777329700271077,-0.05818751805870591,0.21001195478877824,-0.009580390575140655,-0.030959247138816797,0.002273288960613337,-0.04538142631984576,-0.16192984286700932,0.018752257607710616,0.16548590263331597,0.00011359050447250156,-0.02447121510542489,-0.039112384958997715,0.03656076310779146,-0.05589104169269031,-0.05356958615225122,0.010039003753851429,-0.057478241072523105,1
TCGA-DD-A4NF,-0.012227291593552037,0.0252470897386249,-0.024022370475959676,1.4444634577275465e-05,-0.09295273374206572,0.19071131585003304,-0.008078922615698791,-0.024436314709351963,0.0,-0.03900902522028088,-0.11219362596084323,0.007127918860706625,0.13712159176502903,3.3234595883301933e-06,-0.012419297121080633,-0.043206071384748586,0.03266726863059732,-0.0525789557099359,-0.06363970347240704,0.0017788171438412061,-0.056187333698056126,1
TCGA-BD-A2L6,-0.01071334064546433,0.03977938701992643,-0.0711126510628898,0.0003594230984717755,-0.027661492892967994,0.14620736313235055,-0.0059563480101373495,-0.01723853485105953,0.0001364822658333324,-0.04101552527767833,-0.11521874634043484,0.016274977248027293,0.14650136015822893,0.0,-0.04897231847913558,-0.018973520249988222,0.04069138657974663,-0.02966356010172424,-0.07171825216342156,0.0032345049156090214,-0.06367059406197445,1
TCGA-G3-A5SI,-0.017592512667259464,0.017584204288076697,-0.10291047727919082,0.0002553863624776375,-0.05927863252456323,0.06645913589397706,-0.007489104355191686,-0.027153122188709574,1.263970424951377e-05,-0.05437212653565059,-0.14917877156759107,0.010224419714477505,0.17873807361770638,0.0,-0.03679744966076652,-0.030763552167483287,0.0415385771407813,-0.04099902370707429,-0.06234323691246319,0.0027828584421669116,-0.08786881269648109,1
TCGA-G3-A5SK,-0.006377998466370958,0.014041387129462011,-0.030635831821449015,0.0003602851212645126,-0.07428180303571309,0.19941328747732784,-0.00571162245400655,-0.019848613061626576,0.0,-0.03655330843705933,-0.09023151632057387,0.009804789270274917,0.11356314458808377,6.830627998125875e-06,-0.0059430746747377,-0.01633347158477711,0.024687655105229363,-0.039369476918502774,-0.02102625959214386,0.0016664253232122617,-0.03559788753583594,1
TCGA-CC-A7IE,-0.015685702628751356,0.0025017916104926956,-0.09891706153953903,2.2218908546883946e-05,-0.04535992980695081,0.017546116943848823,-0.00818283452432039,-0.02525656611739518,0.002075797728599281,-0.040551896766741105,-0.13987141605999337,0.02427739178971138,0.19776761723053088,3.390262796135825e-06,-0.02292565486582867,-0.022856849681202895,0.040354357428974336,-0.03803126709670779,-0.05372489605614088,0.011008183950978969,-0.07131349295373482,0
TCGA-DD-AAD8,-0.013743590097945721,0.014051871391498785,-0.047280486056599555,0.0001884526444438077,-0.009632190339700985,0.1389350892272518,-0.006286882226974543,-0.0280780822432641,0.0003784612757964648,-0.025698407243753264,-0.17656818476555738,0.017293200782625622,0.07921782313040321,0.00018331635261963,-0.03157355768307095,-0.029550900974445564,0.0389993287171194,-0.07940918044069915,-0.032823890311793114,0.004197794071778621,-0.06611879901476696,1
TCGA-DD-AACO,-0.009315905751500025,0.022728893341651134,-0.04462414856054576,0.0006352435587533218,-0.021481229395162976,0.10615474753106544,-0.00399247976865201,-0.010802044642701483,0.0,-0.0490589619880223,-0.05310947248875596,0.014379380819490195,0.20679866586975315,0.0,-0.038930732326835915,-0.025028114269481767,0.06118495698081277,-0.04909006668969544,-0.028795892057505837,0.0037487581380551273,-0.05748393077015614,1
TCGA-DD-AAEI,-0.0047404442213880025,0.025038761284741248,-0.06703512641550709,4.195549410641174e-05,-0.10908335114261275,0.0736020182869266,-0.011315389208669202,-0.018444078515312243,0.0,-0.04472465221143894,-0.12089578501280582,0.01317909610166346,0.11486169304352511,0.00012963162474682896,-0.02838333083338554,-0.021937442987528952,0.041989940314737205,-0.10154569682410096,-0.04351768093626006,0.0027320568772002006,-0.07777627007781412,1
TCGA-CC-A5UD,-0.023478802093186688,0.023802605118476008,-0.4657563052303685,1.2249756526236048e-06,-0.07825206837573094,0.04176060598652645,-0.01227209751221887,-0.05805627685305409,0.00022449574450514347,-0.06372323999479915,-0.3142854289649517,0.0574135452280207,0.2543520946977895,5.5079244835743604e-05,-0.08843388328918839,-0.061655718855440265,0.12515304695714968,-0.15031641454313832,-0.16070186300528821,0.07825566400042631,-0.11751625749050504,0
TCGA-DD-AAEE,-0.01599586236221552,0.03246346897066581,-0.06123308307492038,0.00016073936439642397,-0.0351339632771541,0.09702020012051973,-0.016528823499459538,-0.030069526736812586,7.069608859767412e-05,-0.06122041308273726,-0.09979543030663447,0.012694484909350174,0.11725605045366351,2.7890339258851368e-06,-0.0575140487859984,-0.022760094581553817,0.04907144929555162,-0.08760093324679916,-0.06912767160932795,0.003857037781074215,-0.09855896976308764,1
TCGA-DD-A4NV,-0.010783410743812451,0.06971651887250756,-0.05120148149280179,4.851282684088389e-05,-0.10214444951490106,0.17083032122074696,-0.004632438762600527,-0.02578932338754514,0.00011710802099943202,-0.05317980337550877,-0.30477308524415886,0.01751372808990593,0.15131429434082974,0.00015388953958124908,-0.015255585534154162,-0.017563944969630537,0.024650145175300342,-0.05689977699264061,-0.04497420309316097,0.0039969904325377606,-0.07533957531793443,1
TCGA-YA-A8S7,-0.046760617467989284,0.034279466499694246,-0.24621914137102052,1.040184050416185e-05,-0.09376972394614241,0.02898347447269604,-0.020757426415429093,-0.05673095070008678,0.006193090156417272,-0.07723309249858351,-0.33646121762913683,0.059085205958538715,0.15919461076176214,0.0003637852185065449,-0.06111465298534645,-0.07386223450945896,0.16383641239014043,-0.061679037152722514,-0.13386212940557457,0.171164818790241,-0.18242504747531163,0
TCGA-DD-A4NQ,-0.014945702364071948,0.0019315710999514674,-0.09211666426403937,5.333917162914041e-07,-0.1507881820534732,0.07124258536651475,-0.018615955397337902,-0.0646118221261062,0.013217779962237594,-0.042339215121053056,-0.18817321824796715,0.03678021005102387,0.16097250727378012,0.0005216495489522291,-0.027873305876983313,-0.025839061104574724,0.08352630953519763,-0.10298752680744039,-0.04040288382487476,0.03844927649034402,-0.13586527076177382,0
TCGA-DD-AAVS,-0.006965868167652062,0.0238434320682898,-0.08401956755973189,0.001006400962967295,-0.0951648523106543,0.11824175360531333,-0.007160979008665319,-0.03321838367192179,0.00017042036936942845,-0.029051430631227317,-0.18477920527448263,0.02588088470545387,0.12666050697103884,0.0,-0.013798968451086526,-0.03974742114173724,0.052978331349318286,-0.09385979715303044,-0.08415797109894263,0.00386602450630025,-0.08359532658347918,1
TCGA-DD-A3A6,-0.03519917010416002,0.05669148843931631,-0.05394421657434789,3.0382578750439e-07,-0.002792988796787168,0.01063757446458367,-0.0022727911706152404,-0.010104202532335897,0.0001345912864574209,-0.02280294320668182,-0.1611305755802413,0.0386926713739957,0.022051182507153908,0.0,-0.009764834018192475,-0.004204849829193846,0.15761410571598697,-0.009296711158344649,-0.01795271350511369,0.07322663249842157,-0.06350264988356465,1
