,LAMC2,ATP5F1B,PSMB7,SELENOK,PERP,FUCA1,PLAUR,TK1,CCT7,PTGES,BEX4,PCNA,HSPD1,C16orf89,COL5A1,TPI1,PRPF19,GPI,SLC6A14,EIF5A,PFDN2,MDFI,KLF4,AMBP,CDC42EP5,AGRN,SEMA4B,TOMM22,S100A16,IGFBP1,GTF3C6,C4BPA,HSP90AA1,PLP2,SPRR2D,GJB2,ANGPTL4,MAOB,GAPDH,TSKU,SMS,CCL20,TM4SF1,S100A11,GHITM,PTTG1,TCN1,PTTG1IP,class
TCGA-50-6590,-0.07612894158081938,0.006491350268162454,-0.05494086297029846,0.03577215258923832,-0.007770643363595157,0.025215710476798547,0.0019386246547738557,0.0035294853675867004,0.12540703087589578,-0.004251574607264546,0.00770974047869363,0.050836923569967316,-0.0028726725302554365,2.0807622520477088e-05,-0.008907697243096844,0.32747827125229245,-0.05637254906856349,-0.06054562704400704,-2.3337123523635128e-05,-0.011370294235809526,0.007349508069482377,0.004229072053647619,-0.00018600942602903356,-1.7503521017392805e-05,-0.007369526357499107,0.0029668416008878165,-0.015064807650003441,-0.024074452341922525,-0.034691588095534256,-1.3218689490938945e-05,-0.0877135826690869,-8.845628476733308e-05,-0.1504174841899604,0.003111143760962976,2.970937924639477e-06,0.010811898008668072,-0.00936230299341233,0.0029271912670109303,-0.4274658785296899,-0.009134181014651499,-0.0015256478240885623,-3.4251827386517936e-05,-0.022826615446654933,0.09081744684832015,0.006047327433888186,-0.09745596386944334,-0.0013209794908634052,0.009027377860459027,1
TCGA-62-A46P,-0.0007949342137779602,0.005853798854378487,-0.044309734291683424,0.07504525432458527,-0.004998181825358251,0.03286712134374726,0.0005834516174208884,0.0011192540532310512,0.08817010933976559,-0.001541159058173399,0.01924537314316698,0.040890851150281494,-0.0017023919911539661,0.01952120291934055,-0.001800377960908046,0.10721932428405095,-0.04123800611024391,-0.03733698928918753,-0.0015260079080239002,-0.007086009431081978,0.011028140703554668,0.0019164794198522897,-0.00043058930557653586,-0.00015574994243289196,-0.5902536093573834,0.0023233445659434577,-0.028927984426780275,-0.02882911994697513,-0.009358613489219807,-1.833973142447461e-05,-0.1104128031624039,-0.013744819727521052,-0.0367727907373558,0.0006967100820046804,0.0,0.002643250705816521,-0.004700955079045377,0.0009589166385310611,-0.07763370748833937,-0.0007890271510139906,-0.0005611307501564343,-0.0008597269011938586,-0.056511736637506436,0.12955563423527594,0.00570272766707817,-0.010854091488415677,-6.660817173413699e-05,0.007075294313190222,0
TCGA-62-8399,-0.007737563362248242,0.007463592379203922,-0.08184845454628896,0.034376187271238055,-0.011951721801196713,0.03325178632990434,0.013442553484929952,0.0023640479559077616,0.17648216111278894,-0.011629526776460892,0.008415647617176787,0.04994359544333664,-0.00232682920867052,0.002886804120543188,-0.00934610119878467,0.11947016766554738,-0.07540803894419287,-0.06881531832105685,-0.030279347842164715,-0.007964052285711598,0.008577697348721701,0.007249466407910633,-0.0005487449574017896,-0.0001639900113767892,-0.011828887247172381,0.010449670639352189,-0.01790899718876091,-0.0251575807253813,-0.011691618302556613,-0.0008028513491300544,-0.10758924566727807,-0.002674891547608417,-0.042505441805729294,0.0007935227600500323,2.957119608710921e-06,0.005722907880306894,-0.029016843342996392,0.008407344203574809,-0.1131005015178512,-0.002310561721777708,-0.0009999335790323097,-0.0006031982120663884,-0.021152503513420556,0.04977210903057298,0.0044949183142131205,-0.015003670547199451,-0.00034252597558075327,0.011386091577905832,1
TCGA-78-8648,-0.0047797048094446945,0.004010781952221323,-0.02868695635965148,0.037213797949166544,-0.0018376775144853927,0.037488304762252435,0.002667921679356424,0.0012247460597256952,0.06485889605215793,-0.0025107989465575527,0.029190588519732497,0.01581464206192108,-0.0011997283735005943,0.0028973346838899305,-0.0410595185757425,0.083207992166691,-0.02776587361557278,-0.023954890684297417,-0.001252297644876772,-0.00424772410177745,0.0033205749417366576,0.003861506755355856,-0.0006706880369580827,-3.216929439255281e-05,-0.033087626352896034,0.0020278524009788167,-0.009060274343757476,-0.012544476052250796,-0.019176544156254617,-6.142049669034343e-05,-0.05257661529770579,-0.011102903891494148,-0.0342502767991214,0.0008399856780736179,6.553106023852068e-05,0.008213443993344564,-0.012970283481851941,0.006308728336421714,-0.08112309211012471,-0.005775179192184579,-0.0007198087916077674,-0.0001769188340709139,-0.016225123194531368,0.04784500896125408,0.003755395394810528,-0.015749808536193826,-0.0,0.00564707903237345,1
TCGA-97-7547,-0.010988711711488302,0.004198830413665967,-0.042142530472794155,0.04761075709458299,-0.016912084195891894,0.08477587999860195,0.0009425276235129381,0.0008895735268009272,0.11670778214535595,-0.02608056000862173,0.041911121081046165,0.014744835686410811,-0.0030864663408807394,0.019324541987046317,-0.005156185106441982,0.08538672190519278,-0.051773943575897576,-0.03612770272353395,-0.0026837692052180395,-0.005138267163410075,0.005632159775769826,0.004282535644701733,-0.0003278615124884886,-6.21042702392097e-05,-0.03350392532670107,0.0024599401141076733,-0.025023283348704697,-0.030360607968490588,-0.03640824706075914,-0.0,-0.09220324611536936,-0.142551080154365,-0.060900563015010005,0.0015698369489867206,0.00019264574846530465,0.014967444401018392,-0.0009979631840072328,0.005107614550108598,-0.06910435283371497,-0.00596947833952009,-0.0012857340344035538,-0.000139203609928108,-0.0924022415040752,0.10698289370633286,0.006907176092221739,-0.004357132766236239,-0.16338986295995164,0.007936066540674597,1
TCGA-80-5608,-0.011077705144354901,0.006411074302428324,-0.03922960652247023,0.041386746611160326,-0.016961442131164833,0.02673895980543618,0.00048182791732934605,0.0029879581287075158,0.14638461627739555,-0.00676419172201187,0.028960298481324098,0.027909614617867663,-0.0031636329747178065,0.009802915108707864,-0.0032399888772867385,0.23076258168847916,-0.04100237647747939,-0.04677414742356861,-0.004955761165085111,-0.005642049179377807,0.008399685142845484,0.0057512046229653575,-0.0007608947808650536,-0.0010394473906764783,-0.20824613799883376,0.0019630711026789685,-0.04028997783762276,-0.01825090250910505,-0.02140244427140559,-0.00032662645582332185,-0.1228612199982894,-0.10421818495710755,-0.08102222630892687,0.0015709172909712322,2.0358985468072074e-06,0.005657388492907713,-0.07374405988674952,0.0012995186683772116,-0.19719575149982577,-0.0017624794102555335,-0.0011974741671683586,-0.0017819115973178948,-0.10394637153771014,0.11313312908436933,0.006575898386556882,-0.049662413350688814,-0.0012465319407875513,0.004493459533678917,1
TCGA-78-7535,-0.0028054779073575244,0.0015545042618135688,-0.04402780135869615,0.031463421050321065,-0.0032613726410095963,0.039376565538212276,0.002236298109513074,0.007741504525614752,0.06608584437560379,-0.022316860532279107,0.010200231015899543,0.02887222161818225,-0.0009605413589617309,0.013460273048567175,-0.004334871592253861,0.0815906533265648,-0.05004219580542133,-0.02996496533331494,-0.012213798557273104,-0.006770593088353044,0.009235838169072091,0.0013885233483981866,-1.4827587172286962e-05,-7.379774759254829e-07,-0.011174265252928554,0.004367039141151582,-0.02747915246520728,-0.013828837955991076,-0.012787887182861746,-3.341479861632024e-05,-0.08685688060788951,-0.0014112596667584967,-0.0196244107027863,0.0012141789604228734,3.003180661806107e-06,0.006628311409228099,-0.048683910153415985,0.0009739015546247544,-0.06390726008817095,-0.0030788168201497696,-0.0007944090369425275,-0.0020262761612525487,-0.027536164191579088,0.12095085108530858,0.0018804135985943382,-0.035312273142506005,-4.052410023144891e-06,0.012541998945906695,1
TCGA-44-3919,-0.009440486538176994,0.004858228777745722,-0.048172584818062775,0.043181329665067096,-0.018223730313432683,0.06494587960374253,0.0013323594965252547,0.0021963921160448535,0.1018085983106227,-0.0019748544374677103,0.0277749163475863,0.033735548348710495,-0.001642943509572609,0.012192521494730931,-0.004787505565974522,0.1949067353531282,-0.04416749816665203,-0.04376219216223538,-0.00615869689419004,-0.003344315179233611,0.0035797070853740547,0.0022923167721345095,-7.961953663558938e-05,-3.826882093390376e-05,-0.010704707597707124,0.004543611308443861,-0.01777774651806575,-0.03431157686016184,-0.03259900224410265,-9.134658548944248e-05,-0.10974179021791927,-0.05279954564546651,-0.08774135459368976,0.0019757498783380336,0.00044723900723832446,0.007954318044494119,-0.018755055425565874,0.0053026151117687844,-0.1535851640792024,-0.007572821152819012,-0.0009377475112209653,-0.0010677358555079195,-0.04029713583099037,0.06596457923600817,0.0046306454761371255,-0.03728561640005619,-0.0039800152222510665,0.010888351340372403,1
TCGA-86-7955,-0.00618431148382878,0.014133866079903636,-0.04479420477953773,0.031636013379990766,-0.013505571920321632,0.03823764096135271,0.0005089891608083583,0.004802311998874574,0.16409741073427125,-0.0010350275261130917,0.00798557998405545,0.0325491476368735,-0.0043235367153232505,0.00010431443215096389,-0.001879716771530684,0.243343931292401,-0.039826132983469285,-0.04857203077948998,-0.004724693645898393,-0.008954484494473433,0.006775088468934825,0.0022297103845646277,-0.0004450595882458946,-1.9856079048381776e-06,-0.002131113568618186,0.005752121846621345,-0.06138994480038177,-0.05461426748665127,-0.0674992480073315,-1.8019666303628636e-05,-0.08048954346469328,-0.03127235066316226,-0.053170892867959195,0.0010875497395347732,0.0,0.002596609264857085,-0.19773293160674804,0.0012622923610735878,-0.3386777847073796,-0.0012405998728846658,-0.002276291196483162,-0.00014465011307330416,-0.03948380966355251,0.1457793571964263,0.00497955107795732,-0.030155794763119144,-0.0025412857912391626,0.007280063294776036,1
TCGA-78-8662,-0.0025226680993231027,0.007578805495759062,-0.061852993947536294,0.053752487624808214,-0.019835025230078577,0.09582409083670247,0.0006447813804485859,0.011668545683296137,0.16694275575218456,-0.015624407583453593,0.014309634657682901,0.01864517890100663,-0.0020756853561900916,0.0014062282083417358,-0.0042473440611727545,0.16350262153503883,-0.06229812336828566,-0.03210297191401195,-0.0017286989248284084,-0.014094945581332752,0.027205453353333884,0.07408608287508098,-0.0003388060242627984,-1.1420303370537444e-05,-0.0705454340407915,0.00849610303788989,-0.009131930528846536,-0.03913171895568222,-0.10259996939617842,-0.0,-0.08029708609115355,-0.0013510382809270255,-0.032133675682045094,0.0013724359955113068,0.0,0.014183425452787928,-0.018311429016236273,0.00038978480563398065,-0.21358441059129227,-0.018777149322227016,-0.0016365457498308538,-0.0002091674424276625,-0.006464828202262769,0.10355370532974346,0.005848531954039137,-0.06421271976148256,-2.5075393025311396e-05,0.011659868592893904,1
TCGA-97-8176,-0.017070310085664467,0.009472671577072161,-0.07473723322908525,0.045880223885397836,-0.008888056151865926,0.01941765634128012,0.00253780134997475,0.007652164251641774,0.15524702119488787,-0.033427005564666566,0.026813335973999815,0.06106575921865649,-0.004544967383268663,0.0016099238814369326,-0.008777631135880015,0.18411938260350855,-0.06505879574842896,-0.05412359705927716,-0.01542546669496897,-0.014430479920819006,0.011380683019409567,0.01109362050865493,-0.0005660154079756352,-0.0004686075427654338,-0.015941396184671688,0.002862808017360353,-0.021182843333413613,-0.02867199168362053,-0.09406018390434906,-0.0012343951515666883,-0.10848456660566484,-0.009594620880896057,-0.05152361010105445,0.0010999859913910345,0.00044363703288628103,0.018741988330369812,-0.008691237919199358,0.003060364300851469,-0.2729832137071132,-0.03907398640419941,-0.0019376820266776185,-0.0005570477463464213,-0.06654768191167931,0.1029785687232776,0.009105058736372733,-0.055835201324703085,-0.012060308455038318,0.007630675756969005,0
TCGA-78-8640,-0.004337827454673586,0.007810361249868049,-0.04451391337745577,0.029420461499325885,-0.007859185972443014,0.019787991455944565,0.0009970796736502327,0.0035907581262482518,0.14064626715806516,-0.00799448553042367,0.01804705829263297,0.06301074925388021,-0.0031897136767107233,0.0008011720533320002,-0.0031525237194844234,0.20428161053437185,-0.05789379419649385,-0.09338991050405085,-0.0017300907532750622,-0.004859934221205151,0.01074453236180376,0.0011380729197607929,-0.00031634311471255246,-1.2072659150361074e-05,-0.006248507744880506,0.0014354163977137802,-0.03391596892078768,-0.028286241534240773,-0.008588680210871105,-1.5651184409368387e-05,-0.08631295163865081,-0.0035021260250411267,-0.03499653109429327,0.0003526961940562054,0.0,0.0006881534156585985,-0.09346211560694093,0.0007904444913202084,-0.4072191411906193,-0.02524219471342102,-0.0005894060832121437,-0.00018631948240940978,-0.015542528627159475,0.10704016033232949,0.0051155215393628465,-0.031733818565161345,-0.0018272653020519436,0.004555685835875604,1
TCGA-49-6744,-0.01740332929907964,0.005246579621190034,-0.041958706370247664,0.04602990634694464,-0.007604056203290195,0.05483827672710976,0.0013031181866779776,0.0018389025769519774,0.08461896146518724,-0.004593664197490662,0.05078844476798858,0.02182205632056633,-0.0025258337696764397,0.005068390052279544,-0.011259454988520707,0.1484915219638471,-0.039596583642798486,-0.04352869879076913,-0.0053027343980190335,-0.0044533692661143445,0.005418794281048936,0.0038158425294927455,-0.0003525814870987705,-6.10197287552529e-05,-0.02177906492848228,0.003979676792224267,-0.02965533295606686,-0.02095365057467279,-0.036956682999285555,-0.00010798997177343341,-0.09542963433152854,-0.02142755392597035,-0.039998541009753856,0.001012968065588121,0.00021223090824137758,0.009819053307638341,-0.007604183144288717,0.004779047649723524,-0.1075586680821268,-0.00454035746070383,-0.0016143768399199127,-0.0020288023089447076,-0.05958565273364528,0.07820659606776684,0.006571196482623297,-0.02429820699567675,-0.0005228316774402436,0.00942264120348012,1
TCGA-55-8512,-0.007105593544579803,0.006052418803002459,-0.03141682225518474,0.033542631276791184,-0.016471275885715116,0.03669928122352941,0.0018631263643036433,0.0005531459967667056,0.0836557190718157,-0.0023131167421436695,0.04261961476288856,0.01673190582425776,-0.0018227926050867365,0.02873704545907185,-0.0013323110559207176,0.07115839194979781,-0.03711168547454453,-0.026552133838101025,-0.003001550036335508,-0.003963034407014463,0.003811704125519915,0.0020566814056063405,-0.002253632738010918,-0.0001369009376196129,-0.06525500782743379,0.0039557767790443284,-0.017908869686652208,-0.015231926585320646,-0.02336324414397836,-0.0,-0.06717072880085459,-0.0050449245780997305,-0.07638507492872149,0.0009466715022165385,3.098527041713141e-05,0.0018763571910826982,-0.0009664017356879269,0.0048128325392890955,-0.059767843885634456,-0.005424778800655272,-0.0008879362911106043,-0.001037856516244613,-0.03925986421930963,0.05267132464384265,0.006550759326175511,-0.0065481435771528864,-0.016262728433494123,0.007394702390232754,0
TCGA-49-6742,-0.018930513791605676,0.006930701354322843,-0.06979559595058352,0.03142179214360996,-0.01978708758783491,0.02562559283457675,0.0009928355543847016,0.005683073786909124,0.13153930042968642,-0.01748587972426512,0.01855077665191576,0.042219108603471264,-0.002444461738231143,0.0019672633637086738,-0.0024866533265128247,0.15550846997559556,-0.060102332100608474,-0.06310562777099624,-0.003796500052754491,-0.01285817514733412,0.008872561448842745,0.0058553951857083205,-0.0007803464380044673,-0.00023487254407825062,-0.03698470583984597,0.002074904049159392,-0.024291217241396233,-0.03537743637961526,-0.05943191046732302,-0.011125943698287509,-0.18026814112705342,-0.013190116651054785,-0.04637008917501669,0.001218208404576577,8.544325349156946e-06,0.0423061851258147,-0.005608681956407051,0.003910374816906319,-0.12051829220012769,-0.02388718398368728,-0.0015675780969229883,-0.00031516508229403173,-0.016475519745198924,0.11026106813262178,0.006101204123726453,-0.05113806744278412,-0.038480358371261014,0.009868841219585077,0
TCGA-50-5935,-0.004291468782105041,0.005074996100457306,-0.05321047052531262,0.03615680089336258,-0.007832585755708818,0.03134359182209162,0.0005892410888200429,0.0018570746139888628,0.11060925913199555,-0.006245142063452548,0.0723552186562158,0.03148532965261852,-0.0028563816400942986,0.01635284945912975,-0.005082290592010992,0.07179439226263266,-0.04917593732339414,-0.040044087199181094,-0.012450409393204253,-0.006803040184835812,0.011216154674242966,0.0019054707464965682,-6.565277846574186e-05,-0.00010542477124312271,-0.009317491367001957,0.0012966328201739366,-0.019750433643441097,-0.02548114193680572,-0.016382714673233562,-0.00013942036664050858,-0.09833281837756036,-0.040681165284658885,-0.05392656125260657,0.0010680169772688483,0.00028187982662660784,0.00433058246577291,-0.025481863012741954,0.0024017752720092303,-0.0496976594563219,-0.006635171427972626,-0.0010414696172180702,-0.005536660069120295,-0.026617958842905964,0.09573960267367565,0.007510281558148104,-0.036267284036245975,-0.0017119043372446007,0.00706755579410501,0
TCGA-38-4629,-0.040901480896094744,0.007295258206029538,-0.06186856113228834,0.046899084392436265,-0.012927242911834209,0.023561831160406117,0.0045781280922672155,0.00926024636875504,0.13181939096627288,-0.012723333438572064,0.010887856991996197,0.034225556531366115,-0.0026449558784090027,0.0005410919820764171,-0.008915930515897307,0.23647379752904485,-0.05824652439446094,-0.04748929564461773,-0.0005290627890237364,-0.012703759033111172,0.008570047164827031,0.0037028325888862727,-0.0002616414444119437,-6.678492295944424e-06,-0.026498780307525577,0.0017742724195899096,-0.026482264478130166,-0.04313420531074843,-0.0968929690565705,-0.0,-0.11480070387662854,-0.00046002214202442725,-0.13489366989656745,0.0035029009999021665,0.00062236773721153,0.022187490268193295,-0.01356946040745783,0.0011264841845079114,-0.3222200172575717,-0.009819603896062346,-0.0038635210946814315,-0.00017739349239523675,-0.06444082770029154,0.09753784257558809,0.007014420240425324,-0.03837562515012646,-0.0017960493575941813,0.026918398869221042,1
TCGA-55-8089,-0.06446557917480397,0.00762904252192619,-0.04539700228681659,0.04398429260391084,-0.015407817717521307,0.06890520708612831,0.0017730480123988098,0.0022419225548878227,0.09750186137152139,-0.02205255367159621,0.019166680849440905,0.05124092482791752,-0.0015570745974152604,0.00073747405978034,-0.009818605517034586,0.12549881060829293,-0.04302407359864177,-0.04405903927093619,-0.0048768108963007815,-0.007261970998665441,0.006011894818452627,0.0053505759870696315,-0.000441053380219216,-2.0846844388988912e-05,-0.010078055990106435,0.005460071019067547,-0.02889139132158355,-0.022959861507604692,-0.10702492587471218,-0.0026647021636032006,-0.09479166640566987,-0.0041023800986007474,-0.05197178044041037,0.001654468715161093,4.044160461757304e-06,0.039430711082116425,-0.07224157141593025,0.0032909196240567965,-0.2068160551141862,-0.023198634323225577,-0.001534805117744856,-0.0007121041398012782,-0.03334706226278751,0.10400472001923168,0.008155938971767042,-0.0451827711291639,-0.0005285121299181017,0.009671955795833955,0
TCGA-MP-A4SW,-0.004309108366544204,0.0049539645684778845,-0.039109966278321424,0.029232083711742237,-0.010440238252433216,0.0724387012224962,0.0014168639424553704,0.004047858043591468,0.0721469414982996,-0.005433965080265481,0.01782360725022528,0.020098833984254695,-0.0015148839258084053,0.02815204401918876,-0.004960119159795472,0.15052310036322863,-0.033114516103438296,-0.0712597947045338,-0.005387179989463426,-0.00490321733062152,0.0042824126964824604,0.0023778485664779445,-0.00015500968735497888,-9.051028722690492e-05,-0.08109505925502178,0.007372345577134577,-0.01776456280002623,-0.025496071487422212,-0.017132842627369103,-0.0001546554663927772,-0.0934474109732752,-0.0036652454428232877,-0.037838411761176284,0.0009963022785955374,0.0,0.008009414591758,-0.014855761133830867,0.001111046967797217,-0.12582826015073698,-0.0062403012899422865,-0.0009571221308905339,-0.0007993326632160336,-0.042670224601213565,0.06057493974450082,0.0065729901090335816,-0.03831960323841154,-0.005248861962336372,0.008919511138869204,1
TCGA-78-7162,-0.005431124286556838,0.006796221216116687,-0.04781426598028166,0.048783490892702897,-0.006449506605812286,0.042879958938930825,0.00047347965634661937,0.0008978795204634941,0.11557080543310831,-0.0012308666559236454,0.04412423772276189,0.027051929969726538,-0.0027268565998977818,0.02199906171311281,-0.0034970380696544225,0.12657066923240412,-0.042222647146770535,-0.03377414779546422,-0.0031568228977850513,-0.005689595907121284,0.0052251085276811965,0.0008297056740112649,-0.00021140333190176167,-0.0004947180828528746,-0.010840632182113327,0.001978152876589548,-0.009946337497953072,-0.025092369079114524,-0.02777001715162035,-0.0008611992206602765,-0.08771214939117059,-0.01853606883369083,-0.07033939094649987,0.001282950529792145,1.193902496227213e-05,0.001016764965411038,-0.0021911821674613628,0.006291245934312405,-0.06810237955017422,-0.014138929162808745,-0.0007419458630910252,-0.0003647588321294257,-0.08377567939431037,0.04551466517761312,0.009134158485988173,-0.011172721607949698,-3.21715345942245e-05,0.009562028120400703,1
TCGA-50-5931,-0.03427624897612783,0.014463607224043553,-0.08861924971257946,0.029348588772806206,-0.08955016912682999,0.008303980405899688,0.0009438714079769585,0.006648276275979745,0.2615629385222289,-0.001268707800256873,0.13349435235211946,0.10597143226067453,-0.00537552335975267,9.894014368319934e-05,-0.014427224519435422,0.35970138070307867,-0.09004949219067102,-0.14810543328560155,-0.0001911004454297875,-0.011437281563006017,0.014045723910774294,0.006936409591703357,-0.0005577699194465218,-7.763033779901212e-06,-0.010361782994342638,0.003456452245637755,-0.027053677928477387,-0.084284410023549,-0.018655773292652732,-9.387509994412573e-05,-0.15729516455172166,-0.0002638616865022499,-0.08720301883908121,0.00146677740059969,0.0009225890751806407,0.005162472688607094,-0.007892030094193599,0.0010878223143764142,-0.4579181330492608,-0.0077302937913333565,-0.002698040801637311,-0.0005043968751001343,-0.018213001853153034,0.041040421746141774,0.01109438845984018,-0.16154863667725106,-0.00014204670417372942,0.007583746364173224,0
TCGA-73-4676,-0.019240301787605874,0.006164063660038957,-0.06400925422705683,0.042959914171318433,-0.013336111143887684,0.03962495664868031,0.0023809649057177696,0.01153963152392506,0.21784875085799454,-0.006662615065382418,0.011016351205317158,0.0433809461535725,-0.003754939619585581,0.001641751330358057,-0.0039015376930849337,0.21548569731463388,-0.06773053469963516,-0.05121619106874972,-0.0006179118377088356,-0.012255776741109977,0.015563305817148303,0.00352821139502456,-0.0011474542770945945,-4.8070466525753825e-05,-0.012475079809825127,0.0032601096700585505,-0.027786942555607624,-0.03600237475190016,-0.13053300359959005,-0.000920379261504698,-0.17009162904161718,-0.004132868750004965,-0.07361877650167657,0.0038223201223677237,0.00011243503060534826,0.010737216360618983,-0.010267805851617825,0.004220200739552167,-0.22754668447856727,-0.027821421725223262,-0.003303808090981243,-0.0007232827455918986,-0.3576242200555493,0.15390705707241575,0.008194357657337495,-0.04407983424562094,-0.00158314741441315,0.009628287435566828,0
TCGA-55-1596,-0.009520775470225576,0.008819147906997917,-0.06352046104115186,0.05372217395784073,-0.01667709726470067,0.0492534294645118,0.0008595377346558119,0.00682611659131937,0.1646526476805668,-0.00997797419125833,0.022590124424409833,0.09530458344322294,-0.0055140160284053615,7.644671841222064e-05,-0.001996827057695703,0.2107848547493961,-0.03827734339978906,-0.030189148098077594,-0.004454246980488246,-0.009289718810240134,0.007436357413259363,0.006851263411906845,-0.00045775104418990586,-0.00041633753590706533,-0.005894567407050399,0.002027497747865734,-0.050970038970297386,-0.054315282208019844,-0.02439384875775838,-0.0001869180305740519,-0.23388213112996223,-0.046023221228555636,-0.05723692281998388,0.0002351733527016839,0.0,0.0021927933877567353,-0.02676355216998232,0.0012832555114093843,-0.1827024007073372,-0.03128095589401529,-0.001550861049540623,-9.437655597680373e-05,-0.0574982105139409,0.06380256918526861,0.012014561244272316,-0.035058283690335354,-0.009514333193685037,0.008283160643525318,1
TCGA-97-7546,-0.006051219089864272,0.0045104054241911955,-0.04007764874700264,0.04851967817349511,-0.006285016854980776,0.06691687737516404,0.0011034850067929143,0.0004225888347832524,0.0911981570927511,-0.0028628428000692196,0.0677874269235133,0.03385999572506661,-0.0023829185987588788,0.03747082192836986,-0.006003196411492152,0.06816340824985341,-0.03605349488064325,-0.02086085644319726,-0.020850837977067736,-0.004314582512531944,0.004485449894151865,0.0017126385946769158,-0.00040837156188522225,-7.19996919744094e-05,-0.009178597323739806,0.002856114691234633,-0.0195120557010167,-0.025695149685255565,-0.02265113617443471,-0.0,-0.10945250695847786,-0.032830500863469086,-0.05464674872334116,0.0008794043482576269,2.0464925890191e-05,0.0008326588688618607,-0.016822121129533775,0.012245842552866367,-0.04974017124398784,-0.0029747554191064418,-0.0010287688938455059,-0.0007490470385350164,-0.058994167532847246,0.03505313348721091,0.0064436792636687655,-0.015611292820415169,-3.67725241401532e-05,0.010402705463077953,1
TCGA-73-A9RS,-0.003047762787742497,0.01958636211840684,-0.051528749471669265,0.06579322980804204,-0.010125588296332928,0.014146144927968073,0.0006427321091409548,0.004307599630848033,0.15662160344648518,-0.003490791600844193,0.013466596881441993,0.06112239792516982,-0.009430793097917238,0.00012901334372711012,-0.0023506350264056184,0.14023706894425875,-0.05724016279641879,-0.055244770955903376,-0.0021935456289685997,-0.01231742223973721,0.01294843015604268,0.001702749447425166,-0.0006988898065245915,-0.0,-0.11910662312505416,0.002884649239163499,-0.01607128379565475,-0.02442193237563746,-0.0019121442729309855,-2.6629418054385477e-05,-0.0609467194492891,-0.0018375735109953406,-0.09408389042185732,0.001959347644020317,0.0,0.009320970681703693,-0.12270832727850031,0.0003155288434689077,-0.14999500978652802,-0.014211503350252246,-0.0007810977648979205,-0.0005964282971525293,-0.10289845054367598,0.08666333077751731,0.0072772232873606355,-0.057306633985460376,-4.834578245952769e-05,0.007522182093687878,0
TCGA-44-5643,-0.0033720429129191856,0.026515582457434173,-0.10444768410819853,0.02583988659205842,-0.10647698473414173,0.017101740964685298,0.0002885637158935462,0.007567359628202963,0.3143726524352072,-0.0034809286610750236,0.06160997226672151,0.09592588800061647,-0.013923476453273633,0.00017726025793394736,-0.0013526358343383094,0.6383226881689041,-0.0831285081443285,-0.10135807336176676,-0.0024140304525523113,-0.012829049407184235,0.006108065422878896,0.0017527673859148334,-0.002194968835622453,-8.876115829225283e-06,-0.0057113230589397115,0.0017225441591724145,-0.04339299665704001,-0.046435870172702585,-0.02816712169946602,-6.036428179155169e-05,-0.14878858049188554,-0.0012345290772368034,-0.10736232886504174,0.002877841408270405,0.0010757973499858475,0.01506226457499262,-0.00405177042858952,0.001676049099408634,-0.7155199749219064,-0.010108894956667946,-0.0019368139613110797,-0.0010004108014893462,-0.011794907567316845,0.06468399045773224,0.015412459170688463,-0.09396536783182115,-0.0,0.0030575735744823346,1
TCGA-55-A4DF,-0.008696833939814325,0.007366643143272974,-0.038118782558845835,0.04446924142823166,-0.015255213287039372,0.0340819982422752,0.0010890281256008283,0.0029045342696791053,0.1199186476131085,-0.0014232188878360078,0.015529255611142188,0.14167538633017582,-0.0047759486458778914,0.0013952793631095306,-0.004839221924560976,0.2985547631559673,-0.1351136136715532,-0.24727348550408138,-0.004478447997530494,-0.0040685255595322295,0.0066086887373205325,0.0013871550387155546,-0.00047208060385503444,-0.0001816158491028989,-0.0033840336278381546,0.0011274662907683989,-0.018009111844511677,-0.021671662078529885,-0.010911402890010104,-1.4979047655591831e-05,-0.14205965918102526,-0.0013742757287374026,-0.12941819288598239,0.0014208348684525416,2.017934736100085e-05,0.007541801094360465,-0.004314237395182711,0.0012366882131024741,-0.1946732697169824,-0.009163547138368875,-0.005078700236914677,-0.002737205722827536,-0.04003053843118891,0.07682015444662617,0.007521436556469479,-0.09892625322587992,-0.0017762474064330497,0.003701760840967533,0
TCGA-50-5930,-0.017179952208551025,0.004624662792208968,-0.03452273552227647,0.05160559550135309,-0.014927714633534777,0.026580090364223125,0.0009684934587291655,0.0018941625882682369,0.068016123492276,-0.013919090353516064,0.02938975235839409,0.02244601441659993,-0.0013466700317074885,0.0005981963320881456,-0.01307375110106763,0.11902819677573703,-0.027391386227824537,-0.03324385932985975,-0.0128736932202823,-0.005840135152343112,0.005705967037749333,0.0026876587569837026,-0.0006765478308061059,-1.1456998383152525e-05,-0.017885146478378997,0.003180526112589789,-0.03604476962805457,-0.01258571630738686,-0.023278918167761578,-0.002026172247515472,-0.08963871379034064,-0.0011505243035560366,-0.030926015492273102,0.001000316790586359,0.0,0.0024345786822227893,-0.041173397462999285,0.0023264967171448504,-0.07566320245941968,-0.010523220608792487,-0.0006701623821818843,-0.0008878363280613849,-0.010694646763930716,0.06715724775315192,0.0057106490455463045,-0.020948061496529804,-4.7160142845769145e-05,0.007367659681458554,0
