,CD79A,PMEPA1,PRR15,ITGB4,FUCA1,SERPINE1,MRPL51,PSMB7,HSP90AA1,TPX2,SPRR1B,MRPL15,RHOV,GFRA3,KLF4,CCT7,HMGA1,FXYD5,PLP2,PYGB,ERRFI1,APOL1,TCN1,AGRN,NME4,TOMM22,LAMB3,NIBAN2,CMAS,NPC2,KLK12,CYP4B1,GOLM1,IER3,C4BPA,MARVELD1,GAPDH,TNNC2,PFN1,EIF6,IGFBP1,PLAUR,CYP24A1,COL6A1,KRT7,PSMD8,GAA,class
TCGA-55-7914,0.020512393821649644,-0.06422256345108693,-4.4277030516519666e-05,0.018041081261983578,0.022884154275620162,-0.0007303396303508034,0.06969285424792437,-0.0271743967646114,-0.034111508000014,0.0007566783194911143,2.1760227971638957e-05,0.0429865193049595,0.0005278030141940477,-0.13239455550835688,-0.0011294852555127257,0.014790277749686357,0.003951276458996929,-0.06690376825882766,-0.0013331327006130987,-0.015880934701727766,-0.0030908685405409706,-0.02025470949722598,-0.0,0.0036525845500838053,-0.0025467094733942655,-0.062193712051426764,-0.00014432633332481706,-0.009055422833768144,-0.0008358586557975818,0.036164596144530776,1.1198514251218101e-05,0.0006852818961539876,-0.009842370810712979,-0.134895466845637,-0.08029251512948285,-0.044888614703312374,-0.05981826191844082,0.0007764466381981196,-0.04840541652315287,0.020722719751796997,-6.2815416091652125e-06,0.005911348389076339,-0.0002266522717846993,0.005901630822317682,-0.026276285299882032,0.03793033978762229,-0.01819345454384602,0
TCGA-50-5942,0.005647712504727847,-0.0481715932231504,-0.00060415434800077,0.05313794867981241,0.04862896812346133,-0.002340192518442122,0.054116093287885955,-0.040562701070721754,-0.029247253873338097,0.00012798918084387857,4.0675247640749635e-05,0.015543483709571619,0.000148314175140122,-0.013444601286729288,-0.0064233672340293,0.009961037327164475,0.0019082219797091002,-0.055986186749508476,-0.0019654412120524672,-0.013511901657001816,-0.007994720389637435,-0.019635042774143897,-0.002770249857232054,0.004197525355232778,-0.0015295886585763175,-0.044459865290463293,-0.0003495582407663193,-0.019979373635030623,-0.000771726856872652,0.07158737994825698,3.72304703302792e-05,0.014400685407116488,-0.036399406253093604,-0.03010624636430323,-0.1485414731884009,-0.012521579373119544,-0.035012874898179835,0.00031308939188109334,-0.045080781276226285,0.01713329704754158,-1.566082976531601e-05,0.0026889180784605573,-0.0058457215686346835,0.002845769074932715,-0.01827616768095249,0.03567244885688713,-0.01183021285220868,1
TCGA-50-6597,0.013482022147354028,-0.009317297788751042,-0.000561214054276207,0.008898856909478958,0.06931181533875751,-0.00139470298687588,0.11801858233899425,-0.12815250276087967,-0.023474054431959934,0.00029320936237372955,0.0,0.021411086672704766,0.0001537493865889342,-0.005773916058639094,-0.0007638481489347353,0.01406169957242213,0.002247919261198788,-0.1857434126903365,-0.0016619042926865788,-0.0035242709400462396,-0.002243331561094659,-0.03036158223881701,-8.271001847481638e-05,0.0021886658328989206,-0.0058170552052146845,-0.053587639807967984,-1.2212689428645565e-05,-0.018208121581253903,-0.0006868634846514064,0.10559223942895893,1.4824262717801013e-05,0.0013035070712450348,-0.026433726498036558,-0.017731986937279065,-0.0004198201629682161,-0.00885453116308132,-0.0406919540163988,0.0025079140392845027,-0.10191233621040163,0.01930392809297702,-0.0,0.014576949332606426,-2.5827930347428644e-06,0.0038272691735339076,-0.0593507450914078,0.06996656821198464,-0.02390699763569925,1
TCGA-50-6590,0.01824473901529441,-0.05195856821056814,-0.00017364274279972635,0.05340900050543471,0.03721072513916081,-0.05530770133236342,0.24851651750213566,-0.048205966009319326,-0.09452264876171221,0.006039497087056369,5.1307341823881614e-05,0.03255743300500212,0.00162276215654525,-0.000130530109579896,-0.007204247506247045,0.015991222894432902,0.01184986635818593,-0.05538904103259148,-0.005242226175553296,-0.007325882772129625,-0.005287855882573633,-0.08491869928336182,-0.0010809064179110805,0.00483654379319988,-0.0015303685937364253,-0.04243300493263465,-0.0007770138968969582,-0.016723439553812162,-0.001814189172965959,0.020483803382372025,3.873584437716425e-05,3.708271247424427e-06,-0.03252048138124843,-0.0293041128528434,-5.520700085592525e-05,-0.026868763496175067,-0.34459038683944615,0.0013999372671403432,-0.10910307083329891,0.038190066133934435,-5.92300612919003e-06,0.021877476756449,-0.0013424675947376684,0.011760692825958595,-0.04363898855864571,0.04405088159434717,-0.007481394211798786,1
TCGA-62-A46P,0.0013387533327954523,-0.021790537469886764,-6.096406705687062e-05,0.01774186238706932,0.048501882172344066,-0.0012160740430209285,0.13008922521409674,-0.03887804868120838,-0.023108095455614742,0.00036123467099488844,0.0,0.04254005546706579,0.0004907389172203106,-0.007145055794924071,-0.016676960932249817,0.0112429730712149,0.0018512322655120652,-0.025957277036346763,-0.001173945053418662,-0.007017151531024773,-0.003510249009130968,-0.06623594368675965,-5.450289032549174e-05,0.0037875152271411735,-0.00837167655816845,-0.05081345866311914,-0.00016415383492235746,-0.012176130455371746,-0.0016859074715737071,0.05421766695331677,0.07575474540008581,0.004108594046916499,-0.11113400159995657,-0.07229554310737964,-0.008578364742060947,-0.010821544243113592,-0.06258237356207882,0.0005376309639926047,-0.09305962713448358,0.03336511407673336,-8.217633201031203e-06,0.006584280854576802,-0.011543498369788697,0.0027180768381320293,-0.089874173149088,0.04261243393218022,-0.009499932253390643,0
TCGA-62-8399,0.0022444241032227464,-0.010718051504624961,-3.936721528539894e-05,0.020941115148509954,0.04906953078505003,-0.024223334337372036,0.09426748043559338,-0.0718151045407995,-0.02671050488512632,0.0020886214985885486,0.0,0.020087703954039023,0.000426977112976448,-0.00029032433643765595,-0.02125319439623682,0.022504045869953446,0.010646386857199269,-0.010722890429669719,-0.0013370728269863064,-0.007903063002192125,-0.03989420916871898,-0.016826071981341617,-0.0002802757558820983,0.017035048199613306,-0.004029071311902565,-0.04434209891264386,-0.0002956567104577305,-0.04032051408371354,-0.001515082445559413,0.020060066787488815,2.8033002068213182e-05,0.001324894750623539,-0.030571486000544466,-0.11280254723525651,-0.0016694431644597022,-0.03498758860785702,-0.09117299772282243,0.0009214725907351249,-0.08523356636408397,0.03464431398990984,-0.0003597401591879,0.1516998923384597,-0.0004372988072786231,0.01157791529360758,-0.10012001072457363,0.06201986555382051,-0.007958035396741983,1
TCGA-78-8648,0.021662390485940566,-0.0292092525269269,-0.00023727394819505094,0.009423515607306488,0.0553213444342488,-0.029322841378229082,0.07178587791369023,-0.025170380813490045,-0.021522942637348365,0.0008088623775476549,3.57335700626742e-05,0.010749526262863799,7.20350115111922e-05,-0.001755847036671839,-0.025976117021998733,0.008270453867002958,0.0028376810120049668,-0.04370421294618569,-0.0014153620812830726,-0.002724490858670656,-0.00418526006977408,-0.024462718344136332,-0.0,0.0033058040377162783,-0.0014478235158211393,-0.022110567943244324,-8.184400817681403e-05,-0.012613135004276084,-0.0009668468367774913,0.033348099831827814,1.6347994984770032e-05,0.0013314588169695547,-0.013911857427156053,-0.04498000911099038,-0.006929502253607407,-0.033253392352325356,-0.06539524929566586,0.0008250215957948516,-0.05845583946774002,0.009757307182139656,-2.7521183442895077e-05,0.030107630367960644,-0.00012727159388182605,0.029859262438995882,-0.017748839053244293,0.02794309647085641,-0.012347320482188727,1
TCGA-97-7547,0.006168280088900977,-0.02788614053298876,-0.0005402443918052269,0.0924228460606651,0.12510343390724757,-0.003611678452599741,0.06138925647628643,-0.036976510409319166,-0.038270035948670164,0.0001252921063887743,0.00035744801148078926,0.029280317137960716,0.00024660064797260036,-0.0038488724884053085,-0.012698256933338972,0.01488194198336627,0.00356010027844607,-0.06014063293966846,-0.0026451494940824254,-0.06443963841013547,-0.002597000619106299,-0.05999539954727926,-0.13369560444847647,0.004010193226011985,-0.003748868934879173,-0.05351281970561613,-0.00021416488952670667,-0.03518380860251987,-0.001180414326380144,0.017631448334352297,6.133481330052406e-05,0.013801541489823488,-0.17320726757292076,-0.010424469669484383,-0.08896843932339131,-0.049843606563683474,-0.05570665840549772,0.0008962039354274724,-0.05445784498341244,0.023288804020454735,-0.0,0.010636471647535502,-0.0001257175863326202,0.005753182065078278,-0.030837626686260625,0.05340028506917596,-0.00825754689264281,1
TCGA-80-5608,0.0027450467164682316,-0.01404810495845063,-0.00027437948085140464,0.03139491729319835,0.039458578204356,-0.007870942204486163,0.1489157200395592,-0.03442066571840195,-0.05091452952117526,0.0011272308953052938,4.926702797535805e-05,0.05377862566178181,0.0009119983033270985,-0.029177044719845065,-0.02946987389073411,0.0186661705556558,0.006061496863193576,-0.008043698761723131,-0.002646969852595207,-0.008345496055087701,-0.011739585589717424,-0.0395767422491653,-0.0010199888675393102,0.003200197595460041,-0.0045234881190200325,-0.032168567126459664,-0.00029229119749440594,-0.02678383117020616,-0.0013268870706196507,0.03547869054450224,0.02981870613578037,0.0018686277182423782,-0.12468003682508182,-0.09238485140774745,-0.06504425820351442,-0.008742397981081548,-0.158964173997108,0.008228415022358614,-0.0760299508034064,0.018519111880526875,-0.00014635418292586986,0.005437452286611225,-0.002230899666745162,0.001798896068150664,-0.09031261922462717,0.05201912012355046,-0.013736336191630961,1
TCGA-78-7535,0.0002451809528292161,-0.07136191388738689,-4.999142192099824e-05,0.07463416500414843,0.05810784346190661,-0.0008752988642161792,0.08445723497753276,-0.038630676349400636,-0.012332019046884602,0.0013549333017117268,2.593444804705873e-05,0.019450223834177913,0.004093603502450764,-0.0004657065980944626,-0.0005742806167948478,0.008426907647808839,0.0014850812374883244,-0.07572226517471638,-0.0020458716205916344,-0.004379388214288137,-0.006711367147863484,-0.008494872274046343,-3.315930362523275e-06,0.0071191451698928345,-0.00409695283275294,-0.02437435090381435,-0.00013689186431087394,-0.02629744341203113,-0.0012330745139424492,0.06980562814445519,0.0032177920998770594,0.0006322341998035395,-0.053643811161516904,-0.04234181351147211,-0.0008807900290589844,-0.007776114511503285,-0.05151715863586146,0.004310751950840904,-0.08980016485702239,0.028366106714461346,-1.4972441643763659e-05,0.025236736668383213,-0.00024728212809994106,0.001988125575942043,-0.050901665991541105,0.024207230440670843,-0.00629968004116426,1
TCGA-44-3919,0.008102288965403034,-0.039988738044033544,-6.070432199303069e-05,0.04346879020077369,0.09584038003131139,-0.0068135042950699665,0.1194015097334432,-0.042267373695531366,-0.0551368432120721,0.0015591825335642864,0.007800129202143432,0.023770585011027752,0.0009043832285742441,-0.0022372766309056,-0.003083708500696943,0.012982079049188903,0.00213842184018976,-0.03128995962671907,-0.00332910611799052,-0.009685566304033085,-0.007769665274725192,-0.025307274293254602,-0.003256692497400643,0.0074069930346099015,-0.0016549292831623918,-0.06047669494098459,-0.000335425694252358,-0.027595886042785525,-0.0017697117865649997,0.08005748607810002,0.0008290755772119027,0.007645162390030106,-0.044246732095063156,-0.03187944953197565,-0.03295305211279016,-0.014216606376260583,-0.12380864476221883,0.0005353460323956361,-0.06084469794232181,0.018231939435235402,-4.0930410393966934e-05,0.015035743945939654,-0.00042687558591199834,0.004379711127947321,-0.040145473253135194,0.05367886742605079,-0.02571709504080467,1
TCGA-86-7955,0.0009351366788256953,-0.020052090789668405,-0.0019193956521133897,0.025881691441943806,0.056427136926877536,-0.0028817364065436865,0.18417437068368064,-0.039303130607618024,-0.03341269572463827,0.003158352716203397,6.991350664436258e-06,0.043011671267437324,0.008760247800858843,-6.799802193004061e-05,-0.017237402948877222,0.020924809822249084,0.005933323188825602,-0.0027804081842571745,-0.0018325034616981828,-0.0020308174621067893,-0.024211575922903395,-0.0131042642372885,-0.002079435858388122,0.009377106349958404,-0.0045465951532411356,-0.09626169055641481,-0.00012566879193651482,-0.021094688912136287,-0.0008408039401277609,0.005331947294216756,0.0,0.00018127905304938036,-0.06602347541279242,-0.030776443252120075,-0.019517580852158656,-0.015259233243169842,-0.2730161978019417,0.00036677184363575495,-0.07138668803361377,0.03146145022969014,-8.07421900904113e-06,0.005743968285685661,-0.0004248992348476773,0.0012663788092431621,-0.11784550248919733,0.045363388292803966,-0.01698403182217641,1
TCGA-78-8662,0.0005773089128333698,-0.003778385871928598,-7.571885373207083e-05,0.059584479538879354,0.1414072353470019,-0.006861782388003736,0.1161854209732375,-0.05427077702477106,-0.020192866250048937,0.0017472872293713324,0.0,0.04164379400097617,0.004652088333429395,-0.016556382415351106,-0.013122143901544852,0.02128763275231306,0.019326104084374927,-0.05984764444073055,-0.00231253212732092,-0.00571175046792948,-0.006978655264519582,-0.004130324011766589,-2.0518224120940962e-05,0.013850343207401581,-0.00939881236128609,-0.06897255230921424,-0.0002493292433805071,-0.018762458342301055,-0.003190043308499874,0.01734372015505451,0.0,0.00036155407863457936,-0.10957244452537365,-0.04821144975272836,-0.0008432048862069208,-0.05225194555500677,-0.17217546093194577,0.00913967262477788,-0.12070300637446517,0.025592721628104116,-0.0,0.007276390315690353,-4.326313699705552e-06,0.0017034743729740036,-0.0871513710747294,0.05274799796578942,-0.012350823207550819,1
TCGA-97-8176,0.0014033343032075994,-0.023190951503227215,-0.002974087316212716,0.06830754234267934,0.02865455937189971,-0.0031748469081837056,0.18963800925745877,-0.06557560857061076,-0.03237753992991218,0.0022221293920222894,0.001778227111366661,0.044429984490153215,0.005236676947213868,-0.0014944719077181268,-0.02192208845786878,0.01979625625680429,0.016241345996682862,-0.03907918927847013,-0.0018534583419659103,-0.019474447453620158,-0.008881363849048134,-0.0701761726546315,-0.009868483879729039,0.004666948293883866,-0.005662604761866777,-0.05053650846382544,-0.0005822134846119216,-0.032244958948588726,-0.0032758480649255225,0.024972776768804657,0.0003192127308199678,0.0011483942999862293,-0.12291244670443416,-0.04811995758746899,-0.005988158383286765,-0.026159482439371873,-0.2200582454336781,0.000545534139163296,-0.11017065447017255,0.03431060499191956,-0.0005531055142481159,0.028639215904862243,-0.009320444546035866,0.006404653844184587,-0.147968587021739,0.05421041187942628,-0.01087147705218537,0
TCGA-78-8640,0.006528394417070942,-0.008023738175224712,-0.010061788884685782,0.02333827929088385,0.029201061449397693,-0.011479144634394674,0.13325818243450294,-0.03905719858050786,-0.021991890333218404,0.001489562268262348,0.0,0.022111974823956815,0.0013303715375777244,-0.00021791757739273349,-0.012252143044248766,0.017934447468262914,0.01824517740970585,-0.011603727956095483,-0.0005942872983558883,-0.007114928878863061,-0.003514432830728457,-0.017762739621613517,-0.001495180512547722,0.0023400151416720096,-0.007373359553230515,-0.04985659526127702,-0.00021676641812412207,-0.0179760450664425,-0.0027047748374156404,0.016726225324443587,0.0,0.0018608891292024145,-0.09126875336549828,-0.02784587537877783,-0.002185733608081681,-0.014801580023969623,-0.32826901149153653,0.006342029258997763,-0.05009055988347721,0.017861366609125743,-7.012953988314587e-06,0.011252094277711183,-0.0005317304855300184,0.002771704662646245,-0.07156223343481902,0.03310053252132871,-0.015294066506013955,1
TCGA-49-6744,0.01302339349746342,-0.033115941344354374,-0.0002332510673282617,0.04224557489002847,0.08092463007438513,-0.018845166144101266,0.1038634335462824,-0.03681522028826955,-0.02513516339677121,0.0005570758544708428,0.0007329031965604745,0.020871408737649148,0.0002667716069406376,-0.005460985697709314,-0.013655675163385101,0.010790149997445845,0.003790039727695684,-0.05544631244699292,-0.0017068345651703328,-0.005944102864499255,-0.011438822362513952,-0.03363425374378387,-0.00042781293694650727,0.006487667249446021,-0.0024178843623714904,-0.036932360726789855,-0.0002681447742208878,-0.016364424441372954,-0.0016839613407665286,0.030438437664101807,0.0006144220888801525,0.0036749962617483043,-0.042524705807306856,-0.01629339007961881,-0.013373283662579208,-0.03538758729339288,-0.08670559430343253,0.002813046492898506,-0.07057863929996695,0.02032178531797969,-4.8387948377450745e-05,0.014705754293256447,-0.0007126613644732738,0.006885082510184306,-0.04815130485069888,0.04857034278174735,-0.01087853945779349,1
TCGA-55-8512,0.0011073878270731492,-0.009506549485969509,-0.006173791728974983,0.04914932901434635,0.0541569854900594,-0.0059721591296253256,0.08272053710964883,-0.027565607525549853,-0.048000534292984245,0.00010986787336038686,0.0024730756468808197,0.012531618722414432,0.0010128819917898718,-0.0008541478288949493,-0.08728443702781856,0.010667322563400182,0.0030986314043319352,-0.012963424311411335,-0.0015951259439820388,-0.008851305958260941,-0.0031730021315545926,-0.016361958417971667,-0.013307161585846682,0.006448705459113758,-0.00247602251413216,-0.026847398509785795,-0.00021862817886707443,-0.023599441320528117,-0.0014411505956860862,0.04830238503968403,4.8961372963932254e-05,0.01747135659097833,-0.02888547845701946,-0.04495423919060436,-0.0031486191878147456,-0.01539640705949418,-0.04818027702222771,0.00047419051024147736,-0.05294447313686334,0.012072276773243677,-0.0,0.02102547475036372,-0.0012224949631427049,0.00437913169434028,-0.04394466535668332,0.039341580691078334,-0.011453470533690023,0
TCGA-49-6742,0.0006346939375688284,-0.032891702346188594,-0.00603909174001487,0.04828587277258721,0.03781558692835011,-0.006960553686370592,0.15492868238819954,-0.0612397393141227,-0.029139057043422616,0.002561484181895448,2.9509676900893605e-05,0.029099599297322826,0.009269973038521137,-0.0013468466950397092,-0.030223247283849796,0.01677317657437015,0.00815689033215779,-0.059680875158684005,-0.002052661167857344,-0.0063962296870882,-0.007898301906661886,-0.08615005093955551,-0.03148698871912718,0.0033825076126221608,-0.0037446627173987907,-0.0623553512694488,-0.00045489878487582473,-0.014889094922220954,-0.0019163927215420187,0.027997676570434747,4.0498233505224804e-05,0.0009199117481845125,-0.15658414349891173,-0.07550224283596924,-0.00823216556245707,-0.02008153009986002,-0.09715265478806387,0.0010838102603126917,-0.1146557058611035,0.026520031403571575,-0.004985292434862934,0.01120419917828871,-0.00299789714883614,0.0022876856411673152,-0.052884458695369126,0.030792379973074283,-0.010891824184471668,0
TCGA-50-5935,0.0041929881969480125,-0.05055732923393213,-0.0002614745858503815,0.02515303711295282,0.04625361562741018,-0.00892318879896807,0.06480082755668473,-0.04668769281745364,-0.03388755925321684,0.000337743585755903,0.0023176374248795382,0.025492834284263043,0.0006163715986298607,-0.009573640125636154,-0.002542768265228585,0.014104291478826504,0.004252201809171335,-0.05145984125286687,-0.0017995910778617,-0.015390087377674135,-0.0037627258527998583,-0.021669229471535417,-0.0014007850975551925,0.0021137702183341607,-0.0034231819810061135,-0.0449123995070409,-0.00017506907818006558,-0.022875277095028856,-0.0006825759623614828,0.05067506964793617,0.0003234534796593635,0.004141494890282856,-0.03743146592849491,-0.059366782997605005,-0.025389774537756815,-0.01820572193183918,-0.04006246242617836,0.011870165883155322,-0.08587081426606431,0.022721391249153712,-6.247122203087595e-05,0.006649615330569993,-0.00010267279145659161,0.003569019525163978,-0.019910885022921956,0.06857743701939167,-0.02267321246242582,0
TCGA-38-4629,0.008031607293382481,-0.04555361141162827,-0.00023899713496003784,0.04417903424295695,0.03477010191292858,-0.050434283440603044,0.11068536902609016,-0.05428443591431969,-0.08476745272317636,0.001909932192219653,0.006459362226528331,0.0909425316687752,0.0006294604096616429,-3.515742913551222e-05,-0.010133517229075305,0.016808892197089965,0.03085991556663907,-0.04475496095688832,-0.005902330693447334,-0.012252765358748852,-0.01235366350891684,-0.022890191039060617,-0.001469637712724617,0.0028924180703969416,-0.00442885598626029,-0.07602723088861343,-0.0005498452064258558,-0.025896718733287513,-0.0013338750379831008,0.030251347039022564,0.0,7.217157795593978e-05,-0.05006022541971385,-0.02749194162847616,-0.00028710727400870937,-0.02745129415516951,-0.2597492009797636,0.0010477083410805883,-0.12035585515483357,0.04278127859291891,-0.0,0.051664405835334756,-0.001153745019406583,0.033990321898567204,-0.051479872895834444,0.07021335309155716,-0.01949726574691932,1
TCGA-55-8089,0.00965988935636842,-0.04516661595385461,-0.004387303191356668,0.1460435303881961,0.10168314408186407,-0.02886457436055045,0.11098157371823385,-0.03983203449764422,-0.032659171070071776,0.0026139823570572015,0.003470545778625075,0.02491711180455417,0.0011241481219688046,-0.0004859732926888942,-0.01708224030576901,0.012432907365114739,0.013001755093314984,-0.0827592562155924,-0.0027877526310667727,-0.022455099010259938,-0.00644212325343242,-0.1539851737703153,-0.00043246103147214036,0.008901005227174661,-0.0013246131618962547,-0.04046845605323526,-0.002302641893318033,-0.014714583014037025,-0.002227888306459069,0.027809691509780715,2.3957477209573155e-06,0.001421783400917037,-0.04354323720183371,-0.013453553800968996,-0.00256036190317617,-0.05260902907212297,-0.16671932899424569,0.00033712149597156277,-0.07861758340315317,0.021502914551392523,-0.0011939948554133557,0.020008936017502556,-0.0007969892863246057,0.00809932651402342,-0.05101987655689621,0.044956097038950614,-0.023868795147298876,0
TCGA-MP-A4SW,0.010645032573574839,-0.01675586001096101,-0.00020360211857775205,0.025071397489056405,0.1068975075323884,-0.004110067405394153,0.09428771008746517,-0.03431569151102735,-0.023777733844330746,0.0011240843084410054,0.0,0.020633587360152163,0.0006911129794566753,-0.06904761627317642,-0.00600361055571955,0.009199785806209318,0.0034870916057759016,-0.03759641490849323,-0.0016787529876151782,-0.009912565926086164,-0.00928847419442814,-0.018297221379320952,-0.004294940702001708,0.01201839431931408,-0.0027300175176661603,-0.04493871394551511,-0.0002327849418924818,-0.018963226066226576,-0.0016884721400792914,0.06537168513262935,7.916982411209519e-05,0.0005970979745357976,-0.03745160047938347,-0.028842088603144838,-0.002287539080251404,-0.02117122521600375,-0.10143314593860706,0.006391975175552677,-0.06631809001251858,0.025964691625541915,-6.929773756960345e-05,0.01598938086946695,-0.0007623517034247104,0.0035645546870630993,-0.048549416133569986,0.06127940964925172,-0.017265545574753318,1
TCGA-78-7162,0.008460866108915763,-0.012966264615427934,-9.362859264610734e-05,0.01166501974043533,0.06327778737478736,-0.0074642248305095225,0.12434911473140427,-0.04195297918513001,-0.04420141435255125,0.00035317052669036985,4.123680191098548e-05,0.01933406929879805,0.0001814776330646525,-0.004418791734730627,-0.008187767465224385,0.014736960893356061,0.004191529660101483,-0.024307796842954237,-0.002161750586264981,-0.0073507154476325645,-0.0017898361567455228,-0.024933873314175643,-2.632472226666949e-05,0.0032247838962506967,-0.002000390115522562,-0.044227158557266194,-0.0003121872737325316,-0.0282219553958728,-0.0015865461791532479,0.05177923681296585,0.0,0.03264403019054235,-0.04659336663999817,-0.0037236640168889176,-0.011568660956750599,-0.023097847549288106,-0.05489894396858011,0.0014714153038031602,-0.06424941936565778,0.021939691803512493,-0.0003858845663876904,0.0053432417414411605,-0.0015714860731391028,0.00470223169420251,-0.06033016595493133,0.046251219766270786,-0.02037714751013261,1
TCGA-50-5931,0.0005422514952442706,-0.07106881638707932,-0.002445202019516392,0.07290511499669369,0.012254151344623994,-0.019398444448673557,0.24574711365150587,-0.0777559053217904,-0.054798551944120345,0.004021151167040978,0.000582575118418339,0.047432541270724125,0.00237321942639253,-0.0019754291372610076,-0.021602736146312366,0.033353084126288506,0.013879790243006942,-0.033529446441050575,-0.002471495846515857,-0.009554135747939249,-0.00559715918813554,-0.08235530614922038,-0.00011623132323132894,0.005634706837779438,-0.004641537707955149,-0.1485575138108355,-0.00045847398022912225,-0.008491823649887636,-0.0032722726153030313,0.006049655048015766,2.4994716644317123e-05,0.00030437187296229,-0.016573795638719923,-0.01951275107117585,-0.00016468035471861904,-0.04080861996755095,-0.3691386717250744,0.0011464173860696307,-0.07090848492442683,0.03591573989851694,-4.2063382510688516e-05,0.010651636322814385,-0.00022397201486185292,0.008533091223215628,-0.004184850563204266,0.07952049495111789,-0.024662347545185485,0
TCGA-73-4676,0.00018948683121671744,-0.014523466401002454,-4.5607432063016894e-05,0.05532666976218729,0.058474393250267376,-0.021917538540201315,0.10908183195438681,-0.05616271326534314,-0.04626218681298368,0.002054596658700612,0.0006011906424766573,0.04473804651876937,0.0009638238310401378,-0.00044051381458085184,-0.044441536059580886,0.027778888535296312,0.009596511471009537,-0.0725584082131509,-0.006440546672333157,-0.0061944237904270295,-0.03763239528076253,-0.016592971603554177,-0.00129542828830751,0.00531462926269949,-0.0025056445291185415,-0.06345685142642557,-0.0007710642027410522,-0.022686654528540882,-0.002528506679655377,0.043560241212070666,0.0,0.0009473898960485695,-0.06930227408692288,-0.016471363592284724,-0.002579390364620102,-0.02203180870719734,-0.18343078118469483,0.0007361243158986743,-0.08078315557810578,0.02915939551714495,-0.0004124018504866549,0.026869308741375535,-0.0007400541316908087,0.005566657765722224,-0.10787418859482256,0.06757625530305733,-0.02493450645807583,0
TCGA-55-1596,0.0034617398480965176,-0.006178000340506346,-0.007637455163713018,0.012351992352665014,0.07268309285401044,-0.002750919814020086,0.21317652236311926,-0.05573383853656321,-0.03596779710184561,0.0022942111439504223,0.0,0.1105260410993907,0.0016269998878579686,-0.006510107676154245,-0.01772895002682485,0.02099561061950441,0.011883963724515749,-0.011586816230956443,-0.0003962632395179973,-0.00900680510753455,-0.004014118170045973,-0.0363439338216947,-0.00778521080934935,0.0033052258823768406,-0.007957732762421506,-0.09573470686337936,-0.0003951223056053125,-0.012498759233019963,-0.0022455332257774875,0.014360352882084322,0.00013932053221720356,0.00022013302152175583,-0.16261693098517022,-0.01480942742461234,-0.028723838226310264,-0.04728030065489788,-0.14728074005060984,0.000578248983322246,-0.07116755899877372,0.034049978801862744,-8.375388812220284e-05,0.009699926576770447,-0.002847477881529731,0.004607862222017777,-0.026343463156797017,0.061559578504463294,-0.025167451933375926,1
TCGA-97-7546,0.01186764199811197,-0.05430019401807511,-6.055861134746194e-05,0.019128425897992414,0.09874897371895497,-0.011749308842452054,0.08573745252546076,-0.035164751130245184,-0.034340126504327495,0.0006015829987922221,5.889768370990277e-05,0.0172160231986972,6.821142212221681e-05,-0.027819738520935867,-0.01581645548368401,0.01162909326092657,0.0019788337687245017,-0.0354383455176266,-0.0014817818935839201,-0.007984483950409205,-0.010269816322947307,-0.023847455367244863,-3.0089534031979763e-05,0.004656036836757363,-0.0017205874067652948,-0.045289604010662406,-6.263530830204214e-05,-0.030106051768147166,-0.0012622483725077348,0.06882548034442758,1.617359189397237e-05,0.02356110520778319,-0.026583436234679618,-0.01448417165862913,-0.02049004764372988,-0.014820635335943438,-0.040096732186860606,0.003140141171391606,-0.05176982032193014,0.014781875614735455,-0.0,0.01245288381521079,-1.4809096331282462e-05,0.003763314633507707,-0.032156109707015865,0.023849930762066696,-0.008107812502773872,1
TCGA-73-A9RS,0.00180668194986234,-0.006962521414591209,-0.0035310187445582943,0.009780861342815908,0.020875410636463865,-0.0065940945621250765,0.1435714719024419,-0.045212124659870914,-0.05912250544790194,0.00415404436579469,0.0,0.024136641787771897,0.009795246255537592,-9.27409343094798e-05,-0.027068387088138083,0.019971535513625044,0.007111319066807951,-0.009014393709525568,-0.0033014686223669554,-0.008002150205441557,-0.005659353828932927,-0.014643327658551178,-3.9559483626260206e-05,0.0047025538434744794,-0.007852546283216525,-0.04304546422247454,-9.207280647545471e-06,-0.010967789660172261,-0.002438990697039295,0.007685631922531598,7.086272952410144e-06,0.00020907451147994736,-0.06970914259896777,-0.03359408876599304,-0.0011468594081379473,-0.01701264767658963,-0.12091453620604306,8.671987449200714e-05,-0.08372111617529471,0.028836398166003738,-1.1932060773574102e-05,0.007253264185890056,-2.0402440576333573e-05,0.004685449448442759,-0.08723764232462335,0.06669996813663658,-0.0092469528976659,0
