,HSP90AA1,GPD1L,TNNC2,SEMA3C,AMBP,TXN,CKAP4,CPXM2,EIF6,PFN1,ERRFI1,PSMD2,CA9,SERPINH1,IER3,MUC13,MAOB,PSMD8,SERPINB5,PFDN2,CYP4B1,AGRN,TIMM23,GPI,PKM,PSMB8,PCNA,TM4SF1,CTSL,TSKU,MARVELD1,SELENOK,PYGB,PRR15,HTATIP2,COL1A1,CDC42EP5,class
TCGA-55-7281,-0.017294875630020055,0.05632258754277696,0.17366568825229736,-0.03513687268302762,-1.3335679420816601e-05,-0.0015590129042306676,-0.012308416766890127,0.006201279131575097,0.013110666977566868,-0.14209256551893312,-0.032249729823650736,-0.02089668684252916,-8.230742822017554e-05,-0.1148302780247944,-0.03257592015616506,1.6075562247511828e-06,0.0028275477881125988,0.12453624286831391,-4.10283510589151e-05,0.03693439136294092,0.006051371690772829,0.026873369267679404,0.03967203881587263,-0.08326361926443526,-0.016502399874140903,-0.003817459927175011,0.00039535550327547735,-0.12212222641874995,-0.006219519898144836,-0.007218879624947742,-0.04808775220866424,0.05242546507221423,-0.021668248614682487,-0.0015453409595067565,-0.005108194626322997,0.11171066458740844,-0.010605746770379385,1
TCGA-05-4424,-0.10644241733683976,0.1909640747471201,0.006012473210141354,-0.010710415383644204,-0.0002206361558589912,-0.0010134535754427326,-0.02792597307507301,0.018316934469446034,0.00831207236803766,-0.13665117179873312,-0.023072599186058907,-0.05035502294073922,-1.1483618352859996e-05,-0.14809089178160192,-0.011307362915543209,7.880709888285654e-06,0.007713555848497696,0.1522237866221203,-5.342950104027105e-05,0.029003409029905024,0.010804830762980468,0.030008956165560312,0.07738578992539784,-0.17286492508195833,-0.018659632526334697,-0.0034198936988332463,0.000810198294005325,-0.013422452085093496,-0.01559728297980481,-0.013753546246773975,-0.07775682481856436,0.06063076728223042,-0.03433452444206185,-0.0017570141190106343,-0.007898471437144101,0.03831584536846053,-0.008761419906049353,1
TCGA-05-4397,-0.036119891285374565,0.01875687985355266,0.0006084536270993848,-0.015046785675461555,-0.0003528329465596565,-0.002248436179624146,-0.0187998995197826,0.06111772489271957,0.01153914602716553,-0.10912806163137667,-0.006197642745343364,-0.12257369417057765,-0.0008374091388712555,-0.2222280925096731,-0.007101485169206054,0.002679014748784981,0.07823180271767949,0.19906677908743278,-2.1070043511546078e-05,0.045712565001354996,0.002784294657368274,0.004020374810663018,0.11299251307080273,-0.1622978749300197,-0.03925424040189045,-0.010565190081327058,0.00206910139906572,-0.03767283165052852,-0.05366896308562997,-0.01950405134659204,-0.10660989804125628,0.03544849836756287,-0.010753181468657773,-0.025796812793730646,-0.014949141082501501,0.007078594593824055,-0.008544049625322972,0
TCGA-55-7914,-0.02708208095062516,0.02814711782556376,0.0014647920124302909,-0.005425414723799052,-0.000208416870791258,-0.001033549461766409,-0.010678494131081965,0.002250812552806923,0.00913078020635738,-0.06520246461152368,-0.007364606764149067,-0.02506048986806991,-4.184240467693889e-05,-0.11310289347966382,-0.09902847324786836,1.1964562010512423e-06,0.00174386767870104,0.10708704162564293,-0.0,0.030649846616906985,0.001007051687598341,0.010968742268675747,0.0535112706793301,-0.09975553748891182,-0.0131693598158901,-0.0035969361141835327,0.0004495799303108221,-0.1372074210479503,-0.004145084864300229,-0.001954695188564425,-0.13680249580544948,0.03769344819161829,-0.04573015909213335,-0.0004223190727298319,-0.004984393727837497,0.059152927165955486,-0.03226595680035308,0
TCGA-50-5942,-0.0232202134535038,0.10649976538396429,0.0005906533918008447,-0.01362198697372249,-0.0005854877853760613,-0.0007904231696436084,-0.00828650714098379,0.01424063715063432,0.0075492199588216725,-0.06072415562041585,-0.019049005509855613,-0.01796283367817837,-2.0694854684493594e-05,-0.04514460247685313,-0.022101377328659765,4.721444989172714e-05,0.016710349245171417,0.10071243856541147,-2.537140289675492e-05,0.011027177052362808,0.02116243639763498,0.012605204111352757,0.031156891950220436,-0.06011382130879987,-0.012162362393441766,-0.002433819066567742,0.00028006843137653667,-0.07943883536322764,-0.0034658105375084697,-0.001992498066767974,-0.0381607523642824,0.04621888528890489,-0.03890837812869596,-0.005762489061640821,-0.0032884850565447292,0.010076037792288828,-0.02699970827550465,1
TCGA-50-6597,-0.01863670883050551,0.03687218383639288,0.004731261972015094,-0.00977697476723409,-0.0027182894222948367,-0.011220046855794941,-0.0051944793045954445,0.0037254295133874087,0.008505636646512875,-0.1372766928275076,-0.005345181968229301,-0.011050671439826716,-1.7573483429993842e-06,-0.09577583537027792,-0.013017276526121349,0.00026539997001730507,0.008982793373578062,0.19753350074035453,-3.36167779644014e-06,0.04806714024136282,0.0019155605937657963,0.006572581990682182,0.07396214673589771,-0.28104891491271905,-0.009212480527964927,-0.0055266153512389775,0.0002072357322214518,-0.06285445318116019,-0.009407927236942549,-0.011803986903783668,-0.02698506002697538,0.08901579881542408,-0.010148361780907196,-0.005352919928007568,-0.006283447991812773,0.005388658293428206,-0.03815091270882853,1
TCGA-50-6590,-0.07504417645303599,0.006342592535125785,0.002641027503924134,-0.041137735957111135,-3.744281998271136e-05,-0.0026249801083356944,-0.0069553937059773484,0.007958656214316635,0.016827187942112156,-0.14696266711420874,-0.012599364447195586,-0.036748097729744154,-0.0007642001442174534,-0.11820442382536436,-0.02151252094350254,3.0095624376523953e-06,0.004857616405156137,0.12436689513863784,-0.011885754482344251,0.03185736898024598,5.449466619138621e-06,0.014524181880349808,0.047938545912715735,-0.13100492857151963,-0.02606607022261981,-0.004327916120546988,0.0008497671707922013,-0.02954594499033933,-0.018035528269032892,-0.009537360692951776,-0.08188521587884666,0.04022491716895202,-0.02109534425724695,-0.0016562231312708489,-0.005708450091633129,0.03750777856591108,-0.007625801435332462,1
TCGA-62-A46P,-0.018346163756333345,0.017610183022905117,0.0010142584215692362,-0.001331108313761167,-0.0003331739397483284,-0.002014842207614888,-0.010873855149366398,0.0015201325575058045,0.014701232600912571,-0.12535202629845146,-0.00836386383225761,-0.015369729269145574,-0.00020153401411245135,-0.05948493124794391,-0.053073075203793,0.0009925389543897405,0.0015913033244534707,0.12030578981932699,-2.662872333243135e-05,0.047802865747986645,0.006037758463816207,0.011373940232059301,0.05928925079122182,-0.08078749620266362,-0.011655558420645036,-0.003031990003300636,0.00068351309349859,-0.0731467468710956,-0.0057570855158400585,-0.0008238545441218928,-0.032979727058001465,0.08438656666240214,-0.020206333060009254,-0.0005814818195563275,-0.005585721622706612,0.017820582719802483,-0.6107796625040086,0
TCGA-62-8399,-0.021206217430515324,0.04581921772152266,0.0017383882216485925,-0.04510134974423044,-0.00035080075996380935,-0.0007206687323463496,-0.005227958714769684,0.006136872352430774,0.01526486968075066,-0.11481026285374392,-0.09505585852024076,-0.022735124220433202,-4.6743387978107774e-05,-0.14834479401713366,-0.08280978073162958,8.605952382926115e-06,0.013951822549943012,0.1750979285017127,-4.776494160374987e-05,0.037181110198896715,0.0019469907230787338,0.051156393691623094,0.04918334172940654,-0.14889838129389366,-0.016393967122589434,-0.0008980102330480702,0.0008348346992449949,-0.02737903508630176,-0.006939021800263681,-0.002412549139170138,-0.10662813890347034,0.03865518805781702,-0.022757371350823546,-0.0003754887277068501,-0.0027774076561133303,0.04775049920397174,-0.012240236478166898,1
TCGA-78-8648,-0.01708766656695714,0.01855933118915653,0.0015564302608190716,-0.013950510921709831,-6.881524567053171e-05,-0.0005855929161933329,-0.011511637072416933,0.015017771778234216,0.004299234287444521,-0.0787404608409714,-0.009972211440020194,-0.01961808137723246,-0.00012578992573411977,-0.16179775184797654,-0.033020395222277656,3.492411050394307e-06,0.010469210744116731,0.07889050168489238,-0.000417920077866891,0.01439345057456531,0.0019566369053700826,0.009927357459699469,0.029188490083785844,-0.051832128862980734,-0.012311277770204281,-0.0024535840218119914,0.00026435045038778024,-0.021001212312329598,-0.018895069644118738,-0.0060300936596224975,-0.10134300418632144,0.04184601237828987,-0.007845344291889643,-0.002263144402768693,-0.002927640245194755,0.26566366952751336,-0.03423824765575368,1
TCGA-97-7547,-0.030383652682396657,0.031545046310892215,0.0016907180758348383,-0.008699474546481827,-0.00013285092801692508,-0.001594183125088827,-0.010012369894697086,0.012101293620394502,0.010261440261057648,-0.0733551318301829,-0.006187868579691232,-0.030836574769584704,-3.0308321929094107e-06,-0.05681226597747204,-0.007652735410071628,1.4921767369674731e-05,0.0084759860106979,0.15076265021728444,-0.00010220029899256206,0.02441330636501168,0.02028196823349627,0.012042644144323933,0.04560607864349503,-0.07817091581708437,-0.020565593856614914,-0.002510852387473092,0.00024646804773291393,-0.11960211757383124,-0.004956645523324309,-0.006232969105981544,-0.1519033238812251,0.0535371405369898,-0.18555802738830235,-0.005152909035070703,-0.006038601229398468,0.01546403586164053,-0.034669023415004406,1
TCGA-80-5608,-0.040422470037234856,0.020709776441909414,0.015523174429196082,-0.002285693064423103,-0.0022235435654303364,-0.0013301910380521351,-0.013431465168350138,0.002022571719681415,0.008159833372420596,-0.10241292261794378,-0.027971888907060375,-0.0208125454389974,-0.0012640158388627352,-0.044002557170605555,-0.06782089124321315,0.003450255845605566,0.002156525702115054,0.1468632686443215,-0.0015244679408777857,0.0364094938577794,0.002746030075667094,0.009610220421216986,0.07403897886427904,-0.10120704238085623,-0.016791964321863986,-0.0051736772413581685,0.00046652457674950764,-0.1345444217332981,-0.004161309029170951,-0.0018402746587291372,-0.02664332305733253,0.0465383918446988,-0.02403138539826697,-0.0026170609586391503,-0.006587296870135857,0.011838305308177139,-0.21548789176091102,1
TCGA-78-7535,-0.009790735083076452,0.033446452205704975,0.008132374737063216,-0.004994754885934384,-1.5786513899070012e-06,-0.001423751524620742,-0.0032566503505047687,0.0007920487188254263,0.012498585553537916,-0.1209615057934351,-0.015991162110437895,-0.008233237221841334,-0.0011875548592262374,-0.16582647125271896,-0.031083662369360523,8.572986814987913e-05,0.0016161704983436629,0.06834319724938456,-0.0,0.04003390452970705,0.0009290957800619789,0.021378853102811995,0.04145217535156221,-0.06483636118403283,-0.014982731797198069,-0.0027855427803017206,0.0004826150828187092,-0.035641814457805295,-0.002724367508158985,-0.003214714759231813,-0.023698478553496657,0.035379853153756614,-0.01261072622783481,-0.0004768235517114185,-0.002556311510397498,0.02305707015157181,-0.011562850021949804,1
TCGA-44-3919,-0.04377468305507488,0.05798940439861932,0.001009947823277567,-0.020203827867679307,-8.186310467219399e-05,-0.0012968169940235168,-0.008390518638539167,0.00779233647846453,0.008033300344387378,-0.08195827139480386,-0.018512767103126427,-0.03182471779972764,-0.0017139934907198131,-0.07015268579261673,-0.023403108265651312,2.129381773702381e-05,0.008799585612135098,0.15154915939737248,-0.0007474174417258428,0.015516691509394309,0.011234900163060996,0.022243262672906054,0.038776270242891014,-0.09468995761130261,-0.016987128145678047,-0.005609480029493354,0.000563908267107314,-0.05215915435703147,-0.01368635567993892,-0.007907082931879627,-0.0433265149083026,0.04855635692287309,-0.027890202705301168,-0.0005790043432389826,-0.006015969267671003,0.03399355683833605,-0.011076963512090837,1
TCGA-86-7955,-0.02652727432609809,0.09141226051385476,0.000691927095194533,-0.03210110968372312,-4.247531640247014e-06,-0.0005828545416027065,-0.01669943226573952,0.0016195045949677575,0.013862446168324107,-0.09615841231361452,-0.05768887724397203,-0.0416368072183644,-4.2672098700365105e-06,-0.02973873366004372,-0.02259337736489465,0.00023005118543227573,0.0020947493764272144,0.12807243693548312,-0.006601871968890029,0.029367474827994552,0.00026639748886432823,0.028159529606589552,0.06294764895958684,-0.1050971925390371,-0.026221701184878772,-0.002012137863347413,0.000544076925918148,-0.05110641439834242,-0.009868064392362976,-0.001295359534078887,-0.04650402347099117,0.0355739290385567,-0.00584786773407753,-0.018307401886397182,-0.005961016497855618,0.00840386712929797,-0.0022052229847699567,1
TCGA-78-8662,-0.01603168169547789,0.10906433117022905,0.01724229174083486,-0.0055356923205434625,-2.442984830458293e-05,-0.0018336520748604833,-0.004447716940892353,0.0030823559946925472,0.01127658525847909,-0.16258786860910923,-0.016628029012437436,-0.04630682350353513,-2.354015601348837e-05,-0.2161318007444792,-0.03539263678550684,1.7665666112766315e-06,0.0006468402279232239,0.148921077044375,-1.5034905420299211e-05,0.11792546624322148,0.0005313195155022742,0.04159269768887514,0.1034296190687541,-0.06946244919508059,-0.027027046132695458,-0.00039723161144681707,0.00031166443228643697,-0.008367839677434137,-0.0034692433254095156,-0.019605966378839792,-0.15924297530366685,0.060443367419368024,-0.016447347873331727,-0.0007222145596318431,-0.002403360867089,0.019218307296090052,-0.0729986495830895,1
TCGA-97-8176,-0.025705435167616166,0.024326929070088574,0.001029168020366304,-0.01197566093439108,-0.0010024261889291788,-0.0048414736544423395,-0.029738191183356775,0.0007512282987674034,0.015117831861872238,-0.148400710401571,-0.021161609243375026,-0.0402957914135195,-5.010817572606352e-06,-0.08312241863895797,-0.03532547122648813,0.0044963134299674514,0.0050786144387314405,0.15304984521572298,-0.006245851761314282,0.04933100484670743,0.0016876155992446877,0.014014885162801664,0.08215208786646705,-0.11710933246476546,-0.02965976997449824,-0.003639834752063861,0.0010207477911619994,-0.08613691125572497,-0.02197454143986653,-0.040798699024092194,-0.07972361166273251,0.051591197954307895,-0.05607790706352766,-0.028367164259850097,-0.012291447998450656,0.03706036240154404,-0.016495757801662427,0
TCGA-78-8640,-0.017459977268118647,0.012985440748590689,0.011964445905436103,-0.01409256547883844,-2.5825341245937182e-05,-0.0026797097131234875,-0.008390947430583086,0.0021543680962151667,0.007870019700428346,-0.0674723655484227,-0.008373832616252373,-0.0320546842141833,-6.666791851562782e-05,-0.03513766292430171,-0.020442010317264902,8.900703343314752e-07,0.0013117271056643956,0.09345126154391026,-0.006042986417755879,0.04657352964771746,0.002734657880959977,0.007027085243847437,0.04993001516180523,-0.20207138239713382,-0.021528986200770945,-0.003965811763588857,0.0010532593706083114,-0.02011768660588371,-0.013267934076350213,-0.02635637669950446,-0.04510927999285553,0.03308259473428361,-0.020487889136917327,-0.09597042308874869,-0.010375469385589012,0.01234075309115624,-0.006465799431073076,1
TCGA-49-6744,-0.01995550973056568,0.07601892104479123,0.005306904339176715,-0.021526369161528097,-0.00013053092100192364,-0.0013406827018795622,-0.010202022093416398,0.010909381544600161,0.008954121725415045,-0.09506996451697607,-0.02725526092097258,-0.02668611880047105,-0.0004512541042008106,-0.0914813100519568,-0.011961184325511688,0.00040525542241960275,0.007930735693956,0.13712648893638535,-0.0003796181269106006,0.023488446737848247,0.0054005675738435155,0.019482519571646643,0.045586382647535846,-0.09418473892013889,-0.017852581365932554,-0.004008462258603269,0.0003647676876999434,-0.07712551262783619,-0.009915092281364756,-0.004740767312165994,-0.10784717448436043,0.05175951224857199,-0.01711642134162187,-0.002224773732975669,-0.005295971495051169,0.05276284271936325,-0.022536431316622668,1
TCGA-55-8512,-0.03810896766555512,0.05778655118675329,0.0008945759278240664,-0.018633754381468685,-0.0002928529155740739,-0.0017459862009357062,-0.009282464943701012,0.009544300298464951,0.005319248975378468,-0.07131660843019322,-0.007560306319794648,-0.019452049667335266,-1.3065825560323968e-05,-0.034124112996755836,-0.033001477196852334,0.0005857225153707112,0.007986801054511578,0.11107133531292292,-0.00809628333387917,0.01652231191832219,0.025674921865473453,0.019365516986047094,0.040218602703740045,-0.05745188491240775,-0.01488059438173776,-0.002697410705757218,0.00027968301926595545,-0.050816547519395766,-0.006642287959418136,-0.005664226712645421,-0.0469220742519377,0.03771787457776674,-0.025487897107239133,-0.05888628861944658,-0.004116040117864457,0.0036623147346437476,-0.06752424894263442,0
TCGA-49-6742,-0.023134312961905164,0.013640826734267853,0.002044643552041423,-0.020816947001975634,-0.0005024297898728326,-0.003539280851120985,-0.017823212135980333,0.0010543710122700146,0.01168517360230716,-0.15444210877396525,-0.018819269368509903,-0.02556161600260749,-4.2329237663850874e-05,-0.046138398733261594,-0.055427154148862116,0.015353606613909911,0.0064891901923136725,0.08693475709398399,-0.006204757235495594,0.038459235802376174,0.0013518505065579396,0.01015769894329617,0.05430301422860836,-0.13654410173324932,-0.018305521972453987,-0.006635757565777644,0.0007057156482327935,-0.02132531654622637,-0.030391267485913913,-0.024941556251829814,-0.061200450390606266,0.03533304245875829,-0.018418349213950684,-0.05760150565702253,-0.016798767738942386,0.009561239935408077,-0.03827084797543998,0
TCGA-50-5935,-0.026904281772425556,0.10508015873176209,0.022393456699379616,-0.014331409133274955,-0.0002255203811537311,-0.0017935416072151142,-0.009133127604797238,0.009578271284034212,0.01001142861378917,-0.11566864062966425,-0.008965439941460067,-0.019110166500846838,-6.131127141268459e-05,-0.14628719500855938,-0.0435819084166688,3.9077772064156624e-05,0.003985698882848852,0.19361162841657362,-2.5305228136982476e-05,0.04861783599919696,0.006086107690640162,0.006347669827267353,0.059388041293476565,-0.08664494926161119,-0.017119855515349006,-0.006465238300008635,0.0005262946225206178,-0.03445332268226671,-0.006172687795525243,-0.006928045663495892,-0.055483739355222876,0.04065744484907913,-0.0443167330790865,-0.0024939726840432614,-0.007088981266843764,0.0184234277143105,-0.009641506874845308,0
TCGA-38-4629,-0.06729925327916934,0.022565544936938072,0.001976536099033049,-0.02857180127485673,-1.4286358987114187e-05,-0.0011576148107460065,-0.011372456219573047,0.006193711611212513,0.01885015366986329,-0.1621202532730848,-0.02943505123122026,-0.03826005511783327,-0.0010091261167822585,-0.12795900540331986,-0.020182183061814022,1.4206220630310212e-05,0.0018693783752649228,0.1982302375167539,-0.005714243446158332,0.03714794951265824,0.00010605928711245653,0.008685955906678887,0.08528730005207837,-0.10275443640732314,-0.037885525911325754,-0.00652379625662442,0.0005720990237031024,-0.08340987540681422,-0.027163650660976497,-0.010253037909850786,-0.08366053571351628,0.052736881860248365,-0.03528261526780318,-0.0022795803432154684,-0.0038460744665557386,0.06413638479920247,-0.02742027466908515,1
TCGA-55-8089,-0.025929030012382805,0.031294635087227116,0.0006359907432449895,-0.08786748783376411,-4.459472130715191e-05,-0.0020053408608354346,-0.009942653352968107,0.0003940081952285213,0.009474547207917686,-0.10589848343182322,-0.015349635180345359,-0.03081704162724386,-3.836629841063436e-05,-0.06837067301688139,-0.009876424492400256,1.2798396964243434e-06,0.005461216468506521,0.12692254965001815,-0.010380675746079792,0.02605931576524729,0.0020893728279246316,0.02672979391175883,0.05416239191511598,-0.09533225724829779,-0.04174326416205029,-0.00785669942063265,0.0008565202742818794,-0.04316323063786157,-0.03375376807575402,-0.024222614240904133,-0.16033122266160724,0.049459269254585686,-0.06466088233818341,-0.04184656906625861,-0.007872150687537036,0.039199371899283256,-0.010428520111948576,0
TCGA-MP-A4SW,-0.018877808415691283,0.03776627445821538,0.012058670512799885,-0.011507512789533958,-0.00019361592378201942,-0.0017118613301030533,-0.009566939037936413,0.004540291268050404,0.01144048151971523,-0.08933097218731331,-0.02213163031156834,-0.021696765770824192,-3.661637130219156e-05,-0.1590740616224168,-0.02117334308140657,0.0010742334491937726,0.0018437606173859191,0.17300743227313986,-1.5114315132026143e-05,0.018562657542212938,0.0008774615618660791,0.036091339697762286,0.04331770556342619,-0.15418758993945614,-0.01435834624329683,-0.003976000660052984,0.00033596307745719164,-0.05523079458446963,-0.008317866975467452,-0.006515746090361729,-0.06452140410104616,0.032870768485272754,-0.028543862519745975,-0.0019419788752885016,-0.008051875089490445,0.03199066138010756,-0.08391513772605312,1
TCGA-78-7162,-0.035092740011008206,0.0972102223561662,0.0027758731610717643,-0.00637276915269097,-0.0010582807939068827,-0.002641503828976971,-0.009195579904840996,0.0013897723527196964,0.009666998639776592,-0.08654445707530466,-0.004264639305681892,-0.020913011728278634,-1.3089573510905041e-05,-0.06744295825968506,-0.0027335889863704557,9.369977898670345e-06,0.010440199041244843,0.1305790120541886,-0.00020642554563416092,0.022648891429803312,0.047971828641464355,0.009684053290248492,0.05947334624894845,-0.07307843746159855,-0.015262185044230011,-0.003229293659627004,0.0004521879055723132,-0.10843620775480864,-0.0077319305432778955,-0.014763016741347841,-0.0703929763340019,0.05485585122326802,-0.021166851521949023,-0.0008930395730253521,-0.009951850464709014,0.011098146651326586,-0.011217614870207906,1
TCGA-50-5931,-0.04350610414898972,0.012074247534063534,0.002162753945233161,-0.013696173720623275,-1.6606366002115635e-05,-0.0028395901920245993,-0.019192059270851665,0.003506302847121946,0.01582508140291869,-0.09551426908454082,-0.013336340862218467,-0.10503385405757347,-0.003767667276822912,-0.10757205859380418,-0.014324558064322757,0.007999577908817647,0.0018052197612647685,0.22450667725631526,-0.01018241616580155,0.06088296046346333,0.000447287765873309,0.016921072247794922,0.062030986661162024,-0.32046148757418336,-0.04141424670015911,-0.0033549216251075715,0.0017713708433401316,-0.02357425051119724,-0.0033653460185945894,-0.008071506359702336,-0.12436830806287096,0.033001775598120404,-0.02751174007998197,-0.0233225994939745,-0.007524683510427112,0.08276940560906747,-0.010722113715009012,0
TCGA-73-4676,-0.0367288449464519,0.030484777020917977,0.0013887226308125981,-0.009637046775331955,-0.00010283038611604168,-0.0029345179300551386,-0.012280234199611358,0.0017620722596088359,0.01284812199393881,-0.10881552563997177,-0.08966663874592613,-0.058237195355681455,-3.0590328842244346e-06,-0.06896553519820196,-0.012091836938605306,4.5957880007965056e-07,0.007003340224649599,0.19078503659766996,-0.0008906593267292743,0.06746111049636845,0.0013922308454139324,0.015959876585136243,0.06475413554392452,-0.11081846501961351,-0.035433362226503395,-0.0026920154782937413,0.0007251364026478567,-0.46289584882469664,-0.016229725203976978,-0.029049449924252752,-0.06714411745993185,0.048307380575314904,-0.01783723633027124,-0.0004350085855747689,-0.007696632798077906,0.014287870402895319,-0.012908900369539521,0
TCGA-55-1596,-0.02855584082437646,0.01587138894535917,0.001090885645318792,-0.024327966949894333,-0.000890612317003169,-0.0009216187460590893,-0.03009929293814667,0.004548687349036628,0.015002995562104068,-0.09586324383525464,-0.009564431951557593,-0.07280158131969422,-3.540522582255685e-05,-0.0808394862221647,-0.010871788517642873,0.009667627889886489,0.0021295373126043074,0.1737984205434332,-0.014289129112615725,0.032233828406405984,0.0003234950931343324,0.009925621254329655,0.15224791946764682,-0.06532143415327221,-0.03467634596029441,-0.012127820902808013,0.0015930685916627923,-0.07442360295848416,-0.01733856790571673,-0.03266168676786643,-0.14409139544118688,0.06040928043676857,-0.02593566677373111,-0.07284686766768478,-0.010263890486042938,0.008805814136187142,-0.00609955082766041,1
TCGA-97-7546,-0.027263587580019157,0.10442751647753487,0.005923979162859438,-0.021184478232117193,-0.00015401881157109244,-0.0014221754797013337,-0.009791264538403231,0.018202427391258914,0.00651314397397857,-0.06973434214476885,-0.024469872389108065,-0.0233501523265518,-6.903380809226719e-05,-0.06982536681842769,-0.01063301413423649,2.158275124424688e-06,0.020321735156208588,0.06733444895528157,-7.439366493618122e-05,0.01944274786413906,0.03462407352995131,0.013982117964847666,0.04173293201468313,-0.04513744661188193,-0.008157356143623427,-0.002313808153233818,0.0005659884735299765,-0.0763599155884407,-0.007423997721371145,-0.0031060601229407022,-0.045167352941945155,0.05455920022493135,-0.02299182813723639,-0.0005776145394512038,-0.002779515534901673,0.01239173274631839,-0.009497782795021665,1
TCGA-73-A9RS,-0.04693901185908287,0.03524661441001472,0.0001635998833991178,-0.013430778380359045,-0.0,-0.00141173359444655,-0.03162639796797272,0.001973631405511715,0.012705803907518215,-0.11277298093377418,-0.013484531918001799,-0.020705201781995433,-1.2616098746194904e-06,-0.21404447471289031,-0.02466184667611206,0.00010069817514487838,0.000523613917412246,0.18831105400769227,-0.0006136517823218249,0.05612660239245755,0.0003072441294616776,0.014121808929093408,0.06814069347977175,-0.1195352600406251,-0.013723227519584626,-0.006399856414580159,0.001021694538329438,-0.1331880307205213,-0.018082595315311107,-0.014838794329019502,-0.05184772748722192,0.07398288969902517,-0.023042699239496124,-0.033679236041747294,-0.00801363742866332,0.015456458387925894,-0.12324855269163756,0
TCGA-44-5643,-0.053563703682093816,0.04796298656108068,0.0003090445410521463,-0.0025399087474967164,-1.8987425833301332e-05,-0.0031136425285924773,-0.036196825102610186,0.07801069507437701,0.009919969985492706,-0.08496357754947705,-0.005390084744726322,-0.12029716137879307,-2.858807975887765e-05,-0.06330717009672553,-0.002185130468006882,3.718903893640312e-05,0.002781370555757452,0.27379782606808145,-0.012604478548232762,0.026476179370443206,0.0037956613760060354,0.008432720053968392,0.14504734725121649,-0.21931240634858423,-0.025668762232369927,-0.0021816419992104026,0.0016034540394605915,-0.01526690152399047,-0.0060530362111568484,-0.010555098180587325,-0.09743685383505525,0.02905632517438603,-0.0305065827992794,-0.0032849523180443346,-0.013664536882325258,0.009368247375947103,-0.005909934162348251,1
TCGA-55-A4DF,-0.06456750527022137,0.04482790754865708,0.004783344141962674,-0.008393613707908079,-0.0003885052348730246,-0.001991867183959055,-0.012489089555748543,0.009734206393403357,0.007722097918280231,-0.10655002271207958,-0.008776670961238178,-0.06544231927879672,-0.010993948970100477,-0.05809992222112669,-0.008802432423983651,0.0001898739147198273,0.002052259795843186,0.3140954382466124,-0.0067271540240912185,0.028646194220077106,0.003209944630497136,0.005519514579471743,0.061681604534642755,-0.5350352599791817,-0.021986915167733104,-0.005930667131758092,0.002368182095971844,-0.05181408033028802,-0.009646055687386206,-0.009568023027494656,-0.035713622815144216,0.0500045824347423,-0.017399887502692737,-0.06822703902460471,-0.017012985543348888,0.02380261848078545,-0.003501713304834278,0
TCGA-50-5930,-0.015429172852409466,0.027272233323890893,0.0039097633634650915,-0.02717167072974479,-2.4508344782534106e-05,-0.0010030929951899328,-0.019578930586712395,0.012354612221728862,0.004471922826202431,-0.09489404415670251,-0.059969620413394445,-0.021449889539859303,-1.8450673354582217e-05,-0.06522958192920954,-0.015076155449449532,0.00035155451224827046,0.003860775599841431,0.13133740779575415,-0.0005231908857128945,0.024733233243936576,0.0006930775016606647,0.01557027504287134,0.037457348279245704,-0.07193103167937219,-0.01219154030965066,-0.0013102018515173085,0.0003751974908572806,-0.013842763756048312,-0.012209930571852184,-0.010987712027665214,-0.07790002179131957,0.05802923934526834,-0.024856553845734312,-0.009016080155082668,-0.0074293204854194266,0.06650259768305963,-0.01850710195875304,0
TCGA-97-7553,-0.03054939784181656,0.050008712730160616,0.0017364104177265323,-0.025594974511828857,-0.00016124920937348418,-0.0011048835391022113,-0.006422295895453043,0.003582806611371421,0.007726146785756594,-0.10511973207122488,-0.011801223811935855,-0.031882466418372356,-2.0543461499539253e-05,-0.08298671670922243,-0.02938760883990996,7.475427317751279e-06,0.01261300915250846,0.09706426724311036,-4.5329710444123946e-05,0.02114641974890987,0.014951394638948639,0.015518439013059064,0.0538538213117554,-0.0704480139263171,-0.019112052023593576,-0.0038968957221912747,0.0008602461244830809,-0.0701162947922051,-0.038144760636083554,-0.006513817761726094,-0.05687786239586825,0.04723269812621753,-0.015553138345777566,-0.004625508710734465,-0.004567227874476196,0.019732833295998124,-0.0092948840423327,1
TCGA-55-6980,-0.03641389408604928,0.034935749636735805,0.13789477152747248,-0.049233265979273716,-0.00023997245492763107,-0.001247286761148304,-0.008478101515431444,0.028394717334785657,0.009273271928420236,-0.08787163883833236,-0.029297218196116956,-0.027223297940018865,-8.069850456830786e-05,-0.11534773412670676,-0.05393624295761736,3.254283300817171e-05,0.04008271880460199,0.15655392325312248,-2.768751948879045e-05,0.018769245762900223,0.011112193207809358,0.04269143612947454,0.04499430503927626,-0.14299410912701022,-0.03220107696316952,-0.004557767849452673,0.0002366478310708505,-0.09626440538664809,-0.006658903697053236,-0.008809292532641603,-0.13012063221019607,0.044321088605608835,-0.016065065079686938,-0.01092428075570298,-0.006342477842968768,0.07442656389735058,-0.017844583510793568,1
