,GGTLC1,PTTG1IP,EPHX1,ITGB4,INMT,EIF6,COL5A2,METTL7A,CHMP2A,CDR2L,RANGAP1,SERPINH1,CCL20,TOP2A,KRT7,CYP4B1,PSMB7,SEMA3C,BAIAP2L2,CCT7,LDHA,RHOV,TK1,PSMC4,IER3,PFKP,GOLM1,C4BPA,S100A11,SLC6A14,TIMM23,TXN,ATP5F1B,MARVELD1,TSKU,UBA1,PMEPA1,ABCA3,AMBP,GPI,CPXM2,PLAUR,EIF5A,NPC2,LAD1,F2RL1,TMED10,GFRA3,IGFBP1,KLK12,SEC61G,SPRR1B,class
TCGA-78-7145,0.0019076555276762702,0.09467313535909494,0.04340294942005592,0.0012950958442117452,-0.0006672223054895713,0.0184674667397946,0.023456350195152798,-0.012210046349161226,-0.044067177621301405,0.006513186536246935,-0.018740625801867826,-0.054843841949476176,-0.0016934966007869842,0.03854393770261447,-0.12811282291794024,0.00333706211205667,-0.04029935849173559,-0.014623446151407057,-0.0003849423256254709,0.15792457435457555,-0.20823922255373106,0.005770670283480647,0.0009560691999272802,0.03561576447333836,-0.047268492959161794,-0.018589296436970486,-0.0265413237114902,-0.0019214069343002989,0.053698049114896715,-0.004321382231405324,0.00813023924967581,-0.06712333195738446,0.03708721053551964,-0.09366199894988589,-0.00030028756088084534,-0.003225370161284025,-0.040003365091010705,-0.00882139561959895,-0.0011644324367804464,-0.03611166973484687,0.004909009693760907,0.04393156594670015,-0.046006321580972044,0.18208021645184683,-0.03989277444554698,-0.004083783920617131,-0.07682694116508465,-0.0001478714098884553,-7.290993120969505e-07,0.00037520974922355846,-0.008851193868420162,0.00033716539676290275,1
TCGA-49-AAR4,0.00016895204931314427,0.049253947890824525,0.008052171695882923,0.005243151365864933,-0.0003098325353538261,0.011813828450068026,0.009427434857350307,-0.01871051713635621,-0.034133886924517534,0.004780886390384124,-0.01993683333701567,-0.038741298248623254,-0.0009727533541764895,0.011838712836477519,-0.10293777371396655,0.002078503309549201,-0.02451396358279233,-0.004031017874317103,-0.0003310121225807376,0.04721276127084493,-0.07011747818065632,0.005501361139244438,0.00040674624598337314,0.01967786542626739,-0.015316096755876116,-0.01732916288399357,-0.025958835817513667,-0.00013616931632327907,0.056011383472558185,-0.00430851491275284,0.0028784372191189623,-0.020487633821232903,0.009270821218405754,-0.05672092264845932,-0.0005843283115326272,-0.001648789039167155,-0.021016034860879027,-0.0020269718757993565,-3.385322043329175e-05,-0.03489772761353478,0.0013112245893864443,0.020547265916790777,-0.019357039023042782,0.030270633568606355,-0.050879597073605,-0.0006658741895985788,-0.03147530039008646,-0.00032324091776795346,-2.3903520947098523e-05,0.0011697300793064073,-0.0026317390892955446,0.007385789366782338,1
TCGA-91-8497,0.004784976005215817,0.03999042917021883,0.018845396511937687,0.0019607766986445485,-0.006316182170381722,0.008297401042774943,0.004887874169078218,-0.04609474262569313,-0.022883535230646162,0.001457593829321116,-0.012265495036664275,-0.023274515639571534,-0.00032926673439181086,0.0017984048829697624,-0.0155323115116141,0.01563803605914043,-0.03511308208075049,-0.0023532039817086635,-0.0007886913814816419,0.047228120648427505,-0.04085330822826749,0.000505071075800935,4.573068631677568e-05,0.013161160929296681,-0.025229853224050493,-0.00927644135432186,-0.029007232423719942,-0.0028174829161165533,0.03643074123819487,-0.00525764123929269,0.003568627914942236,-0.025577311093795144,0.026155553930419687,-0.049357302127773374,-0.00027963230166864973,-0.0019862236796481785,-0.017682569976551828,-0.14937828971465406,-0.0010869780124772297,-0.032019776249624356,0.007829544424368017,0.005823725308869014,-0.020368599776090544,0.0395922791551323,-0.029391711935974046,-0.0014323355492481219,-0.032480615316328815,-0.001608071740873671,-1.7215249924129163e-05,0.0086206334882846,-0.0020406859650702164,0.00016331448905703103,0
TCGA-44-6778,0.00035389022370495814,0.03912658400496614,0.024249504919868773,0.0005935029941223329,-0.0083156201795931,0.00835126599710068,0.006497359038496316,-0.0450224234815167,-0.01829950089703313,0.0013505822874188126,-0.013768912306889109,-0.02887795806375183,-0.0005639081509377603,0.045020228824887466,-0.015230611254200294,0.007170195551055202,-0.03610564381049923,-0.0022361536176078965,-0.00010167937792953245,0.05999205459258041,-0.08703198721521199,0.0003796774888832194,0.00011045436711799247,0.014925446430197813,-0.0123892571233107,-0.00896133746515154,-0.011826819224532024,-0.0053103021672871375,0.021904310472934545,-0.0088287628269547,0.005443045683314624,-0.028492672427592937,0.026215802204503137,-0.045157722519077126,-0.00022193189177626877,-0.0018743700787153626,-0.009025852797986832,-0.06557264420800092,-0.0017297843323881236,-0.03330250573691844,0.002552198721507827,0.015522133101922296,-0.02098430867110309,0.03406610796570225,-0.006949177601757469,-0.00042927207329704787,-0.05160615217531765,-0.001017075504597653,-2.3461200697759706e-05,0.003096375291607376,-0.0022573188490644085,0.0,1
TCGA-55-8090,0.0008907493165384157,0.0632959086357023,0.013307470083319336,0.013382119277446692,-0.0012225015309578165,0.017645229081621847,0.01735842264886176,-0.013439551690964077,-0.04469536002616226,0.0031056691323495984,-0.018846839639060444,-0.061518416502137095,-0.023138911479476578,0.012988782591418772,-0.1428806303787304,0.003120810371683234,-0.0343286214775956,-0.009744076220344294,-0.00031150233701431046,0.08051487639346931,-0.18847034259165035,0.011914574303569882,0.0002803359662116682,0.02082461394348784,-0.0749396817364715,-0.0326555354595521,-0.051051217072643505,-0.0006874608036779454,0.06870202404657648,-0.09008670268570708,0.005770071854025756,-0.048618503331298524,0.020510381216205645,-0.0693924440976159,-0.0006672728924442069,-0.0023940883045751532,-0.05392634237812368,-0.02155210615099564,-9.202968388259164e-05,-0.05444288745948199,0.0008261172303423971,0.05163010520452791,-0.03956112000220571,0.10165046951965034,-0.04916339147364634,-0.004154136690453447,-0.043969856561322386,-3.6243694776502516e-05,-0.0,0.0,-0.004603790289883603,0.03859476027184764,0
TCGA-78-7537,0.0007288415328310207,0.06701924126926834,0.014256741895772208,0.0037726202099617676,-0.0004994483446534333,0.010888558970067278,0.013071033732528162,-0.023811951688332927,-0.040613404722688956,0.003926176123050046,-0.01031183216473984,-0.06266905022973386,-0.0003642543502892986,0.0015609764031039573,-0.0638156231097383,0.050357110294336774,-0.03424886249193038,-0.0036316837802560058,-5.8470768754637504e-05,0.041867807061997546,-0.058625712386201324,0.002103686613450277,8.633549963686693e-05,0.016531592136208906,-0.00844399922285285,-0.0018488162858490826,-0.09781825631359584,-0.0033121441139026533,0.06133639545189175,-0.011305731460037823,0.004677232454968475,-0.031053359231124702,0.016553401046467874,-0.03200098358280174,-0.00042515752283814773,-0.0017899391823983542,-0.06822742270908172,-0.04011102604351792,-0.0005210655299626534,-0.024179034971096938,0.0016573947613854,0.01214971106724642,-0.030864422945236544,0.07126576862364574,-0.05001767960948277,-0.0010995057556055464,-0.06961184136086923,-0.00026783091738837565,-3.171582007621735e-07,0.00011486850655943451,-0.004351307122080337,4.8939263563315094e-05,1
TCGA-55-7281,0.0028421598283844608,0.10376908709931398,0.00592509683182805,0.012852369778474442,-0.0008596729385824887,0.02006226794018904,0.014681006928383011,-0.01785403247762936,-0.059245283493987076,0.0036669164475687,-0.01674641247744978,-0.06417030362851175,-0.0024813599519014884,0.0071060354095129384,-0.17111316227537668,0.008354175511034631,-0.045188431875987894,-0.009976434562875353,-0.00012517314373174652,0.07710021742180619,-0.07856914265633187,0.00138203216735698,0.0002510953861199277,0.022371285492527253,-0.043499937491904,-0.008045459934284188,-0.033353066568427785,-0.004012117038840116,0.12683084975417855,-0.007637468471285525,0.0038659091075871803,-0.049428851030038155,0.01352653845700602,-0.043127710550605956,-0.0004873823935290064,-0.0018917166023543262,-0.06782767174221496,-0.008894498446257889,-4.7618743369368066e-05,-0.03139432468441239,0.004388835745865018,0.02866054686235394,-0.03685820512381828,0.061945129903192085,-0.048285743435738965,-0.0013941976524046596,-0.025544719353822767,-4.352903950542733e-05,-1.0729911543026788e-06,0.0010829075540020668,-0.0033191774856256603,0.15750775009901596,1
TCGA-05-4424,0.005722348761769732,0.05400145516130361,0.0315211433028361,0.0033384153402475653,-0.007027333424729458,0.012719339395253326,0.01966609712448972,-0.04589832577561272,-0.05051569535704138,0.003406286318218843,-0.022144552805300165,-0.08275724533376604,-0.002307595100007751,0.053830542763641506,-0.06392884406730336,0.014916527553348343,-0.039763911145922655,-0.003041015037964753,-0.00013324851543516757,0.1011589717633277,-0.0625429969899236,0.002549435467481202,0.0005112634648211305,0.03589043023048962,-0.01509917686642278,-0.009627218712094973,-0.066239909795956,-0.002813877250082051,0.0784540612345127,-0.005939648297794139,0.007540989548304444,-0.03213177111650553,0.02984134757143648,-0.06973654787517813,-0.0009285701712075726,-0.004837298452494526,-0.018258271618722816,-0.02991874437228036,-0.0007878426102124944,-0.06517825711291979,0.012963457223663651,0.020604088283230803,-0.041289621067689256,0.057098699298448345,-0.023695317230465047,-0.0021535158207643904,-0.11558384152773393,-0.002189494771569245,-6.57404546407417e-07,0.0034746802054289065,-0.0020883246232271057,0.00030415787614314306,1
TCGA-05-4397,4.534366740740648e-06,0.04196052381361058,0.048801033278624555,0.0009085567479230936,-0.00012727853901516219,0.017657487585801355,0.003702451977335148,-0.05349857277057175,-0.021696994170770034,0.0032974629898463027,-0.03490136772419139,-0.12418714311613507,-0.0030643392045284767,0.027991018662553727,-0.014952552186276582,0.0038438369729557904,-0.09566758411213039,-0.0042722434072899875,-0.002523685480194525,0.11768067570395634,-0.09967144898349892,0.0023348524089139033,0.0006000583073432093,0.021701541406921283,-0.009482899008815382,-0.04270103616615373,-0.031084427497101427,-0.0003682213236858506,0.06797102179921659,-0.004177354436321051,0.0110107470754644,-0.07128716938236862,0.06157751029233194,-0.09561355258615092,-0.0013168153124430973,-0.002773960942178294,-0.005167303178877577,-0.001169229122976088,-0.0012598879295385322,-0.06119397914906085,0.04325489145446372,0.0049669814598237525,-0.028543743747823952,0.0666789769831704,-0.01031544173890829,-0.001542874135147469,-0.08620569701664882,-7.64463835482427e-05,-2.4376220334441374e-05,1.2517519411526684e-05,-0.0051142310281717986,6.396707782922196e-05,0
TCGA-55-7914,0.0015361518818263183,0.06781876960439667,0.009291615015567934,0.0019911447466775425,-0.0007348757720479849,0.013972146445055414,0.016411030295448853,-0.012439367744245047,-0.027568961220284977,0.005452199733670095,-0.0174841164160133,-0.06320499384566604,-0.00014999263544093603,0.018574021802112737,-0.03120418606781325,0.0013902776059365992,-0.02783271432356379,-0.0015404414461332144,-0.00403123141314225,0.0734322015132893,-0.15110652970232463,0.0025103759453994293,0.00014559465201534273,0.018210209542918916,-0.13223670660875297,-0.013564942187601065,-0.007740273942649845,-0.028831601020204697,0.0507242325662836,-0.005731930213124054,0.005214496528346239,-0.03276891566400353,0.0183124134340103,-0.12269191573140069,-0.00013197117407662252,-0.001884459784767343,-0.04635965767300418,-0.04520643322284759,-0.0007442102626255196,-0.03761255828970013,0.001592969189002082,0.0060650177765128,-0.021750188603093495,0.05303076164290038,-0.08953311691635873,-0.0026094660273678536,-0.052906043053115366,-0.023419291707177388,-5.322424978307739e-07,1.2843880304510136e-05,-0.00308067451775677,3.283803399270061e-05,0
TCGA-50-5942,0.011974721968694358,0.039670799893088034,0.014465819317343665,0.005864689916672781,-0.007244828607975998,0.011552003709075281,0.005665094525811951,-0.074261033148609,-0.02634225047299768,0.0017820313616676365,-0.011584580219640062,-0.02522804000790293,-6.231233268646259e-05,0.003029843640482707,-0.021703712317568603,0.02921564183150868,-0.0415453590698928,-0.0038676994075607348,-0.00030154238642484315,0.04945552157093533,-0.07146933657480967,0.0007054229089654924,3.5590993388211794e-05,0.011850270969734952,-0.029512858813283145,-0.004847361674414259,-0.028625356752672172,-0.053338576865041246,0.024146287582846288,-0.013064265009210643,0.003036136179274845,-0.02506054247336996,0.01666814769248076,-0.03422463739246254,-0.00013452343401422533,-0.0019834657938725764,-0.03477311479616226,-0.052733637248255374,-0.002090646581845853,-0.022665755354635574,0.010078536386528144,0.0027588182715784972,-0.014959952879234217,0.104973750225326,-0.055210263363088236,-0.003199732756198469,-0.06610266243293343,-0.0023782174290447405,-1.3269607480164499e-06,4.270063812712551e-05,-0.0017070295517213248,6.138240676657068e-05,1
TCGA-50-6597,0.010906018064496219,0.09851107431640926,0.014570091487460628,0.0009821424741366096,-0.002022001186884341,0.01301553625732478,0.00213433812363864,-0.028577795026316296,-0.05532417519015809,0.00558177730833951,-0.006019770136821627,-0.053522159326811355,-0.0003626216769246369,0.008228736829920867,-0.07048148823014787,0.002644512718784493,-0.13125708107119005,-0.0027759826512764583,-0.0004023136512123948,0.06981488610944665,-0.058698181484090436,0.0007312742658397854,0.00042078200178647984,0.04223684701965692,-0.017382493341295345,-0.004155994342688396,-0.020788109730348964,-0.0001507498852093174,0.12094408877548377,-0.0003822984171940463,0.007207366831084227,-0.3557340821747809,0.024249284099203232,-0.024201668919439156,-0.0007969457435568162,-0.003269040169795868,-0.006725778491431841,-0.005661417531336952,-0.009706406574371548,-0.10596874078881703,0.0026366009125124283,0.014955886713250974,-0.057778243692132775,0.15483753387203325,-0.029736998030557845,-0.0036898047306369594,-0.02368886348403388,-0.001021348830779447,-0.0,1.700234974736383e-05,-0.003309687603415714,0.0,1
TCGA-50-6590,2.929134719383558e-06,0.057585961931610495,0.0083957097567403,0.0058946051645910125,-0.00016674967335865708,0.025749380542745195,0.015066667615071899,-0.012346365178461053,-0.021361040984012952,0.0035172582395208295,-0.01823356026521517,-0.06605586869230697,-3.493018517611777e-05,0.0331549381734996,-0.0518231212385743,7.523220007659848e-06,-0.04937378710743196,-0.011680263481138023,-0.0002220092515707145,0.0793947701254511,-0.10550765385922826,0.007718302043265671,0.00036583384145321085,0.021995097891742876,-0.028726535178424894,-0.02414149111999427,-0.025574878195375808,-1.9823843102103455e-05,0.07071822364626335,-3.8092747000123976e-05,0.004671452911926112,-0.08322557842827259,0.02119006864100711,-0.07343911342482103,-0.0006439145579344591,-0.0025966607322112593,-0.03750677808518105,-0.005218048230644845,-0.00013369997729541995,-0.04939505751930799,0.005632585494272332,0.022446196146771423,-0.05296815170940538,0.030036881660985608,-0.026458589147997025,-0.0005666298168802058,-0.05594685695749736,-2.3089489602376123e-05,-5.018633598267343e-07,4.442719252871539e-05,-0.00464979454120593,7.742714079483214e-05,1
TCGA-62-A46P,0.0005236090333307095,0.04513355209810558,0.025527826664772827,0.0019581207786436676,-0.001809735640406632,0.022496190925695103,0.0033731441614473874,-0.012871915341179012,-0.05244613275902248,0.0014682671098733427,-0.01303906578883157,-0.03324180839027053,-0.0008767538012121316,0.0020123903671197705,-0.1067293336797343,0.008335381873314346,-0.039819894872913944,-0.00037794242840377245,-0.00017960134430595318,0.05582020014407405,-0.07068446451740733,0.002334088931156245,0.00011601153347054747,0.018713986383796326,-0.07087061371714451,-0.04211221243142937,-0.08739841581565415,-0.0030803368066131894,0.10088308617380168,-0.0024908739546101633,0.005777541600007209,-0.06388102052200476,0.019108874796559445,-0.02957801222281301,-5.5622509377524525e-05,-0.0012774089191975784,-0.015729703134383745,-0.005934381471264165,-0.001189689991307953,-0.03046070911441249,0.0010758445097020048,0.006755443563833148,-0.03300994809595665,0.07950328441509003,-0.021007827352142974,-0.0012407386038197441,-0.05405465552388085,-0.0012638899332595508,-6.962898430525877e-07,0.08688517606802233,-0.007654319463898047,0.0,0
TCGA-62-8399,0.00035528583779912765,0.07263227996991986,0.013893881462050521,0.002311213547127531,-0.0030441030368606203,0.02335868237148393,0.015553392341110882,-0.029583250729244143,-0.024746946039025483,0.024036134891487815,-0.022112137094036272,-0.0828991328553003,-0.0006151445587885779,0.018694780489346433,-0.11889669365764877,0.002687903346568136,-0.07355487248217207,-0.012805654859489316,-0.0005675902430529083,0.11173026356599496,-0.10918295513052718,0.0020308202962594176,0.00024503536777110686,0.028997917755013085,-0.11057923362641946,-0.02232651527866957,-0.02404214198275642,-0.0005994670756793382,0.03875681666815509,-0.04942440894706574,0.004792754151501075,-0.02284896251755697,0.02436381157854209,-0.09562991198307902,-0.00016288316678553808,-0.002923240885118936,-0.007736925653154242,-0.031107836965531956,-0.0012526314434658946,-0.05614173595406751,0.004343253089676335,0.15564343076581852,-0.0371002826261668,0.029415526060253314,-0.020552663199669977,-0.00014412691369813897,-0.035730047703237,-5.135551306184191e-05,-3.0481211907733177e-05,3.215181184424095e-05,-0.0029010170776451296,0.0,1
TCGA-78-8648,0.00032615446218130364,0.036022916422656294,0.01182129043168447,0.0010400476182245814,-0.0014592417775136466,0.006578794988839443,0.08492473341711348,-0.03921615512442028,-0.018969535489301442,0.002548498336688529,-0.01072346855901201,-0.0904170140583777,-0.00018042271337827503,0.0072429861193689426,-0.02107748755139265,0.0027012203107196256,-0.025780149773536203,-0.003960977420632636,-0.00011453943177887408,0.041061949291723264,-0.04995296428319204,0.0003426182785265102,0.00012694586013838418,0.010453821379490257,-0.0440934629395328,-0.007024606524465141,-0.01094061477749539,-0.0024882598822870486,0.037256211900896716,-0.002044101849434416,0.0028443219209212636,-0.018566353710234084,0.013092614226737857,-0.09088991583368346,-0.0004071215526124213,-0.0018344920094509375,-0.021084971936132603,-0.030802351246818488,-0.00024572392752407723,-0.019543165394250012,0.010628538436201018,0.030890298011836532,-0.019787886749144168,0.04890072949681635,-0.006811299122530727,-0.0003263917242397402,-0.03378804484525647,-0.00031059203142538,-2.33190263319008e-06,1.874995969043652e-05,-0.0018982104202307569,5.392499517597028e-05,1
TCGA-97-7547,0.0006202704790703668,0.05062444851231443,0.02131007981978046,0.010200456487852831,-0.00230812363112211,0.01570231051721731,0.007536146567811637,-0.014014173117725834,-0.039102961382279096,0.004825008036540717,-0.014312676619316763,-0.03174824985454595,-0.00014196053883790155,0.0025303987945468538,-0.036620969441679786,0.02800011815341284,-0.03787229059101361,-0.0024700473296901653,-0.0010891205969582505,0.07388730496658905,-0.05365767622382192,0.001172900339979358,9.220497230370508e-05,0.021898854605506644,-0.010219005645407543,-0.0049934043428148224,-0.13621430503441276,-0.03194696967489091,0.08330602176126699,-0.004380665905014257,0.004444161682930298,-0.05054393070819475,0.013706471073346715,-0.136235159331154,-0.000420818680944223,-0.0026354297453144745,-0.02012987117705538,-0.005865833883654074,-0.0004743810981047838,-0.029474134486580678,0.008564457249145925,0.010912973720325271,-0.02393645309351871,0.025854267259100925,-0.11790493710097329,-0.007074555338483576,-0.055740575877975145,-0.0006808276005277578,-0.0,7.03465640940465e-05,-0.001963947983545121,0.000539419438386762,1
TCGA-80-5608,0.0006624864263536858,0.02866393693135039,0.04460401088343904,0.003464971069802431,-0.0009209426416368831,0.012486379506466524,0.006047258795213697,-0.018276300149956116,-0.05002322760813041,0.0018101372799879723,-0.0146522096254164,-0.024589833819430584,-0.0018172023746179894,0.015298053965911503,-0.10725000670355357,0.003791011093515032,-0.03525452888855938,-0.0006489782825507357,-0.0005224091730750011,0.09267560899952747,-0.12021336623022039,0.004337714149687893,0.00030970413147620633,0.021138236177318116,-0.09056396613148805,-0.04078633676487123,-0.09805133933334254,-0.023356225647617006,0.08809512050864264,-0.008089195571315273,0.0072148538681443405,-0.04217400284689538,0.020928019428769658,-0.023895180625970066,-0.00012424607619477727,-0.002311585346241267,-0.010140755862606128,-0.040448770738764836,-0.007939779224713337,-0.03815984432243904,0.0014314361397982781,0.005578802433329458,-0.02628330548773462,0.052024968677889076,-0.032013054751529615,-0.009591632004173407,-0.08310263659623296,-0.005161131579948395,-1.2400764133248967e-05,0.03419988436427324,-0.003994455895106628,7.434813373659182e-05,1
TCGA-78-7535,0.0006287103587702855,0.08000585386026558,0.04151343166546774,0.008237168460840688,-0.00015243128855020727,0.01912564575681022,0.007330424406536954,-0.018424875812441458,-0.04251915143722466,0.008563025489050365,-0.012642497153882633,-0.09266837277563672,-0.0020664065812256204,0.006995471699485877,-0.060447853973059934,0.001282656166210165,-0.039566529784356576,-0.0014181639250210206,-0.0013060229326875028,0.04183872615515282,-0.04650207044774714,0.019470301393119904,0.0008024128291455488,0.013560613952580309,-0.04150726560000905,-0.004757754997350722,-0.042186765943218914,-0.0003162758902177972,0.09418266681227405,-0.019936353247712188,0.004039377531481684,-0.045140358892023606,0.005074453025917542,-0.02125408397360682,-0.00021704134924936728,-0.0010888165010436823,-0.05151326451223534,-0.02641872206905929,-5.637012786040301e-06,-0.024446376368806106,0.0005605572101968404,0.025892782228460868,-0.031540591160524406,0.1023610387536811,-0.030633994674220937,-0.0005792423014150935,-0.01904619150296192,-8.237890620844307e-05,-1.268632803048694e-06,0.0036905732000228324,-0.0018663962610889295,3.913728696506382e-05,1
TCGA-44-3919,0.008370457552190963,0.0694571774303466,0.016881773148949276,0.004797531367207117,-0.0016749119978601659,0.012292755527150334,0.011096925279316432,-0.02093291382878922,-0.030189013308241086,0.0036150830948977666,-0.011135320647180426,-0.03920324173294937,-0.0010888823749810365,0.020457421174200935,-0.04767442592720192,0.015510256617401132,-0.04329132850547978,-0.005736485670190618,-9.793951412976187e-05,0.06445468171290472,-0.15110605127534066,0.004301494764864607,0.00022765771251791352,0.018631282958828117,-0.031251112533176716,-0.01173798118884065,-0.03479667999401626,-0.011832849542473895,0.051365657470362716,-0.010052724895732461,0.0037786194197379514,-0.04111587135479297,0.015858981108916426,-0.03885757408713142,-0.0005338464145950825,-0.0022385118243822334,-0.028866244305379846,-0.020715059075581806,-0.00029231492823079703,-0.03570259496120935,0.005514875907836549,0.015426607994164876,-0.015579385203579233,0.11739407914222187,-0.0316267118593666,-0.0013178421492870333,-0.05697489312555316,-0.000395752180651583,-3.468082394541161e-06,0.000950889308904889,-0.0028630059359579384,0.01177105810753831,1
TCGA-86-7955,3.389190906947754e-05,0.046439780657566335,0.015522700535136096,0.0028564914265060766,-0.00016691557907684063,0.02121265911270811,0.006376859606963509,-0.006172962932721825,-0.034837235016712174,0.006074641298323019,-0.03009194847942837,-0.016618818671504,-0.0001475149100332584,0.029596155127354886,-0.13994645532884253,0.00036777304244341765,-0.0402552746873898,-0.009114488447631328,-0.001035502862951618,0.1038895196898675,-0.1594519833875567,0.04166614203330236,0.000497763289384703,0.01861653192171903,-0.030169846266580966,-0.0653559800090251,-0.05192242765173773,-0.0070084129647895056,0.11351626304187469,-0.007712028413614303,0.006134040414295623,-0.018479532934512984,0.04613794973672569,-0.041707336516638646,-8.745615150835221e-05,-0.0032928565975593157,-0.01447478915015645,-0.004707598654920882,-1.5166990203323903e-05,-0.039626615022727504,0.0011461731533413185,0.005893286517300444,-0.04171417936477158,0.007818619760665519,-0.017102948368588992,-0.0018940554923354597,-0.03934070361384099,-1.2028179746335175e-05,-6.841381878509719e-07,0.0,-0.0037354695085300487,1.0550542534428968e-05,1
TCGA-78-8662,0.0001237462884367822,0.07437871320962158,0.01598407147903902,0.0065761758785133255,-0.0005335672162624849,0.01725571058231385,0.005141686717844193,-0.049226209745036005,-0.03622418285739513,0.03209311448258212,-0.02739004348143827,-0.12078036834984897,-0.00021331000575137383,0.020368746679941065,-0.10349589251465094,0.0007335091466472135,-0.055585522141760144,-0.0015717526341719604,-0.0008498083724026966,0.10569089806592032,-0.05566069892353907,0.022126608477118042,0.001209453630462642,0.029816582237315915,-0.04726121259085422,-0.02420187516319247,-0.08617037027999941,-0.00030277974003181066,0.08063576269809557,-0.002821722682154171,0.010078874650429887,-0.05813634704577727,0.02473990803725912,-0.1428177577590418,-0.0013236961021132606,-0.003686524811801893,-0.002727463155726162,-0.012748427783274187,-8.72335514568999e-05,-0.02619063046585969,0.002181478027993869,0.007465544865374312,-0.06566085278044628,0.02543235063010535,-0.02633514347021815,-0.005973032321131807,-0.040396767560259804,-0.002928660834366525,-0.0,0.0,-0.005204746199098135,0.0,1
TCGA-97-8176,0.00033165417463935524,0.04867634992637125,0.04367379855442374,0.007538916438488774,-0.00046777477906456515,0.023133681452405793,0.010833482933217717,-0.014567443931841855,-0.028765155623889756,0.010144413113155143,-0.022885276458411083,-0.046451083583081386,-0.0005680800826258534,0.012999768088248384,-0.175718876124339,0.002329824977161409,-0.06716422063567196,-0.003400257010261638,-0.0032351091273482703,0.09828636779246379,-0.1107501560282065,0.024907072314066494,0.0007931526418320753,0.029264159513030973,-0.04717152371622177,-0.03344599184290093,-0.09666126452156623,-0.002150240194547384,0.08018791219607545,-0.02517869863332513,0.008005449534981038,-0.15349999950730195,0.030922158355305804,-0.0715004692446353,-0.002754522670597314,-0.0029563514986058696,-0.016740605093094572,-0.01303407193189988,-0.003579440831701491,-0.04415576021620323,0.0005316673449108746,0.02938371114944863,-0.0672239287597512,0.03661938784260748,-0.12313090899743771,-0.00515702235305911,-0.03010162338502805,-0.0002643573477825038,-4.686528861607182e-05,0.0003661137553029873,-0.004772378494654636,0.002683495890112317,0
TCGA-78-8640,0.0004222697980580251,0.029060880708916065,0.025624109917310973,0.002575781990653669,-0.0006910261694028632,0.012042899434080639,0.009040465455810925,-0.008606361667412993,-0.028996667623377798,0.005664527171162813,-0.02051138024977852,-0.019635888177174675,-0.0001900095416526834,0.020771066649440423,-0.08498314057879423,0.003775311295951154,-0.04000338479585461,-0.004001311061202656,-0.000754827549477453,0.08904267944169685,-0.08955297007600602,0.006327612038136852,0.00037218480946782476,0.02452036336585972,-0.02729703924699705,-0.015575945853925889,-0.07177591324685388,-0.0007848577071354393,0.08335061444918368,-0.00282399453750225,0.004865515010505593,-0.08496079272614503,0.02549578811167984,-0.0404564547379195,-0.0017794498077185498,-0.004516456620101666,-0.005792010394361444,-0.012032970550164262,-9.221654618489131e-05,-0.07619047363598531,0.001524712484280436,0.011544599865476644,-0.0226398479923064,0.024526873321663097,-0.03926414139065836,-0.0006919146474593801,-0.03207656046191147,-3.854747118177148e-05,-5.942159393590147e-07,0.0,-0.00326806700326651,0.0,1
TCGA-49-6744,0.0019173696637230394,0.06010736074486638,0.014651930426497033,0.004662528442233977,-0.005645937495504371,0.013701819253873135,0.028864780345808142,-0.04020531231440253,-0.03212912508520079,0.0038209879816338134,-0.010588320926309132,-0.051122260986780396,-0.002068982759298504,0.005668134733916915,-0.057181685265685255,0.007455712799775023,-0.037707093111147824,-0.006111995659193032,-0.00024856911980929397,0.053571980349582264,-0.10433583509325674,0.0012688389550066358,0.00019060365002859732,0.01867857304838371,-0.0159722509140062,-0.013051342941017379,-0.033442437661552,-0.004802106127423149,0.060898337745283304,-0.008655553441623543,0.0044422423731989525,-0.04250664338308071,0.01712669594318425,-0.09672320936689903,-0.0003200727314779491,-0.0024327023940904392,-0.02390505177222993,-0.013933052738227876,-0.000466096869369498,-0.03551210360655595,0.007720904457345421,0.01508804004352821,-0.020745878164053825,0.04463408152261029,-0.019649531632230686,-0.0015215426651927415,-0.03853726871101427,-0.0009659945348379932,-4.099968465025185e-06,0.000704697390117209,-0.003138081767499604,0.001106013232645333,1
TCGA-55-8512,0.0074919488193480495,0.04717106749288987,0.04469156766750671,0.005424476884091258,-0.0015004008222073567,0.008139646775195845,0.002130138516282577,-0.06121844470016934,-0.03043512099519685,0.0016762509054438273,-0.014116056226184736,-0.01906948872476517,-0.001058411275099862,0.0019068151085066519,-0.05218612520103401,0.03544531958321547,-0.028233402421401668,-0.005290693708697926,-0.00038232539743137555,0.05296215482494717,-0.030724656452273114,0.004817544650820661,5.733400306458656e-05,0.015118439165708335,-0.044068200938658326,-0.009982437628211912,-0.02271622564539864,-0.0011306126360749909,0.041014393656422246,-0.004899373567892552,0.003919169952632015,-0.0553568810061525,0.019757240725210325,-0.04208226718501096,-0.0003824200590850059,-0.0024821611347607903,-0.006862391597879473,-0.07189408959729089,-0.0010457125873860507,-0.021662079364378875,0.006754794523905536,0.0215720457884402,-0.018461668919633745,0.0708292789330778,-0.021176183818078426,-0.0012177393673149489,-0.04048883175785791,-0.00015109033063433197,-0.0,5.6155129134636944e-05,-0.0017142450277888581,0.0037320814039557915,0
