"","ARHGDIA","CD9","CLIC3","DLX5","DUSP1","DVL1","DYNLT3","EFNA1","EIF4EBP1","ERLIN2","FABP6","FBN2","FGG","FN1","ID1","ITGA3","LRP10","LTBP2","MOB1A","NPTX2","OAZ1","RAD23A","RPL36","RRAD","RRAS","SERP1","SMAP2","SOX2","SPARCL1","SYPL1","TGM2","TIMP1","TIMP3","TINAGL1","UBB","WNT10A","class"
"GSM1932988",-0.00596792701980286,0.000828799182101612,-0.0239710451911828,0.00219245991182551,-0.00257832957696537,-0.00985877732898774,0.00558150306440007,0.00522073433854604,0.00207987130519396,0.000976175718874744,-0.0299504820926476,5.06147644891682e-05,0.000310428480553868,3.49438980878948e-06,-0.00753351716638372,-0.000261582142630524,-0.00487853349462143,0.000578279936661919,0.000290217305652303,0.00466949470089891,0.00551666858278346,-0.00144842606546345,0.00110843246841024,-0.00983798801085482,-0.00636374392685732,0.000762376346468349,0.00395182715082467,-0.000113973816366174,-0.00208805926669597,0.00265057887808048,-0.000291598346469146,0.000560841917995242,0.000597044804165038,-0.001490571208585,-0.0139926040606603,-0.00791053257499547,1
"GSM1932989",-0.00508310816763975,0.000692670868868012,-0.0239836099702645,0.00200274125065473,-0.00256507482176032,-0.00939323508342986,0.00500449217545448,0.00437859483269201,0.00198175780298037,0.000868908063858984,-0.029760328052138,4.09319238038118e-05,0.000352054543280218,3.8204919211838e-06,-0.00531901888290902,-0.000233005809770435,-0.00411713189622146,0.000579605206468312,0.000244334727913851,0.00478516651074884,0.00439855675681361,-0.00117351345869161,0.000845299799473473,-0.0094420377285645,-0.00507155094205786,0.000587785287256793,0.00379870760926094,-9.29867255679439e-05,-0.00193260870790284,0.00221421093059342,-0.000297243919417124,0.000545115091109961,0.00061753456977031,-0.00133233770269109,-0.0114318545308403,-0.00772783320196208,1
"GSM1932990",-0.00582704426630729,0.000800159395116092,-0.0245375924720822,0.00236749315055678,-0.00263677155736814,-0.00983337608264679,0.00569029424311433,0.00440504545418192,0.00204819275767096,0.000960403399902929,-0.0332778730369682,3.38266154600072e-05,0.000378866649298136,4.32909373930956e-06,-0.00568937448526934,-0.00023378142746146,-0.00462260634795904,0.000633628909134221,0.000274541250812329,0.00473513255365483,0.00537313081669147,-0.00138774621910472,0.00107281016472885,-0.0106319603149776,-0.00586302840511757,0.000656667904043841,0.00468924844955523,-0.000123438251963194,-0.00242487803547421,0.00244989381056134,-0.000367002624894149,0.000690275704070064,0.000684504157727985,-0.00133129668644296,-0.01358557425933,-0.00779832089366018,1
"GSM1932991",-0.00614095941667234,0.000799961052477722,-0.0245815130923799,0.00182668815542081,-0.00291942448362744,-0.00959464892062612,0.00550795977297386,0.00461939297552601,0.00208122329730943,0.000975678939153513,-0.0305256448856656,4.13654557475388e-05,0.000331135616039549,4.33997130389622e-06,-0.00717666665409432,-0.000243355061951004,-0.00489659230611558,0.000600041966676436,0.000298028724403296,0.00469989542597684,0.00552465850110975,-0.00135679897639531,0.00106171377784768,-0.0102855076855041,-0.00629580444564346,0.000647538042122663,0.00519985882430956,-9.97580669735318e-05,-0.00241781100103044,0.00242299880068865,-0.000364164771804236,0.000716647364600608,0.000685002305716789,-0.00130561745337479,-0.0141070720267947,-0.00756457389106466,1
"GSM1932992",-0.00575005340236242,0.000787683591289493,-0.0235794016967509,0.00224406656382419,-0.00267616562516839,-0.00944204604188385,0.00528617324915826,0.00424460148563214,0.00204419843419308,0.000974594430206627,-0.0313375401693233,6.66135283068787e-05,0.000416007650029849,4.25166110709863e-06,-0.00579218490645535,-0.000226901486216392,-0.00445344441666597,0.000592932736237965,0.000293851991671599,0.00469925908272817,0.00509151953748745,-0.00130092612523426,0.00103473378002903,-0.00974323758994114,-0.00583086117528425,0.000655744568847548,0.00485433896395968,-0.000110350033668291,-0.00240629667611241,0.00249120201430872,-0.000359808098314195,0.000669221058504329,0.000657223292325975,-0.00132705561877867,-0.0132476662404152,-0.00766058868619891,1
"GSM1932993",-0.00537198888228431,0.00068854699994253,-0.0249117593992919,0.00172039901667947,-0.00259315459453884,-0.00965346570799797,0.00489322570444564,0.00422827767174614,0.00194231139222715,0.000826425907834813,-0.0301478108057336,3.114200330031e-05,0.000376341483128515,4.02129694938335e-06,-0.00584174684488538,-0.00025583197951397,-0.00451195904502596,0.000659359203580012,0.000252028065773137,0.00490729433170118,0.00482370482966645,-0.00117524285380331,0.000948091167932317,-0.0099717206267582,-0.00586992424012807,0.000592857287203358,0.00442007724104283,-7.62591350798973e-05,-0.0023401080454784,0.00219822389643946,-0.000361527859024287,0.000596409674130502,0.000651959218140502,-0.00156086530072824,-0.0123873008278104,-0.00816730074562291,1
"GSM1932994",-0.00598159010073163,0.000809903346147696,-0.0237066628008733,0.0018995638834,-0.00235096860314641,-0.00952107032030945,0.0051765929355298,0.00430564707661068,0.00196283165087791,0.000891860058338887,-0.0307196371610731,4.91156703298715e-05,0.000301788615417477,4.30898823406055e-06,-0.00624015058133216,-0.000230044507794297,-0.00480944385902232,0.000605523124655624,0.000284402996940134,0.00478364751277926,0.00537186644057828,-0.00137078086885481,0.00102540716610491,-0.00966573982864525,-0.00594909482731712,0.000657814786090914,0.00453700626111959,-0.000100454309144028,-0.00258350394479807,0.0024560696469901,-0.000348142336613657,0.000624251950434795,0.000660091624256735,-0.00151783032089368,-0.0137944667672943,-0.00775309531467292,1
"GSM1932995",-0.00565840168729541,0.000703034912520551,-0.0250688499384051,0.00179840615863488,-0.0027347869517089,-0.00971397688628348,0.00490228351167555,0.00422434949225071,0.0019628985902107,0.000858158621697581,-0.0345956320111271,2.99415803066366e-05,0.00044787808079144,4.21923655049947e-06,-0.00596315709969291,-0.000242362306769266,-0.00467144973776469,0.000652289507145758,0.000270645214635771,0.00501147857215458,0.00519548859927894,-0.00126439458879906,0.00101075009580523,-0.0105007564417998,-0.0058997420353307,0.000613751762863289,0.00542402136465478,-7.50857767844384e-05,-0.00255295175227456,0.0022483341897692,-0.000384621171382656,0.000692490931332218,0.000670764935006561,-0.00141317655115322,-0.0131639964201212,-0.0080331175222973,1
"GSM1932996",-0.00580276763557356,0.00071361079528581,-0.0225499348706463,0.00276726141036945,-0.00212741106259733,-0.00960153941305221,0.00458342528224248,0.00407843192686941,0.00200854698750106,0.000864389328607813,-0.0321366019730452,2.84423634230449e-05,0.000301381130361228,4.1574871358273e-06,-0.00511214724044843,-0.000221227678672572,-0.00402756507483014,0.000565770963125867,0.000275972111458753,0.00456376449900079,0.00491607613295548,-0.00129266734240059,0.000999791458739043,-0.00942110882265978,-0.00514395181465175,0.000646230700097983,0.00432794079817061,-8.1453532237603e-05,-0.00221737328212108,0.00229822468625099,-0.000307664369444231,0.000574901557279145,0.000629622329237274,-0.00131694992335628,-0.0141888964896802,-0.00739138013663829,0
"GSM1932997",-0.00594561192641074,0.000825621047212449,-0.0232883261654932,0.00216135535917064,-0.00258444037921547,-0.00988486812158604,0.00668545877347479,0.00469940163227504,0.00211244054738005,0.000982078622675409,-0.0327900137019288,5.82476790876667e-05,0.000411011926582133,4.19044627814383e-06,-0.00723093885031966,-0.000247387296107574,-0.00496298774584894,0.000637057241457162,0.000296683802981795,0.00478851547873636,0.00558878929456705,-0.00147239605071575,0.00113617167128556,-0.0103804581867571,-0.00600953575951514,0.00071981191076162,0.00456292089706699,-0.000123621475984655,-0.00308970291872366,0.00236887835223432,-0.00037211916083177,0.000676505106973982,0.000647548414476849,-0.00135705865471489,-0.0142517974055489,-0.00763659319686609,0
"GSM1932998",-0.00589084069044753,0.000792968742704651,-0.0261088704066663,0.0018991230012414,-0.00268361527278309,-0.00986206944723546,0.00561141615687702,0.00535079658925256,0.00202774471048942,0.000911192106499981,-0.0300929470535445,4.92356738418477e-05,0.000300398566672929,4.16866048673319e-06,-0.00758976026941258,-0.000277029615455089,-0.00473828608668347,0.000626983854853075,0.000276557649306905,0.00489238753099056,0.00504285671670558,-0.00133193564327806,0.00107611701383179,-0.00992216668201396,-0.00666549832461053,0.000621777737615541,0.00422161590066563,-9.5938478986138e-05,-0.00205907160496492,0.0025347670519465,-0.000356856491546712,0.0005985666051521,0.0007102917672787,-0.00153478991624805,-0.0129398008033665,-0.00832441902407234,1
"GSM1932999",-0.00583991473360095,0.00080716363530612,-0.0249399076315184,0.00214477799586238,-0.00266485389421833,-0.00969282133712618,0.00608903484331272,0.0046705809356888,0.00207212766425234,0.00098013822311729,-0.0317817313565597,4.2370022867014e-05,0.000336924922115975,4.39238082298099e-06,-0.00626285552397412,-0.000240373903949988,-0.00460937945021279,0.000664610577964943,0.000276507484742585,0.00481790178288207,0.0053247889349301,-0.00134922928596754,0.00105400256877895,-0.00996351967186546,-0.00608182512486739,0.000667305787093185,0.00450535314380734,-0.000120474832572942,-0.00261484880064943,0.00227477806977846,-0.000373276041899613,0.00065486471351472,0.00069809205838071,-0.00136247938860906,-0.0127306422858199,-0.00806802298860719,1
"GSM1933000",-0.00617390470033789,0.000845476119704669,-0.0232206485363635,0.00238641310153628,-0.00249021616889788,-0.00969850615120511,0.00726434506733978,0.00470510883362065,0.00205154521945089,0.00106280661223886,-0.0323261962134688,5.99437657808698e-05,0.00036316243697783,3.91531460444349e-06,-0.00709262749661215,-0.000244986490428238,-0.00496217601894261,0.000680255776744157,0.000300977366803703,0.00455336662635279,0.00544556249471767,-0.00144273920239854,0.00111611004874183,-0.00982317479883932,-0.00586818936962207,0.000727627903831072,0.00418430419483322,-0.000129274543236854,-0.00262642470641314,0.00258240633232467,-0.000329970279460713,0.000621469370628918,0.000651484315263446,-0.00147021462002329,-0.0135330678061623,-0.00770652224352929,0
"GSM1933001",-0.00577746712254657,0.000757957039823332,-0.0238626685616527,0.0023290485450437,-0.00225700579930703,-0.00964563295886197,0.0056596117848553,0.00444465482867985,0.00202396439735622,0.000868547010982053,-0.032012293300218,5.13730906474921e-05,0.000302764740028294,4.08792961094039e-06,-0.0055917850423718,-0.000223814332355964,-0.00462619183929427,0.000637404509154501,0.00028151219591904,0.00478046832709128,0.00539350010667027,-0.00140743018815225,0.00105590547216931,-0.00975848931745703,-0.00563178769291634,0.000653912293119787,0.00470786648620314,-0.00011904785185122,-0.00243832047177564,0.00238411567955388,-0.000344140151771529,0.000602652340633379,0.000641568533210662,-0.00137172726305153,-0.0128369539575914,-0.00774582350051231,0
"GSM1933002",-0.00583470548368691,0.000740225412625369,-0.0255644365984744,0.00190489479342816,-0.00258770532654709,-0.00974191487529987,0.00570004082176383,0.00450635170652967,0.00203863069375421,0.000927926655991089,-0.031793646163556,3.22817822751439e-05,0.000346905287959345,4.0920254229088e-06,-0.00759341805765452,-0.000256417135086418,-0.00504921074934448,0.000605606503342773,0.000277773512148581,0.00487673070937333,0.00540343947114153,-0.00129971115383885,0.00107602865221356,-0.00968411788264893,-0.00624207857577013,0.000660445971612298,0.00444462190350658,-8.47088490629163e-05,-0.00227726259367869,0.00242913392481389,-0.000362075362430503,0.000641945078036021,0.00063615555543358,-0.00148060837719219,-0.0130278376316394,-0.0079546766184825,1
"GSM1933003",-0.00594454120458217,0.000817988121606659,-0.0244237044248032,0.00224967233709181,-0.00248252644135707,-0.00992131557881678,0.00682381672521794,0.00494242537257428,0.00213778575249856,0.000866243489169368,-0.0308535151712829,4.72373443895698e-05,0.000338577643142294,4.36069754316979e-06,-0.00648820267523277,-0.00024861254881161,-0.00465990989754207,0.00062495103949147,0.000294485799382581,0.00486935540361806,0.00520119997741286,-0.00131269104927026,0.000996804605592874,-0.00973342982421951,-0.00590651657854483,0.000769568240023407,0.00447608477139388,-0.000130424923446764,-0.00239247711247758,0.00247902611990104,-0.000369198685894508,0.000658990965780498,0.000685636567394305,-0.00144536952403558,-0.0132473428274713,-0.0079119508179203,0
"GSM1933004",-0.0058894925077471,0.000819250985389061,-0.024775691672482,0.00236997247303898,-0.00265981966055815,-0.00983186292458774,0.00622040322945131,0.00475973130813837,0.00202795210398388,0.000913528560755623,-0.0308412410278491,5.43394092397752e-05,0.000429975582765063,4.20366320777529e-06,-0.00727513550732511,-0.00024478381545614,-0.00447874405837614,0.000618350850397934,0.000294483880339234,0.00472833897427296,0.00538316900597537,-0.00144626465514986,0.00115520111318138,-0.0100738368209527,-0.00593705000041087,0.000688426977297743,0.00425429423382125,-0.000127466149191061,-0.00256216253691217,0.00241497612055788,-0.000357648765094728,0.000677607086089042,0.000624219795669077,-0.00138716149619246,-0.0131809633392229,-0.00776949714319008,0
