"","ADH7","AREG","CD14","COL5A1","CTSE","ELN","EPHA2","ERH","FASN","FUNDC1","IFITM2","LAMB3","LSM1","MYADM","MYLIP","NPPC","NTRK2","PHPT1","PPP1R15A","RARRES2","RPS26","RPS27A","RPS7","RTCB","S100A11","SERPINB13","SNRPC","SNRPG","SOD1","TIMM8B","TOR3A","TXN","class"
"GSM1933011",0.000214245025318716,0.00370716859852494,-0.00495559860012033,0.0009684497861127,-0.00462155671954886,-0.00289206785465701,-0.00813690491547435,0.00885138708884641,-0.00342830660455027,0.00155385279146848,-0.012653124385054,-0.000389527607648026,0.00203546870853344,-0.00234271214917961,0.0146752637775838,-0.020701365697559,0.000430268024965987,-0.0069074219394255,-0.0031337599076929,0.00148676346380167,0.000754019616678665,0.00220503409571467,-0.000132798079707114,0.00207452433740267,0.000393186963306325,0.000416210708735908,-0.00624325260993505,-0.004411126698637,0.00319572956876472,0.00355234126607277,0.00421761339988702,-0.00282499016788201,0
"GSM1933012",0.000372913516461598,0.00462656555987864,-0.00547537727377057,0.00101987861653744,-0.00781377363528695,-0.00302477199380857,-0.00846686732862678,0.00784949945586553,-0.00278594768888164,0.00142448799394634,-0.0124786759878177,-0.000383949395976887,0.00196899579799855,-0.00228341799994526,0.0151702784652714,-0.0210887801402145,0.000532468627665683,-0.00671621052485971,-0.00323108149662233,0.00167658630552979,0.00067706670040507,0.00204852522252015,-0.000125579311902221,0.00201422049758908,0.00038465255267868,0.000793007659966649,-0.00573014946398294,-0.00326172018120584,0.00275165365067887,0.00354640490534391,0.00395073635904991,-0.0027747091127504,1
"GSM1933013",0.000426292215366657,0.00465975691385317,-0.00590623533347025,0.00100815825425926,-0.0056178620170221,-0.00281995919941217,-0.00852428365700823,0.00881556686429692,-0.00283041671876,0.00151494025019357,-0.0118624722537966,-0.00041878584888511,0.00213248431857392,-0.00223888253811528,0.0146396270460776,-0.0208706668883473,0.000708642909639373,-0.00671064402062511,-0.00332582459156283,0.00162014027426229,0.000707372375734665,0.00214844832366894,-0.00013998301141126,0.00204753808191325,0.000400141381535837,0.000714816382072208,-0.00616006873150514,-0.00373129385004528,0.00313730438579229,0.0036545020080046,0.00393764410955995,-0.00328620908465452,1
"GSM1933014",0.00045633243097444,0.00452036688056105,-0.00467701034411115,0.000888595123562046,-0.00575984139897523,-0.0027153462350887,-0.0096166931988048,0.00873811382051018,-0.00286845329465374,0.00158460713661597,-0.0108346711481984,-0.000380956675714254,0.00227662453398586,-0.00196891806856569,0.0188207227005876,-0.0214983157542912,0.000685667412171232,-0.0065818427292957,-0.00344172183779847,0.00148457792590163,0.000756285900110425,0.00216038674110497,-0.000139797192875567,0.00216880043677,0.000401406069268577,0.000939630266175933,-0.00627277390908478,-0.00399072117551531,0.00321568282881453,0.00392708686142782,0.00403541997197163,-0.00346530513986421,1
"GSM1933015",0.000291648515006796,0.00455107059254245,-0.00580961931681311,0.000981859752007961,-0.00648175222143291,-0.00286613863334472,-0.00997498482648232,0.00845525840808089,-0.00285833342435224,0.0015242812407423,-0.0126336896313836,-0.000450436084616055,0.00209677763479358,-0.00228186264868788,0.0152028063077262,-0.0209473910405409,0.00041562093474878,-0.00672538985575261,-0.00320203335145519,0.00156197528879454,0.000753654230356452,0.00214964918681333,-0.000133423366748669,0.00212093605970454,0.000432517241828934,0.000971479505772428,-0.00656628986040324,-0.00358664218990148,0.00306367105346355,0.00377920274578619,0.00386628649809199,-0.00284912059691687,1
"GSM1933016",0.000220988216268333,0.00680156995774743,-0.00556812954793588,0.00094329514879936,-0.00642668448519741,-0.00289825914663898,-0.00880724535625629,0.0083163887636258,-0.00287997356584138,0.0015276312886004,-0.0120170382336591,-0.000401254249161722,0.00190793532759048,-0.00212588236792265,0.0154830190470257,-0.0220043806296311,0.000647198477261328,-0.00670471959665113,-0.00321761957655241,0.00156703665838232,0.000717012391661232,0.00206637743046328,-0.000131412316717741,0.00205206372534062,0.000409789045168227,0.000766531761050267,-0.00611738264186981,-0.00343735403790684,0.00292596060892497,0.00388444250036199,0.00406500707126402,-0.00263793511613709,0
"GSM1933017",0.000432696745464759,0.00471123159044274,-0.00495895735190408,0.000992449129162739,-0.00653515552404101,-0.00300321820666375,-0.00822685713427768,0.00826734948228707,-0.00278510640653337,0.00148194400791953,-0.0117306827714752,-0.000441771457477361,0.00202987256697738,-0.002231820933777,0.0161176536601859,-0.0209629342381738,0.000743579192436663,-0.0065908862498531,-0.00367897870798204,0.00153717660016608,0.000695949389147754,0.00208788216374673,-0.000131140657759095,0.00221525278940205,0.000386745057762711,0.000647536707892609,-0.00604977109655907,-0.00361449725261405,0.00306605796525091,0.00353722173673375,0.00403086752585761,-0.00311904529667121,1
"GSM1933020",0.000313286924606553,0.00428842873017541,-0.00471075056947199,0.000927559140026761,-0.00628540484042336,-0.00281469533898772,-0.00843696486030385,0.00800630783153174,-0.00283200680345985,0.0014987324888777,-0.011981070363729,-0.00044934526051574,0.00199214399208049,-0.00234046638410684,0.0147605313071504,-0.0210307459290218,0.000653639504755279,-0.00656148721484341,-0.00311576041391386,0.00148087492321377,0.000699449866101186,0.00204659676509468,-0.000133597192165071,0.00201894601318615,0.000403039991132407,0.000813098636461917,-0.00620253642174497,-0.00365034181544666,0.00288175227802187,0.00363591602629964,0.00388585449992367,-0.00296184183584854,1
"GSM1933021",0.000303822991660867,0.00521301775146777,-0.00587422604067961,0.000996566020840863,-0.00673058712624217,-0.00291948087443663,-0.00899908868281219,0.00781004401321696,-0.00266389307607819,0.00142832331681725,-0.012137274350083,-0.000415914244505128,0.00193663694639222,-0.00238533904280245,0.0143164824137766,-0.0209960641686448,0.000462450002509367,-0.00663004256478533,-0.003383358213496,0.00161576477607843,0.000687962293240613,0.00203302127648429,-0.000123300179006858,0.00195391007117837,0.000368846177099337,0.000710859198261628,-0.00578526774316079,-0.00329489166720321,0.00269155973773748,0.00335499307408285,0.003869580419774,-0.00251481050722017,1
"GSM1933023",0.000268144022018686,0.00455904680637418,-0.00576611573825405,0.00106640671284377,-0.00413882362724577,-0.00281223997220883,-0.0085265343878183,0.00855058783169958,-0.00276960340641097,0.00153549820378066,-0.0119302785797603,-0.000430585929169187,0.00216978863958349,-0.0023138473584893,0.0129833401988584,-0.0202747517532584,0.00042584386312665,-0.0066072395290265,-0.00363953885083722,0.0017862782493622,0.000733963644470345,0.00214082718664098,-0.000140274634916232,0.00220987035464337,0.00040017441962253,0.000854984570196565,-0.00616879271580728,-0.00365144706362805,0.00288015894156023,0.00369555250771275,0.00381040916577305,-0.00280756765539186,1
"GSM1933024",0.000305513539049828,0.00396712545241553,-0.00550483025748028,0.000913389509809823,-0.00403330439231086,-0.00277201033753845,-0.00859275275294633,0.00785667928000186,-0.00289116403330244,0.00154459103678992,-0.0115898681612199,-0.000453728452827176,0.00202923690526286,-0.00212056744238192,0.0137997031797485,-0.020666249766798,0.00064771135662174,-0.00679210901218361,-0.00323003303753902,0.00152745592071801,0.000734934379624016,0.00221829324266175,-0.000142528070079402,0.00196716023539246,0.000401471670103969,0.000579584896797662,-0.00599412895820576,-0.00387723472420485,0.00315249568637312,0.00345538522387447,0.00421155120244214,-0.00321144143253311,1
"GSM1933026",0.000466736580668315,0.00401843817576826,-0.00537224432102829,0.000968661341204346,-0.00699778392807966,-0.00282184654006371,-0.00831724708829269,0.00860186550922238,-0.00277699815990025,0.00158555888114144,-0.0118287110255401,-0.000438380418211235,0.00227556719792469,-0.00222449258135114,0.0161552419029803,-0.0231268105191375,0.00070228666388708,-0.00700199639666044,-0.0032450591171499,0.00158749490684263,0.000736437988513764,0.00218415792944157,-0.000141641211053801,0.00211831389138297,0.000422376161095458,0.000644561508978353,-0.0064534522524201,-0.00381250787211222,0.00328012905936361,0.00368874657576063,0.00428005346436164,-0.00333863559778653,1
"GSM1933027",0.000444738461758675,0.00396195324117736,-0.00605523146192586,0.000968887988140935,-0.00750051426005009,-0.00283174342112486,-0.00818597844890767,0.00865280275199171,-0.0027518601601708,0.00152317014602387,-0.0121819920424656,-0.000402671302872405,0.00206280888315089,-0.00218051132893224,0.0149957891537404,-0.0203519274313645,0.000674331923516856,-0.00679748092948851,-0.00321142074580812,0.00168468014802279,0.000728695623635056,0.00208111125024528,-0.000133929332363374,0.00210211862209489,0.000405953580147653,0.000798436145247062,-0.00585755368414866,-0.00363770257398311,0.00285486842073084,0.0036292116383437,0.00415140639961458,-0.00303339033677092,1
"GSM1933028",0.000200013445606757,0.00385552562214012,-0.00526249830823374,0.000973794151252373,-0.00716144946249243,-0.00283341518293161,-0.00862115472731297,0.00845499528153857,-0.00281783799671812,0.00146986076997184,-0.0125491514118858,-0.000457821641337001,0.00195535661632227,-0.00224275843491467,0.0177532570929352,-0.0247811387836241,0.000625252179118913,-0.00637071097770678,-0.00301187473954702,0.00152422677991468,0.000780099203639885,0.00231231255174435,-0.000150536681705357,0.00225902296302179,0.000398250278878203,0.000423737097087948,-0.00655955009048883,-0.004512109601689,0.0031105644205501,0.00365483701797949,0.00398702084884478,-0.0027048432955943,0
"GSM1933029",0.000431104587847877,0.0045758780671667,-0.00573098608982876,0.000931320414895508,-0.00400641276059149,-0.0027828919023079,-0.00924120509120594,0.00910407152753284,-0.00298155772929937,0.00155467269849406,-0.0130605664953127,-0.000519389107433962,0.00215515216975145,-0.00250840340435614,0.0142563580296506,-0.021068648087731,0.000772801898556477,-0.00712979726570324,-0.00328007896878441,0.00152547692835261,0.000747928759388977,0.00217689045079073,-0.000141125433056337,0.00215575713480181,0.000440143270164504,0.000839754983063997,-0.00610318249007569,-0.00399637944066457,0.00323093237340435,0.00362520474288294,0.00431046508496247,-0.00354821440750189,1
"GSM1933030",0.000466486549699349,0.0040292038622061,-0.00539643302704614,0.000928939234292636,-0.00538396594917511,-0.00287352779258225,-0.0079901202147479,0.00791670516168932,-0.00271102762728975,0.00146575433365862,-0.0111611735454925,-0.000395510164176869,0.00200733685278313,-0.002273428679477,0.0156671268968884,-0.0207056793568912,0.000724382759531699,-0.00678802269067215,-0.00323245888819679,0.00160490405051032,0.00068896750566934,0.00216968650932964,-0.000142998333383375,0.00201575264061769,0.000368382696279776,0.000636542830524078,-0.00609009684345984,-0.00325885265797403,0.00283865759946987,0.00352581467685592,0.00411212187373712,-0.00308203162326903,1
"GSM1933031",0.000192471504274558,0.00516376513656196,-0.00530970822588711,0.00104334757670479,-0.0070588397133292,-0.00281321614656987,-0.00854424276777796,0.00853333985892162,-0.00279815932957817,0.00148730329835726,-0.0121701189053524,-0.000465518378012706,0.00209768535298429,-0.00228418765779866,0.0146106249400868,-0.0210801018272532,0.000700130696846031,-0.00671868618809421,-0.00341211787012857,0.0016538732908781,0.000730496602862209,0.00207403829339101,-0.00013356789250919,0.00219338329165435,0.000407762883407593,0.000872640780592803,-0.00594356312416757,-0.00350292565349742,0.00272822680245423,0.00373202973628834,0.00408018107024223,-0.00283436741207672,1
"GSM1933032",0.000200598119890329,0.0040504487803677,-0.00549283886121535,0.000902637024739541,-0.00539598295344891,-0.00274878055022311,-0.00820092234165579,0.00872021226354967,-0.00302873714608921,0.00163694095287986,-0.0123346345598961,-0.00049332807177252,0.00223928249509052,-0.00211958904405436,0.0148679592512487,-0.0237029393234256,0.000599355893987041,-0.00636828839589265,-0.00318073882128236,0.00163422050875875,0.000776238352137875,0.00231791504378151,-0.000147129352883334,0.0020983754682965,0.00039901954993931,0.00039901534998096,-0.00618213102878091,-0.00414651392417828,0.00308647825029937,0.00405579816226578,0.00392885555236564,-0.00275278971055398,1
"GSM1933033",0.00040665632018749,0.00384321443673881,-0.00443338297083673,0.000920310877480614,-0.0057762060592621,-0.00289879247657272,-0.00818762895441834,0.00801272893395443,-0.00272792948217464,0.001508996895257,-0.0113430650584789,-0.000473937425783934,0.00194655906332107,-0.00216425080561444,0.0141225121198263,-0.0211307945585478,0.000748865375146239,-0.00638823820088765,-0.00327584374767251,0.00153130393735679,0.000701978801546705,0.00219077834087594,-0.000138324762669679,0.00199768340933754,0.000399475769771025,0.000466131524258972,-0.00618764206959614,-0.00360467348097722,0.00312586731421971,0.00349828424910828,0.00386425978156295,-0.00294796700624433,1
"GSM1933034",0.0003966789572805,0.00522119633682409,-0.00588554631652147,0.00105081899406609,-0.00697269434563392,-0.00280832583038246,-0.00873703658604566,0.00835868843079196,-0.00292321055938257,0.0014727654514211,-0.0122068320012802,-0.000490727810215989,0.00222097396684806,-0.0022695649353426,0.0140996021419042,-0.0202020037260464,0.000665432470020145,-0.00676283274630102,-0.00342272000422542,0.00177301594727718,0.000731017406972375,0.00209207639202213,-0.000134713206631113,0.00208689099554681,0.000404897180491516,0.00065538159375522,-0.0061302693927038,-0.0034463229610622,0.00290556896657853,0.0036208662870751,0.00406060424766001,-0.00320569699199869,1
"GSM1933036",0.000389207710852017,0.00428623265090903,-0.00486425269579781,0.000898359523502711,-0.00607971950257834,-0.00284784986330364,-0.00917965388782592,0.00868263842587782,-0.00290725589215308,0.00168218084780264,-0.0123144714235763,-0.000459910080364897,0.00203349554201192,-0.00207080015386281,0.0160567801423643,-0.0211364754021167,0.000723521765994488,-0.00653401405100749,-0.0031341681145893,0.00149525962588543,0.000742808037478807,0.00239486012230488,-0.000144570658687102,0.00218577953122103,0.000417600974781653,0.000932794495806272,-0.00628363311772916,-0.00395735320057,0.00290300901794424,0.00392311077444307,0.00384229287112885,-0.00290357117197623,1
"GSM1933037",0.000321338752334434,0.00410593504316128,-0.00594883769530305,0.00102144794342704,-0.00645973570440518,-0.00286778773925983,-0.00904541878681922,0.00789252196107294,-0.00275885639555205,0.00140645510664938,-0.0120982918560275,-0.000451746394274606,0.0019743054676403,-0.00227496204070766,0.0131890191408705,-0.0213755588865625,0.00046606905587922,-0.00663814636953788,-0.00355732632115631,0.00167157592511453,0.000682256026000078,0.00208077453228622,-0.00012699837598765,0.00197150655461139,0.000397335136484933,0.000808493449251543,-0.00596257566867744,-0.00331558950054998,0.00282240867968152,0.00349058854192875,0.00388328944507577,-0.00270562224936485,0
"GSM1933038",0.000221684881095373,0.00573435129482254,-0.00564702228807401,0.000952583152343358,-0.0078478025546399,-0.00301730665241385,-0.00839631687177865,0.00806763860373584,-0.00287773687115874,0.0014534648782619,-0.0126122197129658,-0.000373727595617397,0.00196494344402596,-0.00226718471761393,0.0152454092018839,-0.0215585765633799,0.000444847289685457,-0.00650453481842025,-0.00358771684771464,0.00165537800467938,0.000657280436713958,0.00206409080515936,-0.000127633289861751,0.00196248996212558,0.000369591532810287,0.000490607826210689,-0.00578725620766622,-0.00326606740086199,0.0028571781659306,0.00340295218401879,0.0038061476246795,-0.00262132165335646,0
"GSM1933039",0.000220560371343501,0.00445280524080641,-0.00508575417776085,0.000969632044585129,-0.00663032435018661,-0.00282767950411515,-0.00818252887884599,0.00699990283017107,-0.00267113186303913,0.00128694331230018,-0.0112943278012656,-0.00035206335934081,0.00185179966926644,-0.00206452397403217,0.0144691556158598,-0.0210244113234389,0.000430244955049548,-0.00652174891291963,-0.00379002156833263,0.00164270131919369,0.000678067600460406,0.00187565647188798,-0.000116635810407509,0.00170595242026945,0.000364066998342473,0.000563261019436456,-0.00581633548005563,-0.00305967560151744,0.00265944787833562,0.00308600821185648,0.00378967783766265,-0.00233814809046773,1
"GSM1933040",0.000422726359382988,0.00368434938778642,-0.00446096629516094,0.00095634941584162,-0.00390039907716808,-0.0029288912453192,-0.0092268883163777,0.00821482036767684,-0.00284479388944999,0.00137589874088502,-0.0106583363091979,-0.000416051905923729,0.00217416857908846,-0.00205846299144953,0.0141789648232442,-0.0210667958452488,0.000509285558980601,-0.00653155815003179,-0.00330153227616878,0.00150092080306097,0.000711631602472082,0.00195959396629052,-0.000126801341121924,0.00197254003144055,0.000391721225612276,0.000626467485116737,-0.00596924384210137,-0.00345776462977158,0.00303460807474955,0.00363589971564814,0.00382287611787928,-0.00292891877962086,0
"GSM1933041",0.000328093308466735,0.00429887619979717,-0.00543613828676396,0.00101139479875242,-0.00718591195371154,-0.00293087579842503,-0.00841379692182393,0.00801263428951688,-0.00281702400641837,0.00139331842843285,-0.011780494069968,-0.000459777689004415,0.00222724493354672,-0.00216290853399918,0.0143059306240322,-0.0221830141145127,0.000635774784050475,-0.00672467146015118,-0.00325314298005042,0.0016655291849602,0.00069461540587012,0.00211905747923933,-0.000132956112105811,0.00209714081168881,0.000399361216626368,0.000759541076457022,-0.0058823072888734,-0.00336273977523221,0.00295583267606456,0.00347650304569603,0.00403671106827771,-0.00279090070577229,1
"GSM1933042",0.000359768752021683,0.0050317522226466,-0.00520931307106779,0.000917749223253199,-0.00570729803968143,-0.00283820721347354,-0.00969008593237671,0.00850248478614977,-0.00260419765666748,0.00158123405160693,-0.0116533042702066,-0.000495430042430523,0.00230549533757649,-0.00217923896521267,0.0146943015219549,-0.020554600611719,0.000597006667339904,-0.00652313008488086,-0.00335467127168697,0.0015161701638771,0.00073511062357433,0.00214955407360176,-0.000136151227410122,0.0021571547021452,0.000404521630641803,0.000920482845305295,-0.00643838858838315,-0.00362340378145439,0.00286131623841627,0.00363467376068926,0.00376504889328194,-0.00277546961674052,1
"GSM1933043",0.000204276986232,0.00538103667580831,-0.00542480764137834,0.0010165339230067,-0.00599104411212035,-0.00287291072425869,-0.00920539755588026,0.0078407042943913,-0.00293519220562677,0.00138597154356971,-0.0116203392975765,-0.000408612717413412,0.00195310325838308,-0.00222964234877145,0.0133890545100058,-0.0214344161676454,0.000562097894240974,-0.00679942773557064,-0.00329956865030873,0.00174994211358367,0.000707235826053052,0.0020636702125736,-0.000129828703896004,0.00190273777803791,0.000390024440812995,0.000695920174628961,-0.00609822463302062,-0.00364546024509231,0.00279132327212578,0.00324365484766341,0.00394285130501627,-0.00266693343536675,1
"GSM1933044",0.000270485465217123,0.00709279904407285,-0.00614476811568725,0.00106225327002838,-0.00416769078642111,-0.00279137617004778,-0.0098972335953077,0.00888182630366371,-0.00281030451665757,0.00152234130854085,-0.0128098742904498,-0.000472964707243399,0.0021005427638076,-0.0025475383442257,0.013372001710436,-0.0208967075738305,0.000459330916693719,-0.00712915627617816,-0.00340924054307773,0.00167199260284724,0.000746028439577917,0.00222461741104781,-0.000142883245965325,0.00227306727468473,0.000420864668331779,0.000770456419157545,-0.00646877033734639,-0.00367575609120775,0.00327887859832011,0.00379190113237141,0.00387507959642028,-0.00328867358099862,0
"GSM1933045",0.000364090992025971,0.0052551432488326,-0.005880793472372,0.000998187826987632,-0.00733085590478847,-0.00281595064387538,-0.00850137340181864,0.00806358057936802,-0.00281771673151493,0.0014930130030163,-0.0121468201889447,-0.000406344236686423,0.00193591052562911,-0.00235283708180595,0.0138186149195361,-0.0206163903466218,0.000612793152304957,-0.00662929057511191,-0.00358395988669245,0.00165102065593876,0.000686469927509247,0.0019969553192995,-0.00012420092717034,0.00201458124553158,0.000392255954287785,0.000795204444854256,-0.00602396135232286,-0.00338711781176699,0.00293626779141594,0.00361715074775875,0.00375791276005027,-0.00278959687804161,1
"GSM1933046",0.000496668479686129,0.00384679187890694,-0.00510288746349828,0.00089877643598411,-0.00486782272350645,-0.00274582072046254,-0.00877796134836613,0.00930096730260993,-0.00293221139377946,0.00162124806371521,-0.0120303607465671,-0.000466212081018672,0.00213264360879859,-0.00226402546433704,0.0148496782155533,-0.0209416429989087,0.000836523363890146,-0.00692633328896071,-0.00319430065852406,0.00148768594143378,0.000758684998520801,0.00228845051679141,-0.000151610893657594,0.00219393497434952,0.000430239982886789,0.000642098867763854,-0.00621369349179808,-0.00400483708126588,0.00320352706700005,0.0040995122728071,0.0044370763168331,-0.00339718934046215,1
"GSM1933047",0.00035098088325922,0.00424295831700239,-0.00486904233340019,0.000956623819236282,-0.00655378040320468,-0.00286458657710919,-0.00925550079919738,0.00871015457292738,-0.0028420828731469,0.00148941482447021,-0.0112208607503876,-0.000529636881363333,0.00198595515542047,-0.00212539856329383,0.0141704978352969,-0.021537907561305,0.000445120234370331,-0.00667753938822037,-0.00334290090697896,0.00159276957613161,0.000737541958890653,0.00203679162471554,-0.000132226904535941,0.00211575350496452,0.000406531403921301,0.000899866141805267,-0.00612257092991058,-0.0034006880496333,0.00308586781458014,0.00353265946134304,0.00380355539342863,-0.0027835177402049,0
"GSM1933048",0.000189828617974608,0.00502979604626283,-0.00608173624582837,0.00105811124965891,-0.00753125520099204,-0.0028916292062271,-0.00788687776958674,0.0082039858617466,-0.00265349023461982,0.00141805422953779,-0.0118873774007476,-0.000371645245019806,0.00199715287188325,-0.00224587022228118,0.0145644379513113,-0.0203301502486314,0.000445099806192211,-0.00673338493578094,-0.00342303122128079,0.00171552899248054,0.000680641643159039,0.00205663306010067,-0.000126526509685424,0.00199231317832081,0.000363379699988767,0.000492354037020761,-0.00582825118787909,-0.00333861609149289,0.00271013436993457,0.00346739812133976,0.00393317190993444,-0.00254523211028796,1
"GSM1933049",0.00035562458193652,0.00574421210258376,-0.00536282179461784,0.00101227877173846,-0.00416216669618974,-0.00276803142046025,-0.00869068083893256,0.00810096979517166,-0.00271625849796553,0.00135501525903057,-0.0117702297533881,-0.000389773345061851,0.00198573050233302,-0.00229490421575594,0.0131439692444245,-0.0205878666619319,0.000581727947249521,-0.00684810569775506,-0.00325165617382067,0.00152682709280058,0.000671169505176181,0.00197176814519205,-0.000124566939514378,0.00191544973507058,0.000393548043788528,0.000554801597071402,-0.00590175274626529,-0.0032786880466557,0.00272034319126162,0.00343448693151112,0.00377658463219635,-0.00291007195446536,1
"GSM1933051",0.000213280841951127,0.00536992886571627,-0.0053194967543372,0.00106558030719691,-0.00383535118744338,-0.00278930761973674,-0.00841479671851312,0.00860190403920164,-0.00264394605888299,0.00141163559842199,-0.0118500153869338,-0.000448952977176011,0.00231930251604768,-0.00237881588669341,0.013423774815136,-0.02075073791322,0.000422457488436414,-0.00661703427690714,-0.00371311815117535,0.00164709867227718,0.000677787337022557,0.00194462788679467,-0.000125323706804078,0.00198216300207161,0.000371563742176559,0.000473460620780508,-0.00629021528611052,-0.00334157459535714,0.00286694986320977,0.00327999499272698,0.00362317092712248,-0.00248275305179236,1
"GSM1933052",0.000412702287917118,0.00558945273585941,-0.00511381260794412,0.000951267261750381,-0.00442624431856292,-0.00279792268739157,-0.00813303020429597,0.00803943585880466,-0.00280583912157662,0.00144908526274977,-0.0109264021383309,-0.000430551870873325,0.00190527113822374,-0.00210046622797205,0.0146594882792572,-0.0214326878823556,0.000685217219244282,-0.00667988628509635,-0.00320785003007824,0.00165540984281635,0.000701691652108299,0.00205960409703763,-0.000134152561676217,0.00208074103180173,0.000380890467204579,0.000703861046726404,-0.00609872391245179,-0.00345999324402572,0.00290409717042686,0.00336935295394716,0.00408630381909505,-0.00283777666802532,1
"GSM1933053",0.000399621213661764,0.00457804018981038,-0.00479856049173493,0.000924385742502496,-0.00654989689400036,-0.00274012522813768,-0.00829485515395299,0.008442843382584,-0.00280495146509191,0.00150133600937064,-0.0108466488427372,-0.000426036653374324,0.00207589182568907,-0.00194827589877719,0.0137272211086715,-0.0202333369702644,0.000612619503082374,-0.00655913076974666,-0.00315902344572847,0.00151332780472857,0.000729814672008429,0.00205929784090495,-0.000122885758152087,0.00198955136820153,0.000392749025653143,0.000808227573789146,-0.00612017218644272,-0.00344546619128439,0.00291135826789083,0.00349738141371155,0.00391310584620038,-0.00312568240686687,1
"GSM1933054",0.000295826142616164,0.0051179813988819,-0.00530204873814583,0.00102025572594344,-0.00692908299904952,-0.00299872986645673,-0.00857812776353079,0.00869626672415894,-0.00302679297877522,0.00152185137594033,-0.0125859788385955,-0.000456920167750314,0.0020965438604025,-0.00225631288725384,0.014487464308118,-0.020603904160749,0.000536152240329457,-0.00663236939700583,-0.00317658466153354,0.00172335417749513,0.000712057539150978,0.00218316834413584,-0.00013950768587221,0.00213456330886585,0.000390007078597021,0.000751590571830569,-0.00604048331270903,-0.00365925982787486,0.00296158239700488,0.0035791983809085,0.00390050487866756,-0.00275774648624974,1
"GSM1933055",0.000297798134386747,0.00482609473617858,-0.00520178247083696,0.00100807940444474,-0.00482208090206253,-0.00279341816293803,-0.0087294857847072,0.00784450903930167,-0.00264717436657892,0.00140880802436224,-0.0114428336403891,-0.000445138071883744,0.0019215621605898,-0.00223003209438332,0.0125301548564641,-0.0209046390133495,0.000578948790067174,-0.00662306201311392,-0.00328688800324611,0.00167002910578235,0.000660758131995161,0.00186765590009386,-0.000118027951609888,0.00194261478999997,0.000371433300124358,0.00079672796666738,-0.00586823887349557,-0.00319246760456941,0.00249719201428207,0.00317394535570323,0.00376929970724275,-0.00257388823261835,1
"GSM1933056",0.000329506767351662,0.00586988077075473,-0.00572414104890389,0.00103351669329871,-0.00622870557551951,-0.00274924500549878,-0.00916970109656791,0.00881243593487396,-0.00289623415725873,0.00150632790322683,-0.0126426928055375,-0.000451826077829261,0.00226818366330601,-0.00234446561693701,0.0142309512491926,-0.0204226553952542,0.000549018397172681,-0.00677353970543135,-0.00353415805678409,0.00166692990496236,0.000729900846134342,0.00217131801316705,-0.000134309712621127,0.00197410592793714,0.000396992958539783,0.000657522129690399,-0.00676734903828919,-0.00393160797777111,0.00310426058137971,0.00359075657279602,0.00383414800636895,-0.00294974520055999,1
"GSM1933057",0.000421924375522568,0.00474372857775178,-0.00570987082113264,0.000967223198467607,-0.00692184161048167,-0.00284809294170373,-0.00898447905407265,0.00842365378998038,-0.00279854647624459,0.00153438124753623,-0.0120662549358685,-0.000460237565707259,0.00207033320311975,-0.00222345201549177,0.0147495540296409,-0.0209708289215492,0.000671974569603671,-0.00693344166483333,-0.00337505660639724,0.00165207726281792,0.000707227094493031,0.00207557832305428,-0.000131246863459281,0.00205197768551471,0.000399466613123201,0.000847743303307784,-0.00615490856542701,-0.00349207788436727,0.00307145775003796,0.00337241305127472,0.00411536812559691,-0.0032867209216238,1
"GSM1933058",0.000409030538401824,0.00617942467279708,-0.00489658202894443,0.000987051453653679,-0.00640959255806165,-0.00285368480485755,-0.00905461159808985,0.00865095313303911,-0.00310374860092301,0.00146548571310995,-0.0118331792404959,-0.000470839392585672,0.00208195890716946,-0.00228967883243388,0.0146389104731828,-0.0226376247552867,0.000684572470576893,-0.00665463445497112,-0.00355085626340744,0.0015886115719491,0.000740443940026748,0.00215869080803846,-0.000135418933875213,0.00207557648465887,0.00040209027298022,0.000552170097750015,-0.00615817919679088,-0.00391089705393993,0.00295230805581947,0.00338252681680927,0.00413649255268902,-0.00303430505091236,0
"GSM1933059",0.000448898990846343,0.00429583374319606,-0.00550517828738011,0.000946846368718348,-0.00627862608917691,-0.00281479488992038,-0.00827877456059137,0.00847990509030275,-0.00305418304573119,0.00154082327638618,-0.0115512326486494,-0.000373473792994287,0.00214840610416226,-0.00218104201210002,0.0146550873727527,-0.0203642335293481,0.000586401422191485,-0.00668488206246024,-0.00320171448035174,0.00157957071667481,0.000714055844405076,0.00230747812870604,-0.000131219860182987,0.00204664982557736,0.000398650101901448,0.000522964903065927,-0.00629363020944834,-0.00348889508549342,0.00301311800897069,0.00349510556538281,0.0040018739853598,-0.00299881613339674,1
"GSM1933060",0.000194123554566511,0.00471611219234774,-0.00634738492945722,0.00105053762337756,-0.00433135911963559,-0.0027163011331207,-0.00874575435875833,0.00885188835949055,-0.00280153581899987,0.0015412057233533,-0.0126093196167834,-0.000432759766983522,0.00203328280151606,-0.00232264620728877,0.0149101065103394,-0.0206116520445239,0.000446046674827457,-0.00687143689392199,-0.00324392169940145,0.00172553534129968,0.000790889604737237,0.00211274233102032,-0.000133153052098014,0.00203903571999231,0.000412229532276159,0.000569302624697094,-0.00619517819629425,-0.00359932788722504,0.00297547166041298,0.0038798228027184,0.00391015299606917,-0.00270487881362112,0
