"","ARHGDIA","CD9","CLIC3","DLX5","DUSP1","DVL1","DYNLT3","EFNA1","EIF4EBP1","ERLIN2","FABP6","FBN2","FGG","FN1","ID1","ITGA3","LRP10","LTBP2","MOB1A","NPTX2","OAZ1","RAD23A","RPL36","RRAD","RRAS","SERP1","SMAP2","SOX2","SPARCL1","SYPL1","TGM2","TIMP1","TIMP3","TINAGL1","UBB","WNT10A","class"
"GSM1932980",14.430481087603,17.8829501637182,31.8371437130194,25.49092439596,23.5829818296126,11.5886509902631,11.8494532355981,15.3283698986392,40.9030842771686,4.10079749143692,33.2210285066503,2.07297594276867,4.75178227693101,3.9873225989665,40.2433932064051,4.25230605057121,5.757215011566,5.24843659200481,7.5614772918452,11.8089831621882,16.8590535481261,18.8295562968215,22.9009751233951,20.8508920421683,41.0353567612946,7.36676262115133,11.7574325152457,22.573434928817,14.7236865701622,17.6629049164698,5.49769952556893,29.7628965895579,11.2239104706694,7.84416509702866,33.6100740555582,11.952131024894,1
"GSM1932981",14.4723123035789,18.4594482767169,32.2718859275642,21.712553577358,25.8195508733096,11.8436402397868,15.1079135284521,16.5611512092117,40.515515863669,4.33328235909667,29.7807689769721,3.8100496954805,5.31237036714509,3.88017041967909,36.2224679095836,4.75041445989664,5.83459741680955,5.29433592187553,7.36313545835033,12.4793514023293,16.8822646462561,18.9750509040999,20.146726570627,21.2870337433367,38.7875901701814,6.58411312926272,11.7850736320461,24.9032447141867,14.1128901619912,17.6529127368182,5.99926294662733,30.0929306933932,11.1930651701652,7.99201564876387,30.6152564382166,11.8296197249538,1
"GSM1932982",16.1625823703066,17.6189644686467,33.7314060330947,24.8925548775329,25.5515929641304,11.8060543274584,12.2979689411937,13.7585400671791,42.6531213969453,4.64596515717368,33.1580497643226,2.91062080686866,4.56739587583725,4.21935287909437,31.4459791050847,4.50368905494387,6.31293872917862,6.00057321425245,8.10063102417969,11.8438692311468,19.245594103869,21.3281135124409,25.4167037641978,22.2112458771269,45.7240856689795,6.83716320521589,14.7342459646007,20.0518720427487,14.4183134169293,17.8131285005179,6.55830905289452,30.819140651193,11.661031256636,8.25258641338263,34.1600890033324,11.8672932282842,1
"GSM1932983",15.6732572291066,18.6159809353541,33.6342862309307,22.5870829559851,25.399931553465,11.9579678840562,13.6431897227688,15.2508711151562,42.5621966625021,4.26607786997978,29.6940372354147,2.20487451430321,4.64689167321076,3.98301597726344,47.1351429560824,4.61194157324252,6.33243850769706,5.57980551023659,7.39890656829373,12.0277305967979,18.5042319198447,20.7083731774816,23.419525344767,21.4204478444266,41.1598202489564,6.74774187267154,12.588124273887,21.8421422538436,13.7946619233302,18.8037007229363,5.63385326506646,29.0760070124793,12.2295487649554,8.47365294769008,33.3704431091071,11.6546295449302,0
"GSM1932984",15.1855814665035,15.5843758344577,33.6864613395211,19.2160073192529,26.8776307093476,11.9227111238166,12.6810456131514,16.2740342359109,43.0913933879314,4.16987725349534,30.0367352520108,2.05995277839452,14.8642163060437,4.22194207390313,38.5656270710738,4.61692397460878,6.81080963921668,5.64638720877991,7.21634775794109,12.3344964343807,18.4804471655775,20.2315083313912,23.2815911689017,21.4524125980592,40.8529098735352,6.88238448296925,13.8723793259809,18.2744181826509,13.9680149761771,16.8186246498561,6.67834097643355,32.8851470449654,12.5294448711411,7.54824875615619,33.6390079000581,11.5649210714909,1
"GSM1932985",15.3079932256804,18.2552330305626,33.0997830722959,21.2280681216568,26.1074969280467,11.4335905624947,13.7696549562142,12.9087972128528,41.9694916390332,4.43817877176668,28.8989986899838,3.54183223074434,4.64575697046686,4.32411130926781,33.4178733644449,4.06793746210767,6.15775996212528,5.64760180652902,7.67558520949381,11.5103500321397,18.2750856521665,19.4392818741079,22.9787400825387,20.4253984323687,40.4558366628155,6.54517242405985,12.9605664330447,22.7526441947497,14.9082046704498,16.5767605266272,5.86925590090641,30.1196626484484,13.0909995184554,7.10274353834888,32.6086708503066,11.2494993600638,1
"GSM1932986",15.2524717034247,17.5989107384571,33.2839131714565,22.2177803362112,24.0612599094271,11.6443936173737,14.8798865995423,15.0574816075016,43.0387029858948,4.07174712544938,29.553425602105,2.48705676607339,4.67368463102579,4.28493401104254,39.6799977632018,4.97677288125283,6.1771542342253,5.26423366938961,7.22703292515585,11.7536146419612,18.125887213434,19.3179625382563,23.2829211070244,21.2287238005902,43.0677187066882,6.81955116983881,12.554345563726,21.2142668625716,13.1631737249706,18.3035833904136,5.53738900727319,31.8625480239048,12.0202894923171,7.61193647576159,31.8778538766347,11.5986154583734,1
"GSM1932987",14.7486816091505,16.1287598846625,33.1484114102864,18.6451081929293,26.1743042965549,11.5150564293793,12.7024774602617,14.3982340855111,42.3854044182464,3.92092365060545,28.6354689037895,2.1961187870157,4.77483619873804,4.22488241973961,34.6363828379301,4.3130281996414,6.06090451484065,4.95607351431356,7.09234857168858,12.1721789352193,18.1894294243501,18.6252462120212,21.5756871730099,20.5429690240512,40.9639929791153,6.25859572802941,13.425603000774,16.0962409732381,14.0330578845812,16.5759144023043,6.63918684417858,35.2243395354615,10.8114632170914,7.59042019845069,32.0877265308463,11.5969363696851,1
"GSM1932988",15.959072340308,19.6864413800858,33.2127618888506,24.2797332428074,25.5959335361689,11.9397576982085,14.3607041138257,17.8808193145487,44.1586264372391,4.50854075603645,28.7474308586442,3.74924181401246,4.71775806312869,3.29659415923536,45.870630724355,4.90773250713928,6.45978567008833,4.77038133573595,7.9730029025358,11.6924446637092,19.7591954826679,21.945849476719,25.4227630369322,21.2129839896648,43.2102334889887,7.86766095426573,11.1581842051272,25.0491904101481,12.5024505226928,20.1888877063614,5.08011056566457,27.4922508821197,9.78761974041046,8.22556568320533,35.2805124950462,11.5568777420104,1
"GSM1932989",13.5929428580132,16.4529897593352,33.230170850892,22.1787513915252,25.4643491815939,11.3759492841674,12.8761071242702,14.9965230900423,42.0755372182669,4.01311704789455,28.5649149273436,3.03199435583791,5.35037299817961,3.60423766149415,32.3868314898804,4.3715911776817,5.45159516776851,4.78131383044729,6.71249252510581,11.9820876170594,15.7544252469192,17.7805069498729,19.3876100796668,20.3592233437217,34.4361594175337,6.06589563732501,10.7258434207343,20.4366429819657,11.5716757352935,16.8651671548524,5.17846549507185,26.7213279955863,10.1235175372182,7.35237016693756,28.823919040973,11.2899634353349,1
"GSM1932990",15.5823321343576,19.0061614041827,33.9977339161116,26.2180858311936,26.1761064742896,11.9089947834552,14.6406140072153,15.0871154766586,43.4860458104237,4.43569511817977,31.9411671335944,2.50567521925979,5.75785181304158,4.08405069746185,34.6418797890165,4.38614310434259,6.12090626782145,5.22696937985548,7.54234205528377,11.8568022677655,19.2450825290262,21.0264578652231,24.6057377231387,22.9249724325264,39.8103426614173,6.77675855566399,13.2403306082923,27.129286145757,14.5191844626387,18.6603128256087,6.39377395285974,33.83704431716,11.221379634885,7.34662542460192,34.2542403351655,11.3929422964354,1
"GSM1932991",16.4217851934803,19.0014501776181,34.0585875456602,20.2291047111939,28.9820958943279,11.6198773426822,14.17148385621,15.8212476985143,44.1873311530665,4.50624634164298,29.2994905074206,3.06410783315102,5.03245617081381,4.09431255084549,43.6978132061225,4.56576101221396,6.48369778462795,4.94990197137867,8.18760231877186,11.7685682741808,19.7878131811449,20.5575602484138,24.3512334368734,22.177940206619,42.748920010616,6.68253913439281,14.6820648747743,21.9248498842927,14.4768699316842,18.4554593354253,6.34433400355812,35.1297727745396,11.2295459953572,7.20491718746434,35.5691284304348,11.0514500510085,1
"GSM1932992",15.3764477857116,18.7098240211281,32.6701254696982,24.8512354797806,26.5671844614263,11.4350632084919,13.6008471283966,14.5376009015602,43.4012406410421,4.50123745575002,30.078773574024,4.93433543013916,6.32230471169984,4.01100104443267,35.2678794065501,4.25706353126439,5.89691481200871,4.8912560837297,8.07285691405492,11.766974866607,18.2364280788963,19.7110018974888,23.7324261474547,21.0086801056147,39.5919250871454,6.76722981266819,13.7064720410874,24.2527546523717,14.407926832278,18.9749485052725,6.26843376853998,32.8049538482514,10.7741523332127,7.32322152384317,33.4022496669655,11.1917226860392,1
"GSM1932993",14.365450331284,16.3550356280886,34.5161559106882,19.0520378369819,25.7431064064929,11.6911091157888,12.5898285269979,14.4816924511982,41.2380338052473,3.81691002477779,28.9368332702086,2.30681505928222,5.71947542748503,3.79367636734278,35.5696557648561,4.79984952183808,5.97439546437835,5.4392252590681,6.92384796080047,12.2878964635947,17.2771891676658,17.8067099061108,21.745210273677,21.5013425277037,39.8571658278316,6.11823825803259,12.4803120617647,16.7602494681093,14.0116162040955,16.7433973633698,6.29839475652068,29.2357683397305,10.6878560350902,8.61347648460497,31.2329513320652,11.9320027197345,1
"GSM1932994",15.9956093314961,19.2376091721543,32.846450394841,21.0361448881506,23.3388456810786,11.5307678486508,13.3189068620272,14.7466797612482,41.6737080865798,4.1191225554524,29.4856904993652,3.6381978022127,4.58645312184615,4.06508323967976,37.9954855957485,4.3160320411688,6.36830239166321,4.99511746661627,7.81326914670697,11.9782840364064,19.2405538801851,20.7694071038607,23.5185129840575,20.8415769573093,40.3947392432956,6.78859428370396,12.8104670749133,22.0778701415446,15.4689719588896,18.7073528398426,6.06519750198008,30.6005858056272,10.8211741681432,8.37599232332118,34.7809353452871,11.3268700715615,1
"GSM1932995",15.131358268696,16.6991665681841,34.7338106115553,19.9159043038193,27.1491378281867,11.7643929300644,12.6131334482795,14.4682385837462,41.6751293038366,3.96346994322654,33.2059943534304,2.21789483752864,6.80665776278784,3.98041184009384,36.3089074107244,4.54713521143088,6.18558099638341,5.38090549768409,7.43530809438931,12.5487744695377,18.6088167742221,19.1574937696828,23.182341646909,22.6420664503243,40.0596305887713,6.33386752180897,15.3149991660778,16.5023685240524,15.2860378432362,17.1250766611765,6.70071727147484,33.9456338888342,10.9961464755174,7.7984711341038,33.1912872094028,11.7359679910609,1
"GSM1932996",15.5174130251304,16.9503751849361,31.2437614419645,30.6451983429618,21.119515770533,11.6282222730162,11.7927399746375,13.9684763947112,42.6443097133983,3.99224693030022,30.845738656029,2.10684173504036,4.58026033983629,3.92215767530877,31.127216291684,4.15061310830341,5.3329975461724,4.66719156534541,7.58165141370201,11.4276955603986,17.6080378694299,19.5858688242513,22.9309967600698,20.3140957683081,34.9277660323733,6.6690474726314,12.2201601466287,17.9018752170556,13.2767303075293,17.5050818137924,5.36000643631065,28.1814488862326,10.3216775284799,7.26745427099905,35.775438061774,10.7984229600245,0
"GSM1932997",15.8993986565408,19.6109512402007,32.2668296503365,23.9352752953559,25.6565974984659,11.9713557079193,17.2010826122105,16.0952743472879,44.8501177787697,4.53580375986832,31.4729041367116,4.31464289538272,6.24638186295035,3.95325120579607,44.0282697268511,4.64141268494511,6.57161361232938,5.25525058328174,8.15065392807129,11.9904734543679,20.0175121136376,22.3090310714508,26.058983286366,22.3826755102876,40.8051370881156,7.42839949186398,12.8836383626427,27.1695551614627,18.4998857490699,18.0432355508407,6.48291220961272,33.1620150477442,10.615547778309,7.48879022755055,35.934034455886,11.1566665208632,0
"GSM1932998",15.7529327037896,18.8353620594929,36.1747970973926,21.0312624722193,26.6411395860609,11.94374471332,14.4376678035764,18.3262776454498,43.0519046813041,4.20840906949561,28.8841732857108,3.64708695124798,4.56532776098676,3.9326985723898,46.2130878466857,5.19755376088347,6.27408064273462,5.17215260184185,7.59773761832156,12.2505697390589,18.0621311868249,20.1808430799706,24.6815828860502,21.394492729216,45.2591653965434,6.41669491863303,11.9199464108877,21.0853799969534,12.3288841817649,19.3067740019842,6.21701204785212,29.3415002525539,11.6441273324377,8.46958212617296,32.6260074213119,12.1615443742136,1
"GSM1932999",15.6167495657222,19.1725329051335,34.5551563183498,23.7516943063386,26.4548891535791,11.7387718897993,15.6665376180328,15.9965645423524,43.9942179246781,4.52684187900853,30.5051224856574,3.13852021237141,5.12043954583548,4.14375549337829,38.1337331123526,4.50982934240127,6.10339220860362,5.4825452097782,7.59635947095013,12.0640569483225,19.0719351525998,20.4428679692051,24.174370843554,21.4836593668127,41.2959865615614,6.88654063047663,12.7210928942731,26.4779851808663,15.6566522204957,17.3264939924781,6.50306693204901,32.1012114468,11.4441321046018,7.51870399647405,32.0986417029825,11.7869630666575,1
"GSM1933000",16.5098854942289,20.0825681640064,32.1730598141213,26.4276090978547,24.7212024867756,11.7456566484663,18.6905048495228,16.1148212978575,43.5572233429063,4.90865203304524,31.0277172732985,4.4402789467311,5.51918597230745,3.6936930230599,43.1861094329563,4.59636942642098,6.57053878485441,5.61160651645444,8.26860897812371,11.401659220635,19.5045129558827,21.8596848848264,25.598854328941,21.1810432687599,39.8453859447158,7.5090598950575,11.814594918832,28.4119875245833,15.7259640409859,19.6696321270226,5.74861114043054,30.4641848347509,10.6800707420237,8.11322991867694,34.1218522129102,11.2588292305468,0
"GSM1933001",15.449755911311,18.0037301620744,33.0626020955586,25.7923426915138,22.4060457382662,11.6816230381877,14.5616708086792,15.2227760988302,42.9716432559706,4.01144949810894,30.7264232150897,3.80541412203645,4.60128784237529,3.85653736881169,34.0476700462255,4.19914319617194,6.12565390470312,5.25811528467783,7.73385153623735,11.9703233350643,19.3180397452328,21.3246998204887,24.2180154167272,21.0415663676484,38.2402032464409,6.74832087842917,13.2928995781704,26.1643630442241,14.5996723096283,18.1592949870429,5.99547302737856,29.541781403597,10.5175169378797,7.56973745144655,32.3666926138812,11.3162463282901,0
"GSM1933002",15.6028193021749,17.5825513687736,35.4204640972458,21.0951804366352,25.6890097143618,11.7982280404741,14.6656910752546,15.4340855916269,43.2830295913845,4.28569884115838,30.5165586985792,2.39124313149214,5.27211683828792,3.86040134236679,46.2353596554582,4.81082805040183,6.68578360276329,4.99580527905408,7.63114044364234,12.2113649573651,19.3536398257187,19.6925932399826,24.6795562434303,20.8812043043757,42.3841178739637,6.81574790105571,12.5496151599445,18.6173294643772,13.6353231724588,18.5021892528231,6.30793314338855,31.4678959821579,10.4287795972718,8.17058681098487,32.8479807156637,11.6213698996219,1
"GSM1933003",15.8965353964738,19.4296465939824,33.8399378514804,24.9133149179602,24.6448640090246,12.0154964561611,17.5570651466377,16.927621543611,45.3882325371245,4.00081050988776,29.6141908964571,3.49906254737554,5.145556886661,4.11386560676395,39.5058433407989,4.66440054055554,6.17030081134678,5.15538338014626,8.09026921380718,12.1928971444763,18.6292733659731,19.8892583222766,22.862490953965,20.9875322878904,40.1056301760313,7.94188070199594,12.6384521616931,28.6648183399481,14.3251809000406,18.8822073433497,6.43203285530501,32.3034787147303,11.2399437277755,7.9761247822196,33.4014342237244,11.5589497213538,0
"GSM1933004",15.7493274745077,19.45964335841,34.3276290869618,26.2455423370873,26.40491264502,11.9071622295815,16.004536630392,16.3019012245555,43.0563079402098,4.21920015867402,29.6024097809271,4.02514142516853,6.53458332469701,3.96572000733518,44.2973775669174,4.59256689411144,5.93041468715724,5.10093670671353,8.0902164928361,11.8397911014447,19.2810365729163,21.913100835604,26.4954383757198,21.7215287273762,40.3129540883718,7.10450956963615,12.0122153404108,28.0145382837497,15.3411882793582,18.3943523109924,6.23081472290467,33.2160336318158,10.2331114044111,7.65490969799164,33.2340670664454,11.3508322921985,0
"GSM1933005",15.4964560108888,18.8207394671815,33.1697518675278,20.2349041115476,25.0460101964807,11.9243589734125,12.9428385239807,15.4845130725803,42.7477267822484,4.12272900114559,28.4570789463748,3.73919783020833,5.81047619719895,4.18205872104564,38.3933174651447,4.48446076325754,5.79787719554861,5.24586268359908,8.56546633445074,11.9856793518266,18.9284229255394,20.217287164258,23.5572061052428,21.1779504864765,41.8920694604997,6.92730594297936,12.6014945272059,22.6460121034554,14.4307047982464,17.7983139357893,6.04573443727021,31.6987628386466,13.1502492856972,7.33189485573197,35.1223526062735,11.5596802228519,1
"GSM1933006",13.1642830315681,13.9928419109864,32.8485284410518,19.0784928577919,21.4986767079533,11.2646068297072,11.4246813627579,13.8142158658697,39.9098284255489,3.65658025525667,29.2107119795821,2.2794337724889,5.29733888776169,3.62080556692705,29.4747788528795,4.88285948292056,5.23858419981688,4.44506357772517,5.88191412877659,12.2173622123746,14.42129689699,16.40779108304,17.4363619459082,19.712259651611,34.1870810432709,6.09341500075697,10.5383077356013,13.9195896175062,9.02367031859302,14.0880970227639,5.253973548314,27.120185792544,9.29732242516716,7.53415900616482,28.4257473673904,11.4971167060746,1
"GSM1933007",15.8048429487331,17.3394547421149,33.7767256541743,21.7416431796684,25.1061849659924,12.0205968757891,12.3971265119319,15.0758882174149,46.4481891548623,5.31095873188629,33.3723152620059,2.2420842824663,4.59287678804611,3.92947693902128,37.5557804086405,4.41490188557057,5.933677781241,5.30441315797953,7.01627984888127,12.6075922999481,18.1327721572446,19.9476745844242,23.8213446707729,21.4113773506985,38.7583951209498,6.53046620964338,12.376885735984,21.6415900755986,14.1711295303241,17.6502414792719,5.75061791433156,31.7844445670119,11.2242801283176,7.61969488197036,33.0237653847239,11.924878831956,0
"GSM1933008",15.912112907222,17.434596370906,34.0558315817655,19.3045140150753,24.4331978689692,12.0051337222797,12.5014154606918,13.5874318997818,44.5040340650617,4.65671468879846,28.7195782484072,3.85506372802196,4.50408048807628,4.1148922098449,33.9683574502058,4.74533922193007,6.19748262925883,5.01049966216894,7.83772101383371,12.1214862776849,19.5093247092615,21.0606665919712,24.4566614738121,21.111337011597,40.5826489609806,6.45096665645744,14.1322313891201,21.5422078148257,12.1478673370468,17.687716222556,6.42985150201979,34.0523622254141,10.280688308234,8.60029260130828,33.813088984231,11.5019944234593,1
"GSM1933009",14.9176418148539,18.2501314765641,33.1832478075816,21.1175723598725,25.5453118540926,11.6398068180284,15.1114390059538,14.2392695021892,40.3745450305065,4.01176759961822,28.6857020516746,3.32694761012231,4.84915294472896,4.27533761239501,34.8790060122704,4.18759521024955,5.9030084570395,5.39202062736448,7.36663687370011,12.2250709408479,18.0572100862903,19.6040392073261,21.5340579361269,19.8517939698314,37.9888251537837,6.34408163071434,12.1967581280102,22.9053749622378,14.8300241467519,16.9215535894758,5.57338791129212,30.3544243627195,12.5945580174291,7.20345836719152,31.7379346740032,11.3094929754638,1
"GSM1933010",13.9338389883339,16.5525240439084,32.5965459635729,19.3930899548208,22.6169675491201,11.5578889434576,12.2538677600856,13.7267527526048,40.357008105156,4.14539291669042,35.1825974801849,2.09439482818286,4.49465224762462,3.04929566637304,31.5136712238448,4.33043771554321,5.51556636816975,4.54095254819976,7.23907327968582,12.0275022707904,17.3849343302721,18.9644797472711,22.0536492136083,20.0291488721583,36.0076870686104,6.21080329688908,12.7146620712211,21.1471982811005,10.6956005749554,17.614881907102,5.40673690045662,25.7588245007145,9.25765069396662,7.49351664774224,32.9383118740758,11.5064043327712,1
"GSM1933011",15.3099847890855,18.6364152619335,33.2505750014451,19.0048743824764,22.7198476966729,12.0636577216776,14.475160754273,18.3769657534151,42.679956254404,4.24778201275549,31.6802628907239,2.16519682342602,4.86993598256236,4.1610793612541,35.4975381502314,4.40921777023699,5.69157223965075,4.61067859302967,7.38343550909241,13.5894288164711,18.8593716374352,21.9470934829214,23.3898295780842,21.1738770569349,39.4482439301376,7.76324478086658,11.4729692428508,14.2783179831447,11.6188729280922,19.3333463990103,5.48826034464562,28.6171185811717,9.62166974660709,8.30116942668615,35.7094689570573,11.4350287659079,0
"GSM1933012",15.0261801745907,18.2193395830502,34.4953853085251,21.151833218903,28.3393796938336,11.7084896781222,13.8386494150821,15.3028181386602,41.7455480624317,3.9759961367993,28.3388126504823,3.62966477673525,9.08936271208921,4.01035940476587,38.9305385627697,4.6247573128692,6.17278536661931,5.44939284097653,7.23907216902881,12.1632829796887,18.2312411903632,19.316861528917,23.1900085110451,21.6869615829479,41.5865340147078,6.54561456871226,13.3328431882338,21.0581817836465,16.3872884051359,17.5986280329897,6.77122993705526,32.2632485184528,11.1139668532225,7.94801062565888,32.989677718458,11.1540139241931,1
"GSM1933013",15.6548173362989,18.8499349526497,33.5665776530708,23.9009507944786,26.4359936856383,11.5903466899478,15.1809848228653,15.9065082696856,44.0116479147081,4.39218146825168,28.6370243697788,3.24289868626808,4.63208424084116,4.1337355323435,40.0407888310209,4.45466560104411,5.95756519635857,5.06894426156508,7.82781981350802,11.9997892611259,18.5742218814088,19.8216067448821,23.9942702664115,20.529569835006,39.7302195507137,6.92523740101301,12.7963587759616,24.484925666645,13.9089877645882,18.8725657266264,5.65778929724884,31.6113586995686,11.0330509967191,7.51351906304034,34.1306665090173,11.7476756371827,1
"GSM1933014",15.5538148547861,20.3677872229554,33.6800662298024,26.0581969116243,27.0349923296972,11.6263758976896,16.4319967886027,16.2033728026352,44.2998127772646,4.73236695289871,29.9125557865744,3.90123528954687,4.78186925896263,3.06423802306421,48.219820675856,4.16262234413244,6.30743894744547,4.56417110833854,7.84848170524873,12.0492125721547,19.6029937639445,21.8235898901583,25.1337948218272,21.4847050298196,35.9834821508933,7.02201699499721,12.0829252931139,27.2668396304698,12.6484273746889,20.0506297581114,5.47484330825349,27.0397746616365,9.04980544489682,7.43860113689193,33.401067188465,11.3091888407485,1
