,SEPTIN9,B3GNT7,MYEOV,RPL36AL,CBR1,CD59,EIF1AX,FGA,ASH2L,RPL37,FASN,LAMB3,MAGEA1,CD14,EPHA2,COL5A1,RBM38,MYADM,RBBP7,PDGFA,H2AZ1,RGCC,COL18A1,TM9SF2,ERH,PFDN2,ELN,ABCC5,MT-ND3,RPS21,ALPL,RTCB,class
TCGA-43-6773,-0.026028886262789798,0.0030151772810470203,-0.0007275535556196059,0.031801353180832985,0.008132873205219795,-0.01271665555490281,0.00308505997784421,-8.222486153362457e-05,0.01092096663270941,0.029008204710818213,-0.032096528138805765,-0.0032026579564973057,-0.0,-0.031195130575381563,-0.02285273450008067,0.015210741672731986,0.004838236917433871,-0.027804840536187595,0.0027547519964918337,-0.00019482960897780507,-0.013821042457423615,-0.00819384145452369,0.011943642682665536,-0.020143921028938278,0.02130867035812058,0.003867272802208694,-0.006320939358378557,0.0006287789150231042,0.009431964919267144,-0.010964291332000945,-0.013205132836665582,0.016541339439049323,0
TCGA-34-7107,-0.04482619667992704,0.002862881233468463,-0.0010705419311773838,0.037910288212260446,0.011365033290729586,-0.018129458014015346,0.009761847043431197,-9.373779031547437e-05,0.049530732575974595,0.07079770792311094,-0.04793815776717482,-0.03382972141890462,-0.0,-0.027463481084766768,-0.032150667110137296,0.043978189341862546,0.0024148947835411078,-0.03089808331448075,0.0101779901954216,-0.0002854575576901744,-0.028093930797337737,-0.004157443674054299,0.010133935303119916,-0.026611065774206542,0.030439382662618808,0.008830401744312311,-0.006314068727666612,0.010605253579100735,0.01670336107766902,-0.021501935910275792,-0.004684821523939987,0.045317063041218596,0
TCGA-85-7697,-0.037164517632111364,0.006728432817535839,-0.03726254240393394,0.08413408099970791,0.007186912104561599,-0.03436364485034948,0.011961351713047307,-9.971665180326339e-06,0.022422109617781506,0.05479469608238193,-0.05817794132881205,-0.021577120609485526,-0.00026277333333294957,-0.014794627593292729,-0.21884848622110403,0.021667041410039486,0.0062853999800128735,-0.008516097809038763,0.008334704552739079,-0.0006562254264622432,-0.03958423142355147,-0.005203195415402815,0.010284232432915041,-0.028499818823889495,0.06591527422851125,0.009543374195983875,-0.0026788098386539266,0.002514434654325485,0.019496839798330043,-0.024799940517865656,-0.008164130124442929,0.04908417287200755,1
TCGA-60-2696,-0.033937519722875675,0.007175638345177615,-0.010203174755221015,0.04140706984204185,0.008691845278922023,-0.03270344125542101,0.013478069599226232,-0.0005737741658584251,0.049220100669669226,0.06718915690496784,-0.016361044925279195,-0.02363700122158128,-0.0,-0.04436570925413712,-0.10808301005868638,0.009593057424934149,0.005339065492711242,-0.022592603570885675,0.010555898350469278,-0.0005126737382882703,-0.02516606321725418,-0.016980525190196494,0.00845031278396579,-0.02632494314407988,0.06243689263639916,0.014095323958106436,-0.019470733540177386,0.0006334064722827392,0.009901201096186155,-0.04219443683046724,-0.17137474871681674,0.04478915930822352,0
TCGA-85-8072,-0.07198296834765577,0.008411894946911741,-0.029802464189149728,0.032003529167888914,0.033956214909875354,-0.02857459357413242,0.013952495412140702,-6.92017013033021e-05,0.05013259025915222,0.049555938367573195,-0.0790416180466527,-0.02387847258858867,-0.00010018142540428411,-0.027367197254724255,-0.047629262161910886,0.011367669842145448,0.011180047786187992,-0.033530914161482364,0.01623154184663458,-0.00064243832262419,-0.07643096097202143,-0.006357935560547237,0.011087817063342015,-0.04250479122553963,0.04175708017369064,0.014484357261488985,-0.005624776791151809,0.004337104197593947,0.021422111567346986,-0.01717253643625056,-0.04004717148329571,0.026808576701757375,1
TCGA-39-5021,-0.04100661697173284,0.01028206196507558,-0.00139691579421405,0.027137594961296467,0.015467845752120773,-0.018610558310559307,0.00940382459906312,-4.6496509321127486e-05,0.04606386101159097,0.05811455406167021,-0.04929559281395032,-0.007283096467039266,-9.188974177118831e-05,-0.034943651438802716,-0.043021370232946374,0.010508368264921691,0.007654673303278545,-0.007448478476308499,0.00990759899991764,-0.0006452639308116011,-0.04052155701779964,-0.01613343943294959,0.009588733219202663,-0.054167882836642554,0.04884197500169157,0.010384356350217677,-0.00347095675279101,0.002901667114232495,0.02330549094833521,-0.021987812586874843,-0.09874295369516103,0.05800786744815073,1
TCGA-98-A53A,-0.09438026486894868,0.0031088305976614203,-0.00034687860287979427,0.023110892677242187,0.02057568217655682,-0.046242026481825425,0.010540658662104197,-3.565594385537852e-05,0.067814384715611,0.04514439685337277,-0.07936517875244103,-0.029415409722436555,-5.791302460544332e-06,-0.014199487086781412,-0.04582164589647568,0.010637174633475004,0.019013502934348673,-0.008684004099242875,0.016806364225463426,-0.0004459015753664908,-0.05691629487419821,-0.007661887141830564,0.024017328683257025,-0.02553972412230285,0.045077792967380716,0.009458220346138644,-0.017907583259987005,0.006070179090585589,0.015900967893099287,-0.025572925617139714,-0.04267588776108506,0.03863023794763051,0
TCGA-34-5240,-0.0484603973931836,0.0035933989846768147,-0.0010049753915208992,0.050457910375295414,0.09456196515292987,-0.02808724522178919,0.028582735933157345,-4.43759788626556e-06,0.03429009536682733,0.08880107079676242,-0.017229876046923737,-0.00985522166181327,-0.0,-0.029655061089242898,-0.030342277477788754,0.005158288806707537,0.014156956623076917,-0.005512969874570747,0.01939891872531551,-0.00021104006428214483,-0.10300831853092664,-0.031390367652614465,0.0009321901229704578,-0.08071118423218246,0.09562153453596546,0.009947581831565461,-0.004154993474743403,0.003471231347087541,0.0097314256573322,-0.08622450690168133,-0.001959778969212102,0.12263681385961449,1
TCGA-O2-A52S,-0.058047885694746934,0.005772917349484598,-0.0007443301609458016,0.02802504692293593,0.01510031743778848,-0.020443845464483502,0.01657183599826654,-0.0007413064161287211,0.03645796077757031,0.028929359203485536,-0.1701009101503938,-0.002040673079784747,-0.0006528082179736089,-0.03652393669166435,-0.01942706279263439,0.006970240732428028,0.006678507834783387,-0.009670926184491807,0.011177161965167125,-0.00046353464590407565,-0.04206778462279024,-0.0040503510279302985,0.008964166724358989,-0.03345211752010579,0.05118391517459508,0.01889522237437966,-0.0008845119109402327,0.0031351153441442283,0.010808463981894651,-0.01741117147082491,-0.047368620558672525,0.049366037306723114,0
TCGA-98-A53B,-0.0592972900770012,0.011242227276533494,-0.0009949256376056903,0.034336641058066046,0.004540255187741866,-0.035267254403624354,0.005736091089783589,-0.0012340142541674185,0.02740734351608779,0.07132381286656518,-0.03189852583812294,-0.05969730947459837,-0.0,-0.03281974564336862,-0.07011095240290478,0.015932574115428297,0.016180375890079715,-0.01815414993045683,0.006022963033926586,-0.0015058725633783558,-0.020554765001221217,-0.009685920491235622,0.01727435366179086,-0.03576011612131968,0.04356177851493399,0.005670968462174244,-0.005163524359695391,0.0018268266869059587,0.03195919749448897,-0.020810652648011,-0.06453251995370751,0.025934396673285117,0
TCGA-56-7822,-0.04736444199705582,0.006043702347873196,-0.004633665972534224,0.03600050311897506,0.009456710776922873,-0.11474140696833635,0.015046941278555513,-9.55273111414043e-05,0.04588385243167682,0.03465945085051068,-0.03642077613148213,-0.04414114427084052,-0.0,-0.026557767667434267,-0.0757276585054864,0.007509796630385863,0.006903063164260243,-0.009141475219780221,0.006898528366783612,-0.0005474076250434154,-0.020454128810933673,-0.011995765803187999,0.008582219949609768,-0.11840132494572889,0.043362917622256976,0.00429848857049694,-0.06325362326899371,0.0024011880447216433,0.01818215892249963,-0.015833559400750152,-0.016361774490546335,0.05740924743094299,0
TCGA-43-6771,-0.07957224732438517,0.007212782388390919,-0.05758614353738057,0.05225427967096406,0.002438509665133182,-0.03962119760509864,0.006429257791435103,-2.3698220879800462e-05,0.026642340510296528,0.06145941133943629,-0.08375588183518805,-0.04408240416383313,-1.4270074473628588e-07,-0.041796259565431024,-0.2944003326482923,0.05279510774292462,0.003432916124873695,-0.016721905073857547,0.0059075113058500595,-0.0022853847692954838,-0.01713089424132707,-0.003565496284725462,0.01178432808010132,-0.0282378118348606,0.03203179633458675,0.009121691486514602,-0.010081300981604585,0.0002928598294099885,0.01803652488639707,-0.02778827971130633,-0.0021728617352557472,0.027277539078995956,0
TCGA-39-5031,-0.02749478372011795,0.0068482346653077645,-0.0022712443848372323,0.053597752099122604,0.005775192425851609,-0.020715615202825357,0.017212912457287375,-0.001117323014645363,0.0579333189497662,0.061723451161306876,-0.023102374820450414,-0.006380924812826934,-0.00011802488793569205,-0.022020802637931932,-0.07064062280888228,0.011849513795751472,0.005157086985457707,-0.01919320138728915,0.010056718509188815,-0.0010736035664021693,-0.03274304864785779,-0.017169688836153843,0.005693504499705541,-0.028408196572260347,0.08775866643134932,0.005911414123701801,-0.022426392989572476,0.0026004629129553988,0.009361498639510172,-0.019714727770491873,-0.02906358514279344,0.04614734560269847,1
TCGA-85-8582,-0.05013549896275651,0.0099381923691421,-0.0005616515696161155,0.03661067111418799,0.0066139022328645155,-0.03190000748419936,0.00996484858679427,-5.709916161348692e-06,0.08528967118782627,0.03807910244636099,-0.09076869047929297,-0.01864405540027067,-0.0,-0.030752983602808835,-0.09342547287990355,0.13090114485228382,0.007269128615650577,-0.09289489025811276,0.0060828544637904335,-0.0006847415035341533,-0.024455051141146777,-0.006939250222064093,0.03337558381892835,-0.0396417891882302,0.047370908393270184,0.00682115775586428,-0.010337661390044054,0.0009069109691120918,0.011676323792000115,-0.013935893283755515,-0.023658663842786743,0.03859571372397008,1
TCGA-18-3409,-0.05137467703895201,0.008638260264756593,-0.0002648596435072822,0.054510367774378427,0.005660756342360543,-0.06347768149372104,0.017767920329155525,-1.8474475116247763e-05,0.06871536446280953,0.043751744565450994,-0.018695605218102734,-0.02512211964514848,-1.8752858794136079e-06,-0.07023967678480925,-0.015027636211642199,0.06954429690944895,0.004609859195929938,-0.042069208089784975,0.009787630036876807,-0.00364970221139618,-0.030864359041649258,-0.0208672405388321,0.030507938723703092,-0.048777063260559465,0.0706806906902995,0.005290646288370388,-0.009664073752299412,0.00024204968829326487,0.021172971286564764,-0.026850994176884784,-0.006634168044386183,0.05268509943489676,1
TCGA-22-5481,-0.026224545959031197,0.0025454883929329794,-0.0005859654903787179,0.044907374891505376,0.003873179484656276,-0.008762794813846817,0.008632914428336944,-5.958173385755157e-06,0.03484029259510023,0.07735509720168404,-0.03275100132541821,-0.0009131788661185026,-6.049190952959779e-07,-0.012926925105709903,-0.001885726323682051,0.008135606792999933,0.08303272017589898,-0.01228019553580798,0.018520934049387712,-5.369636670034884e-05,-0.09072088730783073,-0.004594197981919217,0.002759293414550944,-0.012305850776798872,0.05264155800641808,0.01623718903525594,-0.0016807280379096887,0.0002616074081299368,0.017907304744292873,-0.03745826650835331,-0.002618153423413866,0.08680760790156203,1
TCGA-77-7335,-0.01834974634133123,0.002392207672633009,-0.000303680870324904,0.06999403140269998,0.005498629500155903,-0.03310617189842973,0.016846543711334715,-0.0,0.041454035341284064,0.05301577613214923,-0.006353131392017718,-0.0022281944181786226,-0.0,-0.06848796026732466,-0.011687120794319815,0.032284426104004615,0.0027895028050133096,-0.024215510991382288,0.014155931595225968,-0.00048536443137973365,-0.026727294870533103,-0.009452754072483837,0.0034273851913430814,-0.019182875498017348,0.07382313863844008,0.00569307802864567,-0.01468094286358387,0.0019087579710826026,0.046554501403368614,-0.022419281156209645,-0.0051886653307967575,0.03119635535346377,1
TCGA-39-5035,-0.05405902798413316,0.0018656812868774017,-0.020025917696909843,0.03414070393943072,0.003267220258252443,-0.020128960003341377,0.014205532397998146,-1.634360060675894e-06,0.055973969053897746,0.1276740231162031,-0.04984358916886474,-0.010437607052867873,-3.858422707291144e-06,-0.02124003928698742,-0.031471135382286866,0.006967865939686843,0.033176267960968515,-0.007718507920917403,0.01273144608103206,-0.00025740505696151146,-0.02376365634232009,-0.00958404412243245,0.008866607609518549,-0.045566045599759644,0.030801970014637678,0.010466156464688922,-0.0024002221219290854,0.0006604990149623745,0.02062212483320818,-0.03362659245476673,-0.010518125251396731,0.028159891508238076,1
TCGA-77-8143,-0.0689912298730167,0.001791338496410714,-0.03253267435158235,0.056288620195794975,0.01010954274854669,-0.015526832439721163,0.013006906046321978,-0.00012468719095814698,0.03845839813368683,0.04170668794665127,-0.2302183158170165,-0.0095726595018368,-6.38705055682127e-06,-0.011840231302233205,-0.09221575516813339,0.0035221910302619406,0.004819179368572889,-0.0038530222424319432,0.00975240575524502,-0.00013696105518823216,-0.07429979656504757,-0.003480434462229609,0.005978105170782098,-0.023304530698844913,0.0758821133544553,0.010462905057854887,-0.018688033743269227,0.0010716952199692194,0.07397881760517888,-0.027259383793780605,-0.01782727273093708,0.10911295828196206,0
TCGA-85-7696,-0.0617914208504403,0.0050926726111083925,-0.007616659864495371,0.07628463495248974,0.012596469659901736,-0.028657059635112222,0.009469557019918343,-2.554980601183201e-05,0.05551678741152844,0.1350251197637115,-0.0492307072039435,-0.017369668946876606,-9.867994944488665e-08,-0.01354352282797158,-0.04726715458715599,0.01106268073664236,0.005637402510283715,-0.012479610512664238,0.011040376030011978,-0.001119083103738085,-0.025718707416290745,-0.00598573121266602,0.004506482016354928,-0.0526805320553505,0.05754695489674236,0.020638633320629523,-0.0059162878370729284,0.004481633313069954,0.037457555061793386,-0.03298836525991024,-0.013500240731131168,0.04378692276319824,1
TCGA-NC-A5HG,-0.050747826235647636,0.0006421160224414878,-0.005089227801222851,0.08612234755929361,0.011539962330127577,-0.00825599887060519,0.0154121872986605,-3.6928262130461656e-06,0.04324167445051323,0.10831098748519503,-0.06218304794114295,-0.006789781350784975,-0.0,-0.012798313913679377,-0.018977822545643744,0.001989658114617441,0.01327654139471912,-0.006137577072971818,0.009176145305360121,-0.0003765417243911361,-0.054260696237169975,-0.0024976901699640527,0.0017652768001341162,-0.027933273103515576,0.11994956117233516,0.025203496284310192,-0.000689905385685512,0.0004809514342662936,0.03349699590442391,-0.06320144567490418,-0.0008478103363760197,0.05358753262031624,1
TCGA-43-3394,-0.03613633871124541,0.004779820205899424,-0.00040304375984140584,0.030454232389031954,0.0280900742565094,-0.03101927988361984,0.0228804960868564,-0.00010949178001426795,0.04624159439012329,0.14817829300891078,-0.03216252890570004,-0.008694275597282513,-0.0001487132516931695,-0.021935879620450294,-0.01552834832319815,0.006440975603015327,0.0037045644123496336,-0.008793164193666648,0.013173999759670069,-0.0003889013074261744,-0.046561703427655955,-0.020929882966251527,0.005381318882402267,-0.025680035910590187,0.06763843645377335,0.013080023485600088,-0.006049160927448591,0.003500375111956731,0.015953356761539004,-0.035378806216034266,-0.010310606458028237,0.09212757394883778,1
TCGA-60-2703,-0.06616822544834727,0.007342813891657525,-0.01285428362877264,0.034865495523877195,0.0021451688822578066,-0.0409792187397484,0.0121785885728186,-4.6051715127399237e-05,0.025717002724775045,0.0751443693361316,-0.07071883047664931,-0.02583786123841045,-2.6679903506234797e-05,-0.014130171032734734,-0.03407600700571351,0.032413486381215786,0.00837044001528137,-0.024213550450879487,0.012767990004338814,-0.001775725503630762,-0.039190294092853545,-0.011340834514560945,0.005614708118559852,-0.03655266721449935,0.052714104553594265,0.007640792856295348,-0.004575717364321617,0.0008222611317935585,0.017936025841610293,-0.030799385140484605,-0.03277497225980128,0.07035873333979455,1
TCGA-33-6738,-0.03820254209232113,0.01740162866917273,-0.00810942199195078,0.0462219935944183,0.02250924870118313,-0.013806258557301715,0.006712820210245297,-0.0016633027154212808,0.05705870477152164,0.07569284743025939,-0.049228972515451906,-0.004388986714642005,-3.891254883779313e-05,-0.013364052184360386,-0.09774507080950816,0.0037300077988207036,0.011616793483032758,-0.04606853566723839,0.007016619378210071,-0.00019509450974537486,-0.050988133492725726,-0.00832773375568653,0.007155932672057139,-0.048757902495839264,0.07533316812189798,0.010910704651457024,-0.002414760867274899,0.0020546955924621037,0.03383800126123668,-0.030333170526484512,-0.00735470250581814,0.05997851680603542,1
TCGA-85-8276,-0.04011203277257077,0.002054191408987929,-0.0006438326217937117,0.04323593289700124,0.002495553235469244,-0.02002352923396028,0.008882456135612013,-5.00031426158688e-05,0.17171319567604854,0.04197561362490189,-0.07268666936192951,-0.011049152636379341,-0.0002216160907752558,-0.04233476585517292,-0.021000091094357954,0.04161524069277701,0.008847123587540725,-0.017566722982305293,0.004975573587595762,-0.0002826025160841445,-0.022879183908348887,-0.009983837043141432,0.01605140329480905,-0.021738388790878346,0.042959332021132515,0.007680615162940807,-0.014794942167807372,0.0013904059188934329,0.01862882713295396,-0.03033479619345416,-0.021422468449814634,0.0743086714506635,1
TCGA-85-A4QQ,-0.020740906915997757,0.001200480159522785,-0.08680928804116003,0.04744170486504236,0.008711305991545695,-0.026294301474515922,0.007200019677615358,-0.0,0.02505224241515902,0.07854592290564089,-0.021710080795415358,-0.031941979330470195,-0.00024184217885181067,-0.018928321520447263,-0.0631656019432135,0.004893521819770553,0.008487927559544249,-0.016219096454192942,0.0064600351240685795,-0.0013205450430446742,-0.020408438683533058,-0.01245206643239056,0.0035995869695576188,-0.03820372940257859,0.044703671828970434,0.01182309562197574,-0.00023437847982238184,0.0020988132793150413,0.03810197185336798,-0.03811767336156543,-0.0012162496519586255,0.0287040733292972,1
TCGA-33-AASD,-0.05941549094437194,0.004509910472152082,-0.05389067072067264,0.06462405660082372,0.028067936408815802,-0.05602015105198046,0.02248688535146777,-0.00013341757001644102,0.11456589188601153,0.036523812214189086,-0.050639935092825016,-0.08461250612757366,-0.00016868952175644572,-0.017807243330781333,-0.05200660482104451,0.012833678689429969,0.005033015676991605,-0.007232153837615588,0.02431614046500155,-0.0016918157327181487,-0.04274967292736745,-0.00695434563408509,0.016003156265308262,-0.04239177421868479,0.08855532153424135,0.013559842009446,-0.0007274689232386193,0.002391076886808599,0.03361281814081601,-0.019321224388336517,-0.003564333057945081,0.043305818533387296,1
TCGA-33-4566,-0.032082206706639506,0.003486999626724123,-0.005874567441854908,0.06841545608913217,0.008977372030802707,-0.04092368966105553,0.010307788374491731,-1.550573247438712e-05,0.01909630053907037,0.12853342489571484,-0.008567419949424407,-0.012938473929191157,-0.0,-0.023116064230283444,-0.034363871356788235,0.005391421762035532,0.006841877686189797,-0.008610133733869506,0.00934301230331129,-0.00038949978693809126,-0.037051406580473914,-0.003944059074487598,0.002537051762840192,-0.02569243742198607,0.10783760739209554,0.014140249488067035,-0.00011160685245773511,0.00035258868460689497,0.046007487631140515,-0.08718243403778114,-0.00334073090606248,0.03338552470091315,1
TCGA-85-8664,-0.12680320339022708,0.001427884854129129,-0.0909917686907429,0.049410571792382944,3.196545036481279e-05,-0.027358870875864767,0.01028346970896102,-2.2591407420988305e-05,0.18179956490775825,0.044457872958774305,-0.11512404731806104,-0.04835040598497833,-1.9080813719057e-05,-0.0070653119777473175,-0.05948712518476368,0.008667336329974242,0.03966466280297455,-0.0032551974276851976,0.021517434249643537,-0.0035086817972234292,-0.03763746352751603,-0.0016141493459332086,0.021044349565567583,-0.022849025762955586,0.07191134085213369,0.019372756661140137,-0.00032801127157833075,0.0007411476015298169,0.02037721993029409,-0.055176452199528256,-0.01799966894679369,0.03310629544848665,0
TCGA-22-5479,-0.04413755287831012,0.005375383090234104,-0.00044980753410814447,0.053093095113634366,0.015487947146641524,-0.024817484523974042,0.016351230960952232,-3.0514950499961307e-06,0.03690082203477173,0.09826088270015529,-0.03792458584526221,-0.02277148704572377,-0.0,-0.021128601416269845,-0.0458750082134958,0.010293262824301935,0.004889002636455413,-0.005495955183778587,0.012785196101562413,-0.0004935763551743969,-0.068814505166844,-0.004305736668588182,0.008316985543869986,-0.03250143999640266,0.06396262357696135,0.019320232411857766,-0.0013742897288346392,0.0029625528587443103,0.016412594885500297,-0.026814498298324302,-0.008384211324867037,0.04358337994892199,1
TCGA-39-5039,-0.04305900396058023,0.017432153523536532,-0.001981665588554638,0.20913687330506187,0.005663593647904736,-0.05281390535848242,0.00861787413867945,-0.012676944842785622,0.055881622644871155,0.08265580350384452,-0.03456498986233721,-0.034392437583345196,-6.92190321961177e-06,-0.029475873522356644,-0.13968922686183577,0.018755381215509653,0.00225763259768686,-0.024442338525625915,0.007304656551495951,-0.0010136305231813474,-0.02739745112949389,-0.019081990231840304,0.011354720056562692,-0.04519491676680856,0.03700392441760415,0.00904413635599114,-0.018773609902583196,0.000581636359181304,0.007468825532519622,-0.03361561977756848,-0.17072854545284188,0.0680971798712407,0
TCGA-33-4583,-0.025047487252618197,0.0007516335106786542,-0.0023090120084218084,0.07218020919549467,0.0483704993248737,-0.03801213703644766,0.015006544331545872,-0.0001105985934730801,0.054041386233109466,0.0787644835477074,-0.011646120303032774,-0.01718323888592624,-0.0,-0.0059420824049718525,-0.06841942710412689,0.001953169946902258,0.001329022583023243,-0.001926231044001286,0.012751612912782826,-0.00012136624889000369,-0.05717870359298547,-0.0037229619204171894,0.002128318833743405,-0.03962030851029276,0.07834164484113502,0.016757529660923774,-0.000492272511188625,0.002364763808560995,0.015358312850117867,-0.0208443777646218,-0.005854212093525082,0.024506928434324463,1
TCGA-21-A5DI,-0.03991077036609505,0.0015213740586232933,-4.9195166342998856e-05,0.05558478587829942,0.0030692552724301317,-0.059296077049888936,0.014014478352334832,-2.999774794911451e-06,0.10466956888737104,0.09991238358754388,-0.021938894467877362,-0.03968135568552464,-0.0,-0.0061593343554715435,-0.12603087973508187,0.018159084200421248,0.00915371751600443,-0.030631764892966432,0.010683565223280747,-0.0011375746489853868,-0.046596088933212605,-0.004029933364557124,0.016503199981657456,-0.02735529966247894,0.08149783156424184,0.01459745340458304,-0.0008969649291056341,0.00286021054630014,0.02404035662912094,-0.03882990634343484,-0.0144641120600279,0.028787198319984914,1
TCGA-56-A4BY,-0.09095515947744691,0.01264757406615028,-0.0005279362661586402,0.03775490790315772,0.08332903818122768,-0.029965344590485655,0.016795131340913955,-3.0204628969453225e-05,0.026716619143644,0.05126847174424228,-0.09687471136547311,-0.013155370567614894,-2.616669440112924e-06,-0.013503910958261813,-0.05250224708283526,0.006174057860388213,0.01305346877246985,-0.019702066676721332,0.019237837848554578,-0.0002285112510173259,-0.07130685740029506,-0.014588479354594678,0.006814742034075321,-0.032118138779287035,0.06094387306480422,0.011543174250470314,-0.010042244717736085,0.009113900178852028,0.014002828405424628,-0.01774222118881814,-0.008066630197018226,0.04466680679384048,0
TCGA-77-8007,-0.07124939407367427,0.06771096498393064,-0.06636662974237918,0.05785461781735328,0.0030968103143784675,-0.036252626594378445,0.009326525983626214,-0.0004053006069455878,0.029266718386531807,0.09351097527390312,-0.12198734233503376,-0.017673615947524927,-0.0,-0.11199966478588477,-0.10417123428138049,0.04223755587739461,0.00326142539076207,-0.04887658982167778,0.007799403750227169,-0.00038530061921513326,-0.031479200768953754,-0.014417814064553858,0.019281043118735377,-0.03598153894949878,0.06430582641403666,0.00943259529918169,-0.0008553321787201543,0.0002741608879300101,0.012020194165055679,-0.026589556116372662,-0.007992298999561139,0.037812764373479725,0
TCGA-22-5471,-0.05013490061506158,0.003542250707203413,-0.003561178927695832,0.05810046588335344,0.010580238009430415,-0.017725361901858444,0.025212207020912553,-8.374543703311416e-05,0.03796160122019887,0.04956972055411185,-0.02379385469488343,-0.030629324715186902,-7.804740269180782e-05,-0.03180346245727503,-0.045511439834571274,0.00583346179957076,0.009667754428144052,-0.0054382592775533214,0.023578680708974634,-0.0010329535625046321,-0.039595447612890786,-0.004904042499797937,0.005070624343273411,-0.02101935889805254,0.11578482236735976,0.021726365894820326,-0.002808758821315874,0.0024540712877312767,0.027467027479779554,-0.042063762638267624,-0.00776295900085729,0.07348422631830495,1
TCGA-NC-A5HE,-0.038122309105955814,0.004135844246095267,-0.0015364776993913878,0.04632097419981488,0.005202113909665554,-0.041754391437387905,0.00924518131843638,-2.9790866928775786e-06,0.018626538371413384,0.06352262705778178,-0.022980285792328088,-0.012690061408059904,-0.0,-0.08885976549536148,-0.031937819349656074,0.010012439848705998,0.0135805371848299,-0.015737678731799962,0.010862359751755648,-0.00032313478630720613,-0.03168523376602896,-0.010112242244458884,0.011755039044532409,-0.01986026151654844,0.055317444910511375,0.018603727975097455,-0.0007393698371503822,0.002029093604573545,0.0321705439172708,-0.03486713271095927,-0.008240069657751424,0.022706164942239336,1
TCGA-85-A511,-0.04942449871544729,0.0035636399868741084,-0.005307404716865937,0.03531670148312377,0.007794209898500394,-0.049890973824306344,0.007438143474854669,-5.492691089993036e-06,0.04678563519112775,0.05202803919172214,-0.04871554602404844,-0.02743789432469494,-1.4857018410847246e-07,-0.03286913309597961,-0.05744775663429906,0.04749836403866499,0.009893765259211288,-0.018688607275380926,0.007352569695387029,-0.0011292008413883198,-0.035365042933120414,-0.0042076635900211885,0.01550510065319163,-0.03821043137409507,0.03538669856650849,0.011937564948057571,-0.00459796512091268,0.0035202555574178926,0.022211854801255735,-0.01791356004913407,-0.020888935632511558,0.036124446444640294,0
TCGA-39-5027,-0.04157776704416394,0.006105682025282142,-0.0005387964840992692,0.07021206694312417,0.018704278957069095,-0.025037945724626507,0.014237180556798566,-0.00022780703554598235,0.020398251070969844,0.09476828934009816,-0.030700971247322247,-0.008560200620989764,-1.1146432207743051e-05,-0.0023193419663318383,-0.025516897586863006,0.0019394887509844895,0.00392592307945509,-0.001973284016068493,0.01244921194741943,-0.0003850602462964125,-0.04149090991748058,-0.0035783544671957653,0.0038153495315819148,-0.02934323616242502,0.08272501674402985,0.0149110903795431,-0.003397894956559517,0.0029595279897554473,0.07192015685688238,-0.03981920172394758,-0.015682969824178,0.03545284188504704,1
TCGA-34-2600,-0.03850405493531976,0.005326477678403921,-0.010501344470173063,0.03156162736889043,0.0016688047306597773,-0.015226139582149566,0.04159985242964117,-0.0001285351779364472,0.05734738767626128,0.07029118712064661,-0.04425797483016136,-0.0151327810348331,-4.073867816246467e-05,-0.007712349883830747,-0.08486361371202784,0.005435273280828729,0.005402250585116136,-0.008818301123684695,0.0397772822691841,-0.0014611803699904947,-0.0251352002731326,-0.010930526614963701,0.006415647860320303,-0.04720625288525449,0.06031256787438056,0.01083684325113385,-0.003999238730300278,0.0033796347039537168,0.020917115417753308,-0.01712569331389457,-0.007062246192080556,0.0462157269152626,1
TCGA-66-2787,-0.03114513982113756,0.0028604742557050093,-0.0016403791874502421,0.04531325951153099,0.05259957188298144,-0.023250008697563253,0.01773807276841269,-1.8205529789807427e-06,0.029023271838677662,0.06135420256538638,-0.04460536685165557,-0.008415894918664108,-0.0006231924942613986,-0.03334047471478436,-0.012503882184458703,0.004392037284688691,0.005991402261574343,-0.005233977959091899,0.017297710809109156,-0.00016662013001650817,-0.0486809589240041,-0.007172263567215038,0.004119387471717838,-0.03910199407211437,0.05397397687170582,0.008458127215037768,-0.002288840200833944,0.0037230585278176824,0.016014452102980362,-0.024858052938408693,-0.009121394235787918,0.050326844783355876,1
TCGA-NC-A5HM,-0.07370952781899247,0.01659042245884858,-0.006496517534962279,0.1383684142472634,0.002913838429022544,-0.023936922434806416,0.011565071855832134,-5.942657309229753e-05,0.08535029861288285,0.09721374188924105,-0.032285237465426504,-0.011232450521205787,-0.0001008369684141652,-0.00948290043941458,-0.05928226888238692,0.005240181816769898,0.015395479653943053,-0.005550570240642309,0.015155577082495836,-0.0006759678920008467,-0.0464104248897076,-0.005296817584653166,0.005781495862926802,-0.022128535184030032,0.15559778107607564,0.016612929531206355,-0.0003146994245739361,0.0012007335054697113,0.03569194329084679,-0.05002304881615461,-0.01049443489899082,0.03223501745620614,1
